"timepoint","gene_symbol","logFC","P.Value","FDR","P.Value_raw","P.Value_for_rank","p_value_replaced_for_rank","rank_stat","rank_order"
"1W","Tmub2",0.111389094566266,0.0622948208304412,0.0803081867313255,0.0622948208304412,0.0622948208304412,FALSE,1.20554805893088,5313
"1W","Gm46041",0.592900464787038,0.0624728605214864,0.0805232015602082,0.0624728605214864,0.0624728605214864,FALSE,1.20430860802461,5314
"1W","Cntnap4",0.617496583915553,0.0625716974105188,0.0806433322804335,0.0625716974105188,0.0625716974105188,FALSE,1.20362206356135,5315
"1W","Rapgef4",0.381745502520014,0.0626038856515538,0.0806702870123704,0.0626038856515538,0.0626038856515538,FALSE,1.20339871048514,5316
"1W","Cfp",0.410168628277631,0.0628399256743777,0.0809671537162167,0.0628399256743777,0.0628399256743777,FALSE,1.20176433730531,5317
"1W","Zfp235",0.153051027867282,0.0628804103325713,0.0810120230707083,0.0628804103325713,0.0628804103325713,FALSE,1.20148463292619,5318
"1W","Nfatc2",0.232365165186537,0.0629829880766026,0.081131612220994,0.0629829880766026,0.0629829880766026,FALSE,1.20077673915206,5319
"1W","Ids",0.166736634707875,0.0630333636155374,0.0811798476153668,0.0630333636155374,0.0630333636155374,FALSE,1.20042951723278,5320
"1W","Pigb",0.160723846259189,0.0632037475272818,0.0813773127182124,0.0632037475272818,0.0632037475272818,FALSE,1.19925717041749,5321
"1W","Ptch2",0.406237873141628,0.0632431860261972,0.0814207660328273,0.0632431860261972,0.0632431860261972,FALSE,1.19898625956932,5322
"1W","Gm21941",0.329075599751477,0.0632997260981779,0.0814862265171381,0.0632997260981779,0.0632997260981779,FALSE,1.19859816919761,5323
"1W","Casp8ap2",0.262140583232159,0.0633342150387361,0.0815232911872056,0.0633342150387361,0.0633342150387361,FALSE,1.19836160770695,5324
"1W","Tmed7",0.181100694862547,0.0633429523537418,0.0815272048866264,0.0633429523537418,0.0633429523537418,FALSE,1.19830169844662,5325
"1W","Pcdhgb8",0.346000086623637,0.0633886340653999,0.0815786638588074,0.0633886340653999,0.0633886340653999,FALSE,1.19798860655348,5326
"1W","Polr1c",0.147988600804281,0.0636186254276683,0.0818672914751696,0.0636186254276683,0.0636186254276683,FALSE,1.19641571868712,5327
"1W","Nrxn2",0.479400829778316,0.0636357881879184,0.0818820144539921,0.0636357881879184,0.0636357881879184,FALSE,1.19629857238305,5328
"1W","Mpped2",0.3372775064967,0.0639012734320768,0.0821940611258719,0.0639012734320768,0.0639012734320768,FALSE,1.19449048708396,5329
"1W","Pigc",0.105658153811397,0.063929704972922,0.0822232414727678,0.063929704972922,0.063929704972922,FALSE,1.19429729977273,5330
"1W","Clk1",0.166013299035999,0.0642227408729571,0.0825927071021648,0.0642227408729571,0.0642227408729571,FALSE,1.19231116372436,5331
"1W","Tspan18",0.334774278816138,0.0645378588994601,0.0829755905767832,0.0645378588994601,0.0645378588994601,FALSE,1.1901854467966,5332
"1W","Armc5",0.139503580297576,0.0646562473469986,0.0831128676711485,0.0646562473469986,0.0646562473469986,FALSE,1.18938950547432,5333
"1W","Rps27a",0.161142465814477,0.0647594578229557,0.083238063670228,0.0647594578229557,0.0647594578229557,FALSE,1.1886967958897,5334
"1W","Thoc2",0.183212248114627,0.0648485901751425,0.0833376593028434,0.0648485901751425,0.0648485901751425,FALSE,1.18809946114986,5335
"1W","Lrrn3",0.444396186749528,0.0648850153232218,0.0833769825168921,0.0648850153232218,0.0648850153232218,FALSE,1.18785558846678,5336
"1W","Ano1",0.321416664025031,0.0651052800801825,0.0836450007386203,0.0651052800801825,0.0651052800801825,FALSE,1.18638378844105,5337
"1W","Fam83f",0.550088836846959,0.0652943179812462,0.0838803397333586,0.0652943179812462,0.0652943179812462,FALSE,1.18512461009948,5338
"1W","Sesn1",0.205272924676669,0.0653824572925918,0.0839860287509453,0.0653824572925918,0.0653824572925918,FALSE,1.18453876120199,5339
"1W","Hivep2",0.218372124674915,0.065811293902768,0.0845141266190338,0.065811293902768,0.065811293902768,FALSE,1.18169957053858,5340
"1W","Nebl",0.557563269670985,0.0658647486984354,0.084575183366829,0.0658647486984354,0.0658647486984354,FALSE,1.18134696085186,5341
"1W","Slc33a1",0.195970515025358,0.066162221611858,0.084949538263709,0.066162221611858,0.066162221611858,FALSE,1.17938992036041,5342
"1W","Gm50470",0.872462816278521,0.0662798799813599,0.0850929723166091,0.0662798799813599,0.0662798799813599,FALSE,1.1786182866661,5343
"1W","Lzts3",0.190380747441739,0.0664199286361193,0.0852574758912461,0.0664199286361193,0.0664199286361193,FALSE,1.17770159535847,5344
"1W","Zswim4",0.15329006325427,0.0665105424708312,0.085366132134535,0.0665105424708312,0.0665105424708312,FALSE,1.17710950997478,5345
"1W","Ccl6",0.473709937274239,0.066517843516438,0.0853678467010801,0.066517843516438,0.066517843516438,FALSE,1.17706183888866,5346
"1W","Adgrl3",0.464226462539819,0.0665316504036655,0.0853779096957368,0.0665316504036655,0.0665316504036655,FALSE,1.17697170318382,5347
"1W","Cnppd1",0.119403181136599,0.0666845110772224,0.0855587267371463,0.0666845110772224,0.0666845110772224,FALSE,1.1759750286749,5348
"1W","Ccdc126",0.163306540708773,0.0667637928687227,0.0856450914076991,0.0667637928687227,0.0667637928687227,FALSE,1.17545899890761,5349
"1W","Creb1",0.170849231374871,0.0667901563544232,0.0856712312976741,0.0667901563544232,0.0667901563544232,FALSE,1.17528753985936,5350
"1W","Dnd1",0.386725957453637,0.0668014841250766,0.085678082032082,0.0668014841250766,0.0668014841250766,FALSE,1.1752138887195,5351
"1W","Ttyh1",0.29786698679484,0.0668349832467208,0.0857133654667822,0.0668349832467208,0.0668349832467208,FALSE,1.17499615647515,5352
"1W","Dio3",0.545568530480828,0.0669653579829485,0.0858651767846946,0.0669653579829485,0.0669653579829485,FALSE,1.17414980517406,5353
"1W","Calm2",0.133604283851687,0.0671081405069104,0.0860405481808273,0.0671081405069104,0.0671081405069104,FALSE,1.17322479484153,5354
"1W","Ikbkb",0.13199929058516,0.0671855921359251,0.0861244185826966,0.0671855921359251,0.0671855921359251,FALSE,1.17272385085609,5355
"1W","Rest",0.474010110501571,0.067662974192468,0.0866587456298916,0.067662974192468,0.067662974192468,FALSE,1.16964891628809,5356
"1W","Prpf39",0.151360612604197,0.0677043851120345,0.086696264794052,0.0677043851120345,0.0677043851120345,FALSE,1.1693832017981,5357
"1W","Plin3",0.159437742311073,0.0678765096278739,0.0868933472837019,0.0678765096278739,0.0678765096278739,FALSE,1.16828049823898,5358
"1W","Etv3",0.128273418945009,0.0679311842457252,0.086955561515257,0.0679311842457252,0.0679311842457252,FALSE,1.16793081427869,5359
"1W","Col9a2",1.5430212378816,0.0681529444294801,0.0872160232254574,0.0681529444294801,0.0681529444294801,FALSE,1.16651537648592,5360
"1W","Nfe2l2",0.133099555792611,0.0685481168040616,0.0877060437713837,0.0685481168040616,0.0685481168040616,FALSE,1.16400447191515,5361
"1W","Ak8",0.431661540702095,0.0685786583762833,0.0877215927800312,0.0685786583762833,0.0685786583762833,FALSE,1.16381101536392,5362
"1W","Nanp",0.145574465718985,0.0686411101007286,0.0877857843298952,0.0686411101007286,0.0686411101007286,FALSE,1.16341570146002,5363
"1W","4930563E22Rik",0.688342560216698,0.0687703053711464,0.0879274403793867,0.0687703053711464,0.0687703053711464,FALSE,1.16259904719049,5364
"1W","Prr22",0.337481492623576,0.0694805365398839,0.0888037830152968,0.0694805365398839,0.0694805365398839,FALSE,1.15813683652011,5365
"1W","Ankmy2",0.133332784341842,0.0699004556648652,0.0893245308527445,0.0699004556648652,0.0699004556648652,FALSE,1.15551999318005,5366
"1W","Rimoc1",0.223311790248207,0.0702870771196389,0.0897945331779283,0.0702870771196389,0.0702870771196389,FALSE,1.15312451639607,5367
"1W","Arap3",0.259146354346536,0.0703569673207598,0.0898757974941885,0.0703569673207598,0.0703569673207598,FALSE,1.15269288871777,5368
"1W","Cd38",0.218804260823583,0.0704046807161639,0.0899287206113015,0.0704046807161639,0.0704046807161639,FALSE,1.15239846668706,5369
"1W","Erbin",0.219831300171301,0.0706771142645043,0.090260590954785,0.0706771142645043,0.0706771142645043,FALSE,1.1507211909789,5370
"1W","Ocstamp",0.612230391154277,0.0710567163605328,0.0907291816412907,0.0710567163605328,0.0710567163605328,FALSE,1.14839486579478,5371
"1W","Zfp280c",0.228255556186068,0.0710795902924334,0.0907502914332246,0.0710795902924334,0.0710795902924334,FALSE,1.14825508416229,5372
"1W","Slc12a9",0.212065296738256,0.0711167779285986,0.0907896707347167,0.0711167779285986,0.0711167779285986,FALSE,1.14802792807171,5373
"1W","Atxn3",0.213351120639303,0.071200689462411,0.0908805803511027,0.071200689462411,0.071200689462411,FALSE,1.1475158009099,5374
"1W","Nin",0.192454996265038,0.0714484414826708,0.0911642872734042,0.0714484414826708,0.0714484414826708,FALSE,1.14600724011105,5375
"1W","Myct1",0.212190955979552,0.0717243073711956,0.0914935593682874,0.0717243073711956,0.0717243073711956,FALSE,1.14433363696583,5376
"1W","Cdc14b",0.145505729561513,0.0717718586670005,0.091544302084086,0.0717718586670005,0.0717718586670005,FALSE,1.14404580675124,5377
"1W","Suco",0.205392844817979,0.0719102219193736,0.0917126090266603,0.0719102219193736,0.0719102219193736,FALSE,1.1432093709851,5378
"1W","Asap2",0.16882443228347,0.0720463085310103,0.091869796078347,0.0720463085310103,0.0720463085310103,FALSE,1.14238826642089,5379
"1W","Trmt10a",0.191698393534282,0.0720788746198399,0.0918949465197799,0.0720788746198399,0.0720788746198399,FALSE,1.14219200269227,5380
"1W","Ly6c2",0.771604739172412,0.0722128998254664,0.092049417422486,0.0722128998254664,0.0722128998254664,FALSE,1.14138521485973,5381
"1W","Srsf1",0.109535301463765,0.0728176441541914,0.0928037497097367,0.0728176441541914,0.0728176441541914,FALSE,1.13776337576441,5382
"1W","Setdb1",0.0903981975883307,0.0730515052651327,0.0930852187560604,0.0730515052651327,0.0730515052651327,FALSE,1.13637083076862,5383
"1W","Trim56",0.280342347749586,0.073139112402185,0.0931885539162811,0.073139112402185,0.073139112402185,FALSE,1.13585031445425,5384
"1W","Dgkg",0.384378881351383,0.0740678301033831,0.0943382624251972,0.0740678301033831,0.0740678301033831,FALSE,1.13037037828523,5385
"1W","Tnfrsf12a",0.30401767874779,0.0743681002358421,0.0947038514393252,0.0743681002358421,0.0743681002358421,FALSE,1.12861331260461,5386
"1W","Ifit3",0.422838610270597,0.0746888995916499,0.09507853069348,0.0746888995916499,0.0746888995916499,FALSE,1.12674393907238,5387
"1W","Slc52a2",0.152931743810437,0.0748008645759779,0.0952041242393116,0.0748008645759779,0.0748008645759779,FALSE,1.12609338237075,5388
"1W","Gfra2",0.272779675862429,0.0748266637618249,0.0952284913379703,0.0748266637618249,0.0748266637618249,FALSE,1.1259436178951,5389
"1W","Alcam",0.456854840400655,0.075113314695209,0.0955602382124188,0.075113314695209,0.075113314695209,FALSE,1.12428307250156,5390
"1W","Txn1",0.154726563197238,0.0751207239109574,0.0955602382124188,0.0751207239109574,0.0751207239109574,FALSE,1.12424023558461,5391
"1W","Trim44",0.141820769377149,0.0751494712182471,0.0955883106038872,0.0751494712182471,0.0751494712182471,FALSE,1.12407407093609,5392
"1W","Senp5",0.125816862063608,0.0751632675987682,0.0955973624783124,0.0751632675987682,0.0751632675987682,FALSE,1.12399434792666,5393
"1W","Hcn2",0.217014940576736,0.0752597794639013,0.095711606141286,0.0752597794639013,0.0752597794639013,FALSE,1.12343705864107,5394
"1W","Sec23b",0.120636822623262,0.0752997817764235,0.09575396987759,0.0752997817764235,0.0752997817764235,FALSE,1.12320628241062,5395
"1W","Exoc3l2",0.350168150034915,0.0753971827616197,0.0958607926884808,0.0753971827616197,0.0753971827616197,FALSE,1.12264488137082,5396
"1W","Csnk2a2",0.0946734966305466,0.0756286030771006,0.0961294021348598,0.0756286030771006,0.0756286030771006,FALSE,1.12131392130837,5397
"1W","Uchl1",0.434087032993326,0.0757536936007077,0.0962720689010261,0.0757536936007077,0.0757536936007077,FALSE,1.12059618696693,5398
"1W","Pgls",0.167143456768253,0.0757542986440119,0.0962720689010261,0.0757542986440119,0.0757542986440119,FALSE,1.12059271827905,5399
"1W","Hoga1",0.178156179335281,0.0759907178581276,0.0965553727486162,0.0759907178581276,0.0759907178581276,FALSE,1.11923945284009,5400
"1W","Wdr54",0.26098582005349,0.0760051220733288,0.0965651013841804,0.0760051220733288,0.0760051220733288,FALSE,1.11915713912414,5401
"1W","Gm4631",2.22660703221854,0.0760476612901672,0.0966105708587291,0.0760476612901672,0.0760476612901672,FALSE,1.11891413735579,5402
"1W","Sema3d",0.486560569097513,0.0761668290559726,0.0967533721480582,0.0761668290559726,0.0761668290559726,FALSE,1.1182341243877,5403
"1W","Bptf",0.0873156461988726,0.0761739755621539,0.0967538620990489,0.0761739755621539,0.0761739755621539,FALSE,1.11819337774454,5404
"1W","Bmal2",0.20266345185755,0.0762066186348494,0.0967867340507038,0.0762066186348494,0.0762066186348494,FALSE,1.11800730803356,5405
"1W","Gk",0.228956723327232,0.0762214650128854,0.0967969993610261,0.0762214650128854,0.0762214650128854,FALSE,1.1179227081367,5406
"1W","Bivm",0.129376261711598,0.0763513667637429,0.0969361612629457,0.0763513667637429,0.0763513667637429,FALSE,1.11718318424425,5407
"1W","Ankrd7",0.351374485988006,0.0768106219485331,0.0974932869805283,0.0768106219485331,0.0768106219485331,FALSE,1.11457871831932,5408
"1W","Gm2a",0.284346075175852,0.0768810145585534,0.09755667665787,0.0768810145585534,0.0768810145585534,FALSE,1.11418089414448,5409
"1W","Stac",0.277416816224886,0.0774671508438768,0.0982765937997005,0.0774671508438768,0.0774671508438768,FALSE,1.11088241661023,5410
"1W","Rfc2",0.10805956804415,0.0775169857657795,0.0983288054683629,0.0775169857657795,0.0775169857657795,FALSE,1.11060312309274,5411
"1W","Tnfsf13b",0.303290905763859,0.0775903617273437,0.0984131584401326,0.0775903617273437,0.0775903617273437,FALSE,1.11019222344029,5412
"1W","Unc5c",0.786826710945981,0.0777962627918572,0.0986480876142361,0.0777962627918572,0.0777962627918572,FALSE,1.10904126532211,5413
"1W","Rab44",0.649852145718822,0.0781260353514039,0.0990486970157637,0.0781260353514039,0.0781260353514039,FALSE,1.10720421419927,5414
"1W","Paxip1",0.115400896071323,0.0783992361087732,0.0993774550888089,0.0783992361087732,0.0783992361087732,FALSE,1.10568816888904,5415
"1W","Sec62",0.105654708116689,0.0788603754888619,0.0999177364870387,0.0788603754888619,0.0788603754888619,FALSE,1.10314115939122,5416
"1W","Dazap2",0.0894843196336688,0.0789644501341452,0.100040744145693,0.0789644501341452,0.0789644501341452,FALSE,1.10256838447415,5417
"1W","Cabyr",0.213326058820281,0.0792813096458145,0.10041550777425,0.0792813096458145,0.0792813096458145,FALSE,1.1008291843647,5418
"1W","Sptbn2",0.660235171644183,0.0794288589669929,0.100593486785543,0.0794288589669929,0.0794288589669929,FALSE,1.10002167625079,5419
"1W","Zfp276",0.17221423215572,0.0796757632074243,0.100897252213207,0.0796757632074243,0.0796757632074243,FALSE,1.09867376776405,5420
"1W","Col24a1",0.305905086105383,0.0797601170225237,0.100995136675751,0.0797601170225237,0.0797601170225237,FALSE,1.09821421750735,5421
"1W","Osbp2",0.375644072897957,0.0799758379588584,0.101241416809308,0.0799758379588584,0.0799758379588584,FALSE,1.09704120083433,5422
"1W","Snx5",0.117557119967061,0.0801950180193897,0.10150034980467,0.0801950180193897,0.0801950180193897,FALSE,1.09585261069206,5423
"1W","Ppp1r15b",0.156555201074231,0.0802016599532671,0.10150034980467,0.0802016599532671,0.0802016599532671,FALSE,1.09581664292427,5424
"1W","Cpq",0.25277116292009,0.0806700126859255,0.102075490677092,0.0806700126859255,0.0806700126859255,FALSE,1.09328787476118,5425
"1W","Tmc8",0.38008454800758,0.0808371762463291,0.102259420954761,0.0808371762463291,0.0808371762463291,FALSE,1.09238886539493,5426
"1W","Ankrd12",0.22001358090333,0.0809079983466342,0.102339965029051,0.0809079983466342,0.0809079983466342,FALSE,1.09200854308359,5427
"1W","Nod2",0.261532435069544,0.0811182222220057,0.102596807619896,0.0811182222220057,0.0811182222220057,FALSE,1.09088157585632,5428
"1W","Gm52989",0.363432106810324,0.0815167550942354,0.103082644000495,0.0815167550942354,0.0815167550942354,FALSE,1.08875311644908,5429
"1W","Ccdc17",0.237911963706288,0.0817110625121144,0.103310099444374,0.0817110625121144,0.0817110625121144,FALSE,1.08771914221018,5430
"1W","Plcxd1",0.34264157476519,0.0823494342368323,0.104076131021349,0.0823494342368323,0.0823494342368323,FALSE,1.08433938020602,5431
"1W","Cdh1",0.734487543341708,0.0826936645290166,0.104487818565668,0.0826936645290166,0.0826936645290166,FALSE,1.08252776209782,5432
"1W","C2cd3",0.115269570155357,0.0827965867244618,0.104608630053304,0.0827965867244618,0.0827965867244618,FALSE,1.08198756656399,5433
"1W","Slc3a2",0.176137552144854,0.0829184542212661,0.104753354375048,0.0829184542212661,0.0829184542212661,FALSE,1.08134880268806,5434
"1W","Btbd3",0.131499746282936,0.0830541351561863,0.104915502535103,0.0830541351561863,0.0830541351561863,FALSE,1.08063873972305,5435
"1W","Trim65",0.226939980406926,0.0834290113156713,0.105323975029867,0.0834290113156713,0.0834290113156713,FALSE,1.07868290303841,5436
"1W","Rps6ka6",0.759840519483268,0.0835343825681487,0.105438397330462,0.0835343825681487,0.0835343825681487,FALSE,1.07813473306518,5437
"1W","Iqcd",0.400400282470418,0.0835508580252446,0.105449892336121,0.0835508580252446,0.0835508580252446,FALSE,1.07804908576202,5438
"1W","Zkscan6",0.146179910519317,0.0839924339753782,0.105985818193482,0.0839924339753782,0.0839924339753782,FALSE,1.07575983335163,5439
"1W","Cxcl1",0.81849022929997,0.0839977045594628,0.105985818193482,0.0839977045594628,0.0839977045594628,FALSE,1.07573258192359,5440
"1W","Cd160",0.356506697204761,0.0841853026382662,0.106213159310255,0.0841853026382662,0.0841853026382662,FALSE,1.07476372251756,5441
"1W","Rpl17",0.161869642065569,0.0845058589116119,0.106608193484139,0.0845058589116119,0.0845058589116119,FALSE,1.0731131797512,5442
"1W","Piwil2",0.199002000694313,0.0846021483129098,0.10671085356126,0.0846021483129098,0.0846021483129098,FALSE,1.07261860872698,5443
"1W","Mprip",0.109640620490004,0.084934653540242,0.107111370004794,0.084934653540242,0.084934653540242,FALSE,1.07091508041915,5444
"1W","Utp15",0.104001910227859,0.0853636284848978,0.107633382136332,0.0853636284848978,0.0853636284848978,FALSE,1.06872713297584,5445
"1W","Zfp868",0.146859406929102,0.0863321460622702,0.108806635164874,0.0863321460622702,0.0863321460622702,FALSE,1.06382746317297,5446
"1W","Nhsl1",0.163034000115369,0.086386644607892,0.108865733619544,0.086386644607892,0.086386644607892,FALSE,1.06355339434318,5447
"1W","Nudt11",0.30874503158806,0.0866394979954918,0.109174769376903,0.0866394979954918,0.0866394979954918,FALSE,1.06228407275415,5448
"1W","Gm43305",0.374111763539621,0.0869674572176886,0.109568736705902,0.0869674572176886,0.0869674572176886,FALSE,1.06064322778058,5449
"1W","Armcx4",0.209102827783514,0.08772051377891,0.110478594798027,0.08772051377891,0.08772051377891,FALSE,1.05689883332497,5450
"1W","Ldlr",0.222061810371402,0.0881957709525092,0.111047833723505,0.0881957709525092,0.0881957709525092,FALSE,1.05455223908612,5451
"1W","Kctd18",0.115508818983103,0.0883857218506963,0.111267423065211,0.0883857218506963,0.0883857218506963,FALSE,1.05361788682275,5452
"1W","Gdf9",0.319665159596418,0.0885696986903047,0.111479415827348,0.0885696986903047,0.0885696986903047,FALSE,1.05271483276784,5453
"1W","Zfp738",0.231497639889229,0.0895715335331863,0.112661119387716,0.0895715335331863,0.0895715335331863,FALSE,1.04782999026807,5454
"1W","Ly6c1",0.212852355625187,0.089786543553933,0.112901785853645,0.089786543553933,0.089786543553933,FALSE,1.04678874683136,5455
"1W","Pdzd8",0.157333965587814,0.0899108034713021,0.11304810301158,0.0899108034713021,0.0899108034713021,FALSE,1.04618812132486,5456
"1W","Foxred2",0.359806380142602,0.0900354284719793,0.113165028707403,0.0900354284719793,0.0900354284719793,FALSE,1.04558656431341,5457
"1W","Ddx39a",0.120681114101417,0.0906563444169669,0.11391802451602,0.0906563444169669,0.0906563444169669,FALSE,1.04260179720704,5458
"1W","Dxo",0.158632292286617,0.0907360785622725,0.113992606798877,0.0907360785622725,0.0907360785622725,FALSE,1.04221999403151,5459
"1W","Gm39701",0.128192389092182,0.0909156266226448,0.114201135135317,0.0909156266226448,0.0909156266226448,FALSE,1.04136146361287,5460
"1W","Vcpip1",0.170875521450268,0.0912435725811589,0.11458290340549,0.0912435725811589,0.0912435725811589,FALSE,1.03979771855203,5461
"1W","Dkk2",0.328487899317938,0.0914627307669842,0.114837966310433,0.0914627307669842,0.0914627307669842,FALSE,1.03875583620126,5462
"1W","Mtss1",0.117703931997643,0.0915058669947919,0.114882047772828,0.0915058669947919,0.0915058669947919,FALSE,1.0385510597939,5463
"1W","Gldn",0.493665970247731,0.0921173694419721,0.115588923637358,0.0921173694419721,0.0921173694419721,FALSE,1.03565847250055,5464
"1W","Bcl7c",0.118452605161522,0.0921436419108519,0.115611753409276,0.0921436419108519,0.0921436419108519,FALSE,1.03553462656859,5465
"1W","Chd9",0.192008310606904,0.0921533999249937,0.115613860465204,0.0921533999249937,0.0921533999249937,FALSE,1.03548863720644,5466
"1W","Ercc6",0.135454573199078,0.0921748727878804,0.115630663084446,0.0921748727878804,0.0921748727878804,FALSE,1.03538745309868,5467
"1W","Rbm4",0.116907079026681,0.0929942405176482,0.116638087296062,0.0929942405176482,0.0929942405176482,FALSE,1.03154394810048,5468
"1W","Pitpnb",0.0992365115672819,0.0930435634091072,0.116689723595455,0.0930435634091072,0.0930435634091072,FALSE,1.03131366522633,5469
"1W","Wiz",0.128022350551055,0.0932217956654678,0.116892764195962,0.0932217956654678,0.0932217956654678,FALSE,1.03048253581565,5470
"1W","Iqcc",0.11674151728456,0.0934401705783505,0.117146060547243,0.0934401705783505,0.0934401705783505,FALSE,1.02946637741095,5471
"1W","Camkv",0.502951186311302,0.0937638513293485,0.117510681878825,0.0937638513293485,0.0937638513293485,FALSE,1.02796456241032,5472
"1W","Isoc2b",0.11889349017001,0.0939030707442633,0.117664551739879,0.0939030707442633,0.0939030707442633,FALSE,1.02732020554557,5473
"1W","Tmem184c",0.119464697409583,0.094046042963852,0.117833384771116,0.094046042963852,0.094046042963852,FALSE,1.02665947289528,5474
"1W","Col9a3",1.24719373568277,0.0940822719357803,0.11786845781957,0.0940822719357803,0.0940822719357803,FALSE,1.026492203627,5475
"1W","Dtx1",0.395284892730914,0.0948397167937728,0.118796602803998,0.0948397167937728,0.0948397167937728,FALSE,1.02300975156316,5476
"1W","Scamp2",0.0920398743364429,0.0949949300011219,0.118970197186143,0.0949949300011219,0.0949949300011219,FALSE,1.02229957293529,5477
"1W","Pcbp3",0.176896189182645,0.0951642939746921,0.119171877062637,0.0951642939746921,0.0951642939746921,FALSE,1.02152597008747,5478
"1W","9130008F23Rik",0.344055364834647,0.0952176745630838,0.119228291247904,0.0952176745630838,0.0952176745630838,FALSE,1.02128242921262,5479
"1W","Xpot",0.109791165687647,0.0958026747868408,0.119929328103086,0.0958026747868408,0.0958026747868408,FALSE,1.01862236535832,5480
"1W","Clec10a",0.394189514045192,0.0959061774480583,0.12004839547443,0.0959061774480583,0.0959061774480583,FALSE,1.01815341842684,5481
"1W","Mxd1",0.220073081908695,0.0960595982116607,0.120219406209626,0.0960595982116607,0.0960595982116607,FALSE,1.01745923421614,5482
"1W","Btd",0.206155921786582,0.0961338120730534,0.120291246356341,0.0961338120730534,0.0961338120730534,FALSE,1.01712383591047,5483
"1W","Cpap",0.166364091260684,0.0962665211428116,0.120446772519215,0.0962665211428116,0.0962665211428116,FALSE,1.01652472233441,5484
"1W","Sh2b3",0.141962809792721,0.0962896380013845,0.120465163863783,0.0962896380013845,0.0962896380013845,FALSE,1.01642044601097,5485
"1W","Plcd1",0.194610249863649,0.0963315645463226,0.120507082187275,0.0963315645463226,0.0963315645463226,FALSE,1.01623138616544,5486
"1W","Cenpp",0.21234577544503,0.09638974752895,0.120569327583848,0.09638974752895,0.09638974752895,FALSE,1.01596915726308,5487
"1W","Crocc",0.250582524790224,0.0964417729560046,0.120623860581488,0.0964417729560046,0.0964417729560046,FALSE,1.01573481428451,5488
"1W","Pard3b",0.130733365506331,0.0964990727779422,0.120684980383215,0.0964990727779422,0.0964990727779422,FALSE,1.01547685960292,5489
"1W","Gm13302",0.72305238687461,0.0965376036235853,0.120722618442601,0.0965376036235853,0.0965376036235853,FALSE,1.01530348598108,5490
"1W","Egfl7",0.203766917145774,0.0967457953960164,0.120972396497369,0.0967457953960164,0.0967457953960164,FALSE,1.01436790047947,5491
"1W","Ap4m1",0.166083922773983,0.0968272274330035,0.121063642477172,0.0968272274330035,0.0968272274330035,FALSE,1.0140025036294,5492
"1W","Zfp976",0.194751646848253,0.0970894564963097,0.121380904334646,0.0970894564963097,0.0970894564963097,FALSE,1.01282793007235,5493
"1W","Tia1",0.119869811121456,0.0971235904242106,0.12141297192181,0.0971235904242106,0.0971235904242106,FALSE,1.01267527115555,5494
"1W","Faim2",0.619543856241319,0.097160223795535,0.121438280112706,0.097160223795535,0.097160223795535,FALSE,1.01251149352671,5495
"1W","Tekt2",0.30567709158218,0.0972629260602228,0.121544685194538,0.0972629260602228,0.0972629260602228,FALSE,1.0120526692456,5496
"1W","Il6ra",0.253833906648827,0.0973315037669568,0.121619763416478,0.0973315037669568,0.0973315037669568,FALSE,1.01174656674435,5497
"1W","Arhgef3",0.173060205433699,0.0977804093917097,0.122148694029745,0.0977804093917097,0.0977804093917097,FALSE,1.0097481487434,5498
"1W","Pcdhgb7",0.314020586701703,0.0981832687855935,0.122577053091741,0.0981832687855935,0.0981832687855935,FALSE,1.00796251316186,5499
"1W","Pold1",0.171788350799886,0.0983676293568891,0.122785795353375,0.0983676293568891,0.0983676293568891,FALSE,1.00714779490789,5500
"1W","Rassf1",0.140572989189369,0.0986368902774087,0.123100421798203,0.0986368902774087,0.0986368902774087,FALSE,1.00596062818697,5501
"1W","Fbrs",0.144889250429168,0.0986524383058371,0.123109090041405,0.0986524383058371,0.0986524383058371,FALSE,1.00589217620314,5502
"1W","Dlgap4",0.183366642017123,0.0995272672926928,0.124168313331508,0.0995272672926928,0.0995272672926928,FALSE,1.00205792013432,5503
"1W","Zfp979",0.224937974758454,0.0996433826821928,0.124302340443241,0.0996433826821928,0.0996433826821928,FALSE,1.00155153750572,5504
"1W","Dnajc14",0.0726796844814493,0.0996597516402838,0.124311924145742,0.0996597516402838,0.0996597516402838,FALSE,1.00148019945865,5505
"1W","Insl3",0.629469913951017,0.0998199760494251,0.124500930559816,0.0998199760494251,0.0998199760494251,FALSE,1.0007825386735,5506
"1W","Cdc23",0.0749171175920226,0.100560142252396,0.125358553638854,0.100560142252396,0.100560142252396,FALSE,0.997574120968609,5507
"1W","Dnajc6",0.505323686737294,0.101710606389157,0.126770639961263,0.101710606389157,0.101710606389157,FALSE,0.992633756456774,5508
"1W","Slc6a6",0.12150174952941,0.101748354924095,0.126806645242422,0.101748354924095,0.101748354924095,FALSE,0.992472603755454,5509
"1W","Uba6",0.350757267352166,0.102411650823817,0.127599959510678,0.102411650823817,0.102411650823817,FALSE,0.989650633197451,5510
"1W","Gm29804",0.314826146774231,0.102486791176321,0.127682464396651,0.102486791176321,0.102486791176321,FALSE,0.989332104255942,5511
"1W","Tpmt",0.155930753768716,0.102897204313642,0.128149150720784,0.102897204313642,0.102897204313642,FALSE,0.987596424728843,5512
"1W","Pgd",0.24887036285483,0.103523792172295,0.128895857819533,0.103523792172295,0.103523792172295,FALSE,0.984959827775281,5513
