"timepoint","gene_symbol","logFC","P.Value","FDR","P.Value_raw","P.Value_for_rank","p_value_replaced_for_rank","rank_stat","rank_order"
"4W","Bet1",0.149918347088193,0.0526188563633932,0.0765540190750342,0.0526188563633932,0.0526188563633932,FALSE,1.27885859525573,5033
"4W","Tnfrsf11b",0.874984643098599,0.0526675997630043,0.076617148481574,0.0526675997630043,0.0526675997630043,FALSE,1.27845647342978,5034
"4W","Top3a",0.233562129322273,0.0527383159241736,0.0766966406715227,0.0527383159241736,0.0527383159241736,FALSE,1.27787374250838,5035
"4W","Rnf125",0.187054665279796,0.0527513269341525,0.0767077700750967,0.0527513269341525,0.0527513269341525,FALSE,1.27776661142492,5036
"4W","Dgkg",0.392167159241934,0.0528774773004394,0.0768677868636363,0.0528774773004394,0.0528774773004394,FALSE,1.27672927252077,5037
"4W","Tmem167",0.17247129676839,0.052953963638354,0.076969302029189,0.052953963638354,0.052953963638354,FALSE,1.27610152711758,5038
"4W","Mmrn2",0.298588978041539,0.0530357925898059,0.0770588051066337,0.0530357925898059,0.0530357925898059,FALSE,1.27543093647938,5039
"4W","E2f7",0.348791920515896,0.0531169497735102,0.0771688911059034,0.0531169497735102,0.0531169497735102,FALSE,1.27476687216729,5040
"4W","Rcor2",0.430036291594372,0.0531432983915869,0.077191503629663,0.0531432983915869,0.0531432983915869,FALSE,1.27455149417093,5041
"4W","Rfx2",0.425032082272623,0.0532070935293296,0.0772653861600713,0.0532070935293296,0.0532070935293296,FALSE,1.2740304640343,5042
"4W","Emsy",0.123271476521609,0.0532103549980541,0.0772653861600713,0.0532103549980541,0.0532103549980541,FALSE,1.27400384362777,5043
"4W","Cyp26b1",0.507973747206855,0.0532579369252453,0.077318793735099,0.0532579369252453,0.0532579369252453,FALSE,1.27361566101641,5044
"4W","Ptpn22",0.32691509998042,0.0534302083639336,0.077537441757534,0.0534302083639336,0.0534302083639336,FALSE,1.27221313217812,5045
"4W","Ebf3",0.202839882961371,0.0536133400487542,0.0777874304386303,0.0536133400487542,0.0536133400487542,FALSE,1.27072713589057,5046
"4W","Aph1c",0.269057468310209,0.0536690878064368,0.0778604236964885,0.0536690878064368,0.0536690878064368,FALSE,1.27027578619233,5047
"4W","Pan2",0.194739579230359,0.0536751569686016,0.0778613382472896,0.0536751569686016,0.0536751569686016,FALSE,1.2702266768312,5048
"4W","Pnp",0.317018069695306,0.0537142123396525,0.077910097654961,0.0537142123396525,0.0537142123396525,FALSE,1.26991078834069,5049
"4W","Ift74",0.218616518848241,0.0537265391690527,0.0779121895000161,0.0537265391690527,0.0537265391690527,FALSE,1.26981113389978,5050
"4W","Kif15",0.579361967067516,0.0537337155558268,0.0779147039296279,0.0537337155558268,0.0537337155558268,FALSE,1.26975312798516,5051
"4W","Nova1",0.338774299615762,0.0538308001820808,0.0780475729599623,0.0538308001820808,0.0538308001820808,FALSE,1.26896916445183,5052
"4W","Atp2b2",0.540995676040574,0.0540245833818305,0.0782968147088769,0.0540245833818305,0.0540245833818305,FALSE,1.26740857355476,5053
"4W","Asf1b",0.480702014348795,0.0542200413509206,0.0785482809127484,0.0542200413509206,0.0542200413509206,FALSE,1.26584015554067,5054
"4W","Tk2",0.222617702267144,0.0543434661909247,0.0787191199017786,0.0543434661909247,0.0543434661909247,FALSE,1.26485266441679,5055
"4W","Mex3c",0.185600974253178,0.0544593627085262,0.0788790202888771,0.0544593627085262,0.0544593627085262,FALSE,1.26392744514423,5056
"4W","Snapc4",0.220810112293634,0.0546685874853003,0.0791420263362888,0.0546685874853003,0.0546685874853003,FALSE,1.26226214716688,5057
"4W","Ptgs2",0.702825543505432,0.0548269543276671,0.0793552399307333,0.0548269543276671,0.0548269543276671,FALSE,1.26100587878232,5058
"4W","Rdh10",0.1748078669666,0.0548348237781067,0.0793586066728038,0.0548348237781067,0.0548348237781067,FALSE,1.26094354787786,5059
"4W","Gskip",0.120272067050568,0.0548429569798167,0.079362354404433,0.0548429569798167,0.0548429569798167,FALSE,1.2608791372998,5060
"4W","Plb1",0.294087346529849,0.0549429344562317,0.0794854492567498,0.0549429344562317,0.0549429344562317,FALSE,1.26008814899053,5061
"4W","B230217C12Rik",0.415914947635554,0.0549446776924278,0.0794854492567498,0.0549446776924278,0.0549446776924278,FALSE,1.26007436986027,5062
"4W","Mastl",0.51430028663983,0.0549675452154589,0.079510495837578,0.0549675452154589,0.0549675452154589,FALSE,1.25989365767108,5063
"4W","Sumo3",0.103741635713505,0.0553137012634277,0.0799627332411623,0.0553137012634277,0.0553137012634277,FALSE,1.25716728015854,5064
"4W","Smpd4",0.114743947101582,0.0554073918777588,0.0800820012238259,0.0554073918777588,0.0554073918777588,FALSE,1.25643229235509,5065
"4W","E130311K13Rik",0.164349308245789,0.0554251183336134,0.0800931538628617,0.0554251183336134,0.0554251183336134,FALSE,1.25629337098604,5066
"4W","P4ha1",0.167565494817675,0.0554262975216102,0.0800931538628617,0.0554262975216102,0.0554262975216102,FALSE,1.25628413132345,5067
"4W","Map3k6",0.301086701481258,0.0555294898952354,0.0802260750166708,0.0555294898952354,0.0555294898952354,FALSE,1.25547631602324,5068
"4W","Klhl3",0.7316018644758,0.0556281624830757,0.0803528864871907,0.0556281624830757,0.0556281624830757,FALSE,1.25470528549582,5069
"4W","Tmem106b",0.163794480394011,0.0556284896601388,0.0803528864871907,0.0556284896601388,0.0556284896601388,FALSE,1.25470273120014,5070
"4W","Ints5",0.163873684559753,0.0557478393560029,0.0805090354302974,0.0557478393560029,0.0557478393560029,FALSE,1.25377196009952,5071
"4W","Fbxl12",0.220094613351653,0.0558997713240626,0.0807121660388583,0.0558997713240626,0.0558997713240626,FALSE,1.25258996873077,5072
"4W","Dusp12",0.131433321669334,0.0559356601407895,0.0807558401145162,0.0559356601407895,0.0559356601407895,FALSE,1.25231123210146,5073
"4W","Shroom3",0.355812735950202,0.0559775318977152,0.0808081422454059,0.0559775318977152,0.0559775318977152,FALSE,1.25198625390188,5074
"4W","Pmaip1",0.577012637717232,0.0560603509888866,0.0809113806590281,0.0560603509888866,0.0560603509888866,FALSE,1.25134418748798,5075
"4W","Klhdc4",0.144856459094965,0.0561032013992531,0.0809650636322286,0.0561032013992531,0.0561032013992531,FALSE,1.25101235602796,5076
"4W","Kdm6b",0.200377766405383,0.0562236267207742,0.0811061507592305,0.0562236267207742,0.0562236267207742,FALSE,1.25008114353792,5077
"4W","Dpagt1",0.10856646796587,0.0563865030461745,0.0813329146205576,0.0563865030461745,0.0563865030461745,FALSE,1.24882483846435,5078
"4W","Tubgcp6",0.134051955245875,0.0563976179880408,0.0813407514725763,0.0563976179880408,0.0563976179880408,FALSE,1.24873923850772,5079
"4W","Atxn3",0.230704725727623,0.0564366703422097,0.0813888760571244,0.0564366703422097,0.0564366703422097,FALSE,1.24843861672246,5080
"4W","Rpl7l1",0.120498865365544,0.0564807850666322,0.081436088127093,0.0564807850666322,0.0564807850666322,FALSE,1.24809927534618,5081
"4W","Pde1a",0.372724813838382,0.0568754995888553,0.0819886871527593,0.0568754995888553,0.0568754995888553,FALSE,1.2450747755176,5082
"4W","Plagl1",0.41866125138724,0.0570472060283273,0.0821940244203072,0.0570472060283273,0.0570472060283273,FALSE,1.24376562094241,5083
"4W","Eme1",0.88941949932822,0.057089305508499,0.0822389311390291,0.057089305508499,0.057089305508499,FALSE,1.24344524015431,5084
"4W","Tmem128",0.177937214311708,0.0571154862163206,0.0822683671066351,0.0571154862163206,0.0571154862163206,FALSE,1.24324612176415,5085
"4W","Ap2a2",0.125597340150055,0.0571676691542354,0.0823269642502801,0.0571676691542354,0.0571676691542354,FALSE,1.2428495145216,5086
"4W","Nxpe5",0.512306888918991,0.0573616186731904,0.0825811120382764,0.0573616186731904,0.0573616186731904,FALSE,1.24137860191983,5087
"4W","Sox13",0.233144909888841,0.0573672226334631,0.0825811120382764,0.0573672226334631,0.0573672226334631,FALSE,1.24133617546459,5088
"4W","Greb1l",0.500459490697497,0.057420457671698,0.0826411251661836,0.057420457671698,0.057420457671698,FALSE,1.24093335026688,5089
"4W","Plac9",0.67502254673465,0.0576409582687009,0.0829417990325381,0.0576409582687009,0.0576409582687009,FALSE,1.23926880774442,5090
"4W","Sec14l1",0.141675900833566,0.0578865586477192,0.0832617274792272,0.0578865586477192,0.0578865586477192,FALSE,1.23742226844547,5091
"4W","Tmigd1",0.605769924265097,0.0580106012411162,0.0834248070937766,0.0580106012411162,0.0580106012411162,FALSE,1.23649263333699,5092
"4W","Slc12a6",0.147692489114204,0.0580237395640639,0.0834248070937766,0.0580237395640639,0.0580237395640639,FALSE,1.23639428484563,5093
"4W","Hapln3",0.524179843075151,0.0580259249631095,0.0834248070937766,0.0580259249631095,0.0580259249631095,FALSE,1.2363779279393,5094
"4W","Kcna6",0.575355669341938,0.0580274682652285,0.0834248070937766,0.0580274682652285,0.0580274682652285,FALSE,1.23636637726291,5095
"4W","Anapc1",0.127925334294674,0.0580290743950704,0.0834248070937766,0.0580290743950704,0.0580290743950704,FALSE,1.2363543566855,5096
"4W","Kat7",0.0974377874032295,0.0580948006212524,0.0835109113057384,0.0580948006212524,0.0580948006212524,FALSE,1.23586273443484,5097
"4W","Tlcd2",0.306619376898917,0.0581405109928018,0.0835682284510994,0.0581405109928018,0.0581405109928018,FALSE,1.23552115556561,5098
"4W","Zfp696",0.177047784824463,0.0582526328490744,0.0837171480344872,0.0582526328490744,0.0582526328490744,FALSE,1.23468444101466,5099
"4W","Tbx6",0.395219326973496,0.0582558136853564,0.0837171480344872,0.0582558136853564,0.0582558136853564,FALSE,1.23466072737523,5100
"4W","Myct1",0.248669906399776,0.0583179531000547,0.0837812159137365,0.0583179531000547,0.0583179531000547,FALSE,1.23419772771052,5101
"4W","Coq8b",0.29594886192363,0.0583675168395895,0.0838355945696361,0.0583675168395895,0.0583675168395895,FALSE,1.23382878271868,5102
"4W","Brd1",0.114862177447235,0.058497478893467,0.08398855760093,0.058497478893467,0.058497478893467,FALSE,1.23286285060584,5103
"4W","Gap43",0.423231528021926,0.0585951016180201,0.0841202842723201,0.0585951016180201,0.0585951016180201,FALSE,1.23213868823415,5104
"4W","Jkamp",0.188975839549552,0.0589572120322195,0.084606199624424,0.0589572120322195,0.0589572120322195,FALSE,1.22946306157456,5105
"4W","Lsr",0.350467995303063,0.0589752972132365,0.0846236699313114,0.0589752972132365,0.0589752972132365,FALSE,1.2293298617566,5106
"4W","Cgref1",0.438412842440403,0.0589820337310859,0.0846248541685935,0.0589820337310859,0.0589820337310859,FALSE,1.22928025682727,5107
"4W","Sp110",0.304167293439881,0.0589941702914842,0.0846337851380787,0.0589941702914842,0.0589941702914842,FALSE,1.22919090251599,5108
"4W","Dync1li2",0.142818420755648,0.0592726291421801,0.0850162267106954,0.0592726291421801,0.0592726291421801,FALSE,1.22714580843473,5109
"4W","Lipo3",0.159076148076316,0.0592881543419124,0.0850299757121636,0.0592881543419124,0.0592881543419124,FALSE,1.22703206916253,5110
"4W","Disc1",0.260793229161684,0.059312391874498,0.0850476965219665,0.059312391874498,0.059312391874498,FALSE,1.22685456193951,5111
"4W","Lfng",0.291258769042234,0.0594249358375253,0.0851920069547378,0.0594249358375253,0.0594249358375253,FALSE,1.2260312785173,5112
"4W","Svbp",0.164743909660905,0.0594666351977277,0.0852432511755952,0.0594666351977277,0.0594666351977277,FALSE,1.22572663450226,5113
"4W","Slc25a30",0.436895836444333,0.0594970816477869,0.0852692134799651,0.0594970816477869,0.0594970816477869,FALSE,1.22550433604197,5114
"4W","Cbl",0.36914805434097,0.059502615441803,0.0852692134799651,0.059502615441803,0.059502615441803,FALSE,1.22546394440626,5115
"4W","Phactr4",0.146487286918922,0.0596245617367421,0.0854183154031021,0.0596245617367421,0.0596245617367421,FALSE,1.22457480017009,5116
"4W","Cep131",0.156109937749406,0.0597894987274109,0.0856203324779048,0.0597894987274109,0.0597894987274109,FALSE,1.22337508767087,5117
"4W","Glis1",0.770112898516662,0.0597964830227117,0.0856217694492039,0.0597964830227117,0.0597964830227117,FALSE,1.22332435863276,5118
"4W","Zfp268",0.332328084786873,0.05983550357671,0.0856690738278008,0.05983550357671,0.05983550357671,FALSE,1.22304104958867,5119
"4W","P2ry14",0.257562849647952,0.0600864569036814,0.0859939735112569,0.0600864569036814,0.0600864569036814,FALSE,1.22122340411701,5120
"4W","Zfp553",0.15601446766184,0.060298277115295,0.0862798735814656,0.060298277115295,0.060298277115295,FALSE,1.2196950966494,5121
"4W","Pigx",0.119271999844728,0.0604892116734319,0.0865357803854153,0.0604892116734319,0.0604892116734319,FALSE,1.21832207540519,5122
"4W","Stoml1",0.145679292259946,0.0607406079891272,0.0868607076188538,0.0607406079891272,0.0607406079891272,FALSE,1.2165208652824,5123
"4W","Fbl",0.144257688863096,0.0609428635376094,0.0871325311499467,0.0609428635376094,0.0609428635376094,FALSE,1.2150771433302,5124
"4W","F2rl2",0.601260598513504,0.0610637888750258,0.0872792733161811,0.0610637888750258,0.0610637888750258,FALSE,1.21421625217516,5125
"4W","Zfp951",0.315727344051906,0.0614138715002448,0.0877446092213078,0.0614138715002448,0.0614138715002448,FALSE,1.21173352404438,5126
"4W","Colec11",0.317244946155937,0.0615076013637169,0.0878697556254836,0.0615076013637169,0.0615076013637169,FALSE,1.21107120899989,5127
"4W","Zfp184",0.444450958083455,0.0615146674008175,0.0878710814717725,0.0615146674008175,0.0615146674008175,FALSE,1.21102131980574,5128
"4W","Sptssa",0.160452513784765,0.0616419143313826,0.0880352798850832,0.0616419143313826,0.0616419143313826,FALSE,1.21012388243502,5129
"4W","Dhrs3",0.216054848306447,0.0620779742112562,0.088622396956302,0.0620779742112562,0.0620779742112562,FALSE,1.20706246383795,5130
"4W","Inpp5f",0.129261248246236,0.0620839633329668,0.088622396956302,0.0620839633329668,0.0620839633329668,FALSE,1.20702056625542,5131
"4W","Cacna1g",0.427144712465069,0.0622659483927445,0.088864451918107,0.0622659483927445,0.0622659483927445,FALSE,1.20574939263608,5132
"4W","Bdnf",0.59418477317943,0.062287368422777,0.0888861609191064,0.062287368422777,0.062287368422777,FALSE,1.20560001723324,5133
"4W","Ncbp2",0.144276629882852,0.0623776710517894,0.0890061535709575,0.0623776710517894,0.0623776710517894,FALSE,1.20497084420276,5134
"4W","Slc7a8",0.198449960272864,0.0624701360816116,0.0891203256745741,0.0624701360816116,0.0624701360816116,FALSE,1.20432754800902,5135
"4W","Tmem265",0.267947753085215,0.0625193970604698,0.0891817146589962,0.0625193970604698,0.0625193970604698,FALSE,1.20398521898576,5136
"4W","Fhdc1",0.620683489404111,0.062589341319836,0.0892548072850655,0.062589341319836,0.062589341319836,FALSE,1.20349961886795,5137
"4W","Heyl",0.29622088403333,0.0627720149773062,0.0894974769858695,0.0627720149773062,0.0627720149773062,FALSE,1.20223393030293,5138
"4W","Ebi3",0.347452824355065,0.0630056442137674,0.0897679938857777,0.0630056442137674,0.0630056442137674,FALSE,1.2006205435449,5139
"4W","Kctd13",0.211643965484434,0.0632049453783315,0.0900161160004173,0.0632049453783315,0.0632049453783315,FALSE,1.19924893965283,5140
"4W","Pabpc4l",0.475621958104116,0.0632687097856563,0.0900890043058938,0.0632687097856563,0.0632687097856563,FALSE,1.19881102185005,5141
"4W","Smad2",0.101093249992743,0.0634105607300102,0.0902550792812513,0.0634105607300102,0.0634105607300102,FALSE,1.19783840639556,5142
"4W","Ift70b",0.188204953591411,0.063561493825402,0.0904339441069822,0.063561493825402,0.063561493825402,FALSE,1.19680590453411,5143
"4W","Nsd2",0.159542923013769,0.0636375070501732,0.0905330965845453,0.0636375070501732,0.0636375070501732,FALSE,1.19628684184066,5144
"4W","Nktr",0.132630546420125,0.0637652265307683,0.0906877590914444,0.0637652265307683,0.0637652265307683,FALSE,1.19541609311061,5145
"4W","Nkiras2",0.104485083554049,0.0638124183111945,0.0907458607870329,0.0638124183111945,0.0638124183111945,FALSE,1.19509479652624,5146
"4W","Mxd1",0.245696956904375,0.064029786450333,0.091018808740241,0.064029786450333,0.064029786450333,FALSE,1.19361794661557,5147
"4W","Stac",0.405579067304295,0.0640573534746726,0.0910489547600688,0.0640573534746726,0.0640573534746726,FALSE,1.19343100814939,5148
"4W","Gpm6a",0.250505391544216,0.0643162156129217,0.0913896717334577,0.0643162156129217,0.0643162156129217,FALSE,1.19167951753662,5149
"4W","Cenpo",0.163315529779411,0.0644388011049811,0.0915456858806103,0.0644388011049811,0.0644388011049811,FALSE,1.19085254830146,5150
"4W","Rai1",0.191723458205248,0.064470747480526,0.0915819826286178,0.064470747480526,0.064470747480526,FALSE,1.19063729450448,5151
"4W","Prrc2a",0.208425947812485,0.0645099493653405,0.0916285777472184,0.0645099493653405,0.0645099493653405,FALSE,1.19037329898894,5152
"4W","Snx11",0.128903197690053,0.0645893814646749,0.0917232005801295,0.0645893814646749,0.0645893814646749,FALSE,1.18983887442519,5153
"4W","Npc2",0.308829479582183,0.0646586713431633,0.0918033857927924,0.0646586713431633,0.0646586713431633,FALSE,1.1893732238547,5154
"4W","Sh3tc1",0.256542373990123,0.0647045549734169,0.0918503132374256,0.0647045549734169,0.0647045549734169,FALSE,1.18906514544893,5155
"4W","Dpp3",0.13129802038078,0.0650144181802991,0.0922444410970428,0.0650144181802991,0.0650144181802991,FALSE,1.18699031963772,5156
"4W","Tpd52l2",0.107723125795415,0.0650696902786712,0.0923137138072993,0.0650696902786712,0.0650696902786712,FALSE,1.18662126043357,5157
"4W","Zfp707",0.18981986301402,0.0655742935862378,0.0929835169354774,0.0655742935862378,0.0655742935862378,FALSE,1.18326637924697,5158
"4W","Ccdc61",0.152513914796966,0.0656498596397011,0.0930814490048491,0.0656498596397011,0.0656498596397011,FALSE,1.18276619810106,5159
"4W","Myh11",0.452854556582824,0.0656659872529542,0.0930950954162499,0.0656659872529542,0.0656659872529542,FALSE,1.18265952196649,5160
"4W","Bcl9l",0.233156517896961,0.0658632325334314,0.0933469990049108,0.0658632325334314,0.0658632325334314,FALSE,1.18135695815219,5161
"4W","Phldb1",0.25734897033724,0.0658759877925776,0.0933558346108236,0.0658759877925776,0.0658759877925776,FALSE,1.18127285960256,5162
"4W","Ttl",0.121818933245756,0.0661935544438737,0.0937780232972287,0.0661935544438737,0.0661935544438737,FALSE,1.17918429765611,5163
"4W","Tnpo1",0.145896065046742,0.0662644171589215,0.0938493030457989,0.0662644171589215,0.0662644171589215,FALSE,1.17871961759674,5164
"4W","Lipc",0.631759245073454,0.0662886130931553,0.0938662497568359,0.0662886130931553,0.0662886130931553,FALSE,1.17856106730455,5165
"4W","Agfg1",0.134870793207174,0.0664384304833451,0.0940504865815849,0.0664384304833451,0.0664384304833451,FALSE,1.17758063571001,5166
"4W","Desi1",0.124716153957688,0.0665607878491301,0.0942050656300688,0.0665607878491301,0.0665607878491301,FALSE,1.17678154614484,5167
"4W","Ldlr",0.29228015040062,0.0667698007650178,0.0944915448548829,0.0667698007650178,0.0667698007650178,FALSE,1.17541991965962,5168
"4W","Dact2",0.558139093761708,0.0668671895960576,0.0946200144565742,0.0668671895960576,0.0668671895960576,FALSE,1.17478692965748,5169
"4W","Slfn5",0.200166090488689,0.0669225941186636,0.0946890548925468,0.0669225941186636,0.0669225941186636,FALSE,1.17442723283837,5170
"4W","Slc6a4",0.542413999815608,0.0672277706905178,0.0951114502624224,0.0672277706905178,0.0672277706905178,FALSE,1.172451289948,5171
"4W","Fam177a",0.0933103313791672,0.0673510290042109,0.0952575905181075,0.0673510290042109,0.0673510290042109,FALSE,1.17165576464127,5172
"4W","Fam177a2",0.0933103313791672,0.0673510290042109,0.0952575905181075,0.0673510290042109,0.0673510290042109,FALSE,1.17165576464127,5173
"4W","Ppp2r2b",0.416960204842714,0.0674841446542647,0.0954081586875819,0.0674841446542647,0.0674841446542647,FALSE,1.17079825232476,5174
"4W","Oit3",0.702494353015391,0.0675790157474561,0.0955234191785725,0.0675790157474561,0.0675790157474561,FALSE,1.17018813778399,5175
"4W","Dync1h1",0.194584575222737,0.067723285290744,0.0956989983439236,0.067723285290744,0.067723285290744,FALSE,1.16926198220761,5176
"4W","Nxph3",0.462933556069019,0.0677769738401125,0.095765412307052,0.0677769738401125,0.0677769738401125,FALSE,1.16891782578899,5177
"4W","Usp6nl",0.158951830399149,0.0677976773003183,0.095785211510052,0.0677976773003183,0.0677976773003183,FALSE,1.16878518449479,5178
"4W","Pcdhga8",0.469920282653939,0.0678816411317566,0.0958943728480587,0.0678816411317566,0.0678816411317566,FALSE,1.16824766656281,5179
"4W","Zfp26",0.154801204082575,0.0679193420867768,0.0959381649052093,0.0679193420867768,0.0679193420867768,FALSE,1.16800652961726,5180
"4W","Selenop",0.301205751328368,0.068108990292648,0.0961965573233571,0.068108990292648,0.068108990292648,FALSE,1.16679555803161,5181
"4W","Slc12a9",0.20232032800522,0.0682253760176093,0.0963514336655909,0.0682253760176093,0.0682253760176093,FALSE,1.16605406207913,5182
"4W","Toe1",0.163551684523682,0.0684015613107923,0.0965594990373291,0.0684015613107923,0.0684015613107923,FALSE,1.1649339851085,5183
"4W","Sike1",0.101750519876686,0.0685677508603762,0.0967585925398863,0.0685677508603762,0.0685677508603762,FALSE,1.16388009590356,5184
"4W","Zbtb6",0.17823789613273,0.0687318425043048,0.0969614758860492,0.0687318425043048,0.0687318425043048,FALSE,1.16284201374077,5185
"4W","Ctnnbl1",0.14421154979945,0.0690114821009249,0.0973367859858956,0.0690114821009249,0.0690114821009249,FALSE,1.16107864552051,5186
"4W","Mcmbp",0.0942841917532251,0.0690222975656008,0.0973424501969403,0.0690222975656008,0.0690222975656008,FALSE,1.16101058831526,5187
"4W","Haus3",0.154395740311416,0.0690390899353389,0.0973565417173278,0.0690390899353389,0.0690390899353389,FALSE,1.16090494207074,5188
"4W","C4a",0.788694359737859,0.0692253208893652,0.0975903194339884,0.0692253208893652,0.0692253208893652,FALSE,1.15973502243457,5189
"4W","Zfp157",0.160302937446968,0.069349917966181,0.0977467190709704,0.069349917966181,0.069349917966181,FALSE,1.15895404831609,5190
"4W","Phf6",0.209433396410192,0.0693831849616554,0.0977839806961073,0.0693831849616554,0.0693831849616554,FALSE,1.15874576820794,5191
"4W","Cdhr5",0.618296738173857,0.0694584768570669,0.0978804562147622,0.0694584768570669,0.0694584768570669,FALSE,1.15827474448946,5192
"4W","Scn5a",0.38780193717292,0.0695655749067384,0.0980217293666208,0.0695655749067384,0.0695655749067384,FALSE,1.15760562140456,5193
"4W","Bhlhe40",0.220135059460119,0.0697642360691846,0.0982823069835118,0.0697642360691846,0.0697642360691846,FALSE,1.15636715700872,5194
"4W","Htatip2",0.227052055970142,0.0698783103384486,0.0984042780646498,0.0698783103384486,0.0698783103384486,FALSE,1.15565760482763,5195
"4W","Tmem234",0.134903281612555,0.0700877113737572,0.0986603417922034,0.0700877113737572,0.0700877113737572,FALSE,1.15435812112612,5196
"4W","Mboat2",0.28428635719407,0.0701811115478865,0.0987723941132072,0.0701811115478865,0.0701811115478865,FALSE,1.15377975758983,5197
"4W","Ift81",0.232046384392838,0.0703864775411562,0.0990419512953796,0.0703864775411562,0.0703864775411562,FALSE,1.15251076832022,5198
"4W","Mgrn1",0.129952756179449,0.0707596844918039,0.0995377462105399,0.0707596844918039,0.0707596844918039,FALSE,1.1502141122204,5199
"4W","Cd2ap",0.168359756099894,0.0707797592821285,0.0995562029753343,0.0707797592821285,0.0707797592821285,FALSE,1.15009091870643,5200
"4W","Arhgef4",0.254774955994543,0.0709703849120454,0.0998047181140316,0.0709703849120454,0.0709703849120454,FALSE,1.14892283934313,5201
"4W","Alox12",0.405651636272946,0.0711043190752827,0.0999832464278309,0.0711043190752827,0.0711043190752827,FALSE,1.14810401820706,5202
"4W","Hmgcll1",0.388367265440499,0.0716254982639807,0.100686432948463,0.0716254982639807,0.0716254982639807,FALSE,1.14493234383719,5203
"4W","Ifi203",0.241677351904299,0.0716956461480492,0.10077514680957,0.0716956461480492,0.0716956461480492,FALSE,1.14450721687458,5204
"4W","Dapk1",0.348206556339373,0.0717790846707724,0.100882522692596,0.0717790846707724,0.0717790846707724,FALSE,1.14400208410486,5205
"4W","Ska2",0.169834245886475,0.0722675303024741,0.101508813136531,0.0722675303024741,0.0722675303024741,FALSE,1.14105678676995,5206
"4W","Tmem102",0.43431474205687,0.072274331677889,0.101508813136531,0.072274331677889,0.072274331677889,FALSE,1.14101591556802,5207
"4W","Tmie",0.428377733376899,0.0723703170758895,0.101623684086163,0.0723703170758895,0.0723703170758895,FALSE,1.14043952459645,5208
"4W","Pik3r3",0.235986607314717,0.072604733185258,0.101902878458839,0.072604733185258,0.072604733185258,FALSE,1.13903506622505,5209
"4W","Yes1",0.203635053549874,0.072637881548565,0.101939409101976,0.072637881548565,0.072637881548565,FALSE,1.13883683030724,5210
"4W","Wnt9a",0.185877450722644,0.0731090714041321,0.10256045724856,0.0731090714041321,0.0731090714041321,FALSE,1.13602873225787,5211
"4W","Nutf2-ps2",2.53119428773191,0.0732761779800053,0.102774739292814,0.0732761779800053,0.0732761779800053,FALSE,1.13503719116174,5212
"4W","Batf",0.45881860187883,0.0736288651960564,0.103249175643721,0.0736288651960564,0.0736288651960564,FALSE,1.13295189302987,5213
"4W","Dgki",0.613242175785462,0.0736606397554603,0.103273501002759,0.0736606397554603,0.0736606397554603,FALSE,1.13276451354166,5214
"4W","Zfp786",0.394033521345331,0.0736727833554314,0.103280411918954,0.0736727833554314,0.0736727833554314,FALSE,1.13269292220334,5215
"4W","Amt",0.252648234747363,0.0738971945226172,0.103584866032095,0.0738971945226172,0.0738971945226172,FALSE,1.13137204910821,5216
"4W","Vamp8",0.172342882578253,0.0740060250088389,0.1036968047398,0.0740060250088389,0.0740060250088389,FALSE,1.13073292186934,5217
"4W","Pcdhgb5",0.31258859921351,0.0749408115233109,0.10493472787243,0.0749408115233109,0.0749408115233109,FALSE,1.12528160830404,5218
"4W","Trp53i11",0.204793089172096,0.0749949900304825,0.10498086123074,0.0749949900304825,0.0749949900304825,FALSE,1.12496774827217,5219
"4W","Kpna2",0.188196922778595,0.0749957577400654,0.10498086123074,0.0749957577400654,0.0749957577400654,FALSE,1.12496330250414,5220
"4W","Radil",0.313173221923729,0.0750062029674434,0.104985217215675,0.0750062029674434,0.0750062029674434,FALSE,1.12490281923315,5221
"4W","Setd1a",0.167512139937503,0.075285705426901,0.105345534052538,0.075285705426901,0.075285705426901,FALSE,1.12328747590482,5222
"4W","Gmeb2",0.118437361396835,0.0754673557739794,0.10557907409951,0.0754673557739794,0.0754673557739794,FALSE,1.12224086655674,5223
"4W","Copz1",0.111866686404672,0.0755404617340757,0.105671023078467,0.0755404617340757,0.0755404617340757,FALSE,1.12182036491558,5224
"4W","She",0.200993698823271,0.0756875490597768,0.105856091475163,0.0756875490597768,0.0756875490597768,FALSE,1.12097555800822,5225
"4W","Ripk2",0.1849735578434,0.0758437655191275,0.106053853015416,0.0758437655191275,0.0758437655191275,FALSE,1.12008011312276,5226
"4W","S1pr1",0.183295968516089,0.0759261519227923,0.106158686485662,0.0759261519227923,0.0759261519227923,FALSE,1.11960861040848,5227
"4W","Gata2",0.209182031337201,0.0759983443688589,0.106249247850057,0.0759983443688589,0.0759983443688589,FALSE,1.11919586876264,5228
"4W","Dmp1",1.53641832807904,0.0760627165373412,0.106318477831339,0.0760627165373412,0.0760627165373412,FALSE,1.11882816806315,5229
"4W","Stimate",0.144972851159082,0.0762401482455957,0.106550521927502,0.0762401482455957,0.0762401482455957,FALSE,1.1178162679025,5230
"4W","Scd2",0.334220927995184,0.0763220535798455,0.106632894353167,0.0763220535798455,0.0763220535798455,FALSE,1.11734995268556,5231
"4W","Ints3",0.151269158591129,0.0763249000025779,0.106632894353167,0.0763249000025779,0.0763249000025779,FALSE,1.11733375602186,5232
