"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1E","4W","G10090_15238","71805","Nup93","Nup93",0.073408144696334,4.28275375957154,0.90750180936228,0.372707906534056,0.431724766562144,-6.35982652335593,FALSE,"Not_strict",0.0267787800187087,0.364793036651232,"Not strict"
"Figure1E","4W","G10090_33963","211429","Pla2g4b","Pla2g4b",0.0883688311804833,2.42657881496393,0.90730677106538,0.372809032951707,0.431806967292608,-6.03806047347507,FALSE,"Not_strict",0.0322290277480071,0.364710354516096,"Not strict"
"Figure1E","4W","G10090_18148","228775","Trib3","Trib3",0.146660874015891,1.43034980437965,0.905213748296738,0.373895389264431,0.433030207322191,-5.83382303941788,FALSE,"Not_strict",0.0533085595144142,0.363481807074448,"Not strict"
"Figure1E","4W","G10090_32950","20305","Ccl6","Ccl6",-0.165733395284052,5.25382908045018,-0.904807290616141,0.374106596409534,0.433216266627216,-6.40206832911206,FALSE,"Not_strict",0.0602101543827416,0.363295244627958,"Not strict"
"Figure1E","4W","G10090_2635","237711","Eml6","Eml6",-0.212941713389306,0.187006180880222,-0.904743823078498,0.374139583035795,0.433216266627216,-5.59461561556962,FALSE,"Not_strict",0.0773607118572645,0.363295244627958,"Not strict"
"Figure1E","4W","G10090_18777","16519","Kcnj3","Kcnj3",-0.439523924942865,-0.255604804688707,-0.904720377983479,0.37415176887496,0.433216266627216,-5.51478000518635,FALSE,"Not_strict",0.159676951831958,0.363295244627958,"Not strict"
"Figure1E","4W","G10090_9928","56218","Patz1","Patz1",-0.0709823492993872,3.51659219346334,-0.904671673928879,0.374177084160766,0.433216266627216,-6.25608667485732,FALSE,"Not_strict",0.025787549952988,0.363295244627958,"Not strict"
"Figure1E","4W","G10090_23902","69534","Avpi1","Avpi1",-0.085452982447047,3.47225002301874,-0.904515410068162,0.374258314227753,0.433275273045812,-6.24888730086413,FALSE,"Not_strict",0.0310396076825294,0.363236095378694,"Not strict"
"Figure1E","4W","G10090_6049","71924","Tube1","Tube1",-0.155537630560776,0.233593694655951,-0.904080701249282,0.37448434813201,0.433501894384883,-5.60386462602849,FALSE,"Not_strict",0.0564615597843678,0.363009000335167,"Not strict"
"Figure1E","4W","G10090_2574","16408","Itgal","Itgal",0.220762339640955,1.51218140676616,0.904004478465769,0.374523990624907,0.433512730416087,-5.85063498671559,FALSE,"Not_strict",0.0801363196933422,0.362998144627724,"Not strict"
"Figure1E","4W","G10090_16440","381085","Tbc1d22b","Tbc1d22b",-0.0602221765287502,4.29363627925419,-0.903924033216602,0.374565832151691,0.433526109878212,-6.36591482380767,FALSE,"Not_strict",0.0218597311645178,0.36298474124531,"Not strict"
"Figure1E","4W","G10090_5250","171095","Il17rc","Il17rc",0.135640106991632,3.82225463521919,0.903325778427253,0.374877095108953,0.433842221932771,-6.30299064249954,FALSE,"Not_strict",0.0491923513233376,0.362668184317875,"Not strict"
"Figure1E","4W","G10090_13443","65106","Arl6ip5","Arl6ip5",0.0632458228682152,7.11653507476509,0.903282609404629,0.374899561855987,0.433842221932771,-6.20003519517606,FALSE,"Not_strict",0.0229372477453055,0.362668184317875,"Not strict"
"Figure1E","4W","G10090_26230","268281","Shprh","Shprh",0.0800863506457494,3.78001628782891,0.903179596633961,0.374953177054974,0.433869195176125,-6.29776942159708,FALSE,"Not_strict",0.0290426090040388,0.362641183795535,"Not strict"
"Figure1E","4W","G10090_31462","66398","Commd5","Commd5",-0.0704568039609123,2.86640407686365,-0.903001942641013,0.375045652676662,0.433941126947313,-6.13430323494795,FALSE,"Not_strict",0.0255454661647918,0.362569187483494,"Not strict"
"Figure1E","4W","G10090_20212","19419","Rasgrp1","Rasgrp1",0.181209020038912,-0.258043210915584,0.901898380408626,0.37562043321531,0.434571045895456,-5.51413364947096,FALSE,"Not_strict",0.0655866500523759,0.361939212729544,"Not strict"
"Figure1E","4W","G10090_2094","11607","Agtr1a","Agtr1a",-0.121788990624971,3.01220133843302,-0.900762144691802,0.376212833756905,0.43522124671223,-6.1658379955179,FALSE,"Not_strict",0.0440011336230254,0.361289911323099,"Not strict"
"Figure1E","4W","G10090_5505","225876","Kdm2a","Kdm2a",0.0575317752520657,6.44497543350968,0.900687718139584,0.37625165893835,0.435230991383437,-6.29279198516673,FALSE,"Not_strict",0.0207850905509161,0.361280187511158,"Not strict"
"Figure1E","4W","G10090_26043","320106","Slc38a11","Slc38a11",0.409724945176832,-1.93054041447165,0.900568990230923,0.37631359968859,0.435267471369626,-5.25446545797993,FALSE,"Not_strict",0.148010591047894,0.361243787546336,"Not strict"
"Figure1E","4W","G10090_15026","93721","Cpn1","Cpn1",0.29065122393829,-1.5581418061682,0.900282520046619,0.376463079616533,0.43539224400166,-5.30832719713993,FALSE,"Not_strict",0.104959769924354,0.361119311669023,"Not strict"
"Figure1E","4W","G10090_1023","59026","Huwe1","Huwe1",-0.0839859247447419,7.80820800468348,-0.900245693072222,0.376482298721469,0.43539224400166,-6.10800707228195,FALSE,"Not_strict",0.0303289393337075,0.361119311669023,"Not strict"
"Figure1E","4W","G10090_13010","72333","Palld","Palld",0.0970688461217596,6.73870581909964,0.899452785103169,0.376896253830201,0.43583576492998,-6.25461901067034,FALSE,"Not_strict",0.035010513236968,0.360677134176006,"Not strict"
"Figure1E","4W","G10090_21993","73822","Mfsd12","Mfsd12",0.164910328296718,4.2013094739746,0.898510694058566,0.37738847997116,0.436369718057276,-6.3570072292511,FALSE,"Not_strict",0.0593916953189594,0.360145394969428,"Not strict"
"Figure1E","4W","G10090_7954","217198","Plekhh3","Plekhh3",-0.0778833402424257,5.38350939486332,-0.897666185321528,0.377830077984219,0.4368450489761,-6.40238846505336,FALSE,"Not_strict",0.0280125020829818,0.359672582041139,"Not strict"
"Figure1E","4W","G10090_1713","71898","Apol9b","Apol9b",0.196414517129883,1.06338584876385,0.897593503105431,0.377868099661969,0.436853728075648,-5.76650084384397,FALSE,"Not_strict",0.0706432217952391,0.359663953701165,"Not strict"
"Figure1E","4W","G10090_32662","52014","Nus1","Nus1",-0.0676841393459802,5.43778961011762,-0.897524650957018,0.377904120051432,0.436860092268758,-6.39953915157365,FALSE,"Not_strict",0.024343116931739,0.359657626837871,"Not strict"
"Figure1E","4W","G10090_12920","66811","Duoxa2","Duoxa2",-0.224366278076765,-1.52798264227157,-0.897272008871725,0.378036310393582,0.436977619668512,-5.31779535310899,FALSE,"Not_strict",0.0806688323178985,0.359540805371377,"Not strict"
"Figure1E","4W","G10090_2395","18810","Plec","Plec",0.128048237438138,9.31955537907059,0.896995607162679,0.378180967109599,0.437109536988618,-5.91151862059639,FALSE,"Not_strict",0.0460217808873053,0.359409717838085,"Not strict"
"Figure1E","4W","G10090_4689","209334","Gen1","Gen1",-0.243840524759473,0.46643202749732,-0.895999380079287,0.378702649180911,0.437677171685954,-5.65527017774457,FALSE,"Not_strict",0.0875012224721573,0.358846104676282,"Not strict"
"Figure1E","4W","G10090_1612","213084","Cdkl3","Cdkl3",-0.0846686187469023,2.10379770660542,-0.895780668775179,0.378817241898118,0.437774268244548,-5.98273415892454,FALSE,"Not_strict",0.0303748474370157,0.358749769236397,"Not strict"
"Figure1E","4W","G10090_255","14933","Gk","Gk",0.100218961380468,1.23367736187579,0.895240601028845,0.37910030465232,0.438066023198209,-5.80394835319041,FALSE,"Not_strict",0.0359245319698702,0.358460429793196,"Not strict"
"Figure1E","4W","G10090_28737","17427","Mns1","Mns1",0.266817109220777,-0.556600812050963,0.895054827066016,0.379197705227714,0.43814320807425,-5.46835433613437,FALSE,"Not_strict",0.0956229605071378,0.358383916182881,"Not strict"
"Figure1E","4W","G10090_15814","68152","Fam133b","Fam133b",-0.063148357211139,4.39798316579159,-0.894073077005176,0.37971270402181,0.438702854553808,-6.38494492304916,FALSE,"Not_strict",0.0225963475947133,0.357829539716473,"Not strict"
"Figure1E","4W","G10090_14103","20687","Sp3","Sp3",0.103526496409249,5.22401486043105,0.89369733160912,0.379909930203031,0.438895300257149,-6.40963260868016,FALSE,"Not_strict",0.0370251198554628,0.357639069606871,"Not strict"
"Figure1E","4W","G10090_5379","224617","Tbc1d24","Tbc1d24",0.0603712158938453,3.93636319431486,0.892421190724053,0.380580266113702,0.439611778402563,-6.33064948313654,FALSE,"Not_strict",0.0215483391507761,0.356930680155026,"Not strict"
"Figure1E","4W","G10090_7748","233016","Blvrb","Blvrb",-0.137029724888471,4.80475089855028,-0.892399754744502,0.380591532657262,0.439611778402563,-6.41300371107681,FALSE,"Not_strict",0.0489101129058983,0.356930680155026,"Not strict"
"Figure1E","4W","G10090_16595","107035","Fbxo38","Fbxo38",-0.060473009590739,5.06331303525592,-0.891176447255126,0.381234851114701,0.440293572174654,-6.41696984458422,FALSE,"Not_strict",0.0215439725718118,0.356257654739101,"Not strict"
"Figure1E","4W","G10090_32942","18582","Pde6d","Pde6d",-0.0531755444471702,4.94103042370539,-0.891160385122625,0.381243302645782,0.440293572174654,-6.41649934506762,FALSE,"Not_strict",0.0189441947542237,0.356257654739101,"Not strict"
"Figure1E","4W","G10090_291","224650","Anks1","Anks1",0.0994062469336241,4.67649429661779,0.890973555290653,0.381341617237976,0.440371589286025,-6.4051715821801,FALSE,"Not_strict",0.0354065873571668,0.356180707443956,"Not strict"
"Figure1E","4W","G10090_10893","53872","Caprin1","Caprin1",0.072377013204129,7.10731675022449,0.890519279942779,0.381580737256584,0.440612182171742,-6.21259377007496,FALSE,"Not_strict",0.0257621273647624,0.355943499521098,"Not strict"
"Figure1E","4W","G10090_3264","235461","Mindy2","Mindy2",0.0592092458924223,5.45226597718837,0.890459292697514,0.381612320441995,0.440613112303218,-6.40355474394185,FALSE,"Not_strict",0.0210750919042812,0.355942582727243,"Not strict"
"Figure1E","4W","G10090_32923","55949","Eef1b2","Eef1b2",-0.0605316897146051,6.99927119987081,-0.889551649945368,0.382090400356382,0.441129529959836,-6.22879178312667,FALSE,"Not_strict",0.0215150126625852,0.355433868838359,"Not strict"
"Figure1E","4W","G10090_32377","23832","Xcr1","Xcr1",0.189728031407288,0.0925835870479515,0.889225441739488,0.382262318105612,0.441292423675506,-5.5877136833027,FALSE,"Not_strict",0.0674053472055288,0.355273528669205,"Not strict"
"Figure1E","4W","G10090_5321","100039830","Gm2446","Gm2446",-0.315768782897385,1.85210930595632,-0.889024199111934,0.382368401762427,0.441379296857837,-5.93736558274502,FALSE,"Not_strict",0.112157295570978,0.355188041521591,"Not strict"
"Figure1E","4W","G10090_4124","353346","Gpr141","Gpr141",0.279894245488737,-1.11009683709454,0.888472985907896,0.382659067960078,0.441679208007455,-5.38463004693869,FALSE,"Not_strict",0.0993325209525329,0.354893044617919,"Not strict"
"Figure1E","4W","G10090_9254","15193","Hdgfl2","Hdgfl2",0.059073700819873,4.92298545793042,0.887077422740183,0.383395619175961,0.442493686240169,-6.41823377667317,FALSE,"Not_strict",0.0209175793183919,0.354092921690714,"Not strict"
"Figure1E","4W","G10090_9371","15896","Icam2","Icam2",0.103379037043128,3.20170878107069,0.886845084074105,0.383518332348797,0.442599632882336,-6.2121796185456,FALSE,"Not_strict",0.0365950368408127,0.353988950637504,"Not strict"
"Figure1E","4W","G10090_20277","232406","BC035044","BC035044",-0.28251102196873,-0.972337775569957,-0.886743074204406,0.383572218455093,0.442626138916904,-5.41055412254133,FALSE,"Not_strict",0.099998432696377,0.353962942753594,"Not strict"
"Figure1E","4W","G10090_9853","672511","Rnf213","Rnf213",0.0862599757718843,5.11200738356246,0.88600449357235,0.383962515876312,0.443040813837775,-6.41892283822122,FALSE,"Not_strict",0.0304977547516673,0.353556263826448,"Not strict"
"Figure1E","4W","G10090_32055","108902","B4gat1","B4gat1",-0.0488136051958775,4.78679452165553,-0.885669149408508,0.384139811029216,0.443209665916687,-6.41743865221591,FALSE,"Not_strict",0.0172502778532122,0.353390776690041,"Not strict"
"Figure1E","4W","G10090_7835","225608","Sh3tc2","Sh3tc2",0.155208004462894,0.857306444031081,0.884543903020326,0.384735112422922,0.443860735711705,-5.73819909792411,FALSE,"Not_strict",0.0547501313101183,0.352753271325047,"Not strict"
"Figure1E","4W","G10090_8201","114643","Oas1c","Oas1c",0.163373843991418,0.416057355279166,0.88438487988922,0.384819290378814,0.443922075831032,-5.65193425670229,FALSE,"Not_strict",0.0576208532076746,0.352693257377855,"Not strict"
"Figure1E","4W","G10090_8336","224912","Crb3","Crb3",0.178141286363687,0.319534367408108,0.8841161746044,0.384961555064545,0.444050408694225,-5.63404077254515,FALSE,"Not_strict",0.0628068682199062,0.352567725887429,"Not strict"
"Figure1E","4W","G10090_20684","98732","Rab3gap2","Rab3gap2",-0.038610838050321,5.37257196250554,-0.884019982785682,0.385012491632702,0.444073383033658,-6.41450962279673,FALSE,"Not_strict",0.0136120678189063,0.352545256882688,"Not strict"
"Figure1E","4W","G10090_16125","76787","Ppfia3","Ppfia3",0.182615868452272,-1.21444323846555,0.883698160454208,0.385182938346403,0.444234185560873,-5.37337688078257,FALSE,"Not_strict",0.0643516450056881,0.352388023839816,"Not strict"
"Figure1E","4W","G10090_20866","30941","Usp21","Usp21",0.0611013657532941,4.65891798773066,0.883618393702031,0.385225192760069,0.444234822307408,-6.41152436156384,FALSE,"Not_strict",0.0215313514961818,0.352387401340879,"Not strict"
"Figure1E","4W","G10090_15822","15485","Hsd17b1","Hsd17b1",0.331807518053644,-1.41273445745701,0.883579962556802,0.385245551756529,0.444234822307408,-5.34248397031254,FALSE,"Not_strict",0.11692478903229,0.352387401340879,"Not strict"
"Figure1E","4W","G10090_9241","20016","Polr1c","Polr1c",0.0674945226315255,3.84785885906224,0.883507659147281,0.385283856560356,0.444243209610024,-6.32570093281393,FALSE,"Not_strict",0.0237836660102717,0.352379201792632,"Not strict"
"Figure1E","4W","G10090_10628","54525","Syt7","Syt7",0.146516627603364,2.78328612064466,0.882727342737402,0.385697408560321,0.444684231372276,-6.1322281514638,FALSE,"Not_strict",0.0515662736819053,0.351948270482314,"Not strict"
"Figure1E","4W","G10090_14837","107526","Gimap4","Gimap4",0.0766718176894053,3.78192758482874,0.882474104320006,0.385831681592755,0.444803217400699,-6.31642774019513,FALSE,"Not_strict",0.0269756050971073,0.351832080026907,"Not strict"
"Figure1E","4W","G10090_6682","233529","Kctd14","Kctd14",0.193609033807328,-0.587831106208851,0.881708738083449,0.386237680931619,0.445235416717695,-5.47464672033512,FALSE,"Not_strict",0.0680362079857023,0.351410296553669,"Not strict"
"Figure1E","4W","G10090_31892","76233","Dnttip1","Dnttip1",-0.043177363795461,4.21821835564856,-0.88136820112847,0.386418412428382,0.445407889881218,-6.37757750722768,FALSE,"Not_strict",0.0151657076821438,0.351242094213685,"Not strict"
"Figure1E","4W","G10090_8252","102638047","LOC102638047","LOC102638047",0.213531530332031,-1.34304710763851,0.880043762616543,0.387121845351554,0.446182782227908,-5.35635203049491,FALSE,"Not_strict",0.0748400666281143,0.350487192742645,"Not strict"
"Figure1E","4W","G10090_13572","68027","Tmem178","Tmem178",0.219237590530199,-0.912240323907499,0.879597851165964,0.38735886308411,0.446420019635496,-5.42328402723961,FALSE,"Not_strict",0.0767893555597722,0.350256337766103,"Not strict"
"Figure1E","4W","G10090_10901","54402","Stk19","Stk19",0.0812459496646398,3.03042547832809,0.878684256892112,0.387844763724977,0.446944026200336,-6.18669840459391,FALSE,"Not_strict",0.0284155160327494,0.349746863074905,"Not strict"
"Figure1E","4W","G10090_6199","69234","Zfp688","Zfp688",0.0875597509612702,1.73291223940266,0.878380478447889,0.388006417334999,0.447094323130059,-5.91932880538699,FALSE,"Not_strict",0.0306109628753728,0.349600844444073,"Not strict"
"Figure1E","4W","G10090_19492","13857","Epor","Epor",-0.220388416587051,0.796511620408062,-0.877872576091971,0.388276791286153,0.447369862700408,-5.73501976073172,FALSE,"Not_strict",0.076989007497952,0.349333275723872,"Not strict"
"Figure1E","4W","G10090_26576","72780","Rspo3","Rspo3",0.186825176063162,0.718160403071631,0.877603766190355,0.38841993729979,0.447498778559777,-5.71685654774735,FALSE,"Not_strict",0.0652408733116443,0.349208145745773,"Not strict"
"Figure1E","4W","G10090_476","16535","Kcnq1","Kcnq1",0.135507467166578,0.598042015407984,0.877267855356302,0.388598863633342,0.447668892876392,-5.69340127816704,FALSE,"Not_strict",0.047297944020637,0.349043082345373,"Not strict"
"Figure1E","4W","G10090_1348","72902","Spock3","Spock3",0.365895282920388,-0.957495314683807,0.877185391420335,0.388642797023812,0.447683479416873,-5.41585172854971,FALSE,"Not_strict",0.127708039755017,0.34902893181819,"Not strict"
"Figure1E","4W","G10090_24260","235047","Zfp809","Zfp809",0.0993670064973989,2.18978559239092,0.876747111702648,0.388876348217735,0.44791646963433,-6.01494759090118,FALSE,"Not_strict",0.0346595068372664,0.34880296850015,"Not strict"
"Figure1E","4W","G10090_12868","18479","Pak1","Pak1",-0.142530256974555,4.88972849462742,-0.875603736037486,0.389486058327073,0.448582655753048,-6.43023136225578,FALSE,"Not_strict",0.0496229811110039,0.348157522229562,"Not strict"
"Figure1E","4W","G10090_30367","104479","Ccdc117","Ccdc117",-0.0946736975214412,4.58396469050609,-0.87523676306511,0.389681878908682,0.448772084181215,-6.41655690295771,FALSE,"Not_strict",0.0329440009516255,0.347974166152796,"Not strict"
"Figure1E","4W","G10090_1243","73174","Tbkbp1","Tbkbp1",0.113198839691874,4.60998809234818,0.873787144302091,0.390456031021664,0.449627456572244,-6.41620638690745,FALSE,"Not_strict",0.0392966575671144,0.347147176367526,"Not strict"
"Figure1E","4W","G10090_17697","60507","Qtrt1","Qtrt1",0.0710870771218185,2.67585919177589,0.873480135117994,0.390620112782466,0.449780224772282,-6.11964850185288,FALSE,"Not_strict",0.0246671903729221,0.346999642855637,"Not strict"
"Figure1E","4W","G10090_26404","234911","Mmp27","Mmp27",-0.292883085736242,-0.733259341327881,-0.873397806912053,0.39066412083149,0.449794720429758,-5.45971326997504,FALSE,"Not_strict",0.101626226853999,0.346985646503053,"Not strict"
"Figure1E","4W","G10090_253","20541","Slc8a1","Slc8a1",-0.167258813890549,4.20988696866224,-0.873077649328376,0.390835289503479,0.449955609532112,-6.38492549338955,FALSE,"Not_strict",0.0580104295380028,0.346830329527291,"Not strict"
"Figure1E","4W","G10090_23593","317758","Gimap9","Gimap9",-0.111749747376274,1.04690545636981,-0.872567729764182,0.391108011998468,0.450233378881479,-5.78823235743414,FALSE,"Not_strict",0.0387282506954444,0.346562310919969,"Not strict"
"Figure1E","4W","G10090_4695","77794","Adamtsl2","Adamtsl2",-0.16904097268278,0.364501359121342,-0.871309165144418,0.391781659784419,0.450923818360133,-5.65615434984579,FALSE,"Not_strict",0.0584707355953997,0.345896824109769,"Not strict"
"Figure1E","4W","G10090_9170","54122","Uevld","Uevld",-0.0928985817947111,3.75695393513749,-0.871283580634277,0.391795361652151,0.450923818360133,-6.32468725239103,FALSE,"Not_strict",0.0321333244070921,0.345896824109769,"Not strict"
"Figure1E","4W","G10090_9472","233056","Zfp790","Zfp790",-0.0572116118249486,3.41047087144776,-0.871270671054649,0.391802275536581,0.450923818360133,-6.26692769819589,FALSE,"Not_strict",0.0197893148324506,0.345896824109769,"Not strict"
"Figure1E","4W","G10090_7650","83493","Sacm1l","Sacm1l",-0.0805164208856155,5.47427228812648,-0.870250552959234,0.392348860474026,0.451516582519788,-6.42159082170101,FALSE,"Not_strict",0.0278044373144156,0.3453262950413,"Not strict"
"Figure1E","4W","G10090_22653","12181","Bop1","Bop1",0.0678781235037367,5.1712210653073,0.869916247188677,0.392528089962547,0.451686531300042,-6.43231282066557,FALSE,"Not_strict",0.0234290071950061,0.345162859337387,"Not strict"
"Figure1E","4W","G10090_6844","73649","Cybrd1","Cybrd1",0.206395018147502,2.81988368030955,0.869825125416248,0.392576951696013,0.451706449162524,-6.14905317749433,FALSE,"Not_strict",0.0712359420471007,0.345143708828239,"Not strict"
"Figure1E","4W","G10090_24967","66257","Nicn1","Nicn1",-0.0478032106709706,4.24250246913086,-0.869060644953536,0.392987038870963,0.452141963230467,-6.39101568473547,FALSE,"Not_strict",0.0164789706080539,0.344725184286859,"Not strict"
"Figure1E","4W","G10090_24731","68449","Tbc1d10b","Tbc1d10b",-0.061518235662967,5.75356431170252,-0.868102319281852,0.393501498230875,0.452697480606976,-6.40249443658967,FALSE,"Not_strict",0.0211740797999843,0.344191922473011,"Not strict"
"Figure1E","4W","G10090_10192","214063","Dnajc16","Dnajc16",-0.0988188646896359,3.84820520629651,-0.867526608737573,0.393810765584185,0.453016867826693,-6.34161308822875,FALSE,"Not_strict",0.0339823872409367,0.343885626976858,"Not strict"
"Figure1E","4W","G10090_7780","71521","Pds5a","Pds5a",-0.0762692112371167,5.25389731528741,-0.867028142914539,0.394078663639946,0.453288618726455,-6.43459267645876,FALSE,"Not_strict",0.0262080218340375,0.343625185168865,"Not strict"
"Figure1E","4W","G10090_2707","12190","Brca2","Brca2",-0.0793322933474126,1.62284535118155,-0.866860124369663,0.394168990743352,0.453333013356669,-5.90819197694239,FALSE,"Not_strict",0.0272571998079937,0.343582652888008,"Not strict"
"Figure1E","4W","G10090_31021","434128","Pnma8b","Pnma8b",0.178319747306455,0.290965158098196,0.866838547145866,0.39418059166414,0.453333013356669,-5.64339146432993,FALSE,"Not_strict",0.0612675718418709,0.343582652888008,"Not strict"
"Figure1E","4W","G10090_17999","105245453","Gm2399","Gm2399",0.179427727584168,-1.15633509795453,0.86677479134011,0.394214871035557,0.453336018454899,-5.39536180804345,FALSE,"Not_strict",0.0616477380933838,0.3435797740038,"Not strict"
"Figure1E","4W","G10090_7054","72739","Zkscan3","Zkscan3",-0.0541410882131948,4.54124965040075,-0.865756514453958,0.394762623755222,0.45389971087041,-6.42130100287841,FALSE,"Not_strict",0.0185725639844115,0.343040093898318,"Not strict"
"Figure1E","4W","G10090_5418","68964","Ctc1","Ctc1",-0.0645896785277859,4.19559053003903,-0.865745666242335,0.394768461864171,0.45389971087041,-6.38875245411477,FALSE,"Not_strict",0.0221568493870338,0.343040093898318,"Not strict"
"Figure1E","4W","G10090_17595","56221","Ccl24","Ccl24",-0.247565031188041,2.97812072433921,-0.865615034644886,0.39483876733755,0.453944088757177,-6.19051848918634,FALSE,"Not_strict",0.0849142201802559,0.342997634895205,"Not strict"
"Figure1E","4W","G10090_29567","12223","Btc","Btc",-0.144068063951725,1.45141628562409,-0.865480885600214,0.394910974242866,0.453990645407602,-5.87504331087329,FALSE,"Not_strict",0.0494085885379628,0.342953095798655,"Not strict"
"Figure1E","4W","G10090_5453","23792","Adam23","Adam23",0.192067421280429,3.29239828096835,0.865054914008219,0.395140313318464,0.454217819613548,-6.2462129175747,FALSE,"Not_strict",0.0658283873922117,0.342735831789497,"Not strict"
"Figure1E","4W","G10090_23683","101056102","Gm29779","Gm29779",0.101719591809029,6.09987550426131,0.86486989840593,0.395239950552379,0.454295875721226,-6.36696585969628,FALSE,"Not_strict",0.0348553579894424,0.342661205865638,"Not strict"
"Figure1E","4W","G10090_26878","15214","Hey2","Hey2",0.185634086360412,0.584408765922171,0.86435372760726,0.395518011300843,0.454578986013396,-5.70118204277284,FALSE,"Not_strict",0.0635593744579601,0.342390644434548,"Not strict"
"Figure1E","4W","G10090_32023","56692","Lamtor3","Lamtor3",-0.0463142982581591,5.34463888285246,-0.86405313764657,0.395679996571399,0.454728653039748,-6.43331997851278,FALSE,"Not_strict",0.0158509611054355,0.342247679476457,"Not strict"
"Figure1E","4W","G10090_3733","19044","Ppox","Ppox",0.0591840000122502,4.64833447613846,0.8639358794964,0.395743197470892,0.454730745955117,-6.42808643591393,FALSE,"Not_strict",0.0202554683657203,0.342245680615162,"Not strict"
"Figure1E","4W","G10090_12065","108167597","8430432A02Rik","8430432A02Rik",-0.329934523603012,-1.51474153116082,-0.863931653525282,0.395745475345213,0.454730745955117,-5.34609899933474,FALSE,"Not_strict",0.112918665588952,0.342245680615162,"Not strict"
"Figure1E","4W","G10090_4166","15184","Hdac5","Hdac5",0.0510731232562793,6.51281225146921,0.863872967284919,0.395777109150654,0.454730745955117,-6.3162187190975,FALSE,"Not_strict",0.0174795558299874,0.342245680615162,"Not strict"
"Figure1E","4W","G10090_6140","58203","Zbp1","Zbp1",0.20463229479496,2.22762836104571,0.863604370255659,0.395921912412508,0.454831816435112,-6.03183989071704,FALSE,"Not_strict",0.0700147684106027,0.342149163116002,"Not strict"
"Figure1E","4W","G10090_4361","207958","Alg11","Alg11",0.0497746089609711,3.81056547174663,0.863591933372092,0.395928618078679,0.454831816435112,-6.33766723459637,FALSE,"Not_strict",0.0170303408004225,0.342149163116002,"Not strict"
"Figure1E","4W","G10090_4252","17528","Mpz","Mpz",-0.225454302456403,5.16791299565384,-0.863240467229654,0.396118150170697,0.455013033606972,-6.44147166551158,FALSE,"Not_strict",0.0770999972925701,0.341976163029664,"Not strict"
"Figure1E","4W","G10090_6041","272589","Tbcel","Tbcel",0.0591115379939662,4.92820749802705,0.863070116867034,0.396210034426265,0.455082064573685,-6.43928265338224,FALSE,"Not_strict",0.0202108425253488,0.341910280314679,"Not strict"
"Figure1E","4W","G10090_11383","66513","Tab1","Tab1",0.0624450780271254,4.18571925684536,0.862865502279318,0.396320418290365,0.455172331186912,-6.38859969836319,FALSE,"Not_strict",0.0213452354379467,0.341824145510309,"Not strict"
"Figure1E","4W","G10090_16896","15331","Hmgn2","Hmgn2",-0.0646369037620156,6.29938099129596,-0.862799205500056,0.396356187775678,0.455176895892556,-6.34589237179469,FALSE,"Not_strict",0.0220941728831402,0.34181979020047,"Not strict"
"Figure1E","4W","G10090_9457","75304","4930563E22Rik","4930563E22Rik",-0.199413052925366,-1.19358521871889,-0.86240994835718,0.396566247615956,0.455381599492262,-5.39526357647877,FALSE,"Not_strict",0.0681243888485787,0.341624521811396,"Not strict"
"Figure1E","4W","G10090_6836","78772","Hhipl2","Hhipl2",0.20372993447491,-0.952366837966736,0.862270133282257,0.396641715209523,0.455395042160989,-5.43073876903187,FALSE,"Not_strict",0.0695965296265345,0.34161170181452,"Not strict"
"Figure1E","4W","G10090_19114","116914","Slc19a2","Slc19a2",-0.103195316557015,2.60791741808282,-0.862262642428419,0.396645758786169,0.455395042160989,-6.11731691860905,FALSE,"Not_strict",0.0352527277083301,0.34161170181452,"Not strict"
"Figure1E","4W","G10090_12235","215351","Senp6","Senp6",-0.0744846029043438,5.85814953167196,-0.862211465805566,0.396673384726706,0.455395042160989,-6.39790164516764,FALSE,"Not_strict",0.0254448119571316,0.34161170181452,"Not strict"
"Figure1E","4W","G10090_24402","18712","Pim1","Pim1",-0.119887308961952,3.51193476287229,-0.861853704966444,0.39686654399944,0.455580261718866,-6.29345631543581,FALSE,"Not_strict",0.0409337353538416,0.341435100247622,"Not strict"
"Figure1E","4W","G10090_5814","100336","Ppp1r8","Ppp1r8",0.0370550649880339,4.48152345838031,0.86097295878545,0.397342325519573,0.456089859857137,-6.41952249744519,FALSE,"Not_strict",0.0126339089639667,0.340949583222875,"Not strict"
"Figure1E","4W","G10090_32396","16668","Krt18","Krt18",-0.320791311574888,-0.816420102928789,-0.860666820535601,0.397507787621264,0.45624320432823,-5.45633347532375,FALSE,"Not_strict",0.109326831022108,0.340803591236247,"Not strict"
"Figure1E","4W","G10090_25245","100206","Adprs","Adprs",0.0912481368601945,2.93053688759433,0.860525369542788,0.397584254159448,0.456294386928544,-6.18218176802443,FALSE,"Not_strict",0.0310932473452923,0.34075487363574,"Not strict"
"Figure1E","4W","G10090_6164","74666","Brme1","Brme1",-0.21693943126112,-0.918513014804938,-0.860380310587938,0.397662680878026,0.456347810777541,-5.43997315043595,FALSE,"Not_strict",0.0739121381832209,0.340704028555585,"Not strict"
