"source_type","contrast_key","file","basename","score","valid_de_table"
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_sample_group_mapping_comparison.csv","stepH2w5_old_vs_new_sample_group_mapping_comparison.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_trimmed_bam_input_check_18samples.csv","stepH2w5_trimmed_bam_input_check_18samples.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_trimmed_bam_input_check_18samples.csv","stepH2w5_v2_trimmed_bam_input_check_18samples.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_signature_genes_used.csv","stepH2w8_v3_signature_genes_used.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_signature_score_group_comparison_by_branch.csv","stepH2w8_v3_signature_score_group_comparison_by_branch.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_signature_score_stability_interpretation.csv","stepH2w8_v3_signature_score_stability_interpretation.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_signature_score_stability_metrics.csv","stepH2w8_v3_signature_score_stability_metrics.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_signature_scores_long.csv","stepH2w8_v3_signature_scores_long.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v4_signature_genes_used.csv","stepH2w8_v4_signature_genes_used.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v4_signature_score_group_comparison_by_branch.csv","stepH2w8_v4_signature_score_group_comparison_by_branch.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v4_signature_score_stability_interpretation.csv","stepH2w8_v4_signature_score_stability_interpretation.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v4_signature_score_stability_metrics.csv","stepH2w8_v4_signature_score_stability_metrics.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v4_signature_scores_long.csv","stepH2w8_v4_signature_scores_long.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_fgsea_results_all_branches.csv","stepH2w9_v2_fgsea_results_all_branches.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_GSEA_stability_interpretation.csv","stepH2w9_v2_GSEA_stability_interpretation.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_GSEA_target_pathways_stability.csv","stepH2w9_v2_GSEA_target_pathways_stability.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_GSEA_trimmed_vs_untrimmed_all_common_pathways.csv","stepH2w9_v2_GSEA_trimmed_vs_untrimmed_all_common_pathways.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_msigdb_pig_hallmark_pathway_overlap.csv","stepH2w9_v2_msigdb_pig_hallmark_pathway_overlap.csv",30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_trimmed_DE_candidates_t7.csv","stepH2w9_current78_trimmed_DE_candidates_t7.csv",20,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w7_DE_stability_ACLT_t28_vs_Control_t0_gene_level_comparison.csv","stepH2w7_DE_stability_ACLT_t28_vs_Control_t0_gene_level_comparison.csv",15,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w7_DE_stability_ACLT_t28_vs_Control_t0_strict_membership.csv","stepH2w7_DE_stability_ACLT_t28_vs_Control_t0_strict_membership.csv",15,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_GSEA_stability_summary_context.csv","stepH2w12_current78_GSEA_stability_summary_context.csv",5,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_core_gene_sensitivity_audit_summary.csv","stepH2w10_current78_core_gene_sensitivity_audit_summary.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_trimmed_gene_level_summary_by_signature_direction.csv","stepH2w10_current78_trimmed_gene_level_summary_by_signature_direction.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w10_current78_core_gene_sensitivity_audit/stepH2w10_current78_versions_and_method_records.csv","stepH2w10_current78_versions_and_method_records.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_figure_summary.csv","stepH2w11_current78_trimmed_signature_score_figure_summary.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_current78_trimmed_signature_score_figure/stepH2w11_current78_trimmed_signature_score_plot_statistics.csv","stepH2w11_current78_trimmed_signature_score_plot_statistics.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_trimmed_GSEA_running_curves_summary.csv","stepH2w12_current78_trimmed_GSEA_running_curves_summary.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w12_current78_trimmed_GSEA_running_curves/stepH2w12_current78_versions_and_method_records.csv","stepH2w12_current78_versions_and_method_records.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary.csv","stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity_summary.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_signature_score_stability_summary.csv","stepH2w8_current78_signature_score_stability_summary.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_current78_signature_score_stability/stepH2w8_current78_versions_and_method_records.csv","stepH2w8_current78_versions_and_method_records.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_overall_summary.csv","stepH2w9_current78_GSEA_stability_overall_summary.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_GSEA_stability_summary_by_timepoint.csv","stepH2w9_current78_GSEA_stability_summary_by_timepoint.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_pathway_source_and_parameters.csv","stepH2w9_current78_pathway_source_and_parameters.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_ranked_gene_summary.csv","stepH2w9_current78_ranked_gene_summary.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_versions_and_method_records.csv","stepH2w9_current78_versions_and_method_records.csv",0,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w6_trimmed_filterByExpr_keep_ACLT_t28_vs_Control_t0.csv","stepH2w6_trimmed_filterByExpr_keep_ACLT_t28_vs_Control_t0.csv",-5,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w6_trimmed_edgeR_QLF_DE_run_summary.csv","stepH2w6_trimmed_edgeR_QLF_DE_run_summary.csv",-10,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w6_trimmed_edgeR_QLF_method_parameters.csv","stepH2w6_trimmed_edgeR_QLF_method_parameters.csv",-10,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w6_trimmed_edgeR_QLF_overall_summary.csv","stepH2w6_trimmed_edgeR_QLF_overall_summary.csv",-10,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1_fastp_manifest_wide_18samples.csv","stepH1_fastp_manifest_wide_18samples.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w4_v2_rsubread_index_candidates.csv","stepH2w4_v2_rsubread_index_candidates.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_featureCounts_arguments_detail.csv","stepH2w5_old_vs_new_featureCounts_arguments_detail.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_overall_decision.csv","stepH2w5_old_vs_new_overall_decision.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_trimmed_sample_info_for_DE.csv","stepH2w5_v2_trimmed_sample_info_for_DE.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w7_DE_file_selection_candidates.csv","stepH2w7_DE_file_selection_candidates.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w7_trimmed_vs_untrimmed_DE_stability_overall_summary.csv","stepH2w7_trimmed_vs_untrimmed_DE_stability_overall_summary.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w7_trimmed_vs_untrimmed_DE_stability_summary.csv","stepH2w7_trimmed_vs_untrimmed_DE_stability_summary.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_current78_GSEA_stability/stepH2w9_current78_trimmed_DE_candidates_t28.csv","stepH2w9_current78_trimmed_DE_candidates_t28.csv",-30,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1b_conda_path_candidates.csv","stepH1b_conda_path_candidates.csv",-45,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_GSEA_stability_summary_by_contrast.csv","stepH2w9_v2_GSEA_stability_summary_by_contrast.csv",-45,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1_fastp_prepare_and_check_summary.csv","stepH1_fastp_prepare_and_check_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1b_find_or_install_fastp_summary.csv","stepH1b_find_or_install_fastp_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1c_install_and_verify_fastp_summary.csv","stepH1c_install_and_verify_fastp_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1d_force_create_fastp_env_summary.csv","stepH1d_force_create_fastp_env_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1e_force_create_fastp_env_summary.csv","stepH1e_force_create_fastp_env_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH1f_use_standalone_fastp_exe_summary.csv","stepH1f_use_standalone_fastp_exe_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2_fastp_run_summary.csv","stepH2_fastp_run_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w1_verify_wsl_fastp_and_smoke_test_summary.csv","stepH2w1_verify_wsl_fastp_and_smoke_test_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w11_final_script_archive_summary.csv","stepH2w11_final_script_archive_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w13_current78_trimmed_main24_core_heatmap_sensitivity/stepH2w13_versions_and_method_records.csv","stepH2w13_versions_and_method_records.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w2_v3_fastp_batch_status_18samples.csv","stepH2w2_v3_fastp_batch_status_18samples.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w2_v3_fastp_batch_summary.csv","stepH2w2_v3_fastp_batch_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w3_fastp_qc_overall_summary.csv","stepH2w3_fastp_qc_overall_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w3_fastp_trimmed_output_qc_summary_18samples.csv","stepH2w3_fastp_trimmed_output_qc_summary_18samples.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w3_trimmed_fastq_manifest_for_alignment_18samples.csv","stepH2w3_trimmed_fastq_manifest_for_alignment_18samples.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w4_v2_trimmed_alignment_status_18samples.csv","stepH2w4_v2_trimmed_alignment_status_18samples.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w4_v2_trimmed_alignment_summary.csv","stepH2w4_v2_trimmed_alignment_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_featureCounts_arguments.csv","stepH2w5_featureCounts_arguments.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_gtf_candidates.csv","stepH2w5_gtf_candidates.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_assignment_summary_comparison.csv","stepH2w5_old_vs_new_assignment_summary_comparison.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_count_matrix_summary.csv","stepH2w5_old_vs_new_count_matrix_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_featureCounts_arguments_summary.csv","stepH2w5_old_vs_new_featureCounts_arguments_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_featureCounts_stat_summary.csv","stepH2w5_old_vs_new_featureCounts_stat_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_library_size_comparison.csv","stepH2w5_old_vs_new_library_size_comparison.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/H2w5_old_vs_new_audit_tables_vs_1/stepH2w5_old_vs_new_sample_info_summary.csv","stepH2w5_old_vs_new_sample_info_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_featureCounts_arguments.csv","stepH2w5_v2_featureCounts_arguments.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_trimmed_featureCounts_annotation.csv","stepH2w5_v2_trimmed_featureCounts_annotation.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_trimmed_featureCounts_overall_summary.csv","stepH2w5_v2_trimmed_featureCounts_overall_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_trimmed_featureCounts_sample_assignment_summary.csv","stepH2w5_v2_trimmed_featureCounts_sample_assignment_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_trimmed_featureCounts_stat.csv","stepH2w5_v2_trimmed_featureCounts_stat.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w5_v2_trimmed_gene_level_counts_matrix.csv","stepH2w5_v2_trimmed_gene_level_counts_matrix.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w6_trimmed_count_library_summary_18samples.csv","stepH2w6_trimmed_count_library_summary_18samples.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_signature_table_candidates.csv","stepH2w8_signature_table_candidates.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_untrimmed_count_matrix_candidates.csv","stepH2w8_untrimmed_count_matrix_candidates.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_signature_score_stability_overall_summary.csv","stepH2w8_v3_signature_score_stability_overall_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_signature_table_candidates.csv","stepH2w8_v3_signature_table_candidates.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v3_untrimmed_count_file_candidates.csv","stepH2w8_v3_untrimmed_count_file_candidates.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v4_signature_score_stability_overall_summary.csv","stepH2w8_v4_signature_score_stability_overall_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w8_v4_signature_table_candidates.csv","stepH2w8_v4_signature_table_candidates.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_GSEA_rank_vector_summary.csv","stepH2w9_GSEA_rank_vector_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_pathway_source_candidates.csv","stepH2w9_pathway_source_candidates.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_GSEA_stability_overall_summary.csv","stepH2w9_v2_GSEA_stability_overall_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_pathway_source_summary.csv","stepH2w9_v2_pathway_source_summary.csv",-50,FALSE
"trimmed","t7","E:/R/ACLsenescence2/rebuild_submission/02_pig_early_fastp_sensitivity/tables/stepH2w9_v2_ranked_gene_summary.csv","stepH2w9_v2_ranked_gene_summary.csv",-50,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step17_pig_early_DE_t28_vs_CON_QLF.csv","step17_pig_early_DE_t28_vs_CON_QLF.csv",105,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_ranked_genes_t28_vs_Control.csv","step20_current78_ranked_genes_t28_vs_Control.csv",15,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_ranked_genes_t28_removed_duplicate_symbols.csv","step20_current78_ranked_genes_t28_removed_duplicate_symbols.csv",10,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_ranked_genes_t28_removed_no_valid_symbol_or_invalid_values.csv","step20_current78_ranked_genes_t28_removed_no_valid_symbol_or_invalid_values.csv",10,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step17_pig_early_DE_t7_vs_CON_QLF.csv","step17_pig_early_DE_t7_vs_CON_QLF.csv",5,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_ranked_genes_t7_vs_Control.csv","step20_current78_ranked_genes_t7_vs_Control.csv",-35,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_ranked_genes_t7_removed_duplicate_symbols.csv","step20_current78_ranked_genes_t7_removed_duplicate_symbols.csv",-40,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_ranked_genes_t7_removed_no_valid_symbol_or_invalid_values.csv","step20_current78_ranked_genes_t7_removed_no_valid_symbol_or_invalid_values.csv",-40,TRUE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step14_pig_early_index_bundle_files.csv","step14_pig_early_index_bundle_files.csv",30,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix_parser_pig_early_strandness_recommended_mode.csv","stepBfix_parser_pig_early_strandness_recommended_mode.csv",30,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix2_pig_early_bam_path_debug.csv","stepBfix2_pig_early_bam_path_debug.csv",30,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix2_pig_early_strandness_recommended_mode.csv","stepBfix2_pig_early_strandness_recommended_mode.csv",30,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/stepBfix3_pig_early_strandness_recommended_mode.csv","stepBfix3_pig_early_strandness_recommended_mode.csv",30,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step20_current78_pig_early_hallmark_gsea/step20_current78_fgsea_full_hallmark_t28_vs_Control.csv","step20_current78_fgsea_full_hallmark_t28_vs_Control.csv",15,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/pig_early_GSEA_software_and_geneset_version_record.csv","pig_early_GSEA_software_and_geneset_version_record.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/pig_early_GSEA_target_pathway_overlap_version_record.csv","pig_early_GSEA_target_pathway_overlap_version_record.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/Figure4_descriptive_score_GSEA_summary/pig_early_score_effect_size_median_difference.csv","pig_early_score_effect_size_median_difference.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step09_pig_early_missing_or_incomplete_pairs.csv","step09_pig_early_missing_or_incomplete_pairs.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step16_pig_early_gene_count_matrix.csv","step16_pig_early_gene_count_matrix.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step17_pig_early_gene_id_name_map.csv","step17_pig_early_gene_id_name_map.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_current78_pig_early_signature_remap/step18_current78_pig_core_strict_both_t7_t28_genes.csv","step18_current78_pig_core_strict_both_t7_t28_genes.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_human79_to_pig_mapping_with_mouse_direction.csv","step18_human79_to_pig_mapping_with_mouse_direction.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_pig_signature_gene_list_all.csv","step18_pig_signature_gene_list_all.csv",10,FALSE
"untrimmed","t28","E:/R/ACLsenescence2/rebuild_submission/02_pig_early/tables/step18_pig_signature_gene_list_down.csv","step18_pig_signature_gene_list_down.csv",10,FALSE
