"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","timepoint"
"HALLMARK_MYOGENESIS",0.0010047030895791,0.00173224670617086,0.45505986738723,-0.299800720098727,-1.54403733129443,196,"Acsl1;Sorbs1;Akt2;Ctf1;Ifrd1;Cfd;Cd36;Fdps;Pcx;Tpd52l1;Gabarapl2;Fxyd1;Hspb2;Crat;Myf6;Nqo1;Cacng1;Bag1;Des;Tnnc2;Tnni2;Eif4a2;Cav3;Sh3bgr;Scd1;Bin1;Myoz1;Mylpf;Mapre3;Pick1;Tnnt3;Hspb8;Myl1;Klf5;Rb1;Lpin1;Pgam2;Tcap;Chrnb1;Ckm;Eno3;Mapk12;Pvalb;Actn3;Pdlim7;Ak1;Cryab;Ppp1r3c;Myog;Cox7a1;Sgca;Sgcd;Sgcg;Pfkm;Cox6a2;Ldb3;Kcnh2;Reep1;Casq1;Myh8;Pygm;Acta1;Dtna;Sirt2;Ckmt2;Schip1;Pkia;Foxo4;Nos1;Dmpk;Hrc;Myom2;Ptp4a3;Mef2c;Speg;Myl6b;Camk2b;Agl;Fabp3;Atp2a1;Syngr2;Myh4;Myom1;Ache;Pde4dip;Itga7;Tpm2;Adcy9;Tsc2;Ryr1;Svil;Dmd;Gaa;Prnp;Mybph","4W"
"HALLMARK_NOTCH_SIGNALING",0.393739703459638,0.427977938543084,0.0815265143256594,0.298577218591585,1.04177897933167,32,"Dtx4;Fzd1;Notch2;Aph1a;Fzd5;Maml2;Jag1;Notch3;Dtx1","4W"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",3.78571748952593e-52,1.89285874476297e-50,1.88177021915558,-0.730733800259069,-3.74159760941615,184,"Retsat;Timm50;Ech1;Hsd17b10;Mrpl11;Gpx4;Decr1;Etfb;Mrps12;Echs1;Eci1;Fdx1;Grpel1;Mgst3;Aldh6a1;Acadm;Cox17;Alas1;Aifm1;Mrps22;Acat1;Etfa;Ndufb3;Mrps30;Bckdha;Mrpl34;Timm13;Cox4i1;Phyh;Maob;Ndufc2;Cox7a2;Ndufa7;Mrps15;Slc25a20;Pdhb;Fxn;Ndufb7;Etfdh;Cox6b1;Mpc1;Iscu;Ndufa1;Ndufs4;Mdh1;Prdx3;Uqcrq;Ndufs6;Mtrf1;Uqcr10;Acadvl;Ndufa4;Ndufa3;Uqcr11;Hadhb;Ndufab1;Timm10;Ndufb2;Timm17a;Ndufs8;Cox7c;Surf1;Idh3g;Ndufa6;Timm8b;Suclg1;Ndufa9;Pdhx;Ndufa5;Ndufs3;Ndufa2;Cox5b;Phb2;Ndufb8;Mrpl35;Hspa9;Ndufb4;Vdac2;Ndufc1;Oxa1l;Ndufa8;Fh1;Ndufb6;Uqcrb;Ndufb5;Mrpl15;Hadha;Isca1;Cyc1;Dld;Ndufs2;Atp6v1d;Ndufs7;Cox7b;Cox11;Cox6c;Cycs;Uqcrfs1;Timm9;Cox5a;Mtx2;Sdhd;Slc25a3;Idh3b;Pdha1;Sdhb;Sdhc;Uqcrc2;Acaa2;Immt;Ndufv1;Cs;Ndufv2;Dlst;Atp5pb;Ldha;Acadsb;Sdha;Pmpca;Uqcrh;Vdac3;Dlat;Mdh2;Tomm22;Cox10;Gpi1;Sucla2;Atp6v1e1;Afg3l2;Uqcrc1;Atp6v1g1;Slc25a4;Hccs;Atp6v1f;Aco2;Mfn2;Ndufs1;Slc25a11;Idh3a","4W"
"HALLMARK_P53_PATHWAY",0.0685131195335277,0.0910430937310327,0.206587922696891,0.266949712632765,1.25016661878791,192,"Sdc1;Apaf1;Cdkn1a;Plxnb2;Steap3;Tm7sf3;Tgfb1;Hbegf;Ptpre;App;Def6;Sec61a1;Zfp36l1;Zmat3;Foxo3;Ctsf;F2r;Sphk1;Kif13b;Ifi30;Cdkn2a;Abhd4;Ada;Vwa5a;Prkab1;Tm4sf1;Hmox1;Abat;Tax1bp3;Socs1;Rap2b;Mxd4;Bax;Sat1;Trp53;Plk3;Sp1;Rgs16;Klf4;Ccnd2;Nupr1;Ier5;Ninj1;Ddit4;Itgb4;Fuca1;Baiap2;Cd81;Ephx1;Epha2;Sertad3;Fdxr;Tchh;Ralgds;Ip6k2;Cdh13;Cdk5r1;Csrnp2;Rad9a;Fos;Upp1;Zfp365;Tgfa;Prmt2;Gls2;Dgka;Vdr;Ier3;Rab40c;Irak1;Tcn2;Procr;S100a4;Sfn;Ppm1d;Atf3;S100a10;Ptpn14;Cd82;Sesn1;Slc3a2;Ndrg1;Rrp8","4W"
"HALLMARK_PANCREAS_BETA_CELLS",0.0941385435168739,0.120690440406249,0.193813302725311,0.462015009239878,1.39349905783572,19,"Akt3;Mafb;Foxo1;Stxbp1;Sec11a","4W"
"HALLMARK_PEROXISOME",9.37559573752704e-07,3.3484270491168e-06,0.659444398037935,-0.47749498298747,-2.15929488304318,88,"Sod1;Pex11a;Slc25a19;Retsat;Ephx2;Lonp2;Ech1;Ehhadh;Gstk1;Scp2;Abcd2;Gnpat;Hmgcl;Pex13;Acsl1;Pex14;Acox1;Cadm1;Rxrg;Aldh1a7;Fdps;Fis1;Eci2;Crat;Nudt19;Hras;Cat;Mlycd;Abcb9;Alb;Cnbp;Hsd17b4;Abcd3;Slc25a4;Isoc1","4W"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.25652841781874,0.305390973593739,0.102080107662747,0.257763112695574,1.11254956737999,99,"Actr3;Cdkn1a;Egfr;Akt1;Ripk1;Tnfrsf1a;Cdk4;Vav3;Cfl1;Cxcr4;Irak4;Arhgdia;E2f1;Actr2;Ralb;Ngf;Hsp90b1;Myd88;Sla;Camk4;Arpc3;Calr;Itpr2;Plcg1;Cltc;Cdk1;Prkcb;Pak4;Il2rg;Tbk1","4W"
"HALLMARK_PROTEIN_SECRETION",0.0149607951221984,0.0249346585369973,0.380730400722792,0.341220055847946,1.46134564563147,95,"Ap2b1;Adam10;Egfr;Sec24d;Scrn1;Pam;Sec31a;Lamp2;Galc;Cln5;Atp1a1;Ppt1;Arfgap3;Tmed10;Copb1;Sec22b;Sh3gl2;Cd63;Atp7a;Gla;Ergic3;Clta;Igf2r;Tmx1;Vps4b;M6pr;Cltc;Copb2;Stam;Ykt6;Arfip1;Lman1;Stx16;Stx7;Ap3b1;Ica1;Ctsc;Ap2m1;Arcn1","4W"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0352128862158697,0.0503041231655282,0.321775918075361,-0.368455814066594,-1.49643496077781,47,"Sod1;Msra;Gpx4;Txnrd2;Prdx6;Egln2;Ndufa6;Ndufb4;Mgst1;Ndufs2;Nqo1;Cat;Glrx","4W"
"HALLMARK_SPERMATOGENESIS",0.26536312849162,0.308561777315837,0.141225119642531,-0.244888606975136,-1.08711890613926,79,"Taldo1;Ybx2;Phf7;Art3;Clpb;Gstm5;Pebp1;Psmg1;Arl4a;Hspa1l;Nphp1;Vdac3;Zc2hc1c;Strbp;Lpin1;Rfc4;Nos1;Rad17;Slc12a2;Mlf1;Pcsk4;Pias2;Pacrg","4W"
"HALLMARK_TGF_BETA_SIGNALING",0.000377682937806289,0.000786839453763102,0.49849310876659,0.479363368138414,1.83092051245514,52,"Rab31;Smad1;Thbs1;Tgfb1;Ski;Skil;Id2;Junb;Serpine1;Tgif1;Slc20a1;Furin;Pmepa1;Rhoa;Ltbp2;Tgfbr1;Eng;Id3;Acvr1","4W"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",8.84891341708023e-10,6.32065244077159e-09,0.801215574617779,0.450481823371347,2.08543695863345,180,"Cd44;B4galt1;B4galt5;Nfat5;Cdkn1a;Ptger4;Cd80;Socs3;Ackr3;Hbegf;Ptpre;Id2;Bcl3;Fosl2;Tnc;Junb;Serpine1;Slc2a6;Tlr2;Tgif1;Gem;Litaf;Traf1;Tnfaip2;Pmepa1;Dennd5a;Nfkb1;Nfe2l2;Spsb1;Plek;Nfkbie;Gpr183;Sphk1;Map3k8;Sdc4;Gfpt2;Tubb2a;Rela;Inhba;Marcks;Icam1;Efna1;Tnip2;Klf6;Serpinb8;Btg3;Clcf1;Il7r;Tnfaip6;Rhob;Sat1;Klf2;Nfkb2;Mcl1;Olr1;Jag1;Cd83;Il6st;Cebpd;Klf4;Birc3;Myc;Ier5;Ier2;Ninj1;Gch1;Egr2;Ccn1;Egr1;Plaur;Nr4a2;Csf1;Tnf;Fos;Egr3;Snn;Fjx1;Hes1;Fosb;Ccnl1;Ier3;Zc3h12a;Dusp5;Atp2b1;Edn1;Atf3;F2rl1;Rigi;Dusp1;Zbtb10;Ccnd1;Fut4;Plau;Il1b;Zfp36","4W"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.297583081570997,0.338162592694315,0.0922597260527354,0.247190181003572,1.07826054607978,107,"Fkbp14;Eif2ak3;Pdia5;Ssr1;Nfya;Aldh18a1;Slc1a4;Kdelr3;Sec31a;Ywhaz;Cnot6;Sec11a;Shc1;Tubb2a;Ero1a;Parn;Hyou1;Slc30a5;Hsp90b1;Arfgap1;Serp1;Calr;Ddit4;Ern1;Hspa5;Slc7a5;Khsrp;Cxxc1;Dnajc3;Atp6v0d1;Dcp1a;Fus;Pdia6;Edem1;Eif4a3;Eif4a1","4W"
"HALLMARK_UV_RESPONSE_DN",0.000143699815955584,0.000326590490808144,0.518848077743792,0.372402723004734,1.69225645299138,144,"Tgfbr2;Gja1;Runx1;Col5a2;Sdc2;Col3a1;Lpar1;Akt3;Cdon;Snai2;Mmp16;Ltbp1;Dab2;Pdgfrb;Fyn;Serpine1;Col1a1;Tent4a;Notch2;Igf1r;Fzd2;Fhl2;Nfkb1;Col1a2;Itgb3;Zmiz1;Adora2b;Slc7a1;Erbb2;Anxa4;Pias3;Add3;Anxa2;Cdc42bpa;Vav2;Synj2;Fbln5;Cacna1a;Cdk13;Map1b;Col11a1;Myc;Rgs4;Gcnt1;Tgfbr3;Has2;Sri;Lamc1;Ptprm;Ccn1;Tjp1;Kit;Magi2;Smad7;Pmp22","4W"
"HALLMARK_UV_RESPONSE_UP",0.254437869822485,0.305390973593739,0.149207542435322,-0.216632847982371,-1.07051800846946,144,"Tst;Grpel1;Alas1;Chrna5;Urod;Spr;Grina;Cltb;Cyp1a1;Stip1;Cdc34;Sult1a1;Tuba4a;Fmo1;Ppif;Fkbp4;Dgat1;Prkaca;Cyb5b;Pdlim3;Selenow;Mrpl23;Psmc3;Cdo1;Aldoa;Tfrc;Sqstm1;Slc25a4;Atp6v1f;Cyb5r1;Polg2","4W"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.000489545757289296,0.000979091514578591,0.477270815362862,0.540338723602972,1.94466835882371,38,"Adam17;Rbpj;Fzd8;Fzd1;Tcf7;Maml1;Ncstn;Skp2;Dvl2;Trp53;Jag1;Wnt5b;Ccnd2;Myc","4W"
"HALLMARK_XENOBIOTIC_METABOLISM",8.53512873145492e-05,0.000213378218286373,0.538434096309916,-0.339155513122405,-1.70324302332687,160,"Abhd6;Retsat;Aox1;Gstm4;Gsto1;Ech1;Hacl1;Mccc2;Bphl;Abcd2;Cyp2e1;Ccl25;Acox1;Adh1;Alas1;Gsta3;Lonp1;Ces1d;Etfdh;Cyp27a1;Cd36;Cyp1a1;Nfs1;Pcx;Adh5;Hsd11b1;Fmo1;Nqo1;Rbp4;Cdo1;Cat;Ahcy;Aqp9;Esr1;Dhps;Rap1gap;Sar1b;Ndrg2;Ddt;Cbr1;Aco2;Pemt;Mthfd1;Entpd5;Acp1;Marchf6;Pts;Pdlim5;Slc46a3","4W"
