"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category"
"G10090_20130","319480","Itga11",2.13047286224156,9.807610524769e-08,"Up",1.8467903744991,3.96649116632836e-06,"Up","Up","persistent_direction_consistent"
"G10090_20190","15117","Has2",1.66579633067595,3.71778170011566e-05,"Up",1.00797912212924,0.00227033671767664,"Up","Up","persistent_direction_consistent"
"G10090_20318","14027","Evpl",1.98347822655543,3.79412590327472e-06,"Up",1.07313996149331,0.0185372680250908,"Up","Up","persistent_direction_consistent"
"G10090_20352","16949","Loxl1",1.77714723179617,3.05754451826883e-09,"Up",1.44997993524549,1.12351636789508e-05,"Up","Up","persistent_direction_consistent"
"G10090_20374","12022","Barx1",1.20166037053194,0.00434632833581534,"Up",2.27183138473968,0.000175046418519751,"Up","Up","persistent_direction_consistent"
"G10090_20420","20302","Ccl3",4.00661893892626,1.07252102748881e-06,"Up",2.15249437488154,0.000586523239148862,"Up","Up","persistent_direction_consistent"
"G10090_20436","56461","Kcnip3",1.24983760036716,1.30714427336486e-05,"Up",1.84192168140041,0.000715741605843722,"Up","Up","persistent_direction_consistent"
"G10090_20453","433470","AA467197",1.54686589362666,3.42708880239094e-06,"Up",2.11636199291451,2.1429529111601e-05,"Up","Up","persistent_direction_consistent"
"G10090_20468","76132","Faxc",1.5079872259298,1.34075020442709e-07,"Up",1.42391149014759,9.00638595113598e-06,"Up","Up","persistent_direction_consistent"
"G10090_20478","74761","Mxra8",1.91686081824448,3.80312182925344e-09,"Up",1.5672444918604,3.50122417820682e-06,"Up","Up","persistent_direction_consistent"
"G10090_2048","18223","Numbl",1.40559409530994,1.60955028712678e-08,"Up",1.22485474804975,1.13418167011298e-05,"Up","Up","persistent_direction_consistent"
"G10090_20518","12235","Bub1",3.70320243758361,2.02750651260511e-08,"Up",1.04351610496594,0.0142382976619916,"Up","Up","persistent_direction_consistent"
"G10090_20544","22146","Tuba1c",1.40404675470487,9.72460578274865e-08,"Up",1.18545666992249,2.52004697149206e-05,"Up","Up","persistent_direction_consistent"
"G10090_20576","18133","Ccn3",2.31315365580817,1.83253959164106e-08,"Up",1.22020814980314,8.58997734416432e-05,"Up","Up","persistent_direction_consistent"
"G10090_20628","14573","Gdnf",1.20478019189157,7.1763552486904e-05,"Up",1.09506400238866,0.0104951912039148,"Up","Up","persistent_direction_consistent"
"G10090_20644","56532","Ripk3",1.85276824261141,8.25550302691907e-09,"Up",1.08836365317647,0.000100600810809011,"Up","Up","persistent_direction_consistent"
"G10090_20669","192199","Rspo1",1.33490059383302,0.000624235196240764,"Up",1.18291381277133,0.00710107692205799,"Up","Up","persistent_direction_consistent"
"G10090_20772","269717","Orai2",2.11575891582973,1.97992242258972e-08,"Up",2.0345124321928,4.65774327476968e-05,"Up","Up","persistent_direction_consistent"
"G10090_20777","56429","Dpt",1.36730464271489,5.08655525749018e-06,"Up",1.20688631083927,0.000163400130228542,"Up","Up","persistent_direction_consistent"
"G10090_20817","56419","Diaph3",2.65900002677679,1.04030045737783e-08,"Up",1.45153063364266,0.000248582215753261,"Up","Up","persistent_direction_consistent"
"G10090_20845","110033","Kif22",2.51562243211308,1.17560754814574e-07,"Up",1.19211917103983,0.00380318011580022,"Up","Up","persistent_direction_consistent"
"G10090_20885","320398","Lrig3",1.50726484602091,1.55015043930333e-08,"Up",1.00564323570753,0.000257438065466784,"Up","Up","persistent_direction_consistent"
"G10090_20924","70466","Ckap2l",3.2630436874403,2.39148051060266e-09,"Up",1.33279840928872,0.0022924729912628,"Up","Up","persistent_direction_consistent"
"G10090_20980","245643","Frmpd3",2.1710218130945,3.17217450537547e-06,"Up",1.87027431241162,9.23397046533625e-05,"Up","Up","persistent_direction_consistent"
"G10090_20997","16777","Lamb1",1.6032293316124,4.20507569645246e-09,"Up",1.26536833675218,5.21092116554307e-05,"Up","Up","persistent_direction_consistent"
"G10090_21021","93874","Pcdhb3",1.57020435891842,7.4337403956944e-07,"Up",1.61553173144859,4.44823186753004e-06,"Up","Up","persistent_direction_consistent"
"G10090_21062","13123","Cyp7b1",2.13483267268078,3.74738701189968e-08,"Up",1.44203334205817,5.8907938205138e-05,"Up","Up","persistent_direction_consistent"
"G10090_21065","18764","Pkd2",1.17718187799863,4.21401718463676e-07,"Up",1.17384754865221,3.37166380423102e-06,"Up","Up","persistent_direction_consistent"
"G10090_2107","17242","Mdk",3.64437610153065,1.62594475173558e-09,"Up",2.37689074258688,2.24607050480471e-05,"Up","Up","persistent_direction_consistent"
"G10090_2109","102632483","Gm17330",1.52045131523336,5.35796231475364e-07,"Up",1.16282242754587,0.000346918289315378,"Up","Up","persistent_direction_consistent"
"G10090_21096","13617","Ednra",1.51549092238078,2.02430164799784e-08,"Up",1.62904238557368,7.48231089530886e-06,"Up","Up","persistent_direction_consistent"
"G10090_21170","238257","Tmem30b",1.7114126507055,5.69219613811386e-08,"Up",1.5007964436361,5.57878942639155e-06,"Up","Up","persistent_direction_consistent"
"G10090_21176","13713","Elk3",1.14313056835666,8.65997534755398e-10,"Up",1.05870311777735,2.13848304914485e-06,"Up","Up","persistent_direction_consistent"
"G10090_2128","14260","Fmn1",2.19772511784425,3.40689207287271e-08,"Up",1.77711000367097,1.93006516371723e-05,"Up","Up","persistent_direction_consistent"
"G10090_21301","103743","Tmem98",1.19177472378688,4.08159234041593e-06,"Up",1.20681440509004,0.000189400679517526,"Up","Up","persistent_direction_consistent"
"G10090_2132","13823","Epb41l3",2.07733321296232,2.46724033420443e-10,"Up",1.89805112392941,7.56524872962934e-06,"Up","Up","persistent_direction_consistent"
"G10090_21439","14739","S1pr2",1.5146760492033,2.51834113040972e-08,"Up",1.34974392885838,2.29909888126537e-05,"Up","Up","persistent_direction_consistent"
"G10090_21458","12534","Cdk1",3.0513420887995,2.55018027734037e-08,"Up",1.27355065667407,0.00269459766653784,"Up","Up","persistent_direction_consistent"
"G10090_21487","330173","2610524H06Rik",1.50435783011649,4.20507569645246e-09,"Up",1.03943149078069,0.000112482636110605,"Up","Up","persistent_direction_consistent"
"G10090_21491","280635","Emilin3",2.34511917230822,2.8303423622465e-06,"Up",1.32876773424871,0.0027289395294645,"Up","Up","persistent_direction_consistent"
"G10090_215","56501","Elf4",1.42540903594492,5.68002938222967e-08,"Up",1.07020187363212,7.10836232509286e-06,"Up","Up","persistent_direction_consistent"
"G10090_21512","239250","Slitrk6",3.0701801174363,5.44331897086664e-07,"Up",1.8662709112032,7.22553342036693e-06,"Up","Up","persistent_direction_consistent"
"G10090_21525","14727","Lilrb4b",2.1279696442941,5.72716134107159e-09,"Up",1.37137372994656,5.52762643041413e-05,"Up","Up","persistent_direction_consistent"
"G10090_21575","330222","Sdk1",1.65259743795497,2.80203232617011e-08,"Up",2.2202541860629,9.7562559346872e-06,"Up","Up","persistent_direction_consistent"
"G10090_21595","21983","Tpbg",2.26653131774455,9.16783450570396e-08,"Up",1.15649244153176,3.46292633504897e-05,"Up","Up","persistent_direction_consistent"
"G10090_21604","15212","Hexb",1.26942889989744,1.71009345353719e-07,"Up",1.15472108986172,7.71876331469934e-06,"Up","Up","persistent_direction_consistent"
"G10090_21609","12702","Socs3",1.73314101430855,2.58579908747686e-09,"Up",1.82588867054009,8.3819114258498e-06,"Up","Up","persistent_direction_consistent"
"G10090_21632","14160","Lgr5",3.10432776234336,3.40811390501752e-07,"Up",1.40065029772432,0.0063822339660459,"Up","Up","persistent_direction_consistent"
"G10090_21698","13845","Ephb3",2.39425298642502,3.97594166011965e-10,"Up",1.65138730642179,1.57199273138338e-05,"Up","Up","persistent_direction_consistent"
"G10090_21740","21803","Tgfb1",1.41974307611833,1.15891094009287e-08,"Up",1.29807638224847,1.06461856729289e-05,"Up","Up","persistent_direction_consistent"
"G10090_21743","74777","Selenon",1.46562053393088,1.44376732259161e-08,"Up",1.14944934722652,3.32804001913949e-05,"Up","Up","persistent_direction_consistent"
"G10090_21753","76965","Slitrk1",1.89602265280894,5.15470868650115e-05,"Up",1.83836632931778,0.000955115241224355,"Up","Up","persistent_direction_consistent"
"G10090_21814","13723","Emb",2.30353699340655,5.98080881051717e-08,"Up",1.45601163247575,8.078315156622e-06,"Up","Up","persistent_direction_consistent"
"G10090_21818","60504","Il21r",2.51005947886642,1.60955028712678e-08,"Up",1.35954122684469,0.000350982452658034,"Up","Up","persistent_direction_consistent"
"G10090_21820","57740","Stk32c",1.30909332852927,8.44976511561088e-05,"Up",1.35917727389271,0.000105255931323144,"Up","Up","persistent_direction_consistent"
"G10090_21854","71461","Ptk7",2.83575637804298,2.01811490091152e-08,"Up",1.88397729293779,2.56918721515389e-05,"Up","Up","persistent_direction_consistent"
"G10090_21861","71602","Myo1e",1.54118181666141,2.8945658012368e-09,"Up",1.0340010110633,2.76484816861519e-05,"Up","Up","persistent_direction_consistent"
"G10090_21864","105727","Slc38a1",1.9716604931718,5.86649054957927e-07,"Up",1.49953492533443,3.33828130247071e-05,"Up","Up","persistent_direction_consistent"
"G10090_21872","109934","Abr",1.00832417423065,2.12965635841627e-08,"Up",1.29867546461414,2.8069905731064e-06,"Up","Up","persistent_direction_consistent"
"G10090_21920","77011","Ticrr",3.21323119235843,1.35354881237538e-08,"Up",1.07222437469847,0.0235109843152176,"Up","Up","persistent_direction_consistent"
"G10090_2194","14421","B4galnt1",2.42772139822966,1.41327283258208e-09,"Up",1.4428200274572,1.13656608109263e-05,"Up","Up","persistent_direction_consistent"
"G10090_21940","13924","Ptprv",3.76400760536897,1.86060282405389e-08,"Up",2.27820410768056,0.000257166495822635,"Up","Up","persistent_direction_consistent"
"G10090_2197","19261","Sirpa",1.65925951278915,1.52226241980546e-08,"Up",1.29810477167765,1.56771982027761e-05,"Up","Up","persistent_direction_consistent"
"G10090_22012","12795","Plk3",1.10558578927861,0.0001159551233076,"Up",1.01038366290254,0.000680165206391218,"Up","Up","persistent_direction_consistent"
"G10090_22100","24113","Vax2",1.11287174179065,0.00158093629282357,"Up",1.60956594874955,0.000169751960686769,"Up","Up","persistent_direction_consistent"
"G10090_22128","20377","Sfrp1",2.53600744338347,2.70379447302713e-11,"Up",1.62953331242188,1.71644574141104e-05,"Up","Up","persistent_direction_consistent"
"G10090_22161","14187","Akr1b8",1.50049466739213,1.93062109177814e-08,"Up",1.05742928684384,0.000425101085526408,"Up","Up","persistent_direction_consistent"
"G10090_22168","243548","Prickle2",1.13703276484552,1.86318276907913e-07,"Up",1.06571810770984,1.70583664455986e-06,"Up","Up","persistent_direction_consistent"
"G10090_22196","14724","Gp1bb",1.50442664311487,1.85197678543716e-05,"Up",1.11008031168768,0.000571356938930242,"Up","Up","persistent_direction_consistent"
"G10090_22201","231605","Galnt9",3.77752123579267,3.03543490451718e-08,"Up",2.62252590881751,0.000286737579621364,"Up","Up","persistent_direction_consistent"
"G10090_22205","381546","Ccdc24",2.35176153911589,4.51543048713266e-09,"Up",1.18223072062232,0.000609508156280913,"Up","Up","persistent_direction_consistent"
"G10090_22220","211482","Efhb",1.69756191172114,1.22194432247286e-06,"Up",1.72805777004073,0.000855001928368777,"Up","Up","persistent_direction_consistent"
"G10090_22267","18413","Osm",2.38205846650508,4.56549788449846e-05,"Up",1.47815374989621,0.00326464632411705,"Up","Up","persistent_direction_consistent"
"G10090_22302","93880","Pcdhb9",1.59124909044969,5.53575187993675e-07,"Up",2.37213736150692,1.54017955733362e-05,"Up","Up","persistent_direction_consistent"
"G10090_2231","240754","Lax1",1.43537280720465,2.42532912822682e-06,"Up",1.04681013298156,0.0017280631492834,"Up","Up","persistent_direction_consistent"
"G10090_22339","20613","Snai1",2.09804045225347,1.27077763829977e-09,"Up",1.75156197993856,4.28062718074365e-05,"Up","Up","persistent_direction_consistent"
"G10090_22343","17390","Mmp2",2.97150158649785,8.00848977793701e-10,"Up",2.27612667971476,1.79238982445101e-06,"Up","Up","persistent_direction_consistent"
"G10090_2238","89867","Sec16b",1.33297530880858,4.44119703719028e-07,"Up",1.00524992479006,9.88356731935024e-05,"Up","Up","persistent_direction_consistent"
"G10090_22389","381979","Brsk1",1.31448972299427,1.75476843651848e-06,"Up",1.10374334756102,0.000100289519382367,"Up","Up","persistent_direction_consistent"
"G10090_22391","404710","Iqgap3",2.20675215934578,2.72536435918655e-09,"Up",1.30773533499278,0.00178013355771684,"Up","Up","persistent_direction_consistent"
"G10090_22392","330286","D630045J12Rik",1.66477985187008,4.26002828909009e-07,"Up",1.75847405758322,3.12988958364724e-05,"Up","Up","persistent_direction_consistent"
"G10090_22401","192734","Lrrc75b",2.42173026810272,1.20630034673007e-08,"Up",2.54397546481988,3.08524053054177e-05,"Up","Up","persistent_direction_consistent"
"G10090_22451","100034251","Wfdc17",1.65372983851483,1.09266914397144e-07,"Up",1.09588992884247,0.000209182809508923,"Up","Up","persistent_direction_consistent"
"G10090_22453","11622","Ahr",1.35111259703672,1.53266543794143e-07,"Up",1.10841803488383,5.80047810415888e-05,"Up","Up","persistent_direction_consistent"
"G10090_22485","51800","Bok",1.03287354030391,7.38178179644097e-06,"Up",1.05905971255922,7.0539673113845e-05,"Up","Up","persistent_direction_consistent"
"G10090_2249","268977","Ltbp1",1.45010963409355,1.38797508904012e-07,"Up",1.1744237397265,6.92611728796366e-06,"Up","Up","persistent_direction_consistent"
"G10090_22499","635702","Naaladl2",1.48371475425041,3.96387124161759e-06,"Up",1.15819291127314,9.93164113958152e-05,"Up","Up","persistent_direction_consistent"
"G10090_22507","22352","Vim",1.30101557259061,2.80357460547398e-06,"Up",1.19101409273965,5.51821001600783e-05,"Up","Up","persistent_direction_consistent"
"G10090_2251","268297","Scml4",1.31551583824349,2.91274167241313e-06,"Up",1.39906400634646,5.46388512272631e-05,"Up","Up","persistent_direction_consistent"
"G10090_22516","380969","Nckap5l",1.29779427265231,4.6300928628395e-08,"Up",1.3097061804696,1.47915676648255e-05,"Up","Up","persistent_direction_consistent"
"G10090_22629","12367","Casp3",1.50416482967092,6.89915395050311e-09,"Up",1.19390349130655,0.000108304970819299,"Up","Up","persistent_direction_consistent"
"G10090_22648","14579","Gem",1.77930762734346,1.66898865368723e-08,"Up",1.30545385764435,3.12097947538966e-05,"Up","Up","persistent_direction_consistent"
"G10090_22669","239364","Tspyl5",1.28641406499554,4.70588512076592e-05,"Up",2.16202747286442,1.29190722578334e-05,"Up","Up","persistent_direction_consistent"
"G10090_22695","19219","Ptger4",1.69196749105307,1.37634853292234e-08,"Up",1.65651023991798,7.66111505534496e-06,"Up","Up","persistent_direction_consistent"
"G10090_22706","14824","Grn",1.44094301502236,2.68736849900177e-07,"Up",1.06449417706687,0.000159860197556374,"Up","Up","persistent_direction_consistent"
"G10090_22745","74241","Chpf",2.09217372474175,1.12935757862492e-09,"Up",1.52650464851608,1.11238570928202e-05,"Up","Up","persistent_direction_consistent"
"G10090_22751","320736","Vstm4",1.9284763760331,2.10655674256007e-10,"Up",1.3379129852642,9.67992948740047e-05,"Up","Up","persistent_direction_consistent"
"G10090_22799","52033","Pbk",3.41474977686977,4.25797570705585e-09,"Up",1.36160486208001,0.00434124248731297,"Up","Up","persistent_direction_consistent"
"G10090_2280","108078","Olr1",1.34336614225123,0.0025713657898922,"Up",1.6904447630866,0.00070032343603664,"Up","Up","persistent_direction_consistent"
"G10090_2283","97440","B3gnt9",1.73330653410229,8.96043405769441e-08,"Up",1.60695287109739,1.6356732707626e-05,"Up","Up","persistent_direction_consistent"
"G10090_2295","14562","Gdf3",5.06400252078917,6.48133568534073e-09,"Up",2.23653716364287,0.000310817621335462,"Up","Up","persistent_direction_consistent"
"G10090_23036","17916","Myo1f",1.89344954128382,1.86871745729511e-08,"Up",1.06825938867373,0.000158488449174519,"Up","Up","persistent_direction_consistent"
"G10090_23075","224813","Lrrc73",1.68295078869081,3.63888516941091e-07,"Up",1.31662827931811,0.00623573989414972,"Up","Up","persistent_direction_consistent"
"G10090_23118","93881","Pcdhb10",1.18943662386251,6.22817470721934e-05,"Up",1.87750131132715,0.000878164377242582,"Up","Up","persistent_direction_consistent"
"G10090_23144","17300","Foxc1",1.10449742393021,1.21501119091154e-05,"Up",1.37904238719147,1.63899719379837e-05,"Up","Up","persistent_direction_consistent"
"G10090_2318","17534","Mrc2",2.13939392112937,2.13448437805188e-08,"Up",1.76546025177815,1.34692995887304e-05,"Up","Up","persistent_direction_consistent"
"G10090_23183","20299","Ccl22",2.50600536368193,8.00109323175615e-06,"Up",1.51936675869341,0.000921552930492992,"Up","Up","persistent_direction_consistent"
"G10090_23208","21857","Timp1",3.58142773232339,4.42482147081811e-11,"Up",3.5595849639152,2.13848304914485e-06,"Up","Up","persistent_direction_consistent"
"G10090_23224","106878","Smim3",1.69103625713924,4.41413640393322e-07,"Up",1.27058888735523,0.000550882550002469,"Up","Up","persistent_direction_consistent"
"G10090_23234","93840","Vangl2",1.38043267464681,5.29772658596976e-08,"Up",1.07396164467888,0.000243291428614123,"Up","Up","persistent_direction_consistent"
"G10090_23250","18542","Pcolce",1.50535590545276,7.24147132215735e-07,"Up",1.19515992263883,5.82537676248424e-05,"Up","Up","persistent_direction_consistent"
"G10090_23288","14744","Gpr65",2.74612775839564,1.42752706192043e-09,"Up",1.23556540131352,0.000429035860780288,"Up","Up","persistent_direction_consistent"
"G10090_23373","56554","Raet1d",2.03064313359607,9.51381651637388e-07,"Up",1.87429793024271,0.000495203113412936,"Up","Up","persistent_direction_consistent"
"G10090_2338","353211","Prune2",1.35241733748812,3.78547223643975e-07,"Up",1.2850457584136,7.17544304016581e-06,"Up","Up","persistent_direction_consistent"
"G10090_23398","140497","Cd300c2",2.93587727337172,4.09198337338291e-10,"Up",1.82872577662807,7.7305570177376e-05,"Up","Up","persistent_direction_consistent"
"G10090_23503","230837","Asap3",1.55750654545147,3.54315890957292e-08,"Up",1.23819331889381,7.05659026065967e-05,"Up","Up","persistent_direction_consistent"
"G10090_23592","320292","Rasgef1b",1.77184499672687,3.71760863757198e-07,"Up",1.52355531461611,6.36640811476963e-05,"Up","Up","persistent_direction_consistent"
"G10090_23706","17385","Mmp11",1.72666647144469,1.36899288412566e-08,"Up",1.39569881601488,1.42448873754275e-05,"Up","Up","persistent_direction_consistent"
"G10090_23738","20692","Sparc",1.98484774677195,6.08884661681166e-08,"Up",1.18043391627224,0.000102878823036895,"Up","Up","persistent_direction_consistent"
"G10090_2375","353237","Pcdhac2",2.50742686646968,5.17892169077142e-05,"Up",1.1854682127673,0.0210955299848079,"Up","Up","persistent_direction_consistent"
"G10090_23782","83433","Trem2",2.88858877890269,1.37341474235159e-10,"Up",1.89756113802282,4.56395054891665e-05,"Up","Up","persistent_direction_consistent"
"G10090_23795","12845","Comp",1.5680396766206,9.51968113182649e-05,"Up",1.56045303624216,6.03641804899582e-05,"Up","Up","persistent_direction_consistent"
"G10090_23811","17386","Mmp13",4.38367822080821,7.49587126536126e-06,"Up",4.56702373984663,0.000215077570206991,"Up","Up","persistent_direction_consistent"
"G10090_23818","13612","Edil3",2.85250764124276,1.22535449702298e-06,"Up",2.23136451784558,9.56458404764902e-06,"Up","Up","persistent_direction_consistent"
"G10090_23847","231842","Amz1",1.89036338883302,3.0940939976181e-07,"Up",1.07949228247651,0.000664342660308221,"Up","Up","persistent_direction_consistent"
"G10090_23861","12825","Col3a1",3.29434855580595,1.15336837807323e-10,"Up",2.19709764197913,4.1140116996626e-06,"Up","Up","persistent_direction_consistent"
"G10090_23927","13040","Ctss",2.07125605550676,5.59256553363502e-08,"Up",1.22634501282313,0.000122188967735225,"Up","Up","persistent_direction_consistent"
"G10090_23995","13639","Efna4",2.17504606007363,8.41333229281547e-08,"Up",1.7248110136755,0.000204260049270761,"Up","Up","persistent_direction_consistent"
"G10090_2401","14118","Fbn1",1.86367080980142,4.10176416734328e-08,"Up",1.01016258463466,8.24106778218036e-05,"Up","Up","persistent_direction_consistent"
"G10090_24011","100039257","",1.28130694926037,1.57364606932338e-07,"Up",1.52177504677504,0.00168810607157259,"Up","Up","persistent_direction_consistent"
"G10090_2404","13429","Dnm1",1.3304743247997,1.41266283002092e-06,"Up",1.36426420743926,2.6204279359054e-05,"Up","Up","persistent_direction_consistent"
"G10090_24096","277154","Nynrin",1.57368654920382,9.77324858211679e-09,"Up",1.25450729835444,3.63873788757518e-05,"Up","Up","persistent_direction_consistent"
"G10090_24114","69101","Ydjc",2.66651453913412,1.38932555394252e-09,"Up",1.4275686254274,0.000919279490541399,"Up","Up","persistent_direction_consistent"
"G10090_24186","93708","Pcdhgc5",2.49621343761806,2.56687738229554e-08,"Up",2.60203219515738,4.97642554010179e-05,"Up","Up","persistent_direction_consistent"
"G10090_2427","338365","Slc41a2",1.90345691725599,1.42752706192043e-09,"Up",1.81134612552053,9.2400308119906e-06,"Up","Up","persistent_direction_consistent"
"G10090_24302","269209","Stk36",1.75917149912587,1.390878883487e-10,"Up",1.46099305824412,0.00015650668332241,"Up","Up","persistent_direction_consistent"
"G10090_24315","210094","Iglon5",1.18898083335553,9.90836431604026e-05,"Up",1.11029703764343,0.000324151520542904,"Up","Up","persistent_direction_consistent"
"G10090_24378","93884","Pcdhb13",1.46557747006069,6.1443003581904e-05,"Up",1.46352677085939,8.25191075901315e-05,"Up","Up","persistent_direction_consistent"
"G10090_24384","50530","Mfap5",1.78570297717821,1.2297665166415e-08,"Up",1.26468415705242,1.71644574141104e-05,"Up","Up","persistent_direction_consistent"
"G10090_24385","15116","Has1",1.68554154084839,0.000521584069418186,"Up",3.01875009779288,4.91945196163869e-05,"Up","Up","persistent_direction_consistent"
"G10090_24397","224833","AI661453",1.21816869521178,3.46682992063478e-06,"Up",1.23267783366597,0.000204260049270761,"Up","Up","persistent_direction_consistent"
"G10090_24464","326618","Tpm4",1.42956837198687,6.99910203696431e-09,"Up",1.12932308899908,4.89865595381775e-06,"Up","Up","persistent_direction_consistent"
"G10090_24468","80749","Lrfn1",1.82770602309227,4.77444517225201e-08,"Up",1.31872387656225,8.72774699043901e-05,"Up","Up","persistent_direction_consistent"
"G10090_2452","227620","Uap1l1",1.39692091919989,7.22236196934916e-08,"Up",1.12381984904312,1.71660205336519e-05,"Up","Up","persistent_direction_consistent"
"G10090_24524","213119","Itga10",1.01401675397808,0.000948154543490816,"Up",1.59677227426266,0.000248110774722256,"Up","Up","persistent_direction_consistent"
"G10090_24559","73230","Bmper",1.85992596439469,9.20138474033808e-11,"Up",1.21635139191132,0.000189042694555751,"Up","Up","persistent_direction_consistent"
"G10090_2456","12091","Glb1",1.44042440944967,4.77444517225201e-08,"Up",1.0401599760005,0.000256645728787024,"Up","Up","persistent_direction_consistent"
"G10090_24623","14314","Fstl1",2.37130755535474,3.67546853127726e-09,"Up",1.55603014825716,3.96649116632836e-06,"Up","Up","persistent_direction_consistent"
"G10090_24644","12045","Bcl2a1b",3.12952885825688,1.02205397689883e-07,"Up",1.35400460258204,1.23942656332583e-05,"Up","Up","persistent_direction_consistent"
"G10090_24701","11629","Aif1",2.12111236795701,2.49314228087443e-09,"Up",1.05434723258483,0.000207113085552502,"Up","Up","persistent_direction_consistent"
"G10090_24752","69608","Sec24d",1.57149273539192,8.43806187764616e-08,"Up",1.18047822646074,1.53572755483195e-05,"Up","Up","persistent_direction_consistent"
"G10090_24778","69938","Scrn1",1.32607141540027,7.94450011160158e-08,"Up",1.04187202561503,2.02194806256852e-05,"Up","Up","persistent_direction_consistent"
"G10090_24855","26434","Prnd",2.17744930666543,2.7901357987512e-09,"Up",1.68127589010999,5.8903716326281e-05,"Up","Up","persistent_direction_consistent"
"G10090_24864","19221","Ptgfrn",1.90266106788219,1.72660318089278e-08,"Up",1.68806678686995,4.7650547279952e-06,"Up","Up","persistent_direction_consistent"
"G10090_24908","13649","Egfr",1.38296115763,3.46409089136572e-08,"Up",1.3864545462011,9.59603535530991e-06,"Up","Up","persistent_direction_consistent"
"G10090_24988","243931","Tshz3",1.09523626535408,1.28042387757857e-07,"Up",1.03720347137885,2.20018871984437e-05,"Up","Up","persistent_direction_consistent"
"G10090_2508","18187","Nrp2",1.35568235030598,1.68598142024339e-08,"Up",1.12344096431113,1.06495390473091e-05,"Up","Up","persistent_direction_consistent"
"G10090_25089","17105","Lyz2",1.91390661165538,1.76466742966862e-07,"Up",1.31524665363812,8.58997734416432e-05,"Up","Up","persistent_direction_consistent"
"G10090_2509","217125","Samd14",1.40504666045476,1.06832600371891e-07,"Up",1.18954181642077,1.28315914243982e-05,"Up","Up","persistent_direction_consistent"
"G10090_25163","16477","Junb",1.33474619252745,7.8067017990442e-09,"Up",1.56247066532037,2.48381892860386e-05,"Up","Up","persistent_direction_consistent"
"G10090_25170","244882","Tnfaip8l3",1.46003191804612,4.99174385267852e-06,"Up",1.22042158543322,0.000475227492386078,"Up","Up","persistent_direction_consistent"
"G10090_25189","239849","Cd200r4",3.01523329729594,1.1918238564897e-07,"Up",1.782591846623,0.000141439891865241,"Up","Up","persistent_direction_consistent"
"G10090_25193","68774","Ms4a6d",2.00780116237485,5.2405556993893e-08,"Up",1.26976353385352,6.16870561787384e-05,"Up","Up","persistent_direction_consistent"
"G10090_25255","17158","Man2a1",1.68490032464159,8.56028401813802e-10,"Up",1.07083041564253,7.5665389959803e-06,"Up","Up","persistent_direction_consistent"
"G10090_25265","106957","Slc39a6",1.56788437595346,9.89880413299567e-10,"Up",1.37125915699747,5.53600919880905e-06,"Up","Up","persistent_direction_consistent"
"G10090_25360","235505","Cd109",1.26529978558789,1.39053526738376e-05,"Up",1.03000630166486,0.000317607755305926,"Up","Up","persistent_direction_consistent"
"G10090_25396","56857","Slc37a2",2.26103741055386,2.43629802594492e-09,"Up",1.27629263382933,0.000130471159975616,"Up","Up","persistent_direction_consistent"
"G10090_25398","13393","Dlx3",1.05375907775886,0.00550728893287792,"Up",2.51513551117964,5.38172355283816e-05,"Up","Up","persistent_direction_consistent"
"G10090_25486","13874","Ereg",4.41012928834393,3.71573664240426e-07,"Up",3.298048994098,2.27247783624488e-06,"Up","Up","persistent_direction_consistent"
"G10090_25492","230863","Sh2d5",2.01050789815768,1.12421706571583e-05,"Up",1.18438040849106,0.0245721383796434,"Up","Up","persistent_direction_consistent"
"G10090_25508","80782","Klrb1b",1.65311426063331,4.86572891776146e-06,"Up",1.82113497389035,4.69781683380482e-06,"Up","Up","persistent_direction_consistent"
"G10090_25528","211577","Mrgprf",1.54236001297219,2.14680419577829e-07,"Up",1.10966467950975,0.000213098840348446,"Up","Up","persistent_direction_consistent"
"G10090_25551","12818","Col14a1",2.76810998760889,6.95943294782761e-09,"Up",1.94791171505782,4.13738149009171e-06,"Up","Up","persistent_direction_consistent"
"G10090_25614","76365","Tbx18",1.6907436463002,3.63810160583725e-09,"Up",1.70592436976288,4.61734833570326e-06,"Up","Up","persistent_direction_consistent"
"G10090_25627","209032","Zc3hav1l",1.73977517560409,9.03996020893034e-09,"Up",1.22813609558619,3.69436231815547e-06,"Up","Up","persistent_direction_consistent"
"G10090_2572","21813","Tgfbr2",1.26736079222307,4.41073612201873e-08,"Up",1.26025074047476,1.70583664455986e-06,"Up","Up","persistent_direction_consistent"
"G10090_25886","18005","Nek2",2.20587456563461,5.39778809009456e-09,"Up",1.02420103161812,0.00630585201658416,"Up","Up","persistent_direction_consistent"
"G10090_25895","14362","Fzd1",2.13674875580899,2.37775207443257e-09,"Up",1.37965761531013,2.35839308532669e-05,"Up","Up","persistent_direction_consistent"
"G10090_259","14275","Folr1",1.43221817228666,0.000210406477196857,"Up",2.11837293115757,9.48698542727515e-05,"Up","Up","persistent_direction_consistent"
"G10090_25902","385643","Kng2",2.69394901900206,9.33092447578136e-07,"Up",3.21237153729431,3.34572239977013e-05,"Up","Up","persistent_direction_consistent"
