"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category"
"G10090_22382","19152","Prtn3",-1.35835120726706,0.00614309504140641,"Down",-1.45488550239952,0.00414368420979193,"Down","Down","persistent_direction_consistent"
"G10090_22386","77037","Mrap",-1.97826309641246,1.14901980805196e-05,"Down",-1.32191142991386,6.82655678030476e-05,"Down","Down","persistent_direction_consistent"
"G10090_22387","67468","Mmd",-1.22677014608379,1.25271514429181e-06,"Down",-1.00229881721187,4.46888616391202e-05,"Down","Down","persistent_direction_consistent"
"G10090_22393","72121","Dennd2d",-1.05300410554761,0.00111576143103467,"Down",-1.07785946157831,0.000176266571354565,"Down","Down","persistent_direction_consistent"
"G10090_22397","56506","Cib2",-1.68590306010757,2.32356416226899e-06,"Down",-1.06056652960623,3.76337951309948e-05,"Down","Down","persistent_direction_consistent"
"G10090_22539","11702","Amd1",-1.80926972408455,0.00238614415979586,"Down",-1.37047911365281,0.0187189422239543,"Down","Down","persistent_direction_consistent"
"G10090_2264","99887","Tlcd4",-1.29533522473722,9.71227967406436e-05,"Down",-1.06005662251413,0.00135325458857451,"Down","Down","persistent_direction_consistent"
"G10090_22667","244885","Sh2d7",-1.64629132198373,4.18720492583344e-06,"Down",-1.10587134269918,4.0683468885118e-05,"Down","Down","persistent_direction_consistent"
"G10090_22795","66397","Sar1b",-1.29034390656028,0.000115999386178952,"Down",-1.02882894666044,0.000630634450488685,"Down","Down","persistent_direction_consistent"
"G10090_22885","14860","Gsta4",-1.58655788199638,6.80840882514491e-10,"Down",-1.21216070112671,3.87874899915934e-06,"Down","Down","persistent_direction_consistent"
"G10090_22967","71912","Jsrp1",-1.35069898803627,0.00018335441106941,"Down",-1.01700342592147,0.000368136791316907,"Down","Down","persistent_direction_consistent"
"G10090_23129","14012","Mpzl2",-2.40238820246291,4.35714746242698e-07,"Down",-1.93909962730829,0.000154448224644331,"Down","Down","persistent_direction_consistent"
"G10090_23167","76187","Adhfe1",-2.06010442726456,2.66857977144708e-10,"Down",-1.30247490852535,1.71192589902558e-05,"Down","Down","persistent_direction_consistent"
"G10090_23290","20167","Rtn2",-1.57486614192553,6.55810367241721e-05,"Down",-1.00711868343674,0.00116962667144708,"Down","Down","persistent_direction_consistent"
"G10090_23348","68678","Smtnl1",-1.75857324172579,9.78759902936913e-07,"Down",-1.20956010866199,0.000700033292281373,"Down","Down","persistent_direction_consistent"
"G10090_23447","76722","Ckmt2",-2.92835563217742,9.54930554928675e-07,"Down",-1.20694073449516,0.00221050643015249,"Down","Down","persistent_direction_consistent"
"G10090_23478","69564","Nmrk2",-1.63957434472598,0.00151011036908392,"Down",-1.32448994544337,0.00257564555575075,"Down","Down","persistent_direction_consistent"
"G10090_23485","18631","Pex11a",-1.48234117621304,6.93868586793769e-10,"Down",-1.05805789473552,1.74974397775968e-06,"Down","Down","persistent_direction_consistent"
"G10090_23577","11811","Apobec2",-1.82741338660354,3.34987709006973e-06,"Down",-1.1571923883283,0.000423029846577313,"Down","Down","persistent_direction_consistent"
"G10090_23814","11951","Atp5mc1",-1.48093813400298,4.90248956005167e-07,"Down",-1.00798265678118,0.000279920510392083,"Down","Down","persistent_direction_consistent"
"G10090_23817","100039815","Gm2436",-1.49115190427192,0.0231117250725677,"Down",-1.43837490400032,0.0165312872076775,"Down","Down","persistent_direction_consistent"
"G10090_23832","13850","Ephx2",-2.04910086818699,7.20403235042781e-09,"Down",-1.5321445511979,2.91693907810287e-06,"Down","Down","persistent_direction_consistent"
"G10090_23934","330409","Cecr2",-1.46987595148486,3.55448423901186e-07,"Down",-1.06651479532598,8.31207685308522e-05,"Down","Down","persistent_direction_consistent"
"G10090_23946","69861","2010003K11Rik",-1.41982137522532,0.000968705264009555,"Down",-1.87592608903356,3.53258963591137e-05,"Down","Down","persistent_direction_consistent"
"G10090_23959","68701","Ppp1r27",-1.62852131240823,4.90432270970113e-05,"Down",-1.25679885510471,0.000133803017197482,"Down","Down","persistent_direction_consistent"
"G10090_23972","14077","Fabp3",-1.86043526357618,9.3914189941315e-06,"Down",-1.08424420569862,0.00583134850032139,"Down","Down","persistent_direction_consistent"
"G10090_23994","69574","Cmbl",-1.94358652496554,1.98493650176459e-11,"Down",-1.41431882122152,2.8069905731064e-06,"Down","Down","persistent_direction_consistent"
"G10090_24034","103172","Chchd10",-1.73476058646744,2.02240042495284e-05,"Down",-1.11853430088743,0.00043904743343276,"Down","Down","persistent_direction_consistent"
"G10090_24046","67993","Nudt12",-1.22479447514967,7.39960687495498e-08,"Down",-1.11779682790666,1.02074217494275e-05,"Down","Down","persistent_direction_consistent"
"G10090_24071","16956","Lpl",-1.42674684753947,5.08643284444179e-07,"Down",-1.24841317299588,7.41130386543595e-06,"Down","Down","persistent_direction_consistent"
"G10090_24203","50709","H1f4",-2.02436458067091,7.54184749933054e-06,"Down",-1.12895009664949,0.00162399744416441,"Down","Down","persistent_direction_consistent"
"G10090_24354","246747","Adig",-2.67462674588204,3.64053128328132e-06,"Down",-1.80442612997957,3.40284020638396e-05,"Down","Down","persistent_direction_consistent"
"G10090_24389","227095","Hibch",-1.49311563001828,1.13560779994124e-10,"Down",-1.04256054544045,2.8069905731064e-06,"Down","Down","persistent_direction_consistent"
"G10090_24471","100503605","Hbb-bs",-1.43723282951599,3.11448983540521e-05,"Down",-1.09437392826144,0.00303417899851653,"Down","Down","persistent_direction_consistent"
"G10090_24598","11657","Alb",-2.32730633992281,7.95322852141244e-05,"Down",-1.65918186380195,0.000518058723452838,"Down","Down","persistent_direction_consistent"
"G10090_24857","69386","H4c8",-2.27762497617903,1.3474592594819e-09,"Down",-1.30101884216517,2.8069905731064e-06,"Down","Down","persistent_direction_consistent"
"G10090_25060","228550","Itpka",-2.07689166553497,0.000264572711979436,"Down",-1.60777222028332,0.000472252618963597,"Down","Down","persistent_direction_consistent"
"G10090_25327","22117","Tst",-1.61231285281236,7.23864423080144e-09,"Down",-1.19118651613124,7.56524872962934e-06,"Down","Down","persistent_direction_consistent"
"G10090_25350","67731","Fbxo32",-1.63815677242683,0.000119882833835166,"Down",-1.05156047456737,0.00416234021585385,"Down","Down","persistent_direction_consistent"
"G10090_25434","215929","Mfsd4b1",-1.15532744009119,8.60708548156299e-05,"Down",-1.01710189353889,0.000179107470585212,"Down","Down","persistent_direction_consistent"
"G10090_25462","19088","Prkar2b",-1.29921461185056,0.000334230490357061,"Down",-1.1821138610486,0.000125072968481099,"Down","Down","persistent_direction_consistent"
"G10090_25463","19662","Rbp4",-1.68559138948952,2.38480646458446e-05,"Down",-1.32542680277287,0.000271826900652888,"Down","Down","persistent_direction_consistent"
"G10090_2571","27281","Plaat1",-1.36508660761346,0.000110734614223397,"Down",-1.02226712807182,0.00103465031250097,"Down","Down","persistent_direction_consistent"
"G10090_2581","21990","Tph1",-1.18190076627678,0.00401699156871893,"Down",-1.30096621023322,0.00322887569873989,"Down","Down","persistent_direction_consistent"
"G10090_25864","223513","Abra",-1.29624008925908,9.17506389757701e-05,"Down",-1.03942223385491,0.00322621020412982,"Down","Down","persistent_direction_consistent"
"G10090_2595","56072","Lgals12",-2.23736189364085,2.5501576418851e-05,"Down",-1.42247653541752,0.00025960286006773,"Down","Down","persistent_direction_consistent"
"G10090_26032","22439","Xk",-1.29857234646092,1.81385196168712e-05,"Down",-1.06951464558148,0.000974797620314573,"Down","Down","persistent_direction_consistent"
"G10090_26414","69576","Smco1",-1.77652246878808,9.61049639680137e-06,"Down",-1.04101169296521,0.000737897705493858,"Down","Down","persistent_direction_consistent"
"G10090_26444","78977","Popdc3",-1.01885233558869,0.000226976248862061,"Down",-1.0718514413718,0.000131286385528329,"Down","Down","persistent_direction_consistent"
"G10090_26611","15122","Hba-a1",-1.31502823247995,0.000620232822464275,"Down",-1.21939741448448,0.00340268213861963,"Down","Down","persistent_direction_consistent"
"G10090_26695","100463512","Mtrnr2l7",-1.61693480562338,7.64150349985707e-07,"Down",-1.13800242213585,0.00014892634464955,"Down","Down","persistent_direction_consistent"
"G10090_26727","100861909","Mup22",-1.52006888834828,0.00620105196229842,"Down",-1.28171175125906,0.0361377125192201,"Down","Down","persistent_direction_consistent"
"G10090_26818","68918","1190005I06Rik",-1.86066425158147,4.02927741870686e-06,"Down",-1.53419202997624,0.000136384163929058,"Down","Down","persistent_direction_consistent"
"G10090_26850","20617","Snca",-1.02912452031407,0.0111092438032765,"Down",-1.32757613112306,0.00279942368231297,"Down","Down","persistent_direction_consistent"
"G10090_26862","384061","Fndc5",-1.50103876234497,1.92756953637804e-06,"Down",-1.05111717212586,0.00197468841488504,"Down","Down","persistent_direction_consistent"
"G10090_26895","13063","Cycs",-1.52643922505803,1.50327576322849e-06,"Down",-1.04028600559419,0.000256645728787024,"Down","Down","persistent_direction_consistent"
"G10090_2696","102636554","",-1.50462717594615,1.66409118621211e-05,"Down",-1.02366562648351,0.0051912533318339,"Down","Down","persistent_direction_consistent"
"G10090_27129","66469","Prxl2b",-1.35994643689332,1.56483201470011e-06,"Down",-1.14421086652727,1.48908819368709e-05,"Down","Down","persistent_direction_consistent"
"G10090_27209","319149","H3c4",-2.40373394254246,7.45341961091315e-08,"Down",-1.38592476484785,0.000270376386940837,"Down","Down","persistent_direction_consistent"
"G10090_2760","11549","Adra1a",-1.15366967363412,6.40526754791614e-06,"Down",-1.08182441615547,0.000450036000357328,"Down","Down","persistent_direction_consistent"
"G10090_27736","227526","Cdnf",-1.58154269130089,4.72811793474393e-06,"Down",-1.02899519522458,0.00046608260558425,"Down","Down","persistent_direction_consistent"
"G10090_27797","68800","Prr32",-1.93768976578706,0.00143293182163537,"Down",-1.36297162774785,0.0181683712813501,"Down","Down","persistent_direction_consistent"
"G10090_27827","239556","Cacna1i",-1.85927582149845,0.000132653433155718,"Down",-1.45378562577631,0.000800694555992568,"Down","Down","persistent_direction_consistent"
"G10090_27834","53857","Tuba8",-1.80024793756854,3.00654143748614e-06,"Down",-1.15235215759554,0.000120586213465469,"Down","Down","persistent_direction_consistent"
"G10090_27905","20292","Ccl11",-1.09337847772304,2.47771933928673e-07,"Down",-1.01726287706166,6.34944893164168e-05,"Down","Down","persistent_direction_consistent"
"G10090_27922","11722","Amy1",-1.78141684053296,5.3935242427679e-09,"Down",-1.45900743534276,1.54017955733362e-05,"Down","Down","persistent_direction_consistent"
"G10090_27964","66414","Ndufa12",-1.4446530103819,1.31987190163804e-06,"Down",-1.00034667154531,0.00013367453951135,"Down","Down","persistent_direction_consistent"
"G10090_28","72607","Usp13",-1.4924529996172,0.000113050589389105,"Down",-1.00013363350781,0.00165610189063273,"Down","Down","persistent_direction_consistent"
"G10090_28245","234404","Nxnl1",-1.75520498371385,0.00257451100122915,"Down",-1.43948936971868,0.0101525375316697,"Down","Down","persistent_direction_consistent"
"G10090_28306","21953","Tnni2",-1.82819862546135,2.46330589017909e-05,"Down",-1.13541784469066,0.000340609093250701,"Down","Down","persistent_direction_consistent"
"G10090_28500","20603","Sms",-1.16810399750489,0.00108162150364887,"Down",-1.20126830800039,0.000218239572655765,"Down","Down","persistent_direction_consistent"
"G10090_28510","59011","Myoz1",-1.58096008396552,0.000129074503184005,"Down",-1.09110307735371,0.000423668111020619,"Down","Down","persistent_direction_consistent"
"G10090_2858","21957","Tnnt3",-1.67800108791353,6.87140265398054e-05,"Down",-1.07029876640897,0.00050604939059177,"Down","Down","persistent_direction_consistent"
"G10090_28641","382571","Kcnf1",-2.60883414474031,7.31032550015644e-05,"Down",-1.51927287087042,0.00668179672500361,"Down","Down","persistent_direction_consistent"
"G10090_2875","66148","Dnajc15",-1.15488041405624,3.48348440510489e-07,"Down",-1.07498309709321,2.19250322710708e-06,"Down","Down","persistent_direction_consistent"
"G10090_29007","225845","Plaat3",-1.64332164493508,4.05410191740255e-09,"Down",-1.38649717353213,2.01327870171073e-06,"Down","Down","persistent_direction_consistent"
"G10090_2911","319179","H2bc6",-1.8637338230638,4.09198337338291e-10,"Down",-1.2112401326741,3.58610415237843e-05,"Down","Down","persistent_direction_consistent"
"G10090_29194","225638","Alpk2",-2.14082648039145,1.08296351450294e-05,"Down",-1.21140793986023,0.00116348500689976,"Down","Down","persistent_direction_consistent"
"G10090_2926","14120","Fbp2",-2.11501555343365,5.14341194256123e-07,"Down",-1.22525132063906,0.00186884956616037,"Down","Down","persistent_direction_consistent"
"G10090_29304","18534","Pck1",-2.58030560468634,5.6014042085096e-06,"Down",-1.69016831082517,0.00011332519714099,"Down","Down","persistent_direction_consistent"
"G10090_29400","14104","Fasn",-1.61915055765161,3.34629743168523e-05,"Down",-1.14229659927646,0.000668400354329154,"Down","Down","persistent_direction_consistent"
"G10090_29405","53412","Ppp1r3c",-1.36980392043806,0.000183619255774668,"Down",-1.23584840980946,0.000937720697787704,"Down","Down","persistent_direction_consistent"
"G10090_29456","17700","Mstn",-1.27658089799455,2.72801816355256e-05,"Down",-1.20692443646987,0.000266766018393531,"Down","Down","persistent_direction_consistent"
"G10090_29506","12350","Car3",-1.74827991852782,1.19271152876931e-09,"Down",-1.202790880549,0.000105702205270997,"Down","Down","persistent_direction_consistent"
"G10090_29549","15482","Hspa1l",-1.21453207229594,4.89154755307896e-05,"Down",-1.05873934007491,0.000215146231961383,"Down","Down","persistent_direction_consistent"
"G10090_29582","243270","Hcar1",-1.70246783779659,0.000717011144570794,"Down",-1.20247964454923,0.00131851653371118,"Down","Down","persistent_direction_consistent"
"G10090_29587","12176","Bnip3",-1.45827821365676,1.66777001301838e-08,"Down",-1.07873108605743,4.7650547279952e-06,"Down","Down","persistent_direction_consistent"
"G10090_29634","12518","Cd79a",-1.32929402138695,0.00410652007834443,"Down",-1.00094024565952,0.0271562513463593,"Down","Down","persistent_direction_consistent"
"G10090_29647","81879","Tfcp2l1",-1.13343627957404,0.0206115856486893,"Down",-1.07513228281457,0.0303850573636195,"Down","Down","persistent_direction_consistent"
"G10090_2966","11812","Apoc1",-1.37729883760141,0.000283861820700821,"Down",-1.56174871430297,8.92890367737378e-05,"Down","Down","persistent_direction_consistent"
"G10090_29768","66447","Mgst3",-1.63940196079057,2.66073479485254e-10,"Down",-1.02323794993181,1.28315914243982e-05,"Down","Down","persistent_direction_consistent"
"G10090_29872","232493","Gys2",-3.05245537665792,5.97068730024235e-07,"Down",-2.1113383786246,9.2400308119906e-06,"Down","Down","persistent_direction_consistent"
"G10090_29882","12351","Car4",-2.2564145147657,9.21195464921142e-08,"Down",-1.8129360886927,5.91358348451566e-06,"Down","Down","persistent_direction_consistent"
"G10090_29945","63828","Fn3k",-1.84767341709827,1.59160315624515e-06,"Down",-1.25348246012461,6.13060226283943e-05,"Down","Down","persistent_direction_consistent"
"G10090_30042","630751","",-1.27680974136444,0.00295151193962996,"Down",-1.22213687016765,0.00114330417081724,"Down","Down","persistent_direction_consistent"
"G10090_30151","58909","Fam13a",-1.6883571920287,5.57264326044778e-09,"Down",-1.36384733594428,1.47710301898495e-05,"Down","Down","persistent_direction_consistent"
"G10090_30254","624219","Angptl8",-1.7224930004355,0.00172126792770974,"Down",-1.90432913839091,0.00208541832930071,"Down","Down","persistent_direction_consistent"
"G10090_30259","74589","Kbtbd12",-1.99722129460865,1.64982033989282e-06,"Down",-1.10347274996813,0.00335411558267129,"Down","Down","persistent_direction_consistent"
"G10090_30357","117590","Asb10",-2.13758324286817,4.97318904907553e-06,"Down",-1.06355419892538,0.000461264646298377,"Down","Down","persistent_direction_consistent"
"G10090_30421","621603","Aldh3b2",-1.86273788070711,0.000182959714151713,"Down",-1.23418385339732,0.000393417745527896,"Down","Down","persistent_direction_consistent"
"G10090_30619","72157","Pgm1",-1.47347675044802,6.52906618074098e-05,"Down",-1.07135696005287,0.000341258839831838,"Down","Down","persistent_direction_consistent"
"G10090_3062","18784","Pla2g5",-1.35878649083634,7.24260765810782e-06,"Down",-1.29799501763782,0.000151256269973204,"Down","Down","persistent_direction_consistent"
"G10090_30626","26549","Itgb1bp2",-2.004645584227,2.43128122937916e-05,"Down",-1.15245259071165,0.00034629395521532,"Down","Down","persistent_direction_consistent"
"G10090_3066","18217","Ntsr2",-1.64493494360367,3.55474298352542e-05,"Down",-1.06274629993542,0.0005416848617627,"Down","Down","persistent_direction_consistent"
"G10090_30741","108168393","Gm7276",-1.76493780761403,0.000461156352055019,"Down",-1.13450847610991,0.0116728049193976,"Down","Down","persistent_direction_consistent"
"G10090_30743","73720","Cst6",-1.41005976572537,0.000101374875799189,"Down",-1.14385268488401,0.000163308403203178,"Down","Down","persistent_direction_consistent"
"G10090_30832","69747","Zswim7",-1.16059941298516,1.04422020313434e-05,"Down",-1.01434293225903,4.57241857968166e-05,"Down","Down","persistent_direction_consistent"
"G10090_30950","14555","Gpd1",-1.49087245029652,1.03493569325796e-06,"Down",-1.01343972383532,3.57211461557376e-05,"Down","Down","persistent_direction_consistent"
"G10090_31015","110257","Hba-a2",-1.32097794023804,0.000553220264878744,"Down",-1.26126990489668,0.00342466442471154,"Down","Down","persistent_direction_consistent"
"G10090_3102","17901","Myl1",-1.85471249149877,1.81384610143836e-05,"Down",-1.10161562331911,0.000608674924155151,"Down","Down","persistent_direction_consistent"
"G10090_31025","78369","Icam4",-1.74720253561942,1.25679968410858e-05,"Down",-1.10043272788291,0.00408956958069419,"Down","Down","persistent_direction_consistent"
"G10090_3112","75173","Tex38",-1.74097940008047,1.95845210478155e-05,"Down",-1.03331215117606,0.00218673417147418,"Down","Down","persistent_direction_consistent"
"G10090_3117","233079","Ffar2",-1.29293862913599,0.000930478693656752,"Down",-1.38560807477276,0.000444247355937783,"Down","Down","persistent_direction_consistent"
"G10090_31297","102640043","Gm36210",-1.21319735467968,5.86165421229246e-08,"Down",-1.07665344025548,1.71660205336519e-05,"Down","Down","persistent_direction_consistent"
"G10090_31319","75581","Yipf7",-1.45681949608237,5.42644151072581e-05,"Down",-1.05512251869267,0.000795802307776419,"Down","Down","persistent_direction_consistent"
"G10090_31379","21925","Tnnc2",-1.81681115090717,2.39718895300232e-05,"Down",-1.13357990104175,0.000334752269259403,"Down","Down","persistent_direction_consistent"
"G10090_31428","104582","Rprml",-1.82098537017673,0.000130636005964364,"Down",-1.22325282262036,0.00557593720763201,"Down","Down","persistent_direction_consistent"
"G10090_3169","19017","Ppargc1a",-1.27859530509038,4.77262731938042e-05,"Down",-1.10778665525826,0.000242231606109701,"Down","Down","persistent_direction_consistent"
"G10090_32049","80885","Hcar2",-1.74484858515691,0.000437167158840033,"Down",-1.55923452258676,0.000746966364320271,"Down","Down","persistent_direction_consistent"
"G10090_32107","12862","Cox6a2",-1.95447442237181,1.1953624114518e-05,"Down",-1.15425953847801,0.00136039836939538,"Down","Down","persistent_direction_consistent"
"G10090_32252","75552","Paqr9",-2.12577502769172,4.6319651825698e-09,"Down",-1.37365447614347,2.18794274501078e-05,"Down","Down","persistent_direction_consistent"
"G10090_32260","101488143","Hbb-bt",-1.61831870724408,9.19491948425338e-05,"Down",-1.26711008242411,0.00250310925737251,"Down","Down","persistent_direction_consistent"
"G10090_32309","26464","Vnn3",-2.28767484113842,0.000112011172193848,"Down",-1.71674936640383,0.000469657787260053,"Down","Down","persistent_direction_consistent"
"G10090_32471","16433","Cuzd1",-1.78290991209794,5.9727805342707e-07,"Down",-1.04406636848266,0.00119796024750966,"Down","Down","persistent_direction_consistent"
"G10090_32571","20519","Slc22a3",-1.28343899888184,0.000244307264869848,"Down",-1.0616339316272,0.00123393489308853,"Down","Down","persistent_direction_consistent"
"G10090_32740","21743","Inmt",-3.5885144542367,1.00275409994503e-09,"Down",-1.54658638932701,0.000602323072549391,"Down","Down","persistent_direction_consistent"
"G10090_3285","16532","Kcnu1",-1.15537958134442,4.25202514611675e-05,"Down",-1.12425024091515,0.00787550247010309,"Down","Down","persistent_direction_consistent"
"G10090_32897","378431","Txlnb",-1.92516936124927,2.33278661932073e-05,"Down",-1.00050446867407,0.00565953111975416,"Down","Down","persistent_direction_consistent"
"G10090_32922","68226","Efcab2",-1.10167374642159,0.000787551801290497,"Down",-1.01711625001834,0.00623507792153442,"Down","Down","persistent_direction_consistent"
"G10090_32937","21835","Thrsp",-2.12591863022568,6.8682207617031e-07,"Down",-1.51911165450681,1.42643946396616e-05,"Down","Down","persistent_direction_consistent"
"G10090_3296","12810","Coch",-1.52331705158264,0.0146759715505114,"Down",-1.10542943435544,0.0385538188689123,"Down","Down","persistent_direction_consistent"
"G10090_3298","70564","Prxl2a",-2.01608961491753,4.20560830125124e-10,"Down",-1.59186463641701,1.70583664455986e-06,"Down","Down","persistent_direction_consistent"
"G10090_33093","18101","Nmbr",-1.3217809478017,7.10851086400203e-05,"Down",-1.31644907767105,0.000900671368426585,"Down","Down","persistent_direction_consistent"
"G10090_33108","76976","Arxes2",-1.71092782281026,0.000151311165176188,"Down",-1.85906342291095,8.3819114258498e-06,"Down","Down","persistent_direction_consistent"
"G10090_33189","240131","Lrrc30",-1.35367201855762,0.00226925255661791,"Down",-1.21068601286372,0.00146945060681917,"Down","Down","persistent_direction_consistent"
"G10090_33203","20249","Scd1",-1.60534206740511,0.000134711981719798,"Down",-1.12760530143271,0.000363907120820558,"Down","Down","persistent_direction_consistent"
"G10090_33223","67800","Dgat2",-1.97737654342189,1.48855714782939e-06,"Down",-1.31665458932267,5.19818446083801e-05,"Down","Down","persistent_direction_consistent"
"G10090_33348","84704","Snurf",-2.10076100353197,1.04891749747323e-07,"Down",-1.69515989966578,9.67765071805828e-05,"Down","Down","persistent_direction_consistent"
"G10090_33398","226999","Slc9a2",-1.99315896030231,1.64837994544885e-05,"Down",-1.10991583834667,0.00396062113619122,"Down","Down","persistent_direction_consistent"
"G10090_33420","15007","H2-Q10",-3.74114859512349,3.27748556807882e-07,"Down",-2.83518734552066,1.42455007747695e-05,"Down","Down","persistent_direction_consistent"
"G10090_33430","12869","Cox8b",-1.89518533431334,5.45568518883132e-06,"Down",-1.30655448878452,0.000109902499962754,"Down","Down","persistent_direction_consistent"
"G10090_3352","18162","Npr3",-1.66328375401322,9.1227388376644e-06,"Down",-1.13565649849368,0.00154404688498606,"Down","Down","persistent_direction_consistent"
"G10090_33528","12865","Cox7a1",-2.17818887543851,1.81393459586218e-06,"Down",-1.17476645220387,0.00100190241994878,"Down","Down","persistent_direction_consistent"
"G10090_33596","26878","B3galt2",-1.88044225414283,1.93933464706397e-05,"Down",-1.60897750785186,8.31459184879201e-05,"Down","Down","persistent_direction_consistent"
"G10090_33629","17993","Ndufs4",-1.17440736553751,2.31786326170641e-06,"Down",-1.03214530979052,7.05659026065967e-05,"Down","Down","persistent_direction_consistent"
"G10090_33681","432779","Lrrc14b",-2.15304590509063,1.48065370998622e-06,"Down",-1.00510656818433,0.00116244086273928,"Down","Down","persistent_direction_consistent"
"G10090_33689","27376","Slc25a10",-1.19663625513514,0.000240764954270416,"Down",-1.07623921999583,0.000292416553604306,"Down","Down","persistent_direction_consistent"
"G10090_33723","382384","Cimap1d",-4.12858063169879,7.58394114555041e-06,"Down",-1.80801594361996,0.00217931236495847,"Down","Down","persistent_direction_consistent"
"G10090_33728","268807","Klhl38",-1.95500022955596,2.99664879084277e-05,"Down",-1.03473491386971,0.00734630309705999,"Down","Down","persistent_direction_consistent"
"G10090_33778","12683","Cidea",-4.5374848813469,3.25832488126803e-07,"Down",-2.46851660767886,5.41917613135104e-05,"Down","Down","persistent_direction_consistent"
"G10090_33790","319196","Ankef1",-1.79537292730144,0.000139505120069144,"Down",-1.5837069651539,0.000811569214885392,"Down","Down","persistent_direction_consistent"
"G10090_33932","76757","Trdn",-1.19828638748351,0.00163833408275072,"Down",-1.10806322453589,0.000991705813900542,"Down","Down","persistent_direction_consistent"
"G10090_33957","84112","Sucnr1",-1.74493716688147,6.75642683344908e-05,"Down",-1.59288039172985,0.000211752560026088,"Down","Down","persistent_direction_consistent"
"G10090_33987","57262","Retnla",-1.65702926908036,5.58046593011627e-05,"Down",-1.757089235172,0.00148366498373713,"Down","Down","persistent_direction_consistent"
"G10090_3404","21906","Otop1",-1.6375719756964,0.000756576057081474,"Down",-1.38522286406274,0.00654174238568543,"Down","Down","persistent_direction_consistent"
"G10090_3415","18741","Pitx2",-1.64641458993386,6.55497593111648e-06,"Down",-1.13926346249908,0.0136630679908516,"Down","Down","persistent_direction_consistent"
"G10090_349","53896","Slc7a10",-1.94034013383867,0.000118889264807851,"Down",-1.28060578034251,0.00027603440964185,"Down","Down","persistent_direction_consistent"
"G10090_3551","18639","Pfkfb1",-2.05221784991714,1.94627478961857e-10,"Down",-1.25388075172277,1.2339799534153e-05,"Down","Down","persistent_direction_consistent"
"G10090_3565","320840","Negr1",-1.26756826298095,0.00030292296043319,"Down",-1.09039612552658,0.0013080984956913,"Down","Down","persistent_direction_consistent"
"G10090_3571","18125","Nos1",-1.90014011932007,5.24337408455273e-06,"Down",-1.00140371904597,0.00311937643950856,"Down","Down","persistent_direction_consistent"
"G10090_3579","14677","Gnai1",-1.11248416605271,0.000147186215339465,"Down",-1.01407215227264,0.000388362123726595,"Down","Down","persistent_direction_consistent"
"G10090_3609","24108","Ubd",-1.05413615556901,0.0415335863931175,"Down",-1.37390445209579,0.00328478323129457,"Down","Down","persistent_direction_consistent"
"G10090_3688","19293","Pvalb",-1.55837037153802,0.000215193261237936,"Down",-1.03672817139185,0.000889345649773123,"Down","Down","persistent_direction_consistent"
"G10090_3770","102093","Phkb",-1.28017614984153,0.000796279587568761,"Down",-1.08832639729392,0.00279755375281818,"Down","Down","persistent_direction_consistent"
"G10090_3785","93757","Immp2l",-1.22554467585529,3.23617025805859e-06,"Down",-1.22574504947699,2.19235194857039e-06,"Down","Down","persistent_direction_consistent"
"G10090_3805","13808","Eno3",-1.94767544782244,4.59684807758195e-06,"Down",-1.04273758507075,0.000796912665583613,"Down","Down","persistent_direction_consistent"
"G10090_3816","74685","Lrrc74b",-2.06621817417553,1.59395442135705e-05,"Down",-1.08497483555905,0.00198871754238521,"Down","Down","persistent_direction_consistent"
"G10090_3944","108812","Flacc1",-1.3462172835017,0.000476286750104592,"Down",-1.37521276463236,0.000137025704708809,"Down","Down","persistent_direction_consistent"
"G10090_4","69642","Mlip",-1.06538219377357,0.000720996940375975,"Down",-1.04162561651216,0.00100451546399663,"Down","Down","persistent_direction_consistent"
"G10090_4003","11656","Alas2",-1.47999590169506,0.000625045230527186,"Down",-1.00709815626893,0.020958740625055,"Down","Down","persistent_direction_consistent"
"G10090_4108","20216","Acsm3",-2.8532474377345,3.24847042659593e-06,"Down",-1.58939289324425,0.000140485082971257,"Down","Down","persistent_direction_consistent"
"G10090_4194","103844","Inca1",-1.42974409801553,5.32716912201487e-09,"Down",-1.16761872819137,3.03525924601535e-06,"Down","Down","persistent_direction_consistent"
"G10090_4215","114570","Crip3",-2.28058284682583,2.9013493104437e-05,"Down",-1.65271576465773,0.000469442304560727,"Down","Down","persistent_direction_consistent"
"G10090_4226","12583","Cdo1",-2.08745543322497,6.20778680312281e-06,"Down",-1.24173371472259,0.000319704310887545,"Down","Down","persistent_direction_consistent"
"G10090_4230","333883","Cd59b",-1.10745150320279,9.98692385620924e-07,"Down",-1.10166655863044,1.48093491209869e-05,"Down","Down","persistent_direction_consistent"
"G10090_4272","11484","Aspa",-1.41078009304477,7.66359633732712e-10,"Down",-1.00800886635334,2.17439616975551e-05,"Down","Down","persistent_direction_consistent"
"G10090_4490","74182","Gpcpd1",-1.62134016946581,2.62843185813348e-06,"Down",-1.05626240519145,0.00258300062952406,"Down","Down","persistent_direction_consistent"
"G10090_4510","216739","Acsl6",-1.23277157918677,0.000491137247309702,"Down",-1.00238658763734,0.000925571626657285,"Down","Down","persistent_direction_consistent"
