"gene_id","ENTREZID","SYMBOL","logFC","FDR","timepoint","strict_DEG","direction","fdr_source_column"
"G10090_3037","81004","Tbl1xr1",0.25969094023917,0.000566009286661258,"1W",FALSE,"Up","FDR"
"G10090_2113","14547","Gdap2",0.263946613062791,0.000566405260933512,"1W",FALSE,"Up","FDR"
"G10090_17","100737","Dcun1d4",-0.360590597803494,0.000566405260933512,"1W",FALSE,"Down","FDR"
"G10090_12573","50875","Tmod3",0.478291576649602,0.0005672437863673,"1W",FALSE,"Up","FDR"
"G10090_30725","193838","Eme2",-0.405378370008804,0.000567940210591207,"1W",FALSE,"Down","FDR"
"G10090_29960","12608","Cebpb",-0.603573606623272,0.00056818893262208,"1W",FALSE,"Down","FDR"
"G10090_12985","108079","Prkaa2",-1.40333234294571,0.000568392571040435,"1W",TRUE,"Down","FDR"
"G10090_1304","14563","Gdf5",1.61513184127306,0.000568522512191275,"1W",TRUE,"Up","FDR"
"G10090_8623","110880","Scn4a",-1.30711256738552,0.000569606360969416,"1W",TRUE,"Down","FDR"
"G10090_4363","75580","Zbtb4",-0.212120679351189,0.000571204096336606,"1W",FALSE,"Down","FDR"
"G10090_3121","19363","Rad51b",0.835067006223257,0.000571378283048729,"1W",FALSE,"Up","FDR"
"G10090_5006","226169","Pprc1",0.32966870808088,0.000572439837573762,"1W",FALSE,"Up","FDR"
"G10090_7216","233246","Ano5",-1.27125566096216,0.00057318767315731,"1W",TRUE,"Down","FDR"
"G10090_4471","14269","Fnbp1",0.557554148172382,0.00057318767315731,"1W",FALSE,"Up","FDR"
"G10090_7413","57296","Psmd8",-0.657197393859301,0.000574511707307633,"1W",FALSE,"Down","FDR"
"G10090_30253","67006","Cisd2",-0.35307644995927,0.000574672203362805,"1W",FALSE,"Down","FDR"
"G10090_17991","63856","Taf8",-0.216745466284547,0.000574802647869112,"1W",FALSE,"Down","FDR"
"G10090_13994","94112","Med15",0.3250879325222,0.000577418455617971,"1W",FALSE,"Up","FDR"
"G10090_30783","320709","Tmem117",-0.774461947103453,0.00057775760804677,"1W",FALSE,"Down","FDR"
"G10090_11557","12752","Cln3",0.414024351015416,0.000578207247457449,"1W",FALSE,"Up","FDR"
"G10090_17721","67896","Ccdc80",0.761537846951862,0.000578582141447392,"1W",FALSE,"Up","FDR"
"G10090_2780","105246","Brd9",0.223724019317865,0.000578699450678898,"1W",FALSE,"Up","FDR"
"G10090_5007","11539","Adora1",-1.0473717809156,0.000579005393839964,"1W",TRUE,"Down","FDR"
"G10090_210","72649","Tmem209",-0.24968488327587,0.00057949956300513,"1W",FALSE,"Down","FDR"
"G10090_6375","19707","Reps1",-0.298508985451581,0.000580100867870102,"1W",FALSE,"Down","FDR"
"G10090_5038","106039","Gga1",-0.388454047849074,0.000585210571625973,"1W",FALSE,"Down","FDR"
"G10090_25717","238252","Gpr135",0.812435255641209,0.000585514464319552,"1W",FALSE,"Up","FDR"
"G10090_19710","70930","Nol8",-0.461129020919119,0.000586856606288233,"1W",FALSE,"Down","FDR"
"G10090_10631","16363","Irf2",-0.237930306148855,0.000587651771755265,"1W",FALSE,"Down","FDR"
"G10090_6091","24018","Rngtt",-0.329865037525614,0.000587789631339378,"1W",FALSE,"Down","FDR"
"G10090_15949","12829","Col4a4",-0.658037236027596,0.000588076254858883,"1W",FALSE,"Down","FDR"
"G10090_25471","11972","Atp6v0d1",0.234182918010131,0.000589647408929888,"1W",FALSE,"Up","FDR"
"G10090_13150","60595","Actn4",0.544031366028056,0.000591746168102566,"1W",FALSE,"Up","FDR"
"G10090_14559","12371","Casp9",0.417691428669969,0.000591939956720649,"1W",FALSE,"Up","FDR"
"G10090_19399","68339","Ccdc88c",-0.680410236338095,0.000593296034733682,"1W",FALSE,"Down","FDR"
"G10090_2021","108903","Tbcd",0.225887605975505,0.00059380746073323,"1W",FALSE,"Up","FDR"
"G10090_1983","105244392","Gm40011",-1.22170211869124,0.000594022260035103,"1W",TRUE,"Down","FDR"
"G10090_24219","21950","Tnfsf9",0.672436470539956,0.000596700062746079,"1W",FALSE,"Up","FDR"
"G10090_16183","353187","Nr1d2",-0.563592649062113,0.000597653700344762,"1W",FALSE,"Down","FDR"
"G10090_814","20679","Sox6",-1.18930162099579,0.000599051635963167,"1W",TRUE,"Down","FDR"
"G10090_22129","77559","Agl",-1.41627344354133,0.000602553753275929,"1W",TRUE,"Down","FDR"
"G10090_3611","260315","Nav3",0.529514901665505,0.000603113402954981,"1W",FALSE,"Up","FDR"
"G10090_336","71901","Fam219a",-0.352493220309448,0.000603212989605311,"1W",FALSE,"Down","FDR"
"G10090_27931","21762","Psmd2",-0.616006059895234,0.000603866564507723,"1W",FALSE,"Down","FDR"
"G10090_20512","56459","Sae1",0.198401315484715,0.000603866564507723,"1W",FALSE,"Up","FDR"
"G10090_19080","83379","Klb",-1.69775508636936,0.000603866564507723,"1W",TRUE,"Down","FDR"
"G10090_14098","67971","Tppp3",-0.549744051258744,0.000604275584734857,"1W",FALSE,"Down","FDR"
"G10090_698","231915","Uspl1",-0.603548185943556,0.00060458379520098,"1W",FALSE,"Down","FDR"
"G10090_943","108899","Zfta",0.628591772521312,0.000604593443232273,"1W",FALSE,"Up","FDR"
"G10090_33863","80795","Selenok",-0.269281434484517,0.000605363033499749,"1W",FALSE,"Down","FDR"
"G10090_2957","14411","Slc6a12",-1.26965768881419,0.000605821944949076,"1W",TRUE,"Down","FDR"
"G10090_12050","238317","Mideas",0.361072549226685,0.000607659303312021,"1W",FALSE,"Up","FDR"
"G10090_29679","73737","Bbln",-0.418569119030029,0.000607839009058873,"1W",FALSE,"Down","FDR"
"G10090_5440","20534","Slc4a1ap",-0.298625100979123,0.000608209671608536,"1W",FALSE,"Down","FDR"
"G10090_20179","16994","Ltb",1.66310509660607,0.000608560087492436,"1W",TRUE,"Up","FDR"
"G10090_7071","215201","Trmt2b",-0.295531931345976,0.000609289111761649,"1W",FALSE,"Down","FDR"
"G10090_11751","16558","Kif16b",-0.761543502077137,0.000609728403196366,"1W",FALSE,"Down","FDR"
"G10090_17746","14705","Bscl2",-0.580104426318618,0.000610615147559383,"1W",FALSE,"Down","FDR"
"G10090_4264","81630","Zbtb22",-0.251782491275642,0.000611135267139202,"1W",FALSE,"Down","FDR"
"G10090_33744","14870","Gstp1",-0.667505247813736,0.000611816479293475,"1W",FALSE,"Down","FDR"
"G10090_7936","76416","Polr1has",-0.819484741143623,0.000613632118755832,"1W",FALSE,"Down","FDR"
"G10090_9248","69562","Cdk13",0.305931272686727,0.000613632118755832,"1W",FALSE,"Up","FDR"
"G10090_8496","433485","Syndig1",1.43050267940245,0.000614307809978816,"1W",TRUE,"Up","FDR"
"G10090_4482","18717","Pip5k1c",0.332352293173458,0.000614307809978816,"1W",FALSE,"Up","FDR"
"G10090_7343","234595","Slc38a7",0.346403202304828,0.000614924816008461,"1W",FALSE,"Up","FDR"
"G10090_5252","217980","Larp4b",-0.573279066617204,0.000617098075500826,"1W",FALSE,"Down","FDR"
"G10090_5366","52915","Zmiz2",-0.487150847184602,0.000617288787240534,"1W",FALSE,"Down","FDR"
"G10090_26532","98402","Sh3bp4",0.474638713502802,0.000617419210797243,"1W",FALSE,"Up","FDR"
"G10090_1573","228608","Smox",-1.83028181656655,0.000618133851870245,"1W",TRUE,"Down","FDR"
"G10090_3957","319520","Dusp4",-1.03306889410546,0.000618648298201852,"1W",TRUE,"Down","FDR"
"G10090_5131","230233","Elp1",-0.404054124550121,0.000619898146126845,"1W",FALSE,"Down","FDR"
"G10090_17793","17314","Mgmt",-0.444674020100644,0.000620087347770997,"1W",FALSE,"Down","FDR"
"G10090_26611","15122","Hba-a1",-1.31502823247995,0.000620232822464275,"1W",TRUE,"Down","FDR"
"G10090_27743","215210","Tmem120a",-0.822749673314347,0.000620384398601049,"1W",FALSE,"Down","FDR"
"G10090_225","100041734","4930522L14Rik",0.524191442551818,0.000622627966076481,"1W",FALSE,"Up","FDR"
"G10090_31548","67252","Cap2",-1.05074367877762,0.000623832900350323,"1W",TRUE,"Down","FDR"
"G10090_20669","192199","Rspo1",1.33490059383302,0.000624235196240764,"1W",TRUE,"Up","FDR"
"G10090_4003","11656","Alas2",-1.47999590169506,0.000625045230527186,"1W",TRUE,"Down","FDR"
"G10090_13235","70381","Tecpr1",-0.335920633444739,0.000627193425901831,"1W",FALSE,"Down","FDR"
"G10090_18305","19143","St14",1.02841477004275,0.00062769021444056,"1W",TRUE,"Up","FDR"
"G10090_27204","73251","Setd7",-0.682904422580973,0.000630095659427216,"1W",FALSE,"Down","FDR"
"G10090_10578","110355","Grk2",-0.307663201839109,0.000630848847418954,"1W",FALSE,"Down","FDR"
"G10090_3975","101214","Tra2a",0.343272624623284,0.000631408844255122,"1W",FALSE,"Up","FDR"
"G10090_25317","233726","Ipo7",-0.587245156536805,0.000631408844255122,"1W",FALSE,"Down","FDR"
"G10090_16116","11727","Ang",0.621233951852595,0.000632408458784351,"1W",FALSE,"Up","FDR"
"G10090_9874","226250","Afap1l2",0.602202308260165,0.000633054553837593,"1W",FALSE,"Up","FDR"
"G10090_11107","231162","Cytl1",-2.3972390266265,0.000633551545193717,"1W",TRUE,"Down","FDR"
"G10090_8319","18704","Pik3c2a",0.549058557908326,0.000633937032224442,"1W",FALSE,"Up","FDR"
"G10090_4695","77794","Adamtsl2",0.977630417332454,0.000633937032224442,"1W",FALSE,"Up","FDR"
"G10090_22199","245607","Gprasp2",0.839914224215342,0.000635982714275387,"1W",FALSE,"Up","FDR"
"G10090_1650","381284","Crocc2",1.50997686322421,0.000636799957226993,"1W",TRUE,"Up","FDR"
"G10090_3517","14457","Gas7",0.657531368896349,0.000636867186137397,"1W",FALSE,"Up","FDR"
"G10090_7893","20852","Stat6",0.419828308115468,0.000637256023178184,"1W",FALSE,"Up","FDR"
"G10090_4993","18676","Phf2",-0.336693953422372,0.000639568554261985,"1W",FALSE,"Down","FDR"
"G10090_466","30953","Schip1",-0.890287431715818,0.000640588776997584,"1W",FALSE,"Down","FDR"
"G10090_12905","105242433","Gm38702",0.718092895240935,0.000644854884478095,"1W",FALSE,"Up","FDR"
"G10090_19229","102639543","Ifi206",1.44076724978095,0.00064563543825617,"1W",TRUE,"Up","FDR"
"G10090_5368","75964","Trappc8",-0.408556800010788,0.000648259737237121,"1W",FALSE,"Down","FDR"
"G10090_12068","57434","Xrcc2",-0.40581190484561,0.000649061788006608,"1W",FALSE,"Down","FDR"
"G10090_28484","381823","Apold1",1.07004182652333,0.000649684948937495,"1W",TRUE,"Up","FDR"
"G10090_25519","22209","Ube2a",-0.309109048573421,0.00065119645977865,"1W",FALSE,"Down","FDR"
"G10090_12391","67509","Saysd1",-0.365336727425118,0.000651615790665036,"1W",FALSE,"Down","FDR"
"G10090_16417","237858","Trarg1",-1.27815209018019,0.000654047058249592,"1W",TRUE,"Down","FDR"
"G10090_25513","11928","Atp1a1",0.314527587295577,0.000654654208798493,"1W",FALSE,"Up","FDR"
"G10090_28138","208768","Sde2",0.251580831104965,0.000655006282808187,"1W",FALSE,"Up","FDR"
"G10090_21807","269639","Zfp512",-0.215350745469872,0.000656632225168142,"1W",FALSE,"Down","FDR"
"G10090_22000","73103","3110009E18Rik",-0.573140343521461,0.000657164200151409,"1W",FALSE,"Down","FDR"
"G10090_19967","20868","Stk10",0.481684875669633,0.000658128759824498,"1W",FALSE,"Up","FDR"
"G10090_13130","13616","Edn3",-0.797976203122547,0.000658646015088681,"1W",FALSE,"Down","FDR"
"G10090_17433","230577","Pars2",-0.428925806827738,0.000658695850332376,"1W",FALSE,"Down","FDR"
"G10090_25863","16456","F11r",0.383512580127096,0.000659603560058842,"1W",FALSE,"Up","FDR"
"G10090_27235","15115","Hars1",-0.19379940981765,0.000659603560058842,"1W",FALSE,"Down","FDR"
"G10090_13850","20404","Sh3gl2",1.23518021188624,0.000660559958569068,"1W",TRUE,"Up","FDR"
"G10090_21528","69770","Fam174c",-0.400176797096769,0.000662294614371858,"1W",FALSE,"Down","FDR"
"G10090_4791","71838","Phf7",-0.631976449867556,0.000662751112971194,"1W",FALSE,"Down","FDR"
"G10090_12271","27386","Npas3",1.06714764227468,0.000663178008803217,"1W",TRUE,"Up","FDR"
"G10090_33809","23997","Psmd13",-0.402908251293383,0.000664753847375639,"1W",FALSE,"Down","FDR"
"G10090_12869","69605","Lnpk",-0.637759200285676,0.000665554123075368,"1W",FALSE,"Down","FDR"
"G10090_33619","353258","Ltv1",-0.341498827997072,0.000666949755909579,"1W",FALSE,"Down","FDR"
"G10090_29422","56448","Cyp2d22",-0.546831502026166,0.00066907652500954,"1W",FALSE,"Down","FDR"
"G10090_2671","68667","Trpm4",-0.469027173669771,0.000670888735634366,"1W",FALSE,"Down","FDR"
"G10090_762","110593","Prdm2",-0.291790360833023,0.000671015257459832,"1W",FALSE,"Down","FDR"
"G10090_2031","331524","Xkrx",-0.648069449113662,0.000674870347048606,"1W",FALSE,"Down","FDR"
"G10090_6713","66869","Zfp869",-0.315570596839116,0.000677333520925894,"1W",FALSE,"Down","FDR"
"G10090_972","15574","Hus1",-0.556181630061292,0.000677700932532093,"1W",FALSE,"Down","FDR"
"G10090_1675","94186","Strn3",-0.749235878566322,0.00067871275680003,"1W",FALSE,"Down","FDR"
"G10090_2943","104175","Sbk1",-0.41844047750015,0.000678823866004252,"1W",FALSE,"Down","FDR"
"G10090_11852","15460","Hr",-0.483301302376569,0.00067982268761053,"1W",FALSE,"Down","FDR"
"G10090_6901","74480","Samd4",-0.49627989792012,0.000680878910848339,"1W",FALSE,"Down","FDR"
"G10090_11641","99439","Duox1",0.849035919055076,0.00068109649412912,"1W",FALSE,"Up","FDR"
"G10090_10768","69718","Ipmk",-0.404552681628708,0.000683141944088168,"1W",FALSE,"Down","FDR"
"G10090_13917","70497","Arhgap17",0.287310494005921,0.000683767640854227,"1W",FALSE,"Up","FDR"
"G10090_23530","381201","Ap5b1",0.658992727768899,0.00068457111636568,"1W",FALSE,"Up","FDR"
"G10090_1530","11428","Aco1",-0.557006956413674,0.000688056395925508,"1W",FALSE,"Down","FDR"
"G10090_12751","13516","Epyc",2.45226356657162,0.000688269481230489,"1W",TRUE,"Up","FDR"
"G10090_3128","19229","Ptk2b",0.777896028308457,0.000688574173245279,"1W",FALSE,"Up","FDR"
"G10090_33860","54638","Ccdc22",-0.264705789985594,0.000688692774399162,"1W",FALSE,"Down","FDR"
"G10090_19952","12527","Cd9",0.742590497106497,0.000688914761585757,"1W",FALSE,"Up","FDR"
"G10090_164","103236","Csnk1g2",-0.322485049746753,0.000689788082460547,"1W",FALSE,"Down","FDR"
"G10090_21477","19286","Pts",-0.342757307001664,0.000690709411084411,"1W",FALSE,"Down","FDR"
"G10090_23513","69260","Ing2",-0.474456587466263,0.000690927097985518,"1W",FALSE,"Down","FDR"
"G10090_3025","11567","Avil",-1.06139766537243,0.000691329258761146,"1W",TRUE,"Down","FDR"
"G10090_31822","16891","Lipg",1.39141232069149,0.000691329258761146,"1W",TRUE,"Up","FDR"
"G10090_7080","244421","Lonrf1",-0.69132252926504,0.000691442642226421,"1W",FALSE,"Down","FDR"
"G10090_1515","233877","Kctd13",0.411284776648593,0.000691442642226421,"1W",FALSE,"Up","FDR"
"G10090_8000","237758","Zfp454",-0.701452438697325,0.000691984888052545,"1W",FALSE,"Down","FDR"
"G10090_21694","270190","Ephb1",1.04484049091354,0.000691984888052545,"1W",TRUE,"Up","FDR"
"G10090_12583","15507","Hspb1",-0.634487937388578,0.000692138005833267,"1W",FALSE,"Down","FDR"
"G10090_2087","15525","Hspa4",-0.355769979206517,0.000693363858782716,"1W",FALSE,"Down","FDR"
"G10090_5242","407819","BC031181",-0.236771343359744,0.000694015285744082,"1W",FALSE,"Down","FDR"
"G10090_9073","192188","Stab2",-1.46977680950802,0.000695088974964545,"1W",TRUE,"Down","FDR"
"G10090_15285","207798","Gramd1c",0.893440697676443,0.000696959500504236,"1W",FALSE,"Up","FDR"
"G10090_10677","503550","Klri1",1.14876755487234,0.000697444418632401,"1W",TRUE,"Up","FDR"
"G10090_11599","70122","Mllt3",-0.941335993097228,0.000698042806984061,"1W",FALSE,"Down","FDR"
"G10090_58","231503","Tmem150c",1.23154819700797,0.0006992988609226,"1W",TRUE,"Up","FDR"
"G10090_28577","67043","Syap1",-0.345857701053121,0.0006992988609226,"1W",FALSE,"Down","FDR"
"G10090_11212","17308","Mgat1",0.267597331733569,0.000702788044180685,"1W",FALSE,"Up","FDR"
"G10090_19204","77619","Prelid2",1.10225095068105,0.000703797139494711,"1W",TRUE,"Up","FDR"
"G10090_9184","26895","Cops7b",-0.311662224101405,0.000704820639004172,"1W",FALSE,"Down","FDR"
"G10090_5097","545085","Wdr70",-0.477408001163434,0.000706093677333384,"1W",FALSE,"Down","FDR"
"G10090_5905","74270","Usp20",-0.356804225159756,0.000706773340814373,"1W",FALSE,"Down","FDR"
"G10090_6290","20316","Sdf2",-0.247095984283294,0.000706819184136996,"1W",FALSE,"Down","FDR"
"G10090_5100","20357","Sema5b",1.20513826572359,0.000706819184136996,"1W",TRUE,"Up","FDR"
"G10090_20656","320808","Dcaf5",-0.510760700933455,0.000707030969781674,"1W",FALSE,"Down","FDR"
"G10090_11096","69740","Dph5",-0.342091860142815,0.000707421409616115,"1W",FALSE,"Down","FDR"
"G10090_24698","23954","Nek3",-0.503720851549017,0.000708144609072219,"1W",FALSE,"Down","FDR"
"G10090_5534","77980","Sbf1",-0.422397469183597,0.0007084731415382,"1W",FALSE,"Down","FDR"
"G10090_5250","171095","Il17rc",0.451172871781847,0.000709364539455771,"1W",FALSE,"Up","FDR"
"G10090_8620","286940","Flnb",0.505640393522131,0.000709846822287385,"1W",FALSE,"Up","FDR"
"G10090_29546","67903","Gipc1",0.24113560120091,0.000709943559089149,"1W",FALSE,"Up","FDR"
"G10090_21247","72459","Htatsf1",-0.704440026904345,0.000716459397131232,"1W",FALSE,"Down","FDR"
"G10090_17162","100504518","3425401B19Rik",-1.10526577470699,0.000716742962779263,"1W",TRUE,"Down","FDR"
"G10090_7059","15191","Hdgf",-0.591235269585256,0.000717011144570794,"1W",FALSE,"Down","FDR"
"G10090_29582","243270","Hcar1",-1.70246783779659,0.000717011144570794,"1W",TRUE,"Down","FDR"
"G10090_23953","219132","Phf11d",0.704888543669114,0.000720105453866062,"1W",FALSE,"Up","FDR"
"G10090_5045","219140","Spata13",0.617856732083285,0.00072073357308229,"1W",FALSE,"Up","FDR"
"G10090_4","69642","Mlip",-1.06538219377357,0.000720996940375975,"1W",TRUE,"Down","FDR"
"G10090_25559","109284","R3hdm4",-0.468740207305131,0.000721301202292401,"1W",FALSE,"Down","FDR"
"G10090_22042","18163","Ctnnd2",0.937463393152602,0.000723338805937724,"1W",FALSE,"Up","FDR"
"G10090_6670","22654","Zfp13",0.356089272016875,0.000723338805937724,"1W",FALSE,"Up","FDR"
"G10090_13958","241576","Ldlrad3",0.510064768374719,0.000727613750503276,"1W",FALSE,"Up","FDR"
"G10090_3193","225283","Rprd1a",-0.672377250839948,0.000727704806299343,"1W",FALSE,"Down","FDR"
"G10090_10247","101185","Pot1a",-0.354763578494693,0.000729060960432292,"1W",FALSE,"Down","FDR"
"G10090_4502","26428","Orc4",-0.316968851399027,0.000729942185472323,"1W",FALSE,"Down","FDR"
"G10090_6599","66340","Psenen",-0.366876293187555,0.000730102170366271,"1W",FALSE,"Down","FDR"
"G10090_9021","69519","Rwdd2a",0.811309231345976,0.000730358364945368,"1W",FALSE,"Up","FDR"
"G10090_123","226251","Ablim1",-0.439636290231304,0.00073065337076814,"1W",FALSE,"Down","FDR"
"G10090_7649","16801","Arhgef1",0.419329579737119,0.000731001810567595,"1W",FALSE,"Up","FDR"
"G10090_28364","109075","Exosc4",-0.329852397502048,0.000732236799697328,"1W",FALSE,"Down","FDR"
"G10090_10149","14367","Fzd5",0.474463080231346,0.000734199502614078,"1W",FALSE,"Up","FDR"
"G10090_32817","329575","Gm14325",-0.49236486379955,0.000736725313875992,"1W",FALSE,"Down","FDR"
"G10090_25858","76425","Gid8",-0.218532433359559,0.000737414032824504,"1W",FALSE,"Down","FDR"
"G10090_19362","11855","Arhgap5",-0.540983406613541,0.000738504042691441,"1W",FALSE,"Down","FDR"
"G10090_16821","78891","Scyl1",-0.388804950391943,0.000738504042691441,"1W",FALSE,"Down","FDR"
"G10090_6666","623121","Ifi213",1.14374229483576,0.000739268763866188,"1W",TRUE,"Up","FDR"
"G10090_17110","58244","Stx6",0.304016251062239,0.000743297199990246,"1W",FALSE,"Up","FDR"
"G10090_9757","73072","Prr36",0.790337205654294,0.000744652790920791,"1W",FALSE,"Up","FDR"
"G10090_29746","628308","Zfp970",-0.562499350956208,0.000744825616693199,"1W",FALSE,"Down","FDR"
"G10090_3301","11304","Abca4",-0.687194316331738,0.000746445147249884,"1W",FALSE,"Down","FDR"
"G10090_33489","59005","Trappc2l",-0.390559774389757,0.000746605313832004,"1W",FALSE,"Down","FDR"
"G10090_15077","56361","Pus1",-0.263602806451869,0.000746721116521633,"1W",FALSE,"Down","FDR"
"G10090_20483","54388","H1f9",-1.08285398316675,0.000749035370162473,"1W",TRUE,"Down","FDR"
"G10090_4642","66492","Zmat2",-0.357774077681883,0.000749843016840635,"1W",FALSE,"Down","FDR"
"G10090_2672","641340","Nrbf2",-0.279246609945367,0.000750429267268708,"1W",FALSE,"Down","FDR"
"G10090_11208","333182","Cox6b2",0.829874562785243,0.00075132371218471,"1W",FALSE,"Up","FDR"
"G10090_17705","193670","Rnf185",-0.214597365263984,0.00075132371218471,"1W",FALSE,"Down","FDR"
"G10090_19041","208624","Alg3",-0.366887255852562,0.000751948631980526,"1W",FALSE,"Down","FDR"
"G10090_20172","17252","Rdh11",0.450927631222157,0.000752394830349328,"1W",FALSE,"Up","FDR"
"G10090_16853","21417","Zeb1",0.281784467353468,0.00075337751535563,"1W",FALSE,"Up","FDR"
"G10090_2939","94089","Trim7",-0.803992143009579,0.00075357455245536,"1W",FALSE,"Down","FDR"
"G10090_14253","77634","Snapc3",0.302526825577739,0.000754621682536908,"1W",FALSE,"Up","FDR"
"G10090_4730","269016","Sh3rf2",-1.00142665442531,0.000755185262434548,"1W",TRUE,"Down","FDR"
"G10090_7361","99712","Cept1",-0.286771440303242,0.000755185262434548,"1W",FALSE,"Down","FDR"
"G10090_3404","21906","Otop1",-1.6375719756964,0.000756576057081474,"1W",TRUE,"Down","FDR"
"G10090_42","17134","Mafg",-0.339456878789476,0.000756576057081474,"1W",FALSE,"Down","FDR"
"G10090_12808","216080","Ube2d1",-0.988370135137955,0.000757110201891704,"1W",FALSE,"Down","FDR"
"G10090_3799","140546","Eri3",-0.415090800120935,0.000757473271876672,"1W",FALSE,"Down","FDR"
"G10090_10104","26896","Med14",-0.537765247890021,0.000757947754465883,"1W",FALSE,"Down","FDR"
"G10090_29683","19334","Rab22a",-0.422966599464649,0.000758193446229777,"1W",FALSE,"Down","FDR"
"G10090_13567","70683","Utp20",-0.337208037920254,0.000760671222706235,"1W",FALSE,"Down","FDR"
"G10090_14542","218214","Kdm1b",-0.402684683615054,0.000761107707268179,"1W",FALSE,"Down","FDR"
"G10090_15373","67367","Paxbp1",0.293834107670319,0.000763763930039903,"1W",FALSE,"Up","FDR"
"G10090_13460","66980","Zdhhc6",-0.246473234861943,0.000764107990847628,"1W",FALSE,"Down","FDR"
"G10090_5570","110920","Hspa13",0.410080744118033,0.000765389048027297,"1W",FALSE,"Up","FDR"
"G10090_4463","75723","Amotl1",-0.787351226230698,0.000766466605833024,"1W",FALSE,"Down","FDR"
"G10090_21152","27494","Amot",-0.945149706906766,0.000767266958455562,"1W",FALSE,"Down","FDR"
"G10090_6768","71148","Mier1",0.320782575190233,0.000768562066718383,"1W",FALSE,"Up","FDR"
"G10090_19744","104401","Pcnx3",0.504587327189715,0.000770755006690235,"1W",FALSE,"Up","FDR"
"G10090_18733","14911","Thumpd3",-0.372377285589205,0.000771450102711235,"1W",FALSE,"Down","FDR"
"G10090_27593","74410","Ttll11",-0.827957870100737,0.000772377504793609,"1W",FALSE,"Down","FDR"
"G10090_1889","67489","Ap4b1",-0.245508211582045,0.000772527144237704,"1W",FALSE,"Down","FDR"
"G10090_17473","21787","Tfg",-0.228278442088727,0.000776048925848156,"1W",FALSE,"Down","FDR"
"G10090_1555","14680","Gnal",-1.06050813462413,0.00077885878317158,"1W",TRUE,"Down","FDR"
"G10090_13364","66352","Blzf1",-0.288028866553668,0.000783001908614002,"1W",FALSE,"Down","FDR"
"G10090_62","77462","Tmem116",-1.01007757459718,0.000783137004798727,"1W",TRUE,"Down","FDR"
"G10090_7007","319934","Sbf2",0.412476518351554,0.000783546032959915,"1W",FALSE,"Up","FDR"
"G10090_21258","12226","Btg1",0.466063464212742,0.000783571875700068,"1W",FALSE,"Up","FDR"
"G10090_2537","67894","Dennd10",0.348948892339136,0.00078644778691019,"1W",FALSE,"Up","FDR"
"G10090_22776","68441","Rraga",-0.202168418479524,0.000787369959007262,"1W",FALSE,"Down","FDR"
"G10090_32922","68226","Efcab2",-1.10167374642159,0.000787551801290497,"1W",TRUE,"Down","FDR"
"G10090_21752","14545","Gdap1",-1.77234212146361,0.000787718315888291,"1W",TRUE,"Down","FDR"
"G10090_13697","52132","Ccdc97",-0.356255525401563,0.000790972571426584,"1W",FALSE,"Down","FDR"
"G10090_9210","77252","9430038I01Rik",-0.332438300609866,0.000792823246190946,"1W",FALSE,"Down","FDR"
"G10090_9227","338355","Fkbp15",0.327286948966341,0.000793753208911527,"1W",FALSE,"Up","FDR"
"G10090_33903","231440","Parm1",-0.712364084543387,0.000794010401339819,"1W",FALSE,"Down","FDR"
"G10090_1133","233765","Plekha7",0.772124095159949,0.000794610067827951,"1W",FALSE,"Up","FDR"
"G10090_8232","79555","BC005537",0.309370397975602,0.000795377884163489,"1W",FALSE,"Up","FDR"
"G10090_3770","102093","Phkb",-1.28017614984153,0.000796279587568761,"1W",TRUE,"Down","FDR"
"G10090_32926","52187","Rragd",-1.31700378199856,0.000796370463141222,"1W",TRUE,"Down","FDR"
"G10090_8443","210544","Tbc1d31",0.3392143866852,0.000796826909424781,"1W",FALSE,"Up","FDR"
"G10090_4432","20347","Sema3b",0.792352606274271,0.000798352579366897,"1W",FALSE,"Up","FDR"
"G10090_11227","107022","Gramd2b",0.244427012512106,0.000798352579366897,"1W",FALSE,"Up","FDR"
"G10090_7131","381760","Ssbp1",-0.360291091813674,0.000799203477170832,"1W",FALSE,"Down","FDR"
"G10090_23098","665700","Hmcn2",-0.845869873084137,0.000799203477170832,"1W",FALSE,"Down","FDR"
"G10090_9336","217935","Dync2i1",-0.43532733364807,0.000801456507396192,"1W",FALSE,"Down","FDR"
"G10090_22584","76142","Ppp1r14c",-1.09246452184233,0.000801456507396192,"1W",TRUE,"Down","FDR"
"G10090_30182","93723","Pcdhga11",1.23079730464796,0.000801641869039834,"1W",TRUE,"Up","FDR"
"G10090_19974","54324","Arhgef5",0.308665590539255,0.000803411203790858,"1W",FALSE,"Up","FDR"
"G10090_13704","20788","Srebf2",0.43507728832897,0.000806780602554639,"1W",FALSE,"Up","FDR"
"G10090_27492","13134","Dach1",-0.482987727330741,0.000807286633603742,"1W",FALSE,"Down","FDR"
"G10090_16213","56036","Ccnl2",0.339123888004846,0.000808233242918695,"1W",FALSE,"Up","FDR"
"G10090_22366","102637400","Gm34220",-0.425035375200916,0.000808277270861546,"1W",FALSE,"Down","FDR"
"G10090_10321","214855","Arid5a",0.628528836234389,0.000810016859040916,"1W",FALSE,"Up","FDR"
"G10090_759","22221","Ubp1",0.211748075689928,0.000811243801333784,"1W",FALSE,"Up","FDR"
"G10090_551","54204","Septin1",0.817342407952333,0.000812000602809057,"1W",FALSE,"Up","FDR"
