"gene_id","ENTREZID","SYMBOL","logFC","FDR","timepoint","strict_DEG","direction","fdr_source_column"
"G10090_21882","241226","Itga8",0.473217622202597,0.024394647685818,"4W",FALSE,"Up","FDR"
"G10090_33793","14165","Fgf10",-0.826048777236835,0.0243998976766979,"4W",FALSE,"Down","FDR"
"G10090_30071","243385","Gprin3",0.541406059389471,0.0244988778953636,"4W",FALSE,"Up","FDR"
"G10090_437","54189","Rabep1",-0.351216461130469,0.0245119723863803,"4W",FALSE,"Down","FDR"
"G10090_18072","269951","Idh2",-0.560152129935406,0.0245153565288433,"4W",FALSE,"Down","FDR"
"G10090_9187","11302","Aatk",-0.439882982139873,0.0245153565288433,"4W",FALSE,"Down","FDR"
"G10090_3967","242736","Pramel12",0.173613077981017,0.0245269196970816,"4W",FALSE,"Up","FDR"
"G10090_32505","75062","Sf3a3",0.151947010772307,0.0245583152051941,"4W",FALSE,"Up","FDR"
"G10090_14040","68214","Gsto2",-0.828228948510731,0.0245618518746829,"4W",FALSE,"Down","FDR"
"G10090_17441","20198","S100a4",0.568593368993424,0.0245684564818349,"4W",FALSE,"Up","FDR"
"G10090_25492","230863","Sh2d5",1.18438040849106,0.0245721383796434,"4W",TRUE,"Up","FDR"
"G10090_14098","67971","Tppp3",0.393295981960235,0.0245721383796434,"4W",FALSE,"Up","FDR"
"G10090_21150","215494","Pomgnt2",-0.257455829855663,0.0245773776751094,"4W",FALSE,"Down","FDR"
"G10090_1956","71240","Osbpl7",0.30456517696068,0.0246325360765877,"4W",FALSE,"Up","FDR"
"G10090_3073","69847","Wnk4",0.819257393809472,0.0246586002094069,"4W",FALSE,"Up","FDR"
"G10090_33163","245688","Rbbp7",-0.185994729141881,0.0246876723433383,"4W",FALSE,"Down","FDR"
"G10090_5595","15273","Hivep2",0.329719440442622,0.0247034127175078,"4W",FALSE,"Up","FDR"
"G10090_17362","18654","Pgf",0.449710277553716,0.0247283917524912,"4W",FALSE,"Up","FDR"
"G10090_738","17151","Ccndbp1",-0.14423991854056,0.0247361695394747,"4W",FALSE,"Down","FDR"
"G10090_15298","75686","Nudt16",-0.225982672447569,0.0247477212987532,"4W",FALSE,"Down","FDR"
"G10090_6998","18541","Pcnt",-0.380583565371131,0.0247636190507795,"4W",FALSE,"Down","FDR"
"G10090_18890","12823","Col19a1",-1.22232445344675,0.0247787854710728,"4W",TRUE,"Down","FDR"
"G10090_31949","22746","Zfp85",-0.350892683928573,0.0248111874081088,"4W",FALSE,"Down","FDR"
"G10090_16603","20720","Serpine2",0.354498415911031,0.0248318905263733,"4W",FALSE,"Up","FDR"
"G10090_15731","214922","Slc39a2",-0.339253391377277,0.0248493005630677,"4W",FALSE,"Down","FDR"
"G10090_5185","52685","Cd300lg",-0.343283044807952,0.0248902951764243,"4W",FALSE,"Down","FDR"
"G10090_5708","108167886","4930434J08Rik",1.00508588541039,0.0249006105035191,"4W",TRUE,"Up","FDR"
"G10090_15033","19344","Rab5b",-0.200096513651346,0.0249029131088981,"4W",FALSE,"Down","FDR"
"G10090_548","67382","Brd3",0.153669624204638,0.0249363619390551,"4W",FALSE,"Up","FDR"
"G10090_4584","208194","Exog",0.271113440265528,0.0249399780134316,"4W",FALSE,"Up","FDR"
"G10090_294","14232","Fkbp8",-0.136625240916041,0.0249559121243362,"4W",FALSE,"Down","FDR"
"G10090_5219","78928","Pigt",0.218606215726695,0.0249559121243362,"4W",FALSE,"Up","FDR"
"G10090_13824","102637087","Gm33989",0.2897818695363,0.0249773167730933,"4W",FALSE,"Up","FDR"
"G10090_25713","237221","Gemin8",0.337527382879455,0.0250240160482257,"4W",FALSE,"Up","FDR"
"G10090_13395","18045","Nfyb",-0.302499166909175,0.0250350772538045,"4W",FALSE,"Down","FDR"
"G10090_14978","223864","Rapgef3",-0.341164318434328,0.025046733343698,"4W",FALSE,"Down","FDR"
"G10090_26182","21415","Tcf7l1",0.360172448709883,0.0250669387076133,"4W",FALSE,"Up","FDR"
"G10090_9122","20454","St3gal5",-0.805235288977114,0.025075461937234,"4W",FALSE,"Down","FDR"
"G10090_14556","20259","Scin",-0.574009781289031,0.0251359540291111,"4W",FALSE,"Down","FDR"
"G10090_2000","27083","Xlr4b",0.711739664243092,0.0252175727366788,"4W",FALSE,"Up","FDR"
"G10090_33838","108083","Pip4k2b",-0.285143551646043,0.0253029634636871,"4W",FALSE,"Down","FDR"
"G10090_25788","97064","Wwtr1",0.250887453618615,0.0253306218436217,"4W",FALSE,"Up","FDR"
"G10090_12503","320271","Scai",0.359376025855319,0.0253385805898605,"4W",FALSE,"Up","FDR"
"G10090_5193","21778","Tex9",0.277976496316795,0.0253730675230476,"4W",FALSE,"Up","FDR"
"G10090_6752","15441","Hp1bp3",0.115957128778209,0.0253825817370281,"4W",FALSE,"Up","FDR"
"G10090_6210","71962","Castor1",0.410405412454863,0.0254438936576932,"4W",FALSE,"Up","FDR"
"G10090_17752","20598","Smpd2",0.20622253905526,0.0255025299385127,"4W",FALSE,"Up","FDR"
"G10090_15397","19057","Ppp3cc",-0.289166255176147,0.0255047477805327,"4W",FALSE,"Down","FDR"
"G10090_296","66505","Zmynd11",-0.172543049342832,0.0255084926565661,"4W",FALSE,"Down","FDR"
"G10090_12905","105242433","Gm38702",0.985681789629596,0.0256074099704973,"4W",FALSE,"Up","FDR"
"G10090_18602","215194","Kri1",0.236194739467028,0.0256110943581022,"4W",FALSE,"Up","FDR"
"G10090_17703","52202","Rbm34",-0.178937751638485,0.0256139408929432,"4W",FALSE,"Down","FDR"
"G10090_7114","55948","Sfn",0.436623938229414,0.0256587118948395,"4W",FALSE,"Up","FDR"
"G10090_6766","107686","Snrpd2",-0.25593700231369,0.0258531509043681,"4W",FALSE,"Down","FDR"
"G10090_7619","76257","Slc38a3",-0.691667322443204,0.0258750179318191,"4W",FALSE,"Down","FDR"
"G10090_2087","15525","Hspa4",-0.222993606246175,0.0258750179318191,"4W",FALSE,"Down","FDR"
"G10090_7665","26559","Hunk",-0.414105678039087,0.025881912540601,"4W",FALSE,"Down","FDR"
"G10090_7783","210135","Zfp180",-0.312953232190449,0.0258833081530811,"4W",FALSE,"Down","FDR"
"G10090_1131","73296","Rhobtb3",-0.322273575545915,0.0259209209566431,"4W",FALSE,"Down","FDR"
"G10090_23121","209011","Sirt7",0.322381649861491,0.0259575079291398,"4W",FALSE,"Up","FDR"
"G10090_28004","19046","Ppp1cb",-0.493237573093119,0.026000079526224,"4W",FALSE,"Down","FDR"
"G10090_17420","21356","Tapbp",0.373312933339125,0.0260137103791936,"4W",FALSE,"Up","FDR"
"G10090_160","13383","Dlg1",-0.334904785531971,0.0260217700766234,"4W",FALSE,"Down","FDR"
"G10090_16924","78913","Ltn1",-0.277203885702581,0.0260366701324288,"4W",FALSE,"Down","FDR"
"G10090_12723","212483","Fam193b",0.307196444383164,0.0260422160256721,"4W",FALSE,"Up","FDR"
"G10090_23327","11550","Adra1d",-0.5165735337575,0.0261102043257882,"4W",FALSE,"Down","FDR"
"G10090_26813","53892","Ppm1d",0.162183864459421,0.0261365848707833,"4W",FALSE,"Up","FDR"
"G10090_23786","72821","Scn2b",0.435512797252729,0.02617065488795,"4W",FALSE,"Up","FDR"
"G10090_25747","57319","Smpdl3a",-0.199044847825016,0.0262019291435288,"4W",FALSE,"Down","FDR"
"G10090_6407","68549","Sgo2a",0.650224313004171,0.0262604166082661,"4W",FALSE,"Up","FDR"
"G10090_2986","19654","Rbm6",0.116973982729636,0.0262622215414122,"4W",FALSE,"Up","FDR"
"G10090_7692","19652","Rbm3",0.263087821802964,0.0263097630118044,"4W",FALSE,"Up","FDR"
"G10090_32349","18053","Ngfr",0.705125941283047,0.0263270285647963,"4W",FALSE,"Up","FDR"
"G10090_3362","59046","Arpp19",-0.209411771328653,0.0263401797146258,"4W",FALSE,"Down","FDR"
"G10090_19776","18205","Ntf3",-0.395649961796971,0.0263752878877298,"4W",FALSE,"Down","FDR"
"G10090_30481","80289","Lysmd3",0.318590017603237,0.0263949068594896,"4W",FALSE,"Up","FDR"
"G10090_18528","103080","Septin10",0.257132203667836,0.0263992691457433,"4W",FALSE,"Up","FDR"
"G10090_9747","338372","Map3k9",0.971759160576375,0.0263992691457433,"4W",FALSE,"Up","FDR"
"G10090_14875","100273","Osbpl9",0.145329329612992,0.0264039959999269,"4W",FALSE,"Up","FDR"
"G10090_27087","66085","Eif3f",-0.174914514855201,0.0264110002736451,"4W",FALSE,"Down","FDR"
"G10090_10198","54483","Mefv",0.644820665053308,0.0264244245510722,"4W",FALSE,"Up","FDR"
"G10090_24085","11910","Atf3",0.734643066741252,0.0264830678943788,"4W",FALSE,"Up","FDR"
"G10090_4610","16859","Lgals9",0.348836955511161,0.0265480370481161,"4W",FALSE,"Up","FDR"
"G10090_19115","56370","Tagln3",-0.587223334233056,0.026566683452928,"4W",FALSE,"Down","FDR"
"G10090_19827","72973","Fbxo47",-0.694159419736367,0.0265801903343337,"4W",FALSE,"Down","FDR"
"G10090_12346","100090","Zbtb48",0.276308151340087,0.0265985160265607,"4W",FALSE,"Up","FDR"
"G10090_8291","71041","Pcgf6",-0.265474835486169,0.0266282347123319,"4W",FALSE,"Down","FDR"
"G10090_18171","320938","Tnpo3",-0.255885383572069,0.0266541082935839,"4W",FALSE,"Down","FDR"
"G10090_30984","673094","Cd99",0.429152671715407,0.0266665046154554,"4W",FALSE,"Up","FDR"
"G10090_5996","229937","Znhit6",-0.219724950627741,0.0266924526502273,"4W",FALSE,"Down","FDR"
"G10090_8683","66880","Rsrc1",0.165920258257967,0.0266974253029462,"4W",FALSE,"Up","FDR"
"G10090_26890","56395","Tmem115",0.18925481459251,0.0267006762017958,"4W",FALSE,"Up","FDR"
"G10090_8608","77733","Rnf170",-0.406258461017598,0.0267410537490644,"4W",FALSE,"Down","FDR"
"G10090_3907","16502","Kcnc1",-0.590524954627179,0.0267428506520375,"4W",FALSE,"Down","FDR"
"G10090_31294","70481","Pnma1",0.520534059186722,0.026749186198834,"4W",FALSE,"Up","FDR"
"G10090_10590","70385","Spdl1",1.01931145547597,0.026749186198834,"4W",TRUE,"Up","FDR"
"G10090_8866","13143","Dapk2",-0.457720876306114,0.026820752511548,"4W",FALSE,"Down","FDR"
"G10090_6395","231830","Micall2",0.600134676394471,0.0268572938600037,"4W",FALSE,"Up","FDR"
"G10090_6118","69399","1700025G04Rik",-0.394477304119469,0.026867486563278,"4W",FALSE,"Down","FDR"
"G10090_10210","94249","Slc24a3",-0.502322660337126,0.0269317278621087,"4W",FALSE,"Down","FDR"
"G10090_29077","16551","Kif11",0.824993525652632,0.0269391798423514,"4W",FALSE,"Up","FDR"
"G10090_11783","232232","Hdac11",-0.260221186614299,0.0269391798423514,"4W",FALSE,"Down","FDR"
"G10090_23976","219228","Pcdh17",0.388723124471157,0.0269805232252621,"4W",FALSE,"Up","FDR"
"G10090_10615","20383","Srsf3",0.174974776097792,0.0270097801231424,"4W",FALSE,"Up","FDR"
"G10090_5208","72454","Ccdc71",0.106760815698876,0.027014359723496,"4W",FALSE,"Up","FDR"
"G10090_12345","72392","Tmem175",0.258970413168134,0.027014359723496,"4W",FALSE,"Up","FDR"
"G10090_1813","50912","Exosc10",0.169635214895837,0.0270324771241753,"4W",FALSE,"Up","FDR"
"G10090_12890","15410","Hoxb3",0.425180401456687,0.0270478877046285,"4W",FALSE,"Up","FDR"
"G10090_28315","21881","Tkt",-0.450357564324656,0.0270622980318003,"4W",FALSE,"Down","FDR"
"G10090_2106","100039227","",0.655115765956602,0.0270887565322428,"4W",FALSE,"Up","FDR"
"G10090_13204","22700","Zfp40",0.354610546025421,0.0270887565322428,"4W",FALSE,"Up","FDR"
"G10090_2513","109275","Actr5",0.307032019587404,0.0270887565322428,"4W",FALSE,"Up","FDR"
"G10090_9299","207495","Baiap2l2",-0.652269786780915,0.0270887565322428,"4W",FALSE,"Down","FDR"
"G10090_15248","67841","Atg3",-0.142178468382566,0.0271535262504553,"4W",FALSE,"Down","FDR"
"G10090_29634","12518","Cd79a",-1.00094024565952,0.0271562513463593,"4W",TRUE,"Down","FDR"
"G10090_28830","231887","Pdap1",-0.158177729777676,0.0271591734987166,"4W",FALSE,"Down","FDR"
"G10090_24842","66266","Eapp",-0.189773620433137,0.0272440797729593,"4W",FALSE,"Down","FDR"
"G10090_4500","240185","Jcad",0.198064191178805,0.0272479459807196,"4W",FALSE,"Up","FDR"
"G10090_27900","14063","F2rl1",0.438790297191503,0.0273020271187221,"4W",FALSE,"Up","FDR"
"G10090_8270","71276","Ccdc57",-0.267363169269138,0.0273235371984867,"4W",FALSE,"Down","FDR"
"G10090_9175","231912","Katnal1",0.15236169450985,0.0273552059764083,"4W",FALSE,"Up","FDR"
"G10090_32761","228980","Taf4",0.161391997573859,0.0273696509066288,"4W",FALSE,"Up","FDR"
"G10090_10694","244216","Zfp771",-0.184265658192116,0.0273928577969304,"4W",FALSE,"Down","FDR"
"G10090_768","16426","Itih3",0.917711990631863,0.0274081954459343,"4W",FALSE,"Up","FDR"
"G10090_31394","233280","Nipa1",0.22379329182281,0.0274506024116735,"4W",FALSE,"Up","FDR"
"G10090_8265","53609","Clasrp",0.250211303850632,0.0275030645598551,"4W",FALSE,"Up","FDR"
"G10090_32138","235907","Zfp65",-0.176608656621907,0.0275596971421877,"4W",FALSE,"Down","FDR"
"G10090_5378","27878","Tada1",0.222670411272372,0.0275761701131321,"4W",FALSE,"Up","FDR"
"G10090_22608","108989","Tpr",-0.191675977293214,0.0276231864428281,"4W",FALSE,"Down","FDR"
"G10090_9646","237847","Rtn4rl1",0.512906583908249,0.027623794662623,"4W",FALSE,"Up","FDR"
"G10090_7530","236573","Gbp9",-0.264629126075401,0.027623794662623,"4W",FALSE,"Down","FDR"
"G10090_32151","230073","Rigi",0.314942348194723,0.0276823350201065,"4W",FALSE,"Up","FDR"
"G10090_4128","108086","Rnf216",0.177834463014247,0.0277044854570968,"4W",FALSE,"Up","FDR"
"G10090_21337","100039008","Mup10",-1.31585168360734,0.027730120315823,"4W",TRUE,"Down","FDR"
"G10090_33389","13798","En1",0.524137327144284,0.027730120315823,"4W",FALSE,"Up","FDR"
"G10090_7037","594844","Tceal3",0.445807274287391,0.027730120315823,"4W",FALSE,"Up","FDR"
"G10090_4796","19724","Rfx1",0.316230672446603,0.027730120315823,"4W",FALSE,"Up","FDR"
"G10090_11227","107022","Gramd2b",0.21288693147518,0.027730120315823,"4W",FALSE,"Up","FDR"
"G10090_21612","68616","Gdpd3",0.475233130666082,0.027732151230262,"4W",FALSE,"Up","FDR"
"G10090_10776","21676","Tead1",-0.57269704864728,0.0277370979137554,"4W",FALSE,"Down","FDR"
"G10090_12758","52846","Cnot11",-0.239117917261221,0.0277980213059493,"4W",FALSE,"Down","FDR"
"G10090_32579","50799","Slc25a13",0.589999064470881,0.0277980213059493,"4W",FALSE,"Up","FDR"
"G10090_16365","60345","Nrip2",0.487126075662741,0.0278216065330055,"4W",FALSE,"Up","FDR"
"G10090_10444","230895","Vps13d",-0.261849506610867,0.0278376757923225,"4W",FALSE,"Down","FDR"
"G10090_6532","216766","Gemin5",-0.22484314877712,0.0279924522467997,"4W",FALSE,"Down","FDR"
"G10090_28691","192198","Lrrc4",-0.639710977276896,0.027995876774246,"4W",FALSE,"Down","FDR"
"G10090_29813","100529082","H2-T27",-0.366734669529834,0.027995876774246,"4W",FALSE,"Down","FDR"
"G10090_16690","66999","Med28",-0.169289905630809,0.0280290993016705,"4W",FALSE,"Down","FDR"
"G10090_29193","320333","D830030K20Rik",-0.729668996068417,0.0280333209342501,"4W",FALSE,"Down","FDR"
"G10090_17545","327951","Cyb5d1",-0.184933166762207,0.0280514661105979,"4W",FALSE,"Down","FDR"
"G10090_11649","244954","Prss35",0.645766774774766,0.0280942354287023,"4W",FALSE,"Up","FDR"
"G10090_8035","74343","Crtc2",0.215211179564386,0.0281283548531892,"4W",FALSE,"Up","FDR"
"G10090_12061","230857","Ece1",0.283181533280047,0.0281283548531892,"4W",FALSE,"Up","FDR"
"G10090_30153","69053","Hapstr1",-0.205693699621771,0.028150264386361,"4W",FALSE,"Down","FDR"
"G10090_26790","24051","Sgcb",-0.343478446278099,0.0281708383527534,"4W",FALSE,"Down","FDR"
"G10090_3035","328370","Rft1",0.220157995111088,0.0281805319163171,"4W",FALSE,"Up","FDR"
"G10090_8097","74199","Vit",-0.31351004286578,0.0282246139145301,"4W",FALSE,"Down","FDR"
"G10090_3484","234814","Mthfsd",-0.162540673737428,0.0282446531308529,"4W",FALSE,"Down","FDR"
"G10090_13486","80751","Rnf34",-0.174138101933232,0.0282446531308529,"4W",FALSE,"Down","FDR"
"G10090_1222","67023","Use1",-0.203382346204206,0.0282672182173661,"4W",FALSE,"Down","FDR"
"G10090_22411","20017","Polr1b",-0.210374924301792,0.0282762288335085,"4W",FALSE,"Down","FDR"
"G10090_16230","385674","Zfp174",-0.351872418354928,0.0282915103561968,"4W",FALSE,"Down","FDR"
"G10090_6362","74387","Epcip",0.734140106736917,0.0283256993869693,"4W",FALSE,"Up","FDR"
"G10090_19198","56612","Pfdn5",-0.19726978664027,0.028354821046162,"4W",FALSE,"Down","FDR"
"G10090_25315","72309","Tmem158",0.414671276366446,0.0283719773387906,"4W",FALSE,"Up","FDR"
"G10090_22870","319817","Rc3h2",-0.293944940984854,0.0284271315412991,"4W",FALSE,"Down","FDR"
"G10090_11417","259277","Klk8",-0.471229999523693,0.0284618867294018,"4W",FALSE,"Down","FDR"
"G10090_17731","14793","Cdca3",0.670300364801965,0.0284623683756813,"4W",FALSE,"Up","FDR"
"G10090_8669","330502","Zfp82",-0.215537504089119,0.0284657101026293,"4W",FALSE,"Down","FDR"
"G10090_19715","108657","Rnpepl1",-0.156686841147175,0.0284780885790851,"4W",FALSE,"Down","FDR"
"G10090_3082","217615","",-0.202242081601463,0.028489033294923,"4W",FALSE,"Down","FDR"
"G10090_2038","105244063","",-1.00128352355219,0.0285189518814732,"4W",TRUE,"Down","FDR"
"G10090_6982","56631","Trim17",-0.288197306090317,0.0285189518814732,"4W",FALSE,"Down","FDR"
"G10090_2806","230393","Focad",-0.279369745125531,0.0285217154852516,"4W",FALSE,"Down","FDR"
"G10090_16547","241062","Pgap1",0.261605066812556,0.0285288946983918,"4W",FALSE,"Up","FDR"
"G10090_31748","16988","Lst1",0.404968018961603,0.0285617862460257,"4W",FALSE,"Up","FDR"
"G10090_33135","67151","Psmd9",-0.144904664103158,0.028586268674232,"4W",FALSE,"Down","FDR"
"G10090_27063","20194","S100a10",0.48595792076828,0.0285867847319049,"4W",FALSE,"Up","FDR"
"G10090_32185","353326","Rtl1",0.897885578192743,0.028607061827083,"4W",FALSE,"Up","FDR"
"G10090_3523","234214","Sorbs2",-0.410911052504971,0.0286607292164745,"4W",FALSE,"Down","FDR"
"G10090_32751","66335","Atp6v1c1",-0.132126962480975,0.0286621290954001,"4W",FALSE,"Down","FDR"
"G10090_19416","76800","Usp42",0.17861129292206,0.0286647874941832,"4W",FALSE,"Up","FDR"
"G10090_27689","353328","Muc6",0.884271013988898,0.0286741548530838,"4W",FALSE,"Up","FDR"
"G10090_26940","19252","Dusp1",0.341146088444935,0.0286787885267944,"4W",FALSE,"Up","FDR"
"G10090_5324","69583","Tnfsf13",0.447710831664622,0.0286991230127825,"4W",FALSE,"Up","FDR"
"G10090_2757","59092","Pcbp4",-0.230766355400875,0.0287535284240077,"4W",FALSE,"Down","FDR"
"G10090_10554","12721","Coro1a",0.391282213894501,0.0287594445741439,"4W",FALSE,"Up","FDR"
"G10090_32940","72198","Mtrex",-0.310801082570189,0.0287603163661216,"4W",FALSE,"Down","FDR"
"G10090_16232","24057","Sh3yl1",0.361654879057681,0.028804770800919,"4W",FALSE,"Up","FDR"
"G10090_19090","15289","Hmgb1",-0.200186594055318,0.0288176437124354,"4W",FALSE,"Down","FDR"
"G10090_9184","26895","Cops7b",-0.165394058125103,0.02887119415167,"4W",FALSE,"Down","FDR"
"G10090_19393","18164","Nptx1",1.19608310728645,0.0289732264187036,"4W",TRUE,"Up","FDR"
"G10090_2661","16168","Il15",-0.533644772209457,0.0289732264187036,"4W",FALSE,"Down","FDR"
"G10090_24016","21345","Tagln",0.478086514833547,0.0289764800329098,"4W",FALSE,"Up","FDR"
"G10090_25369","68631","Cryl1",0.263495255513106,0.0289981130317316,"4W",FALSE,"Up","FDR"
"G10090_5198","15547","Trmt2a",0.229424344931787,0.0290236469134558,"4W",FALSE,"Up","FDR"
"G10090_29560","66136","Polr1h",-0.1649054228464,0.0290341155236593,"4W",FALSE,"Down","FDR"
"G10090_27043","11776","Ap3d1",0.21429567388594,0.029084032629088,"4W",FALSE,"Up","FDR"
"G10090_10778","67095","Trak1",-0.304775140891334,0.0290909409450631,"4W",FALSE,"Down","FDR"
"G10090_13274","21922","Clec3b",0.496585388850896,0.0291220140945292,"4W",FALSE,"Up","FDR"
"G10090_1045","76792","Spring1",-0.2066719658645,0.0291425632160765,"4W",FALSE,"Down","FDR"
"G10090_4271","71640","Zfp949",-0.194708762161754,0.0291425632160765,"4W",FALSE,"Down","FDR"
"G10090_2762","74100","Arpp21",-1.30705454429776,0.0292209446304054,"4W",TRUE,"Down","FDR"
"G10090_29403","20437","Siah1a",0.147807111851919,0.0292217074210413,"4W",FALSE,"Up","FDR"
"G10090_10624","29816","Hip1r",-0.255220785493998,0.0292271231392744,"4W",FALSE,"Down","FDR"
"G10090_6717","230700","Foxj3",-0.182525294171783,0.0292271231392744,"4W",FALSE,"Down","FDR"
"G10090_6522","246316","Lgi2",-0.400737853951865,0.0292641044079891,"4W",FALSE,"Down","FDR"
"G10090_4768","57080","Gtf2ird1",0.254463975704679,0.0292901478249189,"4W",FALSE,"Up","FDR"
"G10090_3578","76376","Slc24a2",-0.65067863787565,0.029311134880751,"4W",FALSE,"Down","FDR"
"G10090_732","101700","Trim68",-0.218193519144,0.0293489316565897,"4W",FALSE,"Down","FDR"
"G10090_1075","57259","Tob2",-0.344660962814306,0.0293489316565897,"4W",FALSE,"Down","FDR"
"G10090_24487","108148","Galnt2",0.166512608036815,0.029417134236338,"4W",FALSE,"Up","FDR"
"G10090_18210","67229","Prpf18",-0.316739116451153,0.0294277722111086,"4W",FALSE,"Down","FDR"
"G10090_1462","269695","Rnft2",-0.246813399320733,0.0294689491092856,"4W",FALSE,"Down","FDR"
"G10090_33703","100637","N4bp2l1",-0.546596175007217,0.0294794574898952,"4W",FALSE,"Down","FDR"
"G10090_1555","14680","Gnal",-0.661763809633745,0.0295813837693865,"4W",FALSE,"Down","FDR"
"G10090_25996","66406","Sac3d1",-0.232028609431314,0.029583996710383,"4W",FALSE,"Down","FDR"
"G10090_5428","53970","Rfx5",0.203210379684846,0.0296311075561252,"4W",FALSE,"Up","FDR"
"G10090_6320","16468","Jarid2",-0.217679050310994,0.0296842939866242,"4W",FALSE,"Down","FDR"
"G10090_23463","12566","Cdk2",0.298358613760275,0.0297206772118328,"4W",FALSE,"Up","FDR"
"G10090_10404","241638","Lzts3",0.280402196771702,0.0297736503477273,"4W",FALSE,"Up","FDR"
"G10090_14019","218035","Vps41",-0.18459479996838,0.0297916010290452,"4W",FALSE,"Down","FDR"
"G10090_28834","218460","Wdr41",-0.181619270362545,0.0298141319409369,"4W",FALSE,"Down","FDR"
"G10090_32332","70031","Cmtm8",0.327135220836067,0.0298848200478571,"4W",FALSE,"Up","FDR"
"G10090_739","329003","Zfp516",0.21707066672602,0.0299103164284063,"4W",FALSE,"Up","FDR"
"G10090_25112","11464","Actc1",-0.915615928741346,0.0299393536231295,"4W",FALSE,"Down","FDR"
"G10090_2482","212514","Spice1",0.223546866697141,0.0299502204437968,"4W",FALSE,"Up","FDR"
"G10090_20985","75533","Nme5",-0.352650852863861,0.0299529774684764,"4W",FALSE,"Down","FDR"
"G10090_5638","67607","Zfp788",-0.28978731805077,0.0299843910871754,"4W",FALSE,"Down","FDR"
"G10090_31758","19943","Rpl28",-0.156885653686205,0.0299941804034871,"4W",FALSE,"Down","FDR"
"G10090_10113","19250","Ptpn14",0.266197370358434,0.0300119467722929,"4W",FALSE,"Up","FDR"
"G10090_621","15370","Nr4a1",-0.471303042946649,0.0300348076527646,"4W",FALSE,"Down","FDR"
"G10090_15697","51813","Ccnc",0.20049616283816,0.0300348076527646,"4W",FALSE,"Up","FDR"
"G10090_3424","227545","Proser2",0.477127120383083,0.0300348076527646,"4W",FALSE,"Up","FDR"
"G10090_18394","54123","Irf7",-0.550366743551184,0.0300396650787969,"4W",FALSE,"Down","FDR"
"G10090_15061","630579","Zfp808",-0.304033747181623,0.0300714487943814,"4W",FALSE,"Down","FDR"
"G10090_5350","71492","Bbs7",-0.271699725579142,0.0302134655564679,"4W",FALSE,"Down","FDR"
"G10090_16384","271305","Phf21b",0.468101674236749,0.030279276991825,"4W",FALSE,"Up","FDR"
"G10090_25070","76299","Erp44",0.13356123664914,0.0302876413287689,"4W",FALSE,"Up","FDR"
"G10090_21336","73945","Otud4",-0.378972247828164,0.0303164922138591,"4W",FALSE,"Down","FDR"
"G10090_7477","15976","Ifnar2",0.369859304185567,0.0303850573636195,"4W",FALSE,"Up","FDR"
"G10090_29647","81879","Tfcp2l1",-1.07513228281457,0.0303850573636195,"4W",TRUE,"Down","FDR"
"G10090_1980","68014","Zwilch",0.588978173047279,0.0304150635611466,"4W",FALSE,"Up","FDR"
"G10090_14522","208076","Pknox2",-0.628510772658735,0.0304150635611466,"4W",FALSE,"Down","FDR"
"G10090_5508","59052","Mettl9",0.179363151501761,0.0304383327811309,"4W",FALSE,"Up","FDR"
"G10090_14374","15182","Hdac2",-0.224388254549898,0.0304522044753737,"4W",FALSE,"Down","FDR"
"G10090_6693","223658","Mroh1",0.221325342243113,0.0304522044753737,"4W",FALSE,"Up","FDR"
"G10090_18050","15201","Hells",0.4222838849808,0.0304877245385131,"4W",FALSE,"Up","FDR"
"G10090_28530","12766","Cxcr3",0.69436466394316,0.0305101040291357,"4W",FALSE,"Up","FDR"
"G10090_23143","70052","Prpf4",-0.287022009939295,0.0305138315264447,"4W",FALSE,"Down","FDR"
"G10090_24887","103425","Ncln",0.185818274275316,0.0305287922597271,"4W",FALSE,"Up","FDR"
"G10090_31082","16341","Eif3e",-0.27201030603489,0.0305372093981599,"4W",FALSE,"Down","FDR"
"G10090_30915","110816","Pwp2",-0.219387698787255,0.0305446789534153,"4W",FALSE,"Down","FDR"
"G10090_3168","223828","Pphln1",0.135984502740533,0.030577520801564,"4W",FALSE,"Up","FDR"
"G10090_19405","100039707","Mthfsl",-0.227611349562776,0.0306106259853735,"4W",FALSE,"Down","FDR"
"G10090_32673","80978","Mrgprh",-0.776164354168543,0.0307746216023142,"4W",FALSE,"Down","FDR"
"G10090_10029","78455","Helz",0.161565875379134,0.03077751252904,"4W",FALSE,"Up","FDR"
"G10090_15622","74205","Acsl3",-0.600791575235158,0.0307791784214147,"4W",FALSE,"Down","FDR"
"G10090_18774","74190","Exoc3l4",0.399860691879606,0.0308000764971766,"4W",FALSE,"Up","FDR"
"G10090_9518","20361","Sema7a",0.437170520536936,0.0308103151534796,"4W",FALSE,"Up","FDR"
"G10090_21812","66536","Nipsnap3b",0.389996204608157,0.0308653392346198,"4W",FALSE,"Up","FDR"
"G10090_18235","108168820","Gm34294",0.38842821540001,0.0309189649705565,"4W",FALSE,"Up","FDR"
"G10090_22500","13710","Elf3",-0.918699706889589,0.0309508965992498,"4W",FALSE,"Down","FDR"
"G10090_25120","102638888","Gm20346",-0.278990084338747,0.0309508965992498,"4W",FALSE,"Down","FDR"
"G10090_1313","241391","Galnt5",0.433329407353872,0.0309670125786119,"4W",FALSE,"Up","FDR"
"G10090_12826","329252","Lgr6",1.10057826035967,0.0309670125786119,"4W",TRUE,"Up","FDR"
