"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium"
"ENSSSCG00000013772",1.746321,0.445689,2.84944,0.330956,0.52425,0.614813,0.243471,0.434449,0.845546,0.708794,1.253169,0.263334,1.645628,0.469331,0.307851,2.97648,0.879474,2.418963,0.902805,0.45997,0.261575,1.209516,1.243096,1.655032
"ENSSSCG00000013773",14.840898,9.990657,18.506224,10.773203,8.055211,11.660679,11.534642,10.791335,11.939368,13.022512,9.154806,11.879194,12.118502,12.179707,8.539793,9.139385,10.98329,8.507322,12.510338,9.432306,9.821667,16.892153,6.731108,9.295895
"ENSSSCG00000013775",190.971789,175.380411,159.068072,172.879232,245.869343,175.66761,214.100107,192.995089,225.812655,276.368572,173.779856,162.072005,124.868233,117.150397,157.494756,203.94651,179.215142,253.140418,115.836162,292.447572,181.379784,279.465102,90.998694,219.391116
"ENSSSCG00000013776",17.571058,22.188035,23.635107,17.387648,22.490571,25.344834,21.660749,17.386429,24.993917,19.953122,28.708121,14.731977,16.145576,21.253559,29.40394,29.461923,27.679805,25.560291,21.273108,21.931399,32.066887,23.689501,15.986437,16.400157
"ENSSSCG00000013777",0,0,0,0,0,0,0,0,0,0.132977,0.112449,0,0.092023,0.087601,0,0,0,0,0.188517,0.070192,0.123307,0,0,0
"ENSSSCG00000013778",43.276916,63.429609,55.541063,55.158054,83.713824,64.867885,65.200104,56.709749,74.311929,47.585794,106.37174,63.286383,45.929237,46.124322,66.050594,88.781382,54.139862,64.253381,48.56163,62.162534,66.370395,56.513695,33.539374,65.138768
"ENSSSCG00000013779",84.32766,72.169478,87.149913,73.813129,63.681198,77.944884,79.831864,73.867082,75.312339,74.376679,60.708907,74.000328,68.722977,73.593125,62.060706,76.870436,67.686248,80.783676,80.171753,68.473507,72.989974,95.689895,38.561128,62.03674
"ENSSSCG00000013782",5.610151,2.095776,3.8866,1.319721,5.700072,1.938198,0.992573,0.465332,0.684995,0.530695,2.075683,0.499304,2.318378,2.895824,2.516512,1.309336,1.401782,1.298227,4.918156,0.78434,1.824508,1.471181,0,1.656389
"ENSSSCG00000013784",49.455992,41.131873,43.54833,48.137668,69.16978,57.220318,48.657934,54.977932,41.535548,44.435749,48.140161,50.746481,45.636118,49.326617,75.935682,73.787179,52.659771,49.536802,43.666062,56.086905,61.356556,58.123985,49.957153,58.327565
"ENSSSCG00000013785",5.462319,1.435089,2.128208,0.651959,1.075226,1.431303,0.80832,0.702678,1.495584,1.16343,0.273895,1.356805,0.642421,0.610108,0.199701,0.098396,0.201775,0,1.753564,0.493519,0.242352,1.153096,0,0.774505
"ENSSSCG00000013786",31.304229,19.227733,26.162998,21.602453,17.696043,22.755495,20.278905,21.034185,23.692389,21.757342,17.04706,28.85377,17.882091,19.36651,13.373291,14.872646,15.550896,18.205432,21.435973,17.291971,15.997476,25.263785,15.082991,17.67622
"ENSSSCG00000013787",0,0,0,0,0.427362,0.612844,0.562482,0,1.274157,0,0.210482,0,0,0.329986,0,2.200402,0,0,0,0.957688,0,0,0,0
"ENSSSCG00000013788",0.679657,1.045726,0.501447,0.086691,0.057834,1.027951,0.137096,0.721286,0.306599,1.76,0.142679,3.370182,2.738062,0.448343,0,0.332215,0.817091,0.215584,0.320885,1.012454,0.103607,0,0,0.51188
"ENSSSCG00000013805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013828",0,0,0,0,0,0,0,0.302379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77015,0,0
"ENSSSCG00000013829",25.639709,25.536652,27.854158,19.337967,14.466782,24.328144,22.557774,20.799997,19.783572,23.180922,19.767329,25.33817,19.15214,27.101154,22.590573,20.750629,21.136865,20.716901,28.831918,24.054045,32.808438,26.837062,18.855083,22.965257
"ENSSSCG00000013830",39.384665,39.839688,36.801049,33.547062,30.138446,40.951233,29.025147,36.660324,32.355355,38.037363,29.104341,42.199628,25.936545,35.530631,26.301845,26.34852,35.789629,31.531991,36.954844,35.614225,42.324055,37.06169,28.160416,24.482314
"ENSSSCG00000013831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013833",0,0,0,0,0,0,0,0,0,0,0,0,0,0.110521,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013836",22.159843,15.926474,20.5534,17.413801,13.975941,20.022682,18.562837,18.285038,15.116437,18.093641,11.971047,17.688033,17.08255,18.457709,14.131951,12.105728,16.593464,15.385324,19.516136,16.65487,16.925303,22.658672,9.126078,17.368905
"ENSSSCG00000013837",44.078288,33.364265,36.401832,33.242031,23.440856,35.876789,33.236893,33.898851,33.634853,37.580842,26.19561,32.391886,23.461427,30.46631,21.911708,27.046175,27.49342,25.921309,30.500574,21.478539,27.830594,37.320962,23.470846,16.305657
"ENSSSCG00000013838",32.736999,27.95547,39.238735,28.98657,25.139015,31.85663,28.173695,33.289045,31.315456,32.964578,22.470057,32.558574,29.404665,32.218963,27.590452,23.691724,26.013906,24.980653,26.757665,30.760929,27.654844,37.85898,20.345745,20.504211
"ENSSSCG00000013839",0.850602,1.385392,2.204915,1.657929,0.837214,0.854201,1.146257,1.771738,3.006844,3.389887,1.341793,3.091457,3.38497,2.020458,1.827372,1.952737,1.936288,1.757629,1.036869,3.919164,1.277674,2.738428,0.926464,3.33687
"ENSSSCG00000013840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013842",1.283363,0.906933,1.464899,0.735493,1.019418,1.072055,0.665036,0.979117,1.075525,1.551255,1.133244,1.667895,0.669772,0.713658,0.960488,0.71562,0.244022,0.463329,1.221853,0.781944,0.498237,0.763747,1.109833,0.430095
"ENSSSCG00000013843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013848",38.126585,37.526608,36.728662,35.345676,34.652317,38.700779,35.777233,34.828974,37.736463,41.938502,32.129043,47.185684,34.687238,34.059202,28.675365,43.004462,31.303734,36.508935,36.377843,42.058159,35.812789,41.68337,29.609421,33.524344
"ENSSSCG00000013849",322.080597,322.874752,317.834422,222.657896,278.156815,243.838364,291.822827,285.247739,254.264305,261.062658,497.558853,272.435445,359.300251,398.262128,524.313348,470.366997,387.927511,459.353569,485.443996,339.915675,357.356555,355.684107,518.816569,458.43974
"ENSSSCG00000013850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013853",0.184147,0.138401,0.397861,0,0.18919,0.225528,0.208205,0.125749,0.288039,0,0.222639,0.348418,0.582065,0.114921,0,0,0.547494,0,0,0.492274,0,0.146495,0,0.101198
"ENSSSCG00000013855",43.218438,46.016972,46.780366,41.727375,51.289105,51.183134,52.736027,47.213047,47.661532,39.519192,53.471826,36.826582,41.897465,49.024587,47.833277,55.832255,54.637061,50.209336,60.096034,49.28036,52.228236,44.921359,45.587633,43.054064
"ENSSSCG00000013856",47.81603,45.339032,46.472954,38.636502,43.274263,45.534163,44.471487,44.086692,44.700367,47.219473,47.987009,43.706792,49.018183,43.156337,39.922372,51.529582,37.916452,47.775347,45.546129,40.203058,55.398636,52.439685,34.687403,43.754297
"ENSSSCG00000013857",24.703988,20.047931,24.242109,23.098316,15.595435,22.984835,20.387145,20.113789,17.374377,20.663244,15.123951,19.206511,17.904371,23.436811,18.229677,16.990339,18.197912,17.503759,24.439194,19.525154,22.600785,26.593549,15.471996,17.638097
"ENSSSCG00000013858",50.880002,38.315642,44.969781,31.532756,28.488862,34.898591,32.654258,39.987587,47.74827,38.519795,30.607233,37.851223,25.827606,29.956031,21.240226,20.922115,23.806927,26.899401,23.817869,28.494708,28.317523,46.079494,29.0862,27.986214
"ENSSSCG00000013859",3.240323,3.639014,6.060679,3.6526,1.694307,3.385057,4.035734,4.437255,3.15345,4.988394,1.730095,3.858104,2.661729,4.224312,2.47231,1.132368,2.837424,2.632856,3.162756,3.174049,4.498799,3.367941,5.33276,4.405281
"ENSSSCG00000013860",26.060431,20.352572,26.037421,17.394582,15.057331,20.958356,21.375593,19.46129,18.402997,22.423036,14.493285,24.000852,16.966467,18.365313,17.773361,15.852835,17.901085,18.143875,25.719345,20.598284,22.53897,25.580217,10.383764,22.051663
"ENSSSCG00000013861",24.933631,22.234786,21.091596,22.856756,19.742655,23.620071,21.810213,21.322313,19.962581,25.997285,23.893042,24.56522,19.555032,19.75412,20.813702,23.081071,25.504029,22.985916,23.234046,27.73421,23.960585,30.056208,16.843394,17.349957
"ENSSSCG00000013862",7.18981,7.36856,9.532939,5.009393,6.810756,6.111005,6.388693,5.488679,6.089661,6.728813,4.976182,6.725451,6.640645,6.459697,8.284078,6.899883,6.440808,6.227279,4.111936,6.823769,5.10894,7.508102,2.053874,7.178912
"ENSSSCG00000013863",144.663539,153.230631,109.54809,152.359689,140.070052,184.709859,162.92955,160.533892,159.542186,134.813073,130.068626,145.342933,128.311756,143.823405,144.676432,152.469931,135.095641,158.360716,163.810104,130.922416,121.842243,132.623458,113.025395,119.828446
"ENSSSCG00000013864",6.146009,6.276949,7.758384,5.966285,3.479275,6.221648,5.728426,6.210885,6.109725,8.616277,4.902036,4.970287,5.927891,4.650177,5.708433,3.980213,4.546659,4.93504,5.791153,5.754327,4.321594,4.984884,8.466438,6.998732
"ENSSSCG00000013865",1.356799,1.466664,1.009715,1.824598,1.086414,1.250813,1.187648,1.531743,1.086982,1.091018,0.927018,1.181564,1.089428,1.288973,1.476396,0.859308,1.042837,0.368686,1.069512,0.858514,0.941893,1.319316,1.405405,0.538297
"ENSSSCG00000013867",25.010725,23.128411,31.513943,27.81019,23.708354,23.855422,25.383906,25.703871,23.211877,22.258191,18.172235,24.393969,22.174845,28.627382,24.192555,20.82468,23.614862,19.911743,24.245222,20.368828,26.555311,35.963078,13.610642,18.555209
"ENSSSCG00000013868",0,0,0.33527,0.174446,0.355493,0.093951,0.133582,0,0,0,0,0,0,0.147065,0,0,0,0.372656,0,0,0,0,0,0
"ENSSSCG00000013869",61.244798,27.84839,62.355842,55.122356,25.772452,40.010208,55.425327,58.557542,50.91446,48.875918,6.244474,44.661284,3.765323,18.963898,15.747001,5.264913,15.122145,18.754652,9.341865,23.158103,11.002041,27.743082,2.206152,21.694993
"ENSSSCG00000013873",18.552849,23.29215,27.171908,26.981864,24.651162,28.261359,21.108531,29.076187,23.71022,27.497961,23.258067,24.388117,19.360002,21.258051,19.747195,23.387179,23.449448,22.683025,27.539173,26.113209,29.017943,31.744816,14.664559,25.617828
"ENSSSCG00000013874",41.395355,32.838597,43.519479,31.637787,37.97998,37.611117,37.742129,34.154314,34.674833,28.928561,27.155717,31.641557,27.696401,31.360021,26.744224,35.725326,32.122801,32.567187,33.391566,30.413276,31.572574,30.449717,29.361782,28.879704
"ENSSSCG00000013875",23.245541,25.563838,34.886423,30.13837,29.879129,31.824781,33.516315,38.549352,23.276029,25.874915,31.420557,21.722478,25.341981,26.053647,23.165903,30.407313,31.808005,24.424626,27.543397,22.281692,25.119161,29.685675,34.871058,16.305726
"ENSSSCG00000013876",56.590586,50.83446,63.062781,54.349437,50.737051,54.04479,48.835471,61.403907,52.426211,64.725501,35.922793,62.926344,45.961276,44.308662,50.453806,51.514711,45.059126,70.228268,41.583506,59.928419,56.027656,65.193037,22.876277,54.073696
"ENSSSCG00000013878",78.052618,54.136295,72.327785,45.169638,75.702572,70.783302,69.553476,47.567824,74.374105,50.857563,65.574541,68.698388,50.173153,56.762157,45.896643,76.377853,57.166217,66.618271,64.453997,48.318682,67.587195,69.455303,50.366451,58.038477
"ENSSSCG00000013879",20.020366,15.276043,13.985292,14.369961,12.623222,15.080396,18.721529,16.822166,16.599196,24.465353,9.488785,19.333523,10.959947,13.04348,9.498013,13.513865,12.324118,14.1647,11.680796,15.069901,10.71536,24.477221,6.139986,14.435107
"ENSSSCG00000013880",3.123209,3.037167,2.960557,2.790572,3.683801,3.008411,2.189122,3.817136,3.183269,5.122961,3.791375,5.2172,3.317447,2.438095,1.186122,11.462421,3.464303,6.297456,0.61988,6.079514,1.539605,9.715263,0.5295,7.042546
"ENSSSCG00000013883",6.883835,4.442639,4.247444,4.294157,3.426482,4.681899,4.720483,6.275552,3.6529,5.628989,3.803485,6.576535,2.886748,4.876976,3.085286,2.738739,3.200371,1.954039,4.577577,3.26159,5.142382,6.431347,3.418499,3.610364
"ENSSSCG00000013884",16.709848,17.712477,17.978392,16.52929,16.509755,16.563445,18.644621,20.438481,17.181081,21.482354,10.777755,15.574043,10.780796,13.275895,11.738919,12.421771,12.869616,16.224596,13.797766,15.34671,13.702853,20.491352,6.515602,18.315627
"ENSSSCG00000013885",7.856166,2.339546,5.640289,4.203894,2.707172,4.311208,5.742145,4.773022,5.450985,5.626189,1.364507,5.942055,2.347008,4.21334,1.429008,4.212631,2.520447,4.152304,2.246928,3.462677,1.7717,7.258461,0.721106,2.522022
"ENSSSCG00000013886",14.522149,15.254022,16.033592,13.651906,12.927947,18.982804,19.294898,21.984846,14.987293,26.954827,8.288012,21.870159,8.704688,9.808183,5.133659,9.916479,13.666094,13.635428,6.572222,14.959146,9.084963,13.070415,5.362704,7.993613
"ENSSSCG00000013887",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013888",5.724635,6.083428,7.729345,3.032252,5.644872,5.336349,7.355199,6.953614,7.58333,11.072893,5.480219,7.059082,5.403636,5.538113,2.000307,3.461769,4.728115,4.755356,2.905837,4.305718,3.760726,5.185565,0.537965,3.068258
"ENSSSCG00000013889",200.893059,243.341014,247.330913,192.840122,232.308562,225.428675,247.380211,221.882895,253.078721,228.301051,223.651474,186.577554,225.833604,230.992653,213.73141,240.78006,203.691639,250.522215,274.061209,201.59447,255.619068,231.992312,278.943639,282.362553
"ENSSSCG00000013890",0,0,0,0,0,0,0,0.06253,0,0.089407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013891",8.726635,10.490845,13.650312,9.440541,10.659144,12.311016,11.872994,13.125783,10.384637,10.558654,16.040085,11.300574,13.332126,11.611058,11.490717,14.73758,13.435928,18.777971,12.804242,11.365367,17.460105,12.746255,14.762541,12.776885
"ENSSSCG00000013892",0.121563,0.538348,1.169831,0.705594,0.243913,0.240841,0.664895,0.243051,0.614484,0.233362,0.517113,0.605362,1.71422,1.938017,1.253959,0.263553,0.450661,0.553401,3.106011,0.764586,1.045672,1.112153,2.828477,0.739444
"ENSSSCG00000013893",31.504961,28.836969,25.921081,30.412162,29.497989,40.827336,27.423573,33.928106,34.406412,30.258353,20.868324,29.007078,24.46055,31.323707,28.254013,33.433279,32.786697,46.962925,25.332729,35.338563,32.853613,32.438165,20.692785,22.730519
"ENSSSCG00000013894",0,0.07072,0.271644,0.069109,0.238654,0.037598,0,0.125435,0.389369,0.134052,0.151235,0.057208,0.740734,0.417101,0,0.20442,0.069622,0,0,0.195418,0.16777,0.23055,0,0
"ENSSSCG00000013895",15.397004,10.04579,16.368401,10.318128,9.512272,10.396573,13.134079,12.081894,12.073401,15.519067,4.692504,12.888573,11.763186,11.757005,7.848142,10.22254,9.774706,6.585441,8.429691,11.073011,11.875846,15.005038,3.778622,8.319074
"ENSSSCG00000013896",11.203321,16.371286,13.886872,13.530316,9.080018,14.1222,12.226412,11.741226,13.590067,17.059249,13.39905,12.041697,14.511944,12.420022,7.944356,13.945544,11.125377,7.040208,7.586793,12.159762,11.794948,11.181687,11.938547,13.087595
"ENSSSCG00000013897",2.559476,4.246676,5.876203,6.287254,4.719841,5.62778,5.140821,5.299227,7.379685,3.959196,3.227632,4.124041,3.695268,5.442973,2.738668,5.336327,5.051171,2.968749,4.074405,3.893575,3.177791,4.222367,3.552919,1.441877
"ENSSSCG00000013900",34.690289,26.632794,38.972255,27.487495,17.161409,28.07914,32.526962,26.802301,30.563753,37.510965,20.349927,28.263545,21.895614,28.096324,18.829677,24.694296,21.598603,23.371113,33.187974,18.742826,23.822771,32.076026,13.77483,20.308604
"ENSSSCG00000013901",192.508105,267.604428,270.368584,181.038996,344.045535,279.573076,307.819096,215.122354,322.149222,328.545344,285.008568,278.378363,244.119875,279.12438,193.952819,303.086957,212.266484,245.703736,198.721301,226.788419,215.730316,269.426887,172.590359,204.004505
"ENSSSCG00000013902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197759,0,0.407657,0,0,0,0,0,0,0
"ENSSSCG00000013905",119.169633,107.870499,122.885026,108.620687,108.224182,114.160275,126.075105,114.388346,111.471109,109.068024,104.783497,116.499533,103.522107,120.553824,116.409071,136.534741,107.123857,128.576739,127.984239,97.505479,109.549579,140.896967,94.836549,106.602981
"ENSSSCG00000013906",58.287938,68.9973,68.593284,51.098753,56.73921,59.42164,68.147926,63.282929,59.902726,72.198575,58.225926,60.589863,54.513909,41.485962,47.225613,57.494867,50.675759,55.359448,56.780731,49.02782,49.597243,59.790175,62.052466,71.634311
"ENSSSCG00000013909",32.687598,36.339216,59.751186,59.588459,238.765488,133.79162,30.246367,43.206877,55.33189,41.014835,196.38274,56.429741,203.568291,148.369607,189.256932,145.559269,189.93741,207.245157,87.346044,173.506246,195.600737,75.482896,124.88401,42.119232
"ENSSSCG00000013911",7.024098,4.608706,8.840682,11.420518,22.95334,13.081012,7.01724,5.707419,8.184033,9.978382,20.822546,11.069068,17.526272,22.333841,14.160497,19.237723,24.234701,29.582531,9.897973,22.399698,21.209924,12.748313,13.503098,9.220662
"ENSSSCG00000013913",8.429774,6.219157,9.658095,7.619015,8.76758,6.208018,7.322145,4.97798,8.484291,6.639092,8.089095,7.413377,9.212197,8.718048,8.95876,7.173327,9.544775,7.896433,7.512307,9.084543,10.117001,8.722146,2.77603,9.968746
"ENSSSCG00000013915",14.116265,13.252532,16.279656,12.465517,9.628268,10.5892,12.128634,8.684529,11.033692,12.104095,9.020246,15.820635,10.304716,11.657333,11.550354,11.034362,11.338539,12.49413,11.235829,16.259513,14.625599,19.625571,8.2711,12.26326
"ENSSSCG00000013916",2.639602,59.828416,1.697648,3.413754,13.801103,25.859096,1.970912,1.256196,2.007029,0.497064,250.642678,3.040799,66.011799,44.083329,275.798969,31.078713,307.128822,94.941264,341.405606,29.643145,351.344334,9.043965,193.438284,33.527423
"ENSSSCG00000013919",41.798941,68.981151,66.37809,53.196407,90.944571,38.409084,57.12312,73.208019,75.690432,86.611128,74.808869,67.728182,57.06319,61.270412,76.015108,83.515209,44.881221,86.413527,66.176428,76.856242,92.242547,63.131072,70.168652,65.225627
"ENSSSCG00000013927",7.186945,4.420689,6.066721,5.478476,4.410607,7.764939,6.63296,4.884248,4.846232,6.82234,2.801117,5.878776,5.127376,5.63961,3.963851,3.891056,3.573852,4.409888,6.265252,4.130164,5.166773,6.746906,2.235638,4.804381
"ENSSSCG00000013928",19.122473,14.406746,16.922848,13.341838,7.759717,15.286763,16.778735,22.029972,17.785458,33.109232,6.33025,40.274078,4.290086,6.960033,3.255213,10.023883,9.709954,13.31616,4.21124,10.646938,5.360552,13.348693,2.982076,8.937721
"ENSSSCG00000013930",19.853027,20.941208,22.31719,14.010392,17.137063,20.532351,18.089986,14.859659,17.900137,19.724088,16.677016,19.123666,16.679735,17.994476,15.519921,15.048761,17.677199,15.927412,20.24349,19.754858,21.495405,21.061696,12.722867,14.782969
"ENSSSCG00000013931",17.276439,12.872217,18.183828,8.99296,11.442154,12.793677,19.843369,11.769961,17.45776,20.293529,9.102786,21.0078,10.245097,12.561935,8.563783,18.868369,10.309448,15.313301,9.968059,15.270506,12.173232,18.72464,4.816668,11.94167
"ENSSSCG00000013932",0.718191,2.101916,1.024623,0.692624,0.585395,1.093483,1.552596,1.828429,1.667381,3.010177,0.647443,3.18614,0.310809,0.746904,0.590567,0.85611,1.056089,0.806957,1.454978,1.478764,0.628459,0.574355,0.406231,1.153698
"ENSSSCG00000013933",0,0.321112,0.312286,0,0.32405,0.422234,0.11785,0.430821,0,0.408001,0.599089,0.65473,0.834312,0,0.230857,1.081659,0.637832,0.479525,0.145982,0.777868,0.382926,0.35246,0,0
"ENSSSCG00000013934",0,2.071168,0,0.056554,0,0.029878,0.084153,0,0,0.03655,6.63797,0.04975,0.047536,0.376447,5.586794,0,4.155477,0.477497,26.816193,0.039479,3.335686,0.117457,3.498102,1.428978
"ENSSSCG00000013935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013937",0,0,0,0.746561,0,0,0,0,0,0.246349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013938",31.170758,28.953899,30.895722,27.569069,22.294446,26.203801,27.54385,24.568238,26.248338,26.737051,21.194037,24.971211,24.827396,28.078327,33.162659,27.623244,28.572704,35.124688,27.51348,28.731951,37.399694,33.837149,17.120559,25.194439
"ENSSSCG00000013940",19.436791,28.469602,24.492195,26.067343,22.178134,33.075166,39.967928,42.057102,30.76043,41.761157,17.791551,40.884353,8.866827,11.46829,12.469574,28.789629,19.996429,27.09334,10.920934,19.198471,18.627665,24.616152,3.682701,19.838379
"ENSSSCG00000013941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013942",7.57109,2.802712,5.207854,3.908036,3.953374,4.395818,4.057035,4.965272,4.840219,4.78364,3.362699,3.507858,3.376376,3.569312,2.710471,2.523472,2.932232,3.33596,4.187929,4.007251,4.208102,6.452862,3.127972,2.59271
"ENSSSCG00000013944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013973",0,0.308984,0,0,0,0,0,0,0.218615,0,0,0,0,0.134441,0,0.150393,0,0,0.285585,0.108015,0.367238,0,0,0.398083
"ENSSSCG00000013976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013978",38.019503,21.595031,29.895937,19.061226,16.040503,21.928111,28.711654,31.801061,29.091727,31.161631,16.056612,28.77082,16.738611,17.866039,11.262375,18.384169,18.620978,11.152206,23.280747,14.510206,17.870809,25.587072,15.097695,20.870701
"ENSSSCG00000013980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000013983",21.304045,17.841807,20.58611,17.513391,14.785879,21.000725,20.383925,19.191014,18.902299,25.237089,12.547936,27.406918,13.232424,16.325949,8.245152,12.288781,14.497845,12.101923,15.346601,14.056597,14.214587,19.813332,10.799646,13.30073
"ENSSSCG00000013984",11.831826,11.575407,9.765397,7.223421,9.215229,12.551659,10.698002,13.870603,8.591978,10.577078,10.350809,10.584177,9.699802,8.738685,9.669278,8.365949,10.856304,8.523188,8.953159,10.007773,13.480362,9.883324,9.814301,6.928471
"ENSSSCG00000013989",1.201989,0.111149,1.06711,0.328976,0,0.118219,0.581136,0.396643,0.304236,0.363712,0.929072,0.484067,6.541542,4.506555,1.818289,0.999181,0.449912,0.456767,3.631804,4.434132,1.324979,2.60248,1.052099,2.554966
"ENSSSCG00000013990",36.539391,40.113271,45.326688,29.061187,34.978486,35.598671,44.677621,29.704156,40.800797,43.471273,44.646008,51.249784,38.066396,43.975835,25.610675,42.800332,40.592548,35.478394,52.00469,33.434041,37.432145,41.923393,39.599276,32.061862
"ENSSSCG00000013991",33.500104,28.703924,41.634385,24.575231,22.114711,27.743315,37.407067,23.674765,31.054427,27.259625,25.762443,46.579911,25.520737,42.351015,28.681718,33.887318,32.072985,32.655872,29.775984,37.056738,37.100846,41.807417,20.126992,32.177151
"ENSSSCG00000013992",311.010971,325.348824,309.621704,282.774444,352.390934,350.310944,300.90093,303.577525,307.031054,314.837096,374.817552,317.996642,261.305959,271.892857,307.600648,348.247686,334.274405,330.977001,316.466581,295.485568,301.308119,301.925793,265.448415,300.199832
"ENSSSCG00000014000",0.113985,0,0,0,0,0,0,0,0,0.053308,0.136256,0.067418,0,0,0,0,0,0.123076,0,0,0,0,0,0.561838
"ENSSSCG00000014002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000014003",11.559211,11.533188,12.863941,8.36823,9.26702,9.799197,8.703522,8.151513,7.930244,9.360699,7.975632,11.116883,11.119291,14.37984,12.241953,5.588695,10.40982,9.555053,10.883151,9.207083,13.861285,16.393658,9.112133,7.879493
"ENSSSCG00000014004",12.629397,16.534003,11.919238,10.47829,11.909658,6.668091,8.52472,4.373355,11.897793,4.202888,19.886687,5.506651,26.464526,25.29901,24.780972,11.756963,12.731438,11.169868,31.128205,16.787447,30.897958,15.309208,33.408338,8.016542
"ENSSSCG00000014007",6.434616,5.928726,7.97499,5.489481,2.915871,3.50459,6.278035,1.877271,4.746505,2.036345,8.820354,2.158233,30.557676,37.551362,9.396688,7.923851,9.233723,4.186566,31.122136,18.775345,12.034529,21.083363,7.579347,12.366612
"ENSSSCG00000014008",0.748799,1.0871,0,0,0,0,0.417499,0,0,0.348717,0.868738,0,2.348685,5.014884,2.558822,2.099994,3.201842,1.602617,0.50871,1.563895,0.669059,1.181047,0,0
"ENSSSCG00000014009",41.078434,35.55467,38.993047,34.701202,28.97912,31.68496,34.897121,37.949339,33.677069,36.957053,28.202965,39.776793,24.184657,32.018436,30.364678,38.66136,31.904184,31.966318,27.504114,30.24901,31.812763,40.914002,28.167425,30.033996
"ENSSSCG00000014010",37.958267,36.415969,37.656392,37.81725,29.95675,41.879129,31.955881,41.385536,26.259976,36.477596,34.813205,32.77574,32.989926,35.446351,37.270594,37.877575,33.560728,33.923172,37.72358,31.3787,35.896845,31.298428,29.202816,29.335513
