"gene_id","GSM7140438_CON1_cartilage","GSM7140439_ACLT1_cartilage","GSM7140440_ACLT2_cartilage","GSM7140441_ACLT3_cartilage","GSM7140442_ACLT4_cartilage","GSM7140443_CON2_cartilage","GSM7140444_ACLT5_cartilage","GSM7140445_ACLT6_cartilage","GSM7140446_ACLT7_cartilage","GSM7140447_CON3_cartilage","GSM7140448_ACLT8_cartilage","GSM7140449_ACLT9_cartilage","GSM7140450_ACLT10_cartilage","GSM7140451_ACLT11_cartilage","GSM7140452_CON4_cartilage","GSM7140453_ACLT12_cartilage","GSM7140454_CON5_cartilage","GSM7140455_RECON1_cartilage","GSM7140456_RECON2_cartilage","GSM7140457_RECON3_cartilage","GSM7140458_RECON4_cartilage","GSM7140459_CON6_cartilage","GSM7140460_RECON5_cartilage","GSM7140461_RECON6_cartilage","GSM7140462_RECON7_cartilage","GSM7140463_CON7_cartilage","GSM7140464_RECON8_cartilage","GSM7140465_RECON9_cartilage","GSM7140466_RECON10_cartilage","GSM7140467_RECON11_cartilage","GSM7140468_CON8_cartilage","GSM7140469_RECON12_cartilage","GSM7140470_CON9_cartilage","GSM7140471_REPAIR1_cartilage","GSM7140472_REPAIR2_cartilage","GSM7140473_REPAIR3_cartilage","GSM7140474_REPAIR4_cartilage","GSM7140475_CON10_cartilage","GSM7140476_REPAIR5_cartilage","GSM7140477_REPAIR6_cartilage","GSM7140478_REPAIR7_cartilage","GSM7140479_CON11_cartilage","GSM7140480_REPAIR8_cartilage","GSM7140481_REPAIR9_cartilage","GSM7140482_REPAIR10_cartilage","GSM7140483_REPAIR11_cartilage","GSM7140484_CON12_cartilage","GSM7140485_REPAIR12_cartilage","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140507_CON6_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140511_CON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140516_CON8_synovium","GSM7140517_RECON12_synovium","GSM7140518_CON9_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140523_CON10_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140527_CON11_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140532_CON12_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000035186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000035189",1.277867,1.333852,1.027598,0.109224,4.253593,0.305211,0.458907,1.801924,1.505725,0.592479,0.182959,4.850642,1.329379,2.348518,1.312311,1.067952,0.411268,1.996159,0.84118,1.060668,0.182263,0.601742,0.276044,1.714608,5.733462,0.524313,1.07066,0.475225,2.218977,0.806344,0.743727,0.799476,0.930682,2.480804,0.321913,2.095414,0.440478,0.70213,0.288065,1.30487,6.160077,0.925166,2.052483,0.184742,0.213504,0.74271,0.905352,0.740537,38.550601,25.092138,19.736497,19.873231,43.745235,36.952011,27.270486,27.535584,15.439877,59.649564,34.440845,23.100028,78.351414,11.413954,33.68531,41.073021,37.94261,16.198525,42.564814,12.369835,21.33653,52.331843,11.322742,28.711494,22.296418,61.084166,27.087016,24.086805,43.04576,32.959878,57.893869,15.653582,61.758464,40.512715,18.880927,50.667762,38.745506,57.105803,15.064941,33.001464,65.633663,27.576089,18.167221,15.616327,69.731427,29.30359,70.555396,67.91344
"ENSSSCG00000035193",3.842699,5.665909,4.164063,3.833442,6.489003,3.617234,4.869494,4.117236,5.47554,4.185482,4.359972,5.260249,4.820929,2.66033,4.319946,5.440604,4.492941,5.277616,3.370635,4.463184,4.15109,3.208921,3.964045,3.7106,5.951081,3.792676,5.237566,4.450601,3.544518,2.819984,3.39151,3.524811,3.234104,3.453208,3.72821,4.355832,3.623079,4.974587,3.882087,2.96937,3.967959,4.091546,3.408021,4.469733,3.734552,3.649867,5.506244,2.943756,6.475738,5.830064,5.382941,7.584149,7.869016,4.667696,4.972996,5.158863,7.448122,7.768693,6.035174,7.950096,6.345208,5.653314,3.928199,2.805267,5.919862,7.352154,5.807902,7.576824,7.675934,6.08194,7.231512,5.252719,6.656613,6.826343,6.754932,5.441687,6.486347,5.734812,5.159792,4.613713,5.684428,6.080811,5.760734,5.654638,7.360418,4.957549,7.539031,4.903091,7.492646,8.627582,5.995996,9.262857,7.714383,6.397867,6.827139,5.350647
"ENSSSCG00000035195",0.829647,3.845613,0.217764,0.478995,6.038563,0.144439,0.856156,2.587154,0.406028,0.21365,0.352634,6.546375,0,0.595567,0.096599,1.053559,0.446992,0.427518,0.720194,0.993806,0.7581,1.11744,0.117441,1.809753,3.11484,2.867323,1.518517,0.243654,1.663049,0.285789,0,0.454828,1.773974,0.48082,0.30487,0.593216,0.619179,0.299516,0,0.577077,6.352424,0.436415,1.309793,0.311742,0.12166,1.298979,0.699852,0.817369,49.09369,35.534917,38.89248,24.393478,88.486888,67.467388,50.449648,51.33881,28.410342,53.29153,41.575961,38.453489,50.194731,18.234436,54.485462,41.333467,56.530605,33.847969,37.328529,28.07708,36.075455,89.741848,25.560387,42.233715,40.089445,107.702786,39.602522,42.630737,63.520352,24.719797,66.586351,37.491085,86.694301,39.82544,35.303807,44.304225,82.775932,102.614896,45.381217,32.425781,57.778279,56.742774,32.608237,35.918003,70.360133,68.990175,95.42999,56.725958
"ENSSSCG00000035196",12.086534,10.549072,11.56657,11.453031,8.724042,11.380225,9.851743,10.668894,11.17043,9.728881,12.552501,11.726948,13.913377,9.897158,9.130119,9.69858,10.294574,8.848104,7.918532,9.529054,14.41605,14.269778,13.832092,8.846578,11.470107,11.54412,7.107548,10.292587,8.502341,13.15793,15.983177,8.89869,9.812393,8.361144,7.716329,9.365432,11.589026,11.846062,10.563553,7.593007,9.012274,11.223646,10.888274,11.968503,9.953674,11.927622,9.688623,10.042858,12.184223,7.114512,6.33175,7.114053,8.256079,9.302997,5.930051,6.857367,7.191492,9.480729,7.015118,7.002538,10.945904,6.17886,8.123511,5.423021,8.776362,5.38022,7.010232,7.004077,8.572784,9.41451,7.777178,6.92255,8.283563,9.839819,6.121035,9.456352,8.140433,9.357883,12.668763,5.147478,10.654131,8.138772,8.256609,9.345573,5.471056,12.733335,8.967425,7.728376,8.587842,6.444857,6.534434,7.396116,10.098297,8.153475,12.287214,6.262992
"ENSSSCG00000035199",1.559464,2.706554,3.205056,1.982523,3.667897,2.827463,2.892977,2.016271,2.693671,2.71637,3.559235,4.214266,2.243632,3.238863,2.741261,2.600872,2.122661,4.311713,1.721458,3.215844,3.987024,3.884721,2.23013,2.993402,5.769088,2.087335,2.521971,2.239152,2.979026,3.373841,2.778171,3.421195,1.845869,3.742301,2.522922,2.053266,2.028188,3.00345,3.221425,2.012358,2.397563,3.005355,2.902844,2.618375,3.370797,1.637627,2.767073,2.045772,5.159545,2.822823,6.068245,3.509302,5.318664,5.975935,3.836573,3.133837,4.852388,5.365323,3.232979,3.142131,3.150526,4.883802,2.603186,4.8646,4.29005,2.844966,3.933684,5.123448,3.151779,3.632353,1.412037,4.435497,3.684968,4.264284,2.836503,4.571585,3.876492,1.29399,3.938921,2.432608,3.664508,4.4683,5.27141,5.872915,2.923504,4.248104,2.508678,2.892454,3.631866,3.29843,3.126887,3.81593,3.87196,3.316617,1.244839,5.395045
"ENSSSCG00000035206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000035208",10.516626,40.496588,15.303079,10.200856,11.266487,17.422227,39.392567,4.468548,2.106364,35.386821,12.070694,28.981414,34.227438,6.06131,39.5765,11.30754,21.236812,22.015906,15.460354,6.565446,20.49503,27.541803,28.777291,10.896703,12.519894,34.83582,31.676012,8.642401,17.299191,54.166368,35.726616,8.563018,12.076473,6.346635,20.520194,16.255166,11.128372,24.447551,40.058069,15.284323,10.028848,38.297912,33.834845,16.756685,18.112081,15.513029,37.560909,0,7.959834,18.051894,20.985175,26.99966,17.806142,27.779218,27.326232,9.444056,2.903251,2.941976,26.949042,22.390508,23.444582,15.012318,63.237942,0,10.296919,9.565397,12.463244,14.593839,18.338131,20.946719,22.187172,6.307862,28.909877,23.892793,12.962984,47.300207,15.848771,23.768316,42.132664,0,33.169269,10.753157,24.48368,20.465434,19.534779,25.535641,37.487153,14.816286,7.385555,13.183941,17.902657,28.792747,18.479538,16.310956,63.546064,15.964763
"ENSSSCG00000035209",30.326954,27.722441,26.031431,27.819059,28.062255,21.449028,27.346376,23.966568,21.854832,24.950882,19.123881,28.79448,30.32755,25.853382,20.862895,21.062841,27.158769,29.392376,25.429599,30.01443,30.585532,22.769926,23.593538,19.401412,29.807151,27.563982,25.781519,26.739128,24.048767,32.131241,23.733457,24.57263,31.206914,27.113746,22.761581,29.38419,32.589213,23.336582,23.558308,30.161522,30.861736,30.700857,26.643671,27.166333,20.818389,27.009258,25.661992,18.04578,33.194356,25.152649,28.953979,40.206817,36.049955,35.810524,32.090416,31.701896,38.002302,33.123039,23.841282,44.842764,29.205058,45.65096,35.727981,26.692215,32.251368,25.088184,33.661128,26.866648,36.387932,33.489057,43.419659,32.044906,28.581618,33.220558,34.153871,35.140309,38.335256,32.509492,32.85991,35.717797,33.74583,27.996515,27.74506,31.938026,37.649252,32.86408,35.561092,47.006156,37.808282,30.810284,26.068411,27.1423,37.996672,29.397973,31.621062,33.172226
"ENSSSCG00000035211",4.150341,6.937829,7.292948,6.750448,4.949818,3.737322,6.709569,5.485651,4.750142,6.490848,4.366264,8.012628,7.417603,4.07669,5.636153,4.540395,6.130262,6.389381,5.189996,6.134323,5.77612,5.411778,4.647805,5.572899,8.054146,7.574658,5.165121,7.065471,6.369716,5.604354,4.71361,5.58226,5.142654,4.208001,3.956116,5.581538,4.539375,5.318342,3.116717,4.367358,5.470865,7.520951,5.32365,4.741072,6.884202,4.928741,4.028454,2.784474,8.455974,6.520564,8.327336,9.128801,8.367355,8.008472,7.280714,6.199888,9.747967,10.338885,9.414167,9.272315,9.063779,4.774003,7.991253,5.198075,8.288373,9.611184,8.141785,8.172789,10.117543,8.506977,6.36068,7.246775,7.126635,8.094652,8.722802,8.988286,7.743337,8.319623,8.319939,6.900473,7.857262,6.857573,8.940775,6.482243,8.145374,8.64139,7.801614,5.986323,8.838508,7.142863,8.593543,7.347533,9.403723,7.71626,7.339104,7.846609
"ENSSSCG00000035212",41.537586,40.132808,40.383505,70.219543,78.748494,47.65835,60.371496,56.774119,39.850716,43.835172,43.357372,66.015027,49.298736,45.815095,57.577744,69.3465,42.421343,60.212735,31.088591,34.888904,48.745485,57.338847,44.381842,45.388722,97.925102,75.5503,67.524895,61.578035,68.232152,43.069373,46.239083,41.717005,44.099221,47.819778,44.90866,37.250308,70.418255,59.647817,57.219278,50.357264,62.923105,46.533757,74.921987,43.927085,67.117084,57.304865,65.62438,77.089694,137.813009,168.19347,177.675154,329.222439,154.35121,114.633196,129.870375,129.549831,141.496959,136.33757,148.907095,189.744651,172.230537,156.231175,107.694331,203.326066,131.7271,179.859976,151.423007,139.418364,174.235344,109.326004,208.393365,166.422031,185.455635,123.187707,148.626604,140.548614,165.965623,131.776886,119.240927,154.547029,104.903531,148.23675,132.245416,119.356046,142.06218,100.482147,137.247766,175.74447,112.301138,116.440719,356.223315,115.601554,170.32777,115.181615,93.024433,145.840012
"ENSSSCG00000035214",0,0,0,0,0,0,0,0.314141,0,0,0.281192,1.386057,0.302995,0.280545,0,0,0.273906,0,0,0.450741,0,0,0.305688,0.308479,0,0,0,0,0,0,0.361707,0,0,0,0.237421,0.377074,0,0,0,0.311351,0,0,0,0,0,0.364164,0,0,0,0,0,0.387648,0.825561,0,0,0.32934,1.550592,0.786168,0,0,0,0,0,0,0,0,0,0,0,0,0.432081,0,0,0,0,0.369171,0,0,0,0,0,0,0,0,0,0.290444,0.319264,0.248578,0,0.453368,0.545043,0,0,0,0,0.266863
"ENSSSCG00000035216",4.424067,7.473741,10.365986,9.776943,9.516249,6.624423,12.071925,9.146365,7.006957,6.183674,11.610797,6.552685,6.616478,4.60011,8.353747,8.162986,5.831169,9.732714,7.296436,9.314932,8.612985,8.118579,10.150649,5.124144,8.334857,7.349309,6.758271,8.157159,7.079098,7.767849,7.622417,9.975513,3.244935,5.893053,6.751578,9.711564,8.140866,7.481586,5.262068,3.180525,9.684538,8.99567,9.818449,4.490514,7.58692,9.681834,5.141804,8.709927,5.937802,6.450256,5.040327,4.362679,3.871073,2.347802,4.336599,4.63393,4.45969,4.270341,4.011642,3.00459,7.704432,1.620878,1.499018,5.237572,2.534345,6.39797,4.55422,5.701421,4.247453,2.390147,3.387618,4.768313,3.007309,2.50953,4.290192,5.844224,1.481131,3.772203,2.660897,4.029675,3.434913,5.663181,4.527072,5.38743,3.977234,2.780207,5.090387,3.337644,4.517452,4.357359,6.314424,3.785779,3.010688,3.414522,2.899452,2.650177
"ENSSSCG00000035218",0.545279,0.64725,0.334611,0.252138,2.549857,0,0.247712,1.610545,0,0.410022,0.057959,1.601008,0,0.363873,0,0.376603,0.273031,0.58535,0.350193,0.192387,0,0.139488,0,0.192337,1.981517,0.128489,0.247607,0.126464,0.673925,0.053345,0.222495,0.194066,0.183415,0.491023,0.102679,0.076616,0.32673,0.536661,0.146892,0.855257,1.997706,0.082387,0.063765,0.118194,0.179565,0.626102,0,0.073468,18.606946,13.227399,8.627862,6.676652,28.058006,17.169346,11.597217,19.544255,4.686429,19.679714,12.932633,7.632946,26.536634,2.550003,8.903617,16.464877,23.59709,6.961797,13.783376,3.353084,6.88749,17.327475,6.295922,6.870842,10.397744,25.618141,9.58176,11.669126,17.23047,10.369531,22.49462,5.589632,27.778417,13.030848,7.647286,18.124373,26.89009,40.257647,6.769121,10.329798,16.817537,17.746651,7.218774,10.603987,26.16257,19.12845,31.976881,16.918646
"ENSSSCG00000035221",14.628425,14.005984,18.701887,19.06705,17.091522,14.764555,19.27608,17.447843,16.070874,15.920483,17.541276,16.533378,17.462848,13.085853,15.615734,13.272854,18.502025,16.532208,12.736098,19.342063,18.473294,14.835328,14.815734,12.834725,15.981911,17.114209,15.339417,15.888689,15.89073,14.647146,12.032872,13.90891,14.603816,15.244498,12.883998,16.631908,15.808496,16.751785,13.012522,11.889174,15.673119,17.36707,16.877838,16.415185,15.044167,14.88881,12.383247,10.283051,15.780453,15.379872,18.824869,17.958718,22.131428,15.142367,18.416593,19.363975,16.157491,19.753421,22.695087,17.547731,20.559742,14.331708,22.162795,12.474986,15.776277,17.165212,19.794496,18.76889,28.354228,17.820519,16.455734,14.938057,12.348736,16.910543,16.92766,22.633189,15.194911,19.301311,24.872918,12.905853,20.281974,16.319249,17.043893,20.651986,17.384333,21.942384,19.859839,15.946955,19.443987,13.910308,15.548845,15.238602,23.878886,17.85956,19.658915,13.643082
"ENSSSCG00000035222",0,0,0.289641,0.222644,0,0,0,0.15923,0,0.27295,0,0.209146,0.301874,0.145537,0.074345,0,0.198242,0.087244,0.272847,0.178413,0.137042,0,0,0.213818,0.268292,0.224143,0.183453,0.15428,0.216406,0,0,0,0.074745,0.074738,0.182168,0.280952,0,0,0,0.151845,0.057644,0.481347,0.079565,0.07748,0.071581,0,0,0.084532,0.311665,0,0.183327,0.367576,0.223246,0.341573,0.461402,0.665755,2.407167,0.320576,0.239953,0.668782,0.113214,0.478791,0.898842,0.147989,0.39088,0.315572,0.185125,0.606331,2.046749,0.301676,0.361621,0,0.281912,0.508239,1.545733,0.093491,0.277135,0,0.505399,0.781357,0.686074,0.574787,0.73038,0,0.121569,0,0.256053,0.92695,0.369575,0.058062,0.420946,0.26678,0.132272,0,0.201927,0.743028
"ENSSSCG00000035223",134.570513,151.895943,153.301714,224.519753,188.341219,128.696723,115.384202,114.979792,114.174056,110.499621,155.407319,200.736092,160.877306,101.383611,127.029603,129.857856,99.451809,155.521261,164.106372,163.613231,221.631193,137.261179,141.921607,86.101941,215.949949,175.037471,152.356982,127.283305,123.353654,102.656867,138.437577,114.319573,187.669503,233.680755,104.054223,185.906332,107.043053,128.64156,108.624261,130.405671,227.598432,334.28727,155.750139,125.393527,147.012973,96.612067,140.476416,125.92732,82.339987,229.316743,166.445199,193.953046,131.900057,82.409761,139.378692,101.613668,201.329585,104.232169,126.642844,161.973291,140.198998,204.523284,107.101605,107.463336,74.705048,229.711886,236.68044,225.95587,280.020797,50.004527,194.069557,241.531067,127.382858,92.354852,164.473677,151.761531,180.576391,139.048336,86.096222,199.164218,60.836905,196.970533,219.905734,234.148859,130.048376,69.655382,104.505864,238.855788,103.67924,165.751183,186.510781,169.118937,186.561012,110.288065,69.886951,140.809796
"ENSSSCG00000035224",4.697114,8.575187,5.745304,5.790256,10.578106,5.766481,8.172198,11.042959,4.065032,3.886763,9.029596,10.409439,8.292726,7.089983,5.687175,4.951315,7.334925,6.888535,5.507203,4.471674,6.841023,4.442877,3.970544,5.531302,12.74761,5.125015,5.889862,6.270882,8.715822,2.5225,7.018182,3.733105,6.787281,8.061486,3.830912,6.893447,5.166279,2.952524,6.043716,3.851606,6.629188,5.271622,6.257614,4.19762,5.099276,5.623215,5.872658,3.958602,37.959287,20.704453,23.417234,15.33566,34.499372,24.392345,19.641075,25.942296,15.122294,42.152585,35.818282,18.878328,28.612355,5.757803,14.042242,19.287483,22.394486,16.125056,18.163424,11.679874,15.907225,20.152957,14.257698,22.805487,7.597719,21.576427,25.698333,25.539561,25.69898,14.444988,23.306921,9.15461,25.524088,14.77937,18.023503,15.631816,30.691254,38.782315,19.850287,21.15798,26.85106,15.634483,17.020896,15.323507,28.88344,22.940107,29.247741,25.489556
"ENSSSCG00000035226",0,0,0,0,0,0,0,0,0,0,0,0.110522,0,0,0,0,0,0.426498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439593,0,0.27836,0,0,0,0,0,0,0,0,0.199992,0,0,0,0,0.342603,0.240588,0,0,0.092854,0.090079,0,0,0,0,0,0,0,0.797415,0.592781,0,0.160489,0,0,0,0,0,0,0,0,0,0.105048,0,0,0,0,0.349473
"ENSSSCG00000035227",0.396484,0.357029,0.453428,0.540016,0.750651,0.190368,0.605266,0.2663,0.299117,0.088157,0.092509,0.589637,0.288497,0.1953,0.444853,0.414907,0.524067,0.448293,0.570391,0.221719,0.505532,0.37131,0.356345,0.098812,0.412569,0.241939,0.058622,0.354565,0.236966,0.324198,0.242316,0.401327,0.394908,0.388505,0.039191,0.296568,0.456145,0.305969,0.690055,0.258183,0.192793,0.573991,0.200832,0.550555,0.275564,0.496728,0.708295,0.226653,0.288082,0.193056,0.480357,0.271037,0.136974,0.962824,0.659373,0.214041,0.25966,0.581427,0.350721,0.183757,0.731013,0.156893,0.63478,0.245582,0.249278,0.579245,0.906091,0.251662,0,0.621013,0.21983,0.49142,0.466776,0.31498,0.566336,0.368518,0.089915,0.433823,0.127176,0.148579,0.368334,0.486823,0.368406,0.732666,0.282422,0.279593,0.734202,0.128682,0.300962,0.394042,0.370638,0.657382,0.532576,0.548312,0.232422,0.304236
"ENSSSCG00000035230",37.050182,52.085033,49.600996,41.350458,53.112995,64.303068,60.006153,70.897825,52.510572,69.469503,47.695024,52.222554,53.675579,67.0496,54.06961,71.516766,69.732805,44.790366,52.626164,54.825042,48.091025,49.220551,53.062495,60.903213,55.962263,42.13654,68.439577,51.108209,55.902429,63.00946,50.652674,57.603822,46.976196,61.23872,78.217617,58.480015,60.517576,58.803108,72.759222,60.694811,44.466335,67.83186,38.499891,34.439572,52.677542,53.829405,47.802798,75.86776,51.801793,35.886561,42.71248,34.892924,26.762969,56.289613,34.747807,40.384535,36.688711,62.787174,46.335025,49.857494,58.879114,30.501576,49.61846,42.623816,37.702394,36.884823,44.563969,47.845463,38.771947,47.581632,23.514582,33.719396,28.939976,48.041043,47.929549,52.373232,35.840335,42.735095,54.765117,21.648256,54.334227,44.324925,32.570461,33.628658,33.779,56.437571,44.776577,34.411733,69.86393,25.149085,30.513015,33.094177,40.958867,34.72365,58.323115,43.353274
"ENSSSCG00000035234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91691,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000035238",21.678865,26.778895,22.708074,23.449702,37.25269,26.29407,29.075242,43.819662,29.807867,37.362384,29.785162,30.94674,26.403343,25.976501,25.227501,32.831463,34.069525,34.077111,27.36786,44.226938,29.938873,31.513163,23.159651,29.999726,42.403047,24.449595,41.533161,28.311954,25.218436,23.761952,26.154003,23.854756,24.038366,22.165004,27.414846,27.984331,32.657896,32.360972,27.347469,40.53814,29.75045,28.788722,23.893941,22.452583,30.221057,30.37416,24.423548,19.457558,63.033402,54.924577,53.715864,62.338293,72.828703,59.55503,71.355262,73.689628,69.087886,63.644475,75.821902,86.643273,55.325577,61.855726,49.295139,49.180738,65.344293,70.509753,62.020231,90.692263,108.134873,59.448075,69.113976,64.644592,76.737551,43.837843,64.772856,80.521699,45.839264,92.99373,49.845228,46.690291,49.363685,57.068485,66.682998,61.968748,78.29726,57.068209,48.976914,73.331039,59.405682,84.164391,68.002936,74.102892,66.649176,77.664257,55.804824,88.984683
"ENSSSCG00000035240",0.820649,1.447228,0.376928,0.417598,2.268375,1.047896,0.847074,1.103969,0.539619,0.738127,0.972193,1.133391,0.739,1.237257,0.71609,0.828496,0.557379,0.953335,0.399078,1.061295,0.247727,1.036916,0.549728,0.894041,2.379304,0.959073,1.007624,0.615225,1.014431,0.974003,0.763239,1.622034,0.600285,0.639804,0.438614,1.137398,0.209338,0.694228,0.394519,0.813632,1.548974,0.945867,1.152578,0.694299,0.321331,0.962544,0.324794,1.299828,7.139675,4.497332,6.459076,4.987386,4.731369,6.329853,4.867009,2.504145,4.316702,7.246325,4.153976,4.583778,6.663452,4.841217,6.18373,3.382525,5.440924,5.731174,3.865259,5.004813,3.557665,6.170001,2.853204,3.155061,6.17802,6.486304,4.719087,7.352254,3.35755,5.371892,6.127042,4.286886,5.589235,3.365453,4.941578,5.262417,3.784912,5.932356,5.245019,2.394798,4.694205,2.88153,4.599822,3.250249,4.811575,5.440601,6.268139,4.456151
"ENSSSCG00000035243",5.795266,6.789594,4.275165,4.387451,10.621838,5.060948,9.174391,7.641494,5.103652,8.291353,13.433042,6.429528,8.665543,7.878648,7.202084,8.952901,5.791835,7.411691,3.957491,5.357984,7.094234,14.353288,4.971737,7.631118,10.313041,7.233718,7.604955,6.67818,3.923726,11.477221,6.187499,9.026958,3.710237,6.418119,5.733143,5.381445,5.468577,12.92935,4.967853,6.285106,4.427398,8.264837,7.573679,4.776691,2.450943,8.671694,8.16652,3.267387,6.896515,12.767739,11.249568,11.697645,19.356341,12.105429,19.760373,9.146062,17.672179,5.678176,14.051902,15.156989,8.600593,17.005022,10.134453,11.487366,10.1333,19.406232,10.92973,12.152988,16.149993,9.703141,29.245198,19.970952,24.008712,8.727053,12.777557,11.651661,7.545542,11.056692,9.41479,26.997022,6.207292,15.223948,13.928885,17.507765,9.632863,10.215885,11.753872,10.957898,5.877323,11.640554,31.960448,11.401216,7.217943,13.146844,8.453254,17.316618
"ENSSSCG00000035244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083965,0,0.260819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000035245",0.267211,0,0,0,0,0,0,0,0.300576,0,0,0,0,0,0,0,0,0,0,0,0.138848,0,0,0.323917,0,0,0,0,0,0,0,0.160601,0,0,0,0.17797,0,0,0,0,0,0,0.144262,0.130126,0,0,0.225979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000035248",0,0,0.777766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000035249",9.300371,14.003392,8.353462,18.966381,23.402788,15.125724,29.167085,10.698669,10.265007,9.219935,16.278179,14.95034,16.384863,9.781474,16.394281,12.597363,8.618753,26.894824,11.40217,24.129845,30.53721,26.374481,16.942962,10.984721,19.162465,14.034077,19.078023,26.376222,17.442047,26.654366,11.582047,18.80775,12.427465,31.951318,20.496744,19.8123,16.846739,17.669533,20.084229,19.970175,14.634625,23.239307,18.1655,11.650606,18.228401,18.116855,18.008593,14.497642,11.815427,22.219854,20.382892,12.442483,1.625934,12.140641,12.529878,8.885305,13.501626,11.219411,6.997818,15.89386,5.520824,24.187344,13.737209,11.088693,7.730985,10.170288,16.761375,8.64547,9.173893,36.917212,9.688508,9.874052,4.947929,13.680588,14.794849,4.101475,7.928631,6.173148,7.515303,9.899735,10.89648,14.390655,16.185341,8.817558,7.399464,5.360568,28.970106,13.479907,17.786246,10.026764,27.4252,5.845394,1.79559,7.990712,9.687063,14.82295
"ENSSSCG00000035251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069331,0,0,0.076289,0,0,0,0,0.250334,0.051134,0.034897,0,0,0,0,0,0.03576,0,0,0,0,0,0.050907,0,0.066658,0,0,0,0,0,0,0,0,0.038103,0,0,0,0,0.153256,0,0,0,0,0.058189,0,0.026525,0,0
