"M130L","M130R","M135L","M135R","M142L","M142R","M143L","M143R","M147L","M147R","M153L","M153R","M158L","M158R","M160L","M160R","M163L","M163R","M167L","M167R","M174L","M174R","M178L","M178R","M131L","M131R","M137L","M137R","M140L","M140R","M146L","M146R","M150L","M150R","M154L","M154R","M157L","M157R","M161L","M161R","M166L","M166R","M169L","M169R","M173L","M173R","M176L","M176R","gene_id"
4.76066516903532,3.5897479455902,4.76803661856493,3.41337981087591,4.48948575058095,3.22315780600173,5.08117722290917,3.62747523566157,4.60474706947052,3.97965030393541,4.53900737179065,3.90665890523626,4.30309639716897,3.16939674860453,4.66856873837416,3.2220895920949,4.75747231132026,3.43444369005393,4.35541096148878,3.46653000720081,4.45932011960328,3.70979016476916,4.55612980760051,3.01001397008874,5.29181804251619,4.07789100700034,4.5835480204973,3.08929190608163,4.60200659917286,3.76210634975854,4.60443708718729,3.69604859905942,5.00475521579785,3.6889324404738,4.49507063975519,4.49451281190198,4.57572030231869,4.02192504131733,4.1677563855846,3.45347692294594,4.86373366811396,3.68714477347283,4.67037905775224,4.02349577888523,4.4777231946197,3.61547212462447,4.06821913679002,3.91758580639432,"G10090_9881"
2.19038330281233,2.6280903997607,2.47167732035265,4.16158987093262,2.85670871606211,4.44636508854673,3.1809583346021,3.81856694433277,2.23853638852657,4.06114958429158,2.57723297811912,3.52553919639974,2.49377961236018,4.28050693183143,2.45136792985439,3.94022414425606,1.7561284128829,3.37303853266116,1.91039045376545,4.01062133270007,2.67485209273596,3.52926030177424,2.31603575961237,4.1140645929436,2.67866245702911,4.00699506720721,2.70797651783973,3.91650972433517,1.5685240014601,3.08548763115389,2.65729799965028,3.15442701694466,1.93962329032442,4.62441852015023,1.97473564215792,2.65468553334888,3.30553448445198,3.70132910841224,2.89085694697678,3.50423453436254,2.29718318216666,3.06532281213695,2.36244491162867,4.00239810451283,2.81544145221519,4.02294513475177,2.25872147875,3.0808837120045,"G10090_22453"
8.17798993490396,7.7211659262126,7.90553616554795,6.48960022940202,7.26026453134248,6.43516516422066,7.62585106252413,6.72079388009195,8.04613040983635,7.56583642425012,7.45920653061092,7.02590166138094,7.91921667650551,7.02846321086457,7.91364355434004,7.17458558120674,8.00916726851974,7.58065782722363,7.95238850229214,6.12544046724911,7.51253780983968,7.05295785015861,8.08380481897574,6.60683386049632,7.70685253112092,7.12287945706706,7.60956665688035,6.41569852126946,7.96299953282114,6.77998018939275,7.43463607422584,6.65001333733439,7.98852041304512,6.92532653067525,8.009948863253,7.6507608396619,7.17822741719949,7.17771422663881,7.67217846507301,7.24326255032138,7.90349477778904,6.43580885018305,8.03860434554829,7.01974583912508,7.73411764949378,6.69358666651372,7.53111877728673,7.48730180272769,"G10090_14922"
6.89930360065975,7.4865945622053,6.74506473806724,7.52359418712874,7.2024738337806,7.53398305548573,6.91400264114867,7.51840451844816,6.52233479737169,7.11381761442117,6.84747302467074,7.42192102839208,6.47465634131944,7.43993459981347,6.76214975016767,7.29828406229502,6.79331714192093,7.32589237452253,6.89192420243664,7.73457540436147,7.09109068930856,7.52647146841707,6.74623309935081,7.65365469744733,6.97377044438604,7.35759089484252,6.96928013691129,7.90967351986744,6.91935944829531,7.60470313276367,7.34850672072449,7.72305272002664,6.68558241232148,7.43912102634588,6.6242462615444,6.88355024242502,7.19795704072965,7.33393309699959,6.982985446446,7.48210122372323,6.80492220880329,7.58582002889195,6.64802391482741,7.28621777227508,6.89730152945147,7.44176296353201,7.0966857573437,7.23022993269095,"G10090_12466"
7.64530057799842,7.26123061591234,7.65709993389683,6.11945435404196,6.9406129559237,5.95473717043999,7.09812871854473,6.13946155715847,7.3929576246889,6.82935103205626,6.73424030178975,6.79186336231877,7.39721035082393,6.40804841464809,7.4026249946416,6.61261095077148,7.8021104319525,7.11335119725127,7.54934131095021,5.65436479644248,7.16781944365566,6.75361915336963,7.59099656329574,6.35510405197509,7.2676604822323,6.70525732166159,7.32637679474403,6.32195199442928,7.4205388619933,6.47798731824713,7.02902559234525,6.36744396535528,7.54750880516807,6.38893324948515,7.53514577984078,7.42098269528553,6.57342021605906,6.78815016157695,7.14162988227465,6.93677027632391,7.0740995026324,6.2154594934713,7.18620676705365,6.71915520155115,7.25250742837219,6.35679514862727,7.11508767892383,7.13120856153959,"G10090_13407"
4.44830270530325,4.67081070964075,4.31160081235401,5.21096814308541,4.91696810919437,5.38945861207511,4.84446817051977,5.32304432325612,4.42202561621829,5.11098871188441,5.37312170469219,5.30891163626091,4.48863154496886,5.438082956344,4.55509767529956,5.39497280976846,4.65654734375207,5.07558004509633,4.43635526238463,5.08832171935182,4.78822228249634,5.30852151536862,4.46299230759354,5.22575197799673,4.62165677902903,5.42914987558715,4.95672753317834,5.59849140721108,4.45089405063567,5.59784750992772,4.78915394835977,5.50260561345979,4.29913420543085,5.54897957203543,4.42147071810828,4.68503632606451,4.8916328416718,5.39986621529387,5.00999003106041,5.51836973948391,4.73012841695289,5.40082770374536,4.62921061815185,5.36653211264078,4.80168339113981,5.31021934658583,5.2210441582008,5.4746585769361,"G10090_2002"
6.5775975752521,6.34828483201001,6.76662209329731,5.58123922334532,6.20777783673597,5.57740878873574,6.32228980777836,5.76140045303798,6.81709313240465,6.06823101390388,6.41726426856199,5.86483108845293,6.53469771492659,5.81160642844172,6.42515679443058,5.88737166375326,6.65887007462227,6.19145570059363,6.65704852980672,5.47371691920805,6.28142721479837,5.78914961041208,6.6066227288897,5.61820570906634,6.38501548190329,6.12770401830793,6.41046416484161,5.71143351313922,6.69122174207115,5.84370253455112,6.16184978034147,5.9254498603358,6.71753712596362,6.04569314917902,6.56573871709389,6.50821436194372,6.30788851788496,6.15118043660683,6.38582717357627,6.10324674227747,6.54794924446926,5.73290958774554,6.644254574579,6.02724757399852,6.43533822520521,5.889876856424,6.26947974599905,6.25739990178662,"G10090_14075"
7.72076337718527,7.14728191478686,7.9247212436506,7.63499718125342,8.33889903159111,7.22376660120497,8.47214062232563,7.22652411947919,7.35172491812003,7.45816165801516,8.16366440421454,7.78285663080437,8.07918599191801,7.05541835920426,8.83836028123654,7.305473186908,7.51882027240977,7.17150741652738,7.70023078608273,7.45067436411267,8.51659187502465,7.47540010588562,8.08954228115007,7.46920761086171,8.30509840660649,7.22330386631201,7.95025729692735,7.49216045066893,7.85554154858194,7.72351030318898,8.76443148259311,8.21188541556632,7.93605959588657,7.87160917790276,7.52351305587537,8.0207586535889,9.26263670443973,8.03325953018006,8.34311246256137,7.7012536622746,7.90196820104836,8.02277011363483,7.96260416592242,7.6115752233055,8.39753687391566,7.84507031882389,8.59614923976536,7.85338180014926,"G10090_22300"
5.57430509117219,5.37700801988507,5.55885465865201,4.60424223738806,4.82625276796668,4.32297611684743,5.1139032908797,4.54603594765541,5.64990134313412,4.91006592235474,5.07195712532739,4.79272336371556,5.34593507835481,4.66990155837002,5.28184788536371,4.7067924548205,5.58081316880667,5.17148354712104,5.50347424787803,4.23289156134158,5.06510368563154,4.75449662312445,5.57795195581801,4.55015759623417,5.33606366809418,4.88042843979466,5.27864835734157,4.5655491227064,5.49600553726164,4.62529428354993,4.98410963900908,4.50680654794115,5.52069385287949,4.56859657424091,5.45569519366203,5.22322519196482,4.85611027038809,4.88023564707468,5.21314934875252,4.81528722742496,5.31424017299151,4.29271308240168,5.52067266445338,4.67074398656584,5.21486779038187,4.55652494983712,5.04746177407069,5.08750225400682,"G10090_7526"
-3.79789566602699,-1.97352288341054,-1.72649469372471,-2.20591714915105,-2.11228009746082,-1.63191705096947,-2.04815876441013,-2.3028106939733,-1.3561562538667,-1.91237917855885,-2.04067619185534,-1.17912179409098,-1.61439931750263,-1.96926830758247,-2.17896032857447,-1.41537005329895,-0.922352694753322,-1.82267722117385,-2.73217330384372,-1.27756573721081,-0.645782506986177,-1.35770578005879,-2.63380525893524,-1.32634691294612,-1.5674424715069,-2.31584494101317,-1.58065163196066,-2.14030258101086,-1.19840181825386,-0.662864137638232,-1.35311508166559,-1.71466262466964,-1.59750416217225,-0.777998659564281,-1.737231549431,-1.55136235158066,-0.756828924724829,-2.50597947456822,-0.992751722504676,-1.59501022249035,-1.82215789437149,-1.39688142636461,-1.51160718219756,-2.71145894101628,-1.25522762039076,-0.991694427985992,-0.872798075759598,-1.39305540306707,"G10090_28097"
