"gene_id","logFC","logCPM","F","PValue","FDR","comparison","direction","FDR_lt_0_05","strict_DE_FDR_0_05_abslogFC_1","strict_direction"
"ENSSSCG00000034014",0.436439643906006,4.80770581295239,12.2269380131652,0.00360481614634188,0.0126405493154953,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000021741",-0.501876762917431,2.75524965744923,12.222927223991,0.0036099694274605,0.0126555389638765,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000010981",-0.911921050276609,2.83231115231096,12.2162023325833,0.00361688070650775,0.0126766828655095,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000036961",-1.52338995081116,0.396347423198189,12.2676786112973,0.00362181441794605,0.012690887056802,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000013023",1.03416768344283,1.98112418288965,12.2128524363642,0.00362316309778329,0.0126925253948366,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000000092",-0.576219652776941,3.31902761551924,12.1941262972187,0.00363899890981875,0.0127429025079491,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000021591",-0.586815601639692,7.15121194821845,12.1931869281656,0.00363931280233964,0.0127429025079491,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000022994",-0.677644950230568,2.96579607420978,12.1931834834542,0.00364028706676886,0.0127432163297219,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000011743",0.710911492326925,3.46012688743818,12.191657572001,0.00364148470883838,0.0127443117664764,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000001709",-0.457401289529567,4.659322244829,12.1881575107917,0.00364463805079338,0.0127522494830407,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000016432",-0.348980148217535,5.76598484148265,12.1835505816918,0.00364926886122409,0.012765351613874,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000032010",-0.817522767487239,5.25381319718819,12.1644234357648,0.00366915880414391,0.0128311223290843,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000013331",-0.592707576765506,1.97467755429683,12.1667038309753,0.00366987874646663,0.0128311223290843,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000005660",0.331911596730014,5.80343491310766,12.1625399226905,0.00367107480830496,0.0128311223290843,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000016599",-1.30663261318511,0.685187761943922,12.1994449961235,0.00367163389382057,0.0128311223290843,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000001832",2.92955494190808,5.60586131277426,12.1613855884362,0.00367254410401868,0.012831190351295,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000034529",-0.775105154364547,3.539832644605,12.1605029015906,0.00367372906805346,0.0128322180468744,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000015034",-0.449160207842478,6.77564437938906,12.155762646204,0.00367813659205738,0.0128444988142028,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000052348",-0.926807172976012,1.61361920657144,12.159626516693,0.00368019010973488,0.0128485551455965,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000029635",-0.804072602942509,0.291336798412973,12.2017549185335,0.00368182891807415,0.0128511619977849,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000000840",-0.35953563655356,5.39178687872876,12.1506860170362,0.0036834478522591,0.0128536982344458,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000060600",-0.506680603516644,3.06522742783862,12.1480274049432,0.0036870724550901,0.0128632304954161,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000004751",0.330614550564946,6.88245994077808,12.138841773167,0.00369584620444337,0.0128907178147716,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000036933",-1.13571678622829,3.58058810316038,12.1379405652434,0.00369735454259138,0.0128928569803991,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000012759",-1.09440479671582,3.54859277827473,12.1296799144827,0.00370604189077959,0.0129200226129429,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000038500",0.650149948677852,5.42921344875247,12.1264883059719,0.00370886537638323,0.012926737417566,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000017796",0.331542373183134,6.25109634186531,12.1234620751832,0.00371202996902916,0.0129346375674565,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000016753",-0.759469816552455,3.78538267896727,12.1224817913757,0.00371349869051186,0.0129366260306707,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000031129",-0.424692232682455,3.5162590762132,12.1216432548413,0.00371450951261172,0.0129370187449642,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000012134",-0.412240903195735,3.69654507575582,12.1164643512369,0.00371983778258391,0.0129504891342856,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000055218",-0.466696648470513,3.58891148875545,12.1159797612063,0.00372040376448549,0.0129504891342856,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000023709",0.409466305972546,6.6118056598732,12.1148987555351,0.00372107424691482,0.0129504891342856,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000005997",-0.961081766238634,10.8955524695285,12.1138550109458,0.00372217664534354,0.0129511967575299,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000002424",-0.429207616625454,2.91114299509273,12.1086005038541,0.00372876695203458,0.0129709944322768,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000023714",-0.451691043257157,3.7148988873591,12.1064749765386,0.00373041545333933,0.0129735959935667,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000003435",-0.592178420927026,4.36342739914361,12.1048517360374,0.00373196309763503,0.0129755760960821,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000005510",0.426424579980691,5.85579832133436,12.1031587586888,0.00373351993125498,0.0129755760960821,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000005933",-0.549385666953619,4.64973522017542,12.1031450977533,0.0037336871168525,0.0129755760960821,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000025858",-0.962910244023752,5.86343188738899,12.0981987956844,0.00373879217080196,0.0129901836035702,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000023540",-0.775896788651561,0.660886212576858,12.1220074961621,0.00374154080764803,0.0129965988266626,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000029474",0.471301905891969,3.752472551131,12.0876594767199,0.00375045188894461,0.0130158092568654,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000023837",0.883406267307916,3.55021895079499,12.0870843404905,0.00375123901688068,0.0130158092568654,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000012348",0.430189019305558,4.46529444096606,12.0866130658715,0.00375131566165424,0.0130158092568654,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000011532",-0.303775355020828,6.56828678626897,12.0856870215824,0.00375212209353584,0.0130158092568654,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000011136",0.476296642393118,5.21119794864754,12.0851154506045,0.00375276259095964,0.0130158092568654,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000030696",-0.746173134626478,2.12678012499298,12.0874086860634,0.00375303582610796,0.0130158092568654,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000042211",0.592544172435083,1.85679220989025,12.0881037716121,0.00375339615779374,0.0130158092568654,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000031999",1.00570183988919,0.0410516548959,12.1416836772016,0.00375868059108407,0.0130309973320255,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000000093",-0.446425693253628,3.31695164514822,12.0785653450447,0.00376039145178573,0.0130337918342092,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000009319",-0.310848542283008,5.83063233305844,12.0740034895152,0.00376462681609378,0.0130453330011621,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000016722",-0.431943739415971,3.92817464583669,12.066181164102,0.00377335228002094,0.0130695213699118,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000004834",-0.397297786087984,4.08951119383334,12.0660851153655,0.00377342168534976,0.0130695213699118,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000005020",-0.962323773443095,1.57716661914734,12.0672447076378,0.00377856730755477,0.0130812659015144,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000016810",-0.896250869067067,3.26646850457624,12.0617196691812,0.00377862876891368,0.0130812659015144,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000001656",0.398263337696081,5.15249812816165,12.0527913534266,0.00378747415191784,0.0131087374239251,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000028047",-0.728110466078347,2.7247982106968,12.0525033294544,0.0037890844850277,0.0131111607030565,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000000469",-0.555690113041876,3.43360683742844,12.0488764975274,0.00379229090511329,0.0131191043439378,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000005057",-0.59705457270557,2.28711271729718,12.0393780758956,0.0038040960906704,0.013156783718153,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000018055",-0.7101375675399,1.77237383038374,12.0406111602276,0.00380505072706099,0.0131569264818324,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000015810",-1.34344462244429,7.46070503649076,12.0356114356645,0.00380604096435662,0.013157192246594,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000038079",-0.562796666270836,2.41123018131832,12.0328096144412,0.00381090451401958,0.0131708444156555,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000004339",-0.398271236639184,4.54239009032146,12.0286122188161,0.00381384820934285,0.0131778564297394,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000005610",0.549845797943587,2.10166859753572,12.020596643563,0.00382514194585373,0.0132137097673916,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000038491",1.02275070125564,1.05431915963143,12.0286409894538,0.00383228482113599,0.0132320941225174,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000008036",1.12838538328459,0.861488445818792,12.0371054756845,0.00383230105374125,0.0132320941225174,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000022447",-1.59690529485767,4.93224647278808,12.0078815749622,0.00383645191697232,0.0132432518245834,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000003610",0.383616741448575,3.71073154897679,12.0055478959,0.00383928729058481,0.0132494750575465,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000000071",-0.364973517494739,7.91424715484435,12.0043524768944,0.00384015132675893,0.0132494750575465,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000011756",-1.59786328189335,0.554196163135982,12.0541854612173,0.00384101408124361,0.0132494750575465,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000003917",-0.673966016628719,4.05147729585321,12.0007644574277,0.00384440267501102,0.0132579891150428,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000060529",0.735121043291835,1.42591168068812,12.0067243558036,0.0038455151953169,0.0132586516008952,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000011825",0.478662550370974,4.69480016264408,11.9897617133316,0.00385633453285609,0.0132927731385001,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000033388",-0.772796719257417,0.850425307646871,12.0029030798567,0.00386206741503441,0.0133093495487011,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000003687",0.539592227518084,6.8944713341995,11.9816934317251,0.00386509899933343,0.0133139652246448,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000011548",0.434706533756493,4.54071256529538,11.9810888377104,0.00386593210817958,0.0133139652246448,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000011312",0.440027627652925,4.14019719914445,11.9809894335699,0.00386617955811797,0.0133139652246448,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000042491",-0.681381091399312,1.61567921729504,11.983236103316,0.00386889381952492,0.0133201279804628,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000041121",-0.809278986576372,0.0625894723480036,12.0414726256363,0.0038706284211564,0.0133229157483293,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000057706",0.633408347388493,2.79921286007702,11.9753678918152,0.00387331207689225,0.0133289681002467,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000011514",-0.679244747057092,4.57140104561568,11.9676417740124,0.00388082892117648,0.0133516457152011,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000004714",-0.932716292975392,0.84101226840695,11.9806165826806,0.00388943964552106,0.0133780749985031,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000028278",0.70898159286174,6.39524167641415,11.9574887924485,0.00389195526580141,0.0133835320133372,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000040412",-0.58925112656477,6.68422786063681,11.9551701585582,0.00389453789183011,0.0133892167856355,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000055030",-0.826021168302222,0.480169351039917,11.9895652709115,0.00389635183220324,0.0133922567747286,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000025214",0.618998485430804,3.09883066671052,11.9517241675197,0.00389926713219357,0.0133990799234848,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000031503",0.517536005164181,7.91730917210543,11.949218840492,0.00390117728944533,0.0134024466621655,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000063532",0.796292666080729,2.26244270996871,11.9480290384374,0.00390507656786629,0.0134126437673138,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000006239",0.38107414303993,3.97381057607499,11.9446067677317,0.00390667065942286,0.013414920345408,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000035132",-0.772261289461446,1.81091412350001,11.9470341083416,0.00390798452477959,0.0134162338130243,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000044340",-0.50672262661487,5.7133791230838,11.9402245837854,0.00391124477055936,0.0134217198012349,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000017727",0.636642658764416,3.8182138346472,11.9404378864723,0.00391144600663549,0.0134217198012349,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000022845",-0.336055058571645,6.00624972628672,11.9323076808063,0.00392012305720595,0.0134482906975594,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000023351",-0.531490170600126,3.96173911692577,11.9244026047156,0.00392935090962756,0.0134767380602821,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000019612",0.836070414940079,1.01911882459864,11.924095543327,0.00394659565101566,0.0135326613551251,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000013033",-0.7479008662783,3.14255418572303,11.8971208968079,0.00396078380084783,0.0135711682324364,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000007944",-1.03478630815877,5.01213164472536,11.8963208159094,0.00396089957376824,0.0135711682324364,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000028974",-0.373973938185186,5.81595486326132,11.8961711210084,0.00396095640056242,0.0135711682324364,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000031302",-0.606220784371365,3.87670472583415,11.895918271633,0.00396159405882646,0.0135711682324364,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000063008",-0.67992268388884,2.65783913971033,11.893492744474,0.00396544452247949,0.0135811289458671,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000025182",1.2023115789055,3.54715110679527,11.8815519673878,0.00397832865276761,0.0136220166967239,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000013989",2.05670183304832,0.540231219641303,11.9220359361287,0.00398017338185836,0.0136250944785337,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000056080",0.891067159813225,2.57709361947877,11.8788335312926,0.0039825179067927,0.0136298813132214,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000061884",-1.12467455825728,1.22772061192509,11.8881003041312,0.00398411547356682,0.0136321100704822,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000014972",-0.574800579892247,4.57994025020695,11.8710788784136,0.00398977919611599,0.0136443974679377,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000022689",0.722648411752155,5.25380427471742,11.8706601211353,0.00399010551694965,0.0136443974679377,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000000839",0.382766786105416,7.0601434108999,11.8702453318125,0.00399054817996677,0.0136443974679377,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000056686",0.797859382510829,1.55501382499914,11.8751053667882,0.00399192012781994,0.0136458494165273,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000032220",0.307121629771224,4.91813009715397,11.8657272158377,0.00399582799839399,0.0136559673349622,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000008480",-0.594947179832564,2.67313462082975,11.8618448872865,0.00400159598573542,0.0136724359996487,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000043552",0.937972010776068,-0.0854415970240172,11.9212464707731,0.00400464817658847,0.0136796198680951,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000061243",-0.532718747441403,8.2501170968531,11.8546666108732,0.0040084542244068,0.013687394923069,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000022129",0.932245322340528,0.997687779077503,11.8711977242981,0.00400882465674614,0.013687394923069,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000021646",-0.876992646070754,6.99975133679761,11.8529579613331,0.00401042498681707,0.0136896142026303,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000021036",-1.72791242361016,1.90287354899137,11.8561900654713,0.00401497809027198,0.0137019093556901,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000036441",-1.27907723415699,0.706474308223026,11.8809564694475,0.00401679348553459,0.0137048579249469,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000006345",0.786871440071566,7.55847655432412,11.845515597654,0.00401901636610622,0.013709195063642,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000003831",-0.504551989291661,2.36834240118241,11.846314151797,0.00402003858096144,0.0137094355489464,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000028341",-0.602128968627322,4.49461194020158,11.8436036842161,0.00402143899222279,0.0137109653687501,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000021515",-0.825561307456424,1.01343632056526,11.8475816740319,0.00403278820045079,0.0137464065375044,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000017181",0.529790565121174,5.53254197427826,11.8191167519672,0.00404969294749136,0.0138007634039775,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000043301",-1.15980379640401,2.31112000726773,11.8135823743519,0.00405897606392005,0.0138291272944107,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000010589",0.465098477145714,4.02285550918143,11.8069296349772,0.00406424793059466,0.0138438144810159,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000006830",0.456425016306509,5.80755500246131,11.7992521083977,0.00407291047081522,0.0138700414496674,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000037854",-0.711231331026586,1.92227282684629,11.7843933038031,0.00409416224095102,0.0139389489672541,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000052004",1.16645323991125,0.200435164274475,11.8347384914417,0.00409508032137587,0.0139389489672541,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000036804",-0.542292652319506,3.85551116992827,11.7757913228772,0.00410091428381624,0.0139532618114165,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000006503",-1.05030692515675,0.0383642543738874,11.8405586222786,0.00410122252756246,0.0139532618114165,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000009137",0.446869742145357,3.48998432801302,11.7729704778807,0.00410443420203257,0.0139583914215904,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000011943",0.785116080938291,4.0828593814319,11.7726304490731,0.00410466824448851,0.0139583914215904,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000007798",0.600745679271389,4.51476526494104,11.7696456628121,0.00410802254576835,0.0139665010082117,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000014670",0.599538887029534,6.67915099621207,11.7638753294679,0.00411467589303327,0.0139858202546353,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000025447",-0.622035336198523,3.8377601681767,11.7602291240985,0.00411940514292232,0.0139985919046464,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000010433",-0.528542871193297,5.38280448403862,11.7578134961929,0.0041219113550041,0.0140038049690646,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000039311",0.649858866057272,4.42114380769403,11.7482742616421,0.00413345352420384,0.0140397071483509,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000001485",-1.22374984213079,1.60079545683053,11.7533151775924,0.00413561314396575,0.0140437311029766,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000040944",-0.358404315579837,6.51325883591846,11.7446321135582,0.00413760386066388,0.0140450976359755,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000017106",0.362586733356649,4.14574926010037,11.7445916126991,0.0041379655929941,0.0140450976359755,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000021746",0.428892643307245,4.40969444629122,11.741939802673,0.00414102077614496,0.0140521564853635,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000016140",1.33106057633907,2.03371618299929,11.7418230230374,0.00414613988600572,0.0140643479797553,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000016346",0.373892173067179,2.99554285646883,11.7379563391755,0.00414656618327113,0.0140643479797553,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000022405",-1.25532529089281,0.837923869978344,11.7583802559161,0.00415261826761663,0.0140815598269815,"ACLT_t7_vs_Control_t0","down",TRUE,TRUE,"strict_down"
"ENSSSCG00000006392",-0.726553496210594,4.52726959768759,11.7309748159141,0.00415414106496018,0.0140834083409629,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000000753",0.678041437428846,7.02196512655802,11.7259321354883,0.00416002450348198,0.0141000359935666,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000010160",0.399819160626719,4.69337041230388,11.7248178295686,0.00416151114064938,0.0141017567586578,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000013308",-0.432924451206159,4.24490722571666,11.7180190186694,0.00416982281869559,0.0141265987072695,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000014081",0.654345987301693,2.3691217594903,11.7169376344158,0.00417306390705949,0.0141342547804354,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000035747",-0.446816528643312,4.63893784232789,11.7134272763164,0.00417524438511442,0.0141383157892744,"ACLT_t7_vs_Control_t0","down",TRUE,FALSE,"not_strict"
"ENSSSCG00000007800",1.08073161323879,1.16337931213161,11.7159481704137,0.0041892087918919,0.0141822685422333,"ACLT_t7_vs_Control_t0","up",TRUE,TRUE,"strict_up"
"ENSSSCG00000030477",0.680707070027398,1.36356191065504,11.7026300892334,0.00419713913946655,0.0142042376037377,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
"ENSSSCG00000022402",0.605327692028204,6.48863345992608,11.6947957018028,0.00419767021722397,0.0142042376037377,"ACLT_t7_vs_Control_t0","up",TRUE,FALSE,"not_strict"
