"gene_id","logFC","logCPM","F","PValue","FDR","comparison","direction","FDR_lt_0_05","strict_DE_FDR_0_05_abslogFC_1","strict_direction"
"ENSSSCG00000031764",-0.419396013398604,3.5004745156681,5.40350608808911,0.0359457582623713,0.0761495243835217,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000013896",-0.417226356771184,3.34803180142288,5.40281267758469,0.0359564650052223,0.0761608150641497,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000007246",0.197950645703625,6.69775591644915,5.40120893873622,0.0359777099451075,0.0761944204040824,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000006888",-0.837085323389365,0.130709772606531,5.41444111153667,0.036014741536129,0.0762614440301586,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000029675",-1.02067202963236,1.51117239771622,5.39308791223358,0.0361207976319995,0.0764745855993485,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000011673",0.22362958177923,6.10388390275351,5.38883577521486,0.0361593877449816,0.0765448465132148,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000031775",-0.261078848072987,4.15516325650585,5.38703391677309,0.0361867814537832,0.0765833484616685,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000014051",0.393488123768002,4.14444084601588,5.38692941609547,0.0361883896677455,0.0765833484616685,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000004140",0.200929063133359,5.59617226478374,5.38371698656432,0.0362348719426315,0.0766702608597898,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000029281",-0.646639567171173,1.56551408467446,5.38190870023771,0.0362793856364806,0.07675298254744,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000024119",0.189529717599723,7.13793815509848,5.37792615203307,0.0363204555346582,0.0768283948914125,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000058017",-0.580492205733273,2.52660359309034,5.37740313976335,0.0363333214171603,0.0768441338737732,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000010433",-0.314968005659842,5.43584311537558,5.3740557680582,0.0363778297305036,0.0769267811739106,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000039348",-0.488537518128781,6.18010191472864,5.37365792821023,0.0363837118467716,0.07692773467647,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000021941",-0.433981448758457,1.94146545711305,5.37280793252019,0.0364064993314678,0.076964426347897,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000036520",-0.365036921795836,3.80018599766761,5.37032633006518,0.0364343751920001,0.0770118624413504,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000006002",1.4561553782936,7.53538053377966,5.36716001277278,0.036480240673251,0.0770897023460006,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000034562",-0.254203826673337,5.12119788534026,5.36704302228317,0.036482086615733,0.0770897023460006,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000021145",0.255241801868348,5.25442486982601,5.36557337856531,0.0365039559064502,0.0771244080338545,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000014177",0.29886661661823,4.45801474683823,5.3640032747222,0.0365277985644045,0.0771632720158428,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000013446",-0.224094345381806,4.85411966708176,5.36040908897309,0.0365811679654902,0.0772644889745306,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000031736",-1.54747129130869,1.30230917790099,5.3624192043903,0.0366072276356497,0.0773080024200599,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000021874",-0.710577539313777,2.70798694560148,5.35617757799081,0.0366484722318724,0.0773835659946691,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000015794",0.39733142570478,1.3702751604633,5.35679849871633,0.0366571211089941,0.0773902911593073,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000002656",0.37818252854772,3.04636932575763,5.35463233380443,0.0366701347393477,0.0774062277866051,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000033791",0.320629552938258,4.42091175898272,5.35243821507917,0.0367006921959863,0.0774591870457384,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000022333",0.261553515516223,2.98415309449606,5.34977707441348,0.0367430399784999,0.0775370110630919,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000033123",0.29133714822565,5.41859987428744,5.34879268805996,0.0367547748501128,0.0775502206132873,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000063364",0.640065757421166,0.348188769343378,5.35704367538266,0.0367732067049382,0.0775775543295717,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000003820",0.263169955802415,5.65315980458103,5.34460796357023,0.0368176473788385,0.0776597405024375,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000005136",0.627832991834726,0.962362715155288,5.343651237157,0.0368801032111614,0.0777798960516513,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000017921",-1.06677859005944,0.853685629174198,5.34031300783445,0.0369619383963908,0.077940880667929,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000018014",0.268470120411255,3.55496162105482,5.33228079895526,0.0370052576421118,0.0780206116765214,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000048443",0.733892215148516,1.53742861621983,5.3311875228922,0.0370405322958125,0.0780800257908653,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000014999",-0.431953097258196,2.35312437112263,5.32998276064791,0.0370444629564117,0.0780800257908653,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000030015",-0.363335380499059,4.87390233573682,5.32835282450817,0.0370634003312161,0.0781083175556234,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000004552",0.229914987931718,4.70401228495424,5.32713259777786,0.0370820449970742,0.0781359841324841,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000038422",0.257767547689284,5.4726062675231,5.32643583179827,0.0370921846408331,0.0781457241191075,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000031154",-0.699571038788719,8.7449282391743,5.32572745921829,0.0371029068308433,0.0781566883331446,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000031680",0.316692722350506,4.25508722018578,5.3230395921824,0.0371446369976253,0.0782329573880096,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000057274",0.570416661491625,1.48200091138077,5.3231702985527,0.0371621685577187,0.0782582449377828,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000024800",-0.632415442359572,2.83055447517721,5.3210835599772,0.0371770727011206,0.0782779928257279,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000002841",0.303933553555575,5.18582047924635,5.32026461649784,0.0371860385956478,0.0782852334525499,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000023903",-0.395385774480388,5.12086473073089,5.31949208678706,0.0371977391197996,0.0782982281011803,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000039094",-0.568718223778473,6.72141105360106,5.31844449868431,0.0372136495786963,0.0783200791430394,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000005030",0.553736214206603,6.04846405050231,5.31586434812919,0.0372529824313571,0.0783819847108792,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000001095",0.269742813212184,4.16858120792802,5.31584880544237,0.0372541316770431,0.0783819847108792,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000016717",1.03113156904421,0.594605892313009,5.32259130672328,0.0372722784925299,0.0784049247967637,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000012415",-0.737190472968964,1.07575344712263,5.31671805644354,0.0372803914675626,0.0784049247967637,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000010835",0.206196799787266,7.15491071862048,5.31376794895108,0.0372849586709767,0.0784049247967637,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000025355",0.254893014182839,4.791510466582,5.3136396497084,0.0372871768872494,0.0784049247967637,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000015523",0.628992937053552,3.23367077100275,5.31116595513211,0.0373272083546941,0.0784774497752543,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000013757",-0.3167420257689,5.00803631190863,5.31064412921627,0.0373329235143251,0.0784778166602702,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000055498",-0.316670415076009,2.96933865415091,5.30794846078531,0.0373769551012226,0.0785587167315205,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000001620",-0.869833645035844,2.30351403580931,5.30509830430583,0.0374252873200093,0.0786486305045418,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000007092",0.187105442122557,4.62503354064704,5.30359304842751,0.0374411992054623,0.0786703969064186,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000034207",-0.394095039888583,5.25489228123673,5.30295881609877,0.0374504370629463,0.0786781356510784,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000058656",-0.488561755961871,2.79933500222045,5.30130945670003,0.0374793836525767,0.0787272712524242,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000007765",-0.713671888035742,0.535499157758352,5.30345071810932,0.0375529132132993,0.0788700270986315,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000040566",-0.349870077172439,4.50260093713422,5.29576090826347,0.0375617242531569,0.0788768365191571,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000001372",0.276102156498406,5.65139806183248,5.29500398284276,0.0375727254082274,0.078888242318727,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000000635",0.348030805140868,3.14488869011069,5.29349995889191,0.0375984446886256,0.0789305425477535,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000005424",-0.318452482996277,3.4176809509552,5.28862435330413,0.0376730721424775,0.0790754881188576,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000038237",-0.225780166928506,4.63274901346682,5.2878174355468,0.0376841329701001,0.0790869846478735,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000037645",-0.698481518993417,6.09841128639259,5.28693627181659,0.0376972375215353,0.0791027662600039,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000014267",-0.243706982892453,4.06410033823563,5.28293338232766,0.0377601425730479,0.0792230276114132,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000037324",0.744097685340333,3.48523140807455,5.2825482713604,0.0377670344897516,0.0792257518532052,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000035983",0.517521486944333,9.16500793804485,5.28020331175896,0.0378015148515017,0.0792863403460195,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000011434",-0.227604481448958,5.66910387211946,5.2788558415262,0.0378224486104594,0.0793185019423375,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000034450",-0.349766616489326,3.49067512334556,5.2783991260304,0.037831270977966,0.0793252586427698,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000024999",-0.218215711139218,4.44473301410392,5.27784335108453,0.0378389002546512,0.0793295120199645,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000008240",-0.588421298517974,3.80212486085915,5.27608189795492,0.0378668940859568,0.079376452247076,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000034980",-0.809127182090742,3.91626441589118,5.27525152652551,0.0378797280582719,0.0793916052408054,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000012288",-0.332351771811763,2.7367227416407,5.27427107842243,0.0378975308959385,0.0794171663870504,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000034131",0.287691560220931,7.61205231926599,5.27333611798238,0.0379082356295268,0.0794278475527541,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000057488",0.493330575624658,0.601449334162468,5.27784244766521,0.0379245942761089,0.0794503702598441,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000017104",0.226146234106508,5.60842349068494,5.27165786381916,0.0379343923400207,0.079459144203498,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000001680",-0.331394461531654,5.11847427266023,5.27033047203318,0.0379551019326608,0.0794907679689793,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000024771",-0.442964878114478,2.94457200949896,5.26775332005456,0.0379984113914139,0.0795684800416155,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000058841",0.484923619890512,1.34590593046662,5.26879781947989,0.038003443058566,0.0795684800416155,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000030672",-0.2844201846737,3.79429767468077,5.26320766808573,0.0380675150839726,0.0796908488988158,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000021217",0.217210541765046,5.74630649405419,5.26111148208994,0.038099107692326,0.0797451989587861,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000011353",-0.417032757587016,4.32191718853143,5.25998860581645,0.038117456452096,0.0797718163693096,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000033392",1.03794208923976,1.82455062702711,5.25983601165264,0.0381353414763249,0.0797974555577878,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000060843",0.461154368588227,2.32823933382981,5.25793193200467,0.0381553170146031,0.0798274608855005,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000032849",-0.955525986528827,0.466740229304022,5.26552392286983,0.0381785136713077,0.0798641954866935,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000059521",0.41383884156351,2.58255582779664,5.2554188488214,0.03819309211403,0.079882893783686,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000015733",-0.452386109321116,2.21899085052889,5.25505395588076,0.0382013818396015,0.0798884353131722,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000022343",-0.263198234030929,8.82830392521338,5.25369864117986,0.038215369714856,0.0799058896724565,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000029594",-0.228090926813713,6.25244107242248,5.249921255913,0.0382747931990129,0.080018327803811,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000033787",-0.533594441984062,2.40819326541884,5.24986321899982,0.0382816370235754,0.0800208244985127,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000010079",-0.257605930374354,5.03949226724413,5.24807991012241,0.0383039012181974,0.0800555491891025,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000035152",-0.665331486737226,5.08896139217958,5.24553887668419,0.0383440957828856,0.0801277327631737,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000031922",-0.400937953074603,5.45130987235873,5.24341465227248,0.0383774105438372,0.0801855204223204,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000021718",0.223911411503699,3.76156662371187,5.24195504587469,0.0384016923110599,0.0802049351043758,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000027946",-0.482941949168535,6.43660987272667,5.24169501829088,0.0384045573810477,0.0802049351043758,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000016111",-0.34614188771244,4.55974642312743,5.24170501623619,0.0384050673946559,0.0802049351043758,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000015302",-0.754546592226637,2.56257092930528,5.24173384494243,0.0384093529238196,0.0802049351043758,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000013647",-0.217662258969541,6.16690602023514,5.24024272296602,0.038427523363435,0.0802310496638698,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000054203",-0.650432923724569,1.00902446224724,5.241709676161,0.0384481526519126,0.0802622894858792,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000033116",-0.232327919641956,3.61991434262371,5.23610998321058,0.0384945050846186,0.0803472104359767,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000005984",0.574506193843042,4.19457446883522,5.23351954285476,0.0385350386120665,0.0804199627083115,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000038466",0.173015533760841,5.84539132038903,5.23265902196716,0.0385477022759418,0.0804345396341248,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000025675",-0.273515097694435,10.8382289694678,5.23198585750265,0.0385583738627683,0.0804394750757296,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000040731",0.355672998353191,3.949977349395,5.23186106045572,0.0385614258517512,0.0804394750757296,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000034500",0.884019328423854,1.71952211232141,5.2312414698377,0.0385874856910678,0.0804766631572363,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000016946",-0.333559641138887,2.31726580654143,5.23035277425954,0.0385906167864974,0.0804766631572363,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000001820",-0.353805321053264,3.90283625492546,5.22845458844267,0.0386157008748321,0.0805171186796882,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000013720",-0.391340820169545,8.14516923443065,5.227859188259,0.03862397354884,0.0805225141810083,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000016922",0.209830838307791,6.34345263616052,5.2272874796984,0.0386330797403694,0.0805296455397487,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000011379",-0.331856513778544,3.62466375578055,5.22345093665652,0.0386956999528552,0.0806483069647207,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000012411",0.368453674755905,5.44521455682858,5.22169115712314,0.0387223614198322,0.0806920004635138,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000015023",0.304426015290292,4.61678789113296,5.21750970837572,0.0387896127165505,0.0808202522090646,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000015815",-0.238951496541793,7.50753960891749,5.21500471924682,0.0388291561235413,0.080881384620282,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000009943",0.556287521534346,2.80441360825015,5.21517054891489,0.0388303738645805,0.080881384620282,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000000799",0.239507290179096,4.87150154721977,5.21280318597589,0.0388646178443715,0.0809408097555768,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000039802",0.614975591900619,1.94754624483604,5.20967439192262,0.0389255490494573,0.0810557889939008,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000036832",-0.33359769938485,4.71515458836564,5.20536423396677,0.0389843433454205,0.0811563358722002,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000033695",0.221216933287592,4.79011109419163,5.20529261670399,0.0389852943571343,0.0811563358722002,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000006048",0.193022959264135,4.99419665165125,5.20342317705955,0.0390152356597028,0.081206730034391,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000016346",0.242519541210942,2.88582289353826,5.20322590787143,0.0390216054959253,0.0812080546935478,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000021229",-0.403596832579979,6.52775075156455,5.20141910553337,0.0390474076626108,0.081242119620699,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000016317",-0.309707746714821,5.32865126294063,5.20129442816172,0.0390494458046963,0.081242119620699,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000012403",0.228487337518905,7.22848550184593,5.20036964368238,0.0390643223535908,0.0812611340602526,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000004795",-0.393696986746367,2.97413449695683,5.19974297277573,0.0390775322781624,0.0812766765327301,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000012127",-0.439626570912571,2.07164620708798,5.19789870060991,0.0391130656629144,0.081338637799078,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000056207",-0.369152419939092,1.43259525611628,5.19484290989967,0.0391737622315497,0.0814433425497684,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000001421",-0.485746005584469,1.80387958948825,5.19430719136875,0.039174914769244,0.0814433425497684,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000046422",-0.360829727568232,2.05048602232577,5.18624065568654,0.0393019168168986,0.0816953844723439,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000009164",0.282069979021597,4.12277617012458,5.18496340770747,0.0393146452206208,0.0817081469822085,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000017178",0.7101583769342,1.30685132309274,5.18640231993184,0.0393195940292808,0.0817081469822085,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000001765",0.710849515184024,4.72020527737498,5.18353924902582,0.0393371877022275,0.0817327162409199,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000013298",-0.309717651392977,3.50668873353549,5.18284491054535,0.0393498887419428,0.0817471141303723,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000003492",-0.601104772325325,5.02228322846895,5.1776543268361,0.0394329012349339,0.0819075543469137,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000017940",-0.245484366550145,5.20748117010284,5.17721294170861,0.039439887919235,0.0819100546170154,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000008232",-0.29918764587079,5.54857993382629,5.1734742245373,0.0395008995587399,0.082024738506083,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000005183",0.318526642553209,4.64033482191902,5.17058045053927,0.0395486644803404,0.0821118856199856,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000017420",-0.360803971691551,3.13748332256183,5.16491358688323,0.0396435291824713,0.0822967825502745,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000023681",-0.577976416798244,1.10946457941098,5.16607825193455,0.0396578740492907,0.0823127654905507,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000043195",-0.188505179685005,5.78358654811396,5.16358492219386,0.0396628512053804,0.0823127654905507,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000032563",-0.405616232305255,3.01628130283682,5.1623630051452,0.039685848070266,0.0823484254420229,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000037892",-0.556119322203673,2.19499466405563,5.15962607342963,0.0397357594594629,0.0824257453679634,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000013087",-0.426669468004178,3.48320384026225,5.15907641687562,0.0397387279265805,0.0824257453679634,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000002337",-0.218222311474658,5.27562632650397,5.15885747584102,0.0397405687036022,0.0824257453679634,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000051245",0.192664676834436,5.57721779990214,5.15687165331519,0.0397732472643907,0.0824814457178375,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000016738",0.189230416246086,6.5516465196708,5.15592570072941,0.0397888126580198,0.0825016458041564,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000005925",-0.544326775477035,2.52522550352284,5.15557799960657,0.0397997652460231,0.0825122767776158,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000038348",0.265719402529184,5.27904021785152,5.14674615787364,0.0399405084440219,0.082788982167737,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
"ENSSSCG00000016975",-0.289607869731608,3.80977358874077,5.14631349235789,0.0399488164821633,0.082788982167737,"ACLT_t28_vs_Control_t0","down",FALSE,FALSE,"not_strict"
"ENSSSCG00000034714",0.303924791678084,3.66394589159051,5.14620907771744,0.0399507690706356,0.082788982167737,"ACLT_t28_vs_Control_t0","up",FALSE,FALSE,"not_strict"
