"panel","timepoint","gene_id","ENTREZID","SYMBOL","label_final","logFC","AveExpr","t","P.Value","FDR","B","strict_DEG","direction","label_score","neg_log10_FDR","DEG_class"
"Figure1D","1W","G10090_28914","102641031","","G10090_28914",0.04008232819112,-0.541595572111392,0.168287164617076,0.867694940749785,0.884002441593947,-6.50869587215926,FALSE,"Not_strict",0.00214626980837146,0.0535465354741283,"Not strict"
"Figure1D","1W","G10090_20749","69606","Mtfmt","Mtfmt",0.00950969562898574,3.1012993042551,0.166505280180509,0.86908236489739,0.885310641629464,-7.28701265157201,FALSE,"Not_strict",0.000503103937231504,0.0529043154334018,"Not strict"
"Figure1D","1W","G10090_14267","20203","S100b","S100b",-0.0390354045104221,2.95778216028617,-0.166468023626874,0.869111378451092,0.885310641629464,-7.25714536497479,FALSE,"Not_strict",0.00206514135328981,0.0529043154334018,"Not strict"
"Figure1D","1W","G10090_5665","228357","Lrp4","Lrp4",0.0179800949684722,3.72394400374167,0.166399688795165,0.869164594709941,0.885310641629464,-7.39914728931387,FALSE,"Not_strict",0.000951224615734573,0.0529043154334018,"Not strict"
"Figure1D","1W","G10090_14081","78521","B230219D22Rik","B230219D22Rik",-0.0177128162622788,5.79348564134727,-0.165770829278862,0.869654353204849,0.885746455676791,-7.45773468490574,FALSE,"Not_strict",0.000933298506054282,0.0526905768249759,"Not strict"
"Figure1D","1W","G10090_15930","74478","Snx29","Snx29",0.0165836210510747,2.33449208089127,0.164963459670814,0.870283213828659,0.886323873690716,-7.11963200369848,FALSE,"Not_strict",0.000869106991591436,0.0524075525432435,"Not strict"
"Figure1D","1W","G10090_18628","26406","Map3k3","Map3k3",0.00851140397433454,6.09981995640853,0.164080240634745,0.870971253216152,0.886961474758155,-7.42172985065333,FALSE,"Not_strict",0.000443403661495713,0.0520952433738031,"Not strict"
"Figure1D","1W","G10090_16603","20720","Serpine2","Serpine2",-0.014344153564072,7.74416762378824,-0.16374086810724,0.87123565650046,0.887167602118834,-7.18759705381855,FALSE,"Not_strict",0.000745814600613025,0.0519943262794591,"Not strict"
"Figure1D","1W","G10090_3733","19044","Ppox","Ppox",-0.0168893908310362,4.43231461466542,-0.163253431462146,0.871615442417537,0.887491184378326,-7.48365914346597,FALSE,"Not_strict",0.00087547765551037,0.0518359521825725,"Not strict"
"Figure1D","1W","G10090_18099","78834","Zfp623","Zfp623",-0.00991053874306102,3.22427733949657,-0.162398234169926,0.872281844561723,0.888106536534065,-7.31253841896104,FALSE,"Not_strict",0.000510738954927706,0.0515349334853573,"Not strict"
"Figure1D","1W","G10090_1806","24058","Sigirr","Sigirr",0.0247746402375109,1.53393676597525,0.16195209243599,0.872629533291561,0.888347691194037,-6.94208158202416,FALSE,"Not_strict",0.00127383822323803,0.0514170220445557,"Not strict"
"Figure1D","1W","G10090_19091","640524","Sptbn5","Sptbn5",-0.0430701041706736,0.070589171546868,-0.161935004103095,0.872642851149869,0.888347691194037,-6.63201067361694,FALSE,"Not_strict",0.00221453649560484,0.0514170220445557,"Not strict"
"Figure1D","1W","G10090_18023","22193","Ube2e3","Ube2e3",-0.00724906856167746,5.10755304963963,-0.161436699797583,0.873031223349686,0.888679837638336,-7.50460066137384,FALSE,"Not_strict",0.00037154863861079,0.0512546729899892,"Not strict"
"Figure1D","1W","G10090_23993","11504","Adamts1","Adamts1",0.0183995784408187,5.56339431872757,0.161265717982155,0.873164491938725,0.888752279099225,-7.47963268625708,FALSE,"Not_strict",0.00094241302322935,0.0512192725643456,"Not strict"
"Figure1D","1W","G10090_2853","54401","Ywhab","Ywhab",-0.0200673916308945,7.56601251928843,-0.160494967218723,0.87376528656977,0.889300548758977,-7.21582457942086,FALSE,"Not_strict",0.00102246249451734,0.0509514396949938,"Not strict"
"Figure1D","1W","G10090_15415","109077","Ints5","Ints5",0.00877088793363309,4.36547341277161,0.160354096034525,0.873875102989412,0.889349068331778,-7.47822718961484,FALSE,"Not_strict",0.000446681549012733,0.0509277455592466,"Not strict"
"Figure1D","1W","G10090_16064","215257","Il36g","Il36g",0.0281281665128741,0.717724282117687,0.159778914928916,0.874323513305109,0.889742145979479,-6.76599783911228,FALSE,"Not_strict",0.00142710607003234,0.0507358369547181,"Not strict"
"Figure1D","1W","G10090_9652","11443","Chrnb1","Chrnb1",0.0329872742484767,5.11453694450249,0.15952147021243,0.874524230688259,0.88986278326138,-7.50427787050106,FALSE,"Not_strict",0.0016716946572428,0.0506769563514328,"Not strict"
"Figure1D","1W","G10090_17542","26900","Ddx3y","Ddx3y",-0.285322325372843,0.0979328647176249,-0.159467357739266,0.874566420695361,0.88986278326138,-6.64069488833316,FALSE,"Not_strict",0.0144592670290089,0.0506769563514328,"Not strict"
"Figure1D","1W","G10090_12497","68815","Btbd10","Btbd10",0.00912989518542239,3.66724948626484,0.158995083774491,0.874934655752356,0.890174168809325,-7.39165617823339,FALSE,"Not_strict",0.000461288066402719,0.0505250122848346,"Not strict"
"Figure1D","1W","G10090_10780","225027","Srsf7","Srsf7",-0.0101514961720828,5.3168816463424,-0.156929869520338,0.876545252872514,0.891749421615024,-7.49754861597011,FALSE,"Not_strict",0.000505109656541037,0.0497571636711166,"Not strict"
"Figure1D","1W","G10090_6245","67972","Atp2b1","Atp2b1",0.0137221415657838,6.48595318930081,0.15551564124887,0.877648479210195,0.892808315750433,-7.37177400663997,FALSE,"Not_strict",0.000675702584224675,0.0492417733037779,"Not strict"
"Figure1D","1W","G10090_1754","225164","Mib1","Mib1",-0.0181290680804895,5.53293918164688,-0.152983330402874,0.879624539540305,0.894754906913164,-7.48426171716001,FALSE,"Not_strict",0.000875559862570881,0.0482959112229911,"Not strict"
"Figure1D","1W","G10090_8531","107607","Nod1","Nod1",-0.0137309688028576,4.52861901254157,-0.152311439588079,0.880148976003354,0.89519602535134,-7.4924109130267,FALSE,"Not_strict",0.000660210447314134,0.0480818547324015,"Not strict"
"Figure1D","1W","G10090_33072","225160","Thoc1","Thoc1",-0.00808313077326153,4.77528836985867,-0.15226746135558,0.880183304641095,0.89519602535134,-7.50467237603689,FALSE,"Not_strict",0.000388651919622965,0.0480818547324015,"Not strict"
"Figure1D","1W","G10090_20256","15413","Hoxb5","Hoxb5",-0.0267386303724498,0.523643201670641,-0.151419700826016,0.880845098236178,0.895805443494738,-6.72765297641509,FALSE,"Not_strict",0.00127774028819542,0.047786302828433,"Not strict"
"Figure1D","1W","G10090_6547","234663","Dync1li2","Dync1li2",0.010788902105152,6.34886759853112,0.150860326679252,0.881281814975918,0.896185891716078,-7.3912613016223,FALSE,"Not_strict",0.000513572209855522,0.0476018972876096,"Not strict"
"Figure1D","1W","G10090_20865","170786","Cd209a","Cd209a",-0.0326206727791287,2.1140131258673,-0.150483005073053,0.881576420580737,0.896421781649206,-7.07343898341232,FALSE,"Not_strict",0.00154907743884832,0.0474875993311656,"Not strict"
"Figure1D","1W","G10090_21070","14469","Gbp2","Gbp2",-0.022322827315047,4.59220733673391,-0.150073807381306,0.881895934068869,0.89668296358505,-7.49685066419879,FALSE,"Not_strict",0.00105723324346459,0.0473610814859438,"Not strict"
"Figure1D","1W","G10090_21365","29818","Hspb7","Hspb7",-0.0327350983289484,8.46589509389517,-0.149696832988798,0.882190304701736,0.896918545793304,-7.07648591422651,FALSE,"Not_strict",0.00154663505601947,0.0472469958842842,"Not strict"
"Figure1D","1W","G10090_12066","13002","Dnajc5","Dnajc5",0.00688064102725495,6.04788092695546,0.14925502622672,0.882535323397289,0.897205584509384,-7.43071748116346,FALSE,"Not_strict",0.000324133456905996,0.0471080318857021,"Not strict"
"Figure1D","1W","G10090_8420","12455","Ccnt1","Ccnt1",0.0294522020661824,2.24837364346056,0.148906157550462,0.882807780960513,0.897418820381155,-7.10250551545058,FALSE,"Not_strict",0.00138439565765153,0.0470048268221385,"Not strict"
"Figure1D","1W","G10090_24016","21345","Tagln","Tagln",0.0229866208935393,6.18961430957421,0.14867252298737,0.882990251833146,0.897540556430439,-7.41239989185748,FALSE,"Not_strict",0.00107912802409354,0.0469459181969999,"Not strict"
"Figure1D","1W","G10090_12930","100121","Tdrd7","Tdrd7",-0.00760320909915911,4.43815517974475,-0.148391290325855,0.883209906015237,0.897643115709105,-7.48642349377717,FALSE,"Not_strict",0.000356562340652881,0.0468962954987409,"Not strict"
"Figure1D","1W","G10090_13536","232431","Gprc5a","Gprc5a",-0.0404177224921882,1.7759220805755,-0.148382724421868,0.883216596485214,0.897643115709105,-6.99832041007958,FALSE,"Not_strict",0.00189544145737976,0.0468962954987409,"Not strict"
"Figure1D","1W","G10090_10266","208211","Alg1","Alg1",-0.00758561592668315,4.10343856903916,-0.147596408236969,0.88383079278168,0.898203555993369,-7.4538922042732,FALSE,"Not_strict",0.000353681086479747,0.0466252298953918,"Not strict"
"Figure1D","1W","G10090_1358","14083","Ptk2","Ptk2",0.00699793539063606,5.21837043330345,0.147125934860171,0.884198317790232,0.898465371293873,-7.5032847962586,FALSE,"Not_strict",0.000325394596292249,0.0464986568363663,"Not strict"
"Figure1D","1W","G10090_3914","235682","Zfp445","Zfp445",-0.01630767210494,4.88523846244799,-0.147105884295864,0.884213981503941,0.898465371293873,-7.50810788158666,FALSE,"Not_strict",0.000758284849007589,0.0464986568363663,"Not strict"
"Figure1D","1W","G10090_10969","70579","Zc3h11a","Zc3h11a",0.00931651762709185,7.40801073660785,0.146778790829414,0.884469517164552,0.89862740860459,-7.24137264975355,FALSE,"Not_strict",0.000432475909649633,0.0464203393328018,"Not strict"
"Figure1D","1W","G10090_7406","22661","Zfp148","Zfp148",0.0125890817705933,5.04788634302553,0.146741009246553,0.884499034141867,0.89862740860459,-7.50764653867694,FALSE,"Not_strict",0.000584389447679328,0.0464203393328018,"Not strict"
"Figure1D","1W","G10090_2873","18572","Pdcd11","Pdcd11",0.00912249503468339,4.26917973651502,0.146488164411516,0.884696574316326,0.898764298647047,-7.47143013688329,FALSE,"Not_strict",0.000422865843150183,0.0463541872637324,"Not strict"
"Figure1D","1W","G10090_12654","99349","Dnajc24","Dnajc24",-0.013820121739811,1.90189878336916,-0.145909114389821,0.885148997542968,0.899160086870913,-7.0263243938484,FALSE,"Not_strict",0.00063797799511966,0.0461629793956059,"Not strict"
"Figure1D","1W","G10090_11678","66202","1110059G10Rik","1110059G10Rik",-0.00966937240229085,3.42890452627435,-0.14540738920883,0.885541037453236,0.899494484136082,-7.35376418877768,FALSE,"Not_strict",0.000444805590888249,0.046001495483085,"Not strict"
"Figure1D","1W","G10090_13133","13841","Epha7","Epha7",0.0268421346576207,1.12293061872949,0.145300180548237,0.885624812415504,0.899515733887741,-6.85524868436884,FALSE,"Not_strict",0.0012345029440399,0.0459912357860634,"Not strict"
"Figure1D","1W","G10090_6468","22290","Uty","Uty",-0.2256465942569,-1.13720276460861,-0.145026829114916,0.885838420749434,0.899668841057778,-6.40419059318265,FALSE,"Not_strict",0.0103610869937513,0.0459173205244797,"Not strict"
"Figure1D","1W","G10090_5697","11512","Adcy6","Adcy6",0.0166107084240723,5.7426112286361,0.144795613117473,0.886019109544473,0.899788495365524,-7.46566496210653,FALSE,"Not_strict",0.000761759845970173,0.0458595639946474,"Not strict"
"Figure1D","1W","G10090_9673","243864","Mill2","Mill2",-0.0215383108865411,4.08357894620758,-0.144009590775581,0.886633410812004,0.90034845257437,-7.45219879525855,FALSE,"Not_strict",0.000981918186010278,0.0455893775135291,"Not strict"
"Figure1D","1W","G10090_10499","208440","Dip2c","Dip2c",-0.00927103332241155,4.42163788060658,-0.143786457995556,0.886807809300724,0.900461654526938,-7.4859207581592,FALSE,"Not_strict",0.000422154430724485,0.045534776550094,"Not strict"
"Figure1D","1W","G10090_26320","237387","Lrrc3","Lrrc3",0.0279897713675215,0.927354788121358,0.142892571830007,0.887506520534086,0.901107188035709,-6.81353937085774,FALSE,"Not_strict",0.00126579671229153,0.0452235459758105,"Not strict"
"Figure1D","1W","G10090_22794","53945","Slc40a1","Slc40a1",-0.0241084316572032,4.70672050186985,-0.142220392177656,0.888031994700089,0.901576750578389,-7.50432935357285,FALSE,"Not_strict",0.00108481424000077,0.0449972961918758,"Not strict"
"Figure1D","1W","G10090_1073","16912","Psmb9","Psmb9",-0.0260245596009537,2.75345605877865,-0.141075370302169,0.888927231690338,0.902421622523971,-7.21735795483123,FALSE,"Not_strict",0.00116044831483279,0.044590507298739,"Not strict"
"Figure1D","1W","G10090_32488","237553","Trhde","Trhde",-0.0337472377689173,1.86097136894106,-0.138875192760568,0.890647864265158,0.904104240707808,-7.01833052017028,FALSE,"Not_strict",0.00147750447744377,0.0437814936902664,"Not strict"
"Figure1D","1W","G10090_4145","53604","Zpbp","Zpbp",-0.0214024933887793,-0.855599916799008,-0.138131871955849,0.891229296658641,0.904630290409378,-6.45491970593169,FALSE,"Not_strict",0.000931626449589719,0.0435288745412318,"Not strict"
"Figure1D","1W","G10090_14468","226151","Slf2","Slf2",-0.0153938107976467,3.95412384482894,-0.137574707374635,0.891665156617033,0.905008514634493,-7.43701171956525,FALSE,"Not_strict",0.000667280670219768,0.0433473347822215,"Not strict"
"Figure1D","1W","G10090_11113","81701","Egfl8","Egfl8",-0.0331392099419583,1.50025940134855,-0.137410493531293,0.891793624818577,0.905074715607309,-6.93908769601181,FALSE,"Not_strict",0.00143544368496205,0.0433155674947037,"Not strict"
"Figure1D","1W","G10090_10861","245695","Tceanc","Tceanc",-0.0131494828803914,1.65121541462665,-0.134410255820594,0.894141305103959,0.907393009313768,-6.97261717267263,FALSE,"Not_strict",0.000554968282842777,0.0422045709242565,"Not strict"
"Figure1D","1W","G10090_2640","14312","Brd2","Brd2",-0.00779965725120162,7.16142308410193,-0.134255109794214,0.894262733506342,0.907451888194658,-7.27954739288522,FALSE,"Not_strict",0.00032896139666721,0.0421763913557266,"Not strict"
"Figure1D","1W","G10090_3991","320571","Atp8b5","Atp8b5",-0.0350636617166116,-1.14441956776524,-0.134030488794017,0.894438542658544,0.90756593760539,-6.40285412496976,FALSE,"Not_strict",0.00147694497543508,0.0421218122445943,"Not strict"
"Figure1D","1W","G10090_29535","29867","Cabp1","Cabp1",-0.0270967518590158,0.201779137284859,-0.131047248960559,0.896774019759127,0.909858648007814,-6.6637521785149,FALSE,"Not_strict",0.00111167331138316,0.041026072688239,"Not strict"
"Figure1D","1W","G10090_1315","227937","Pkp4","Pkp4",0.00941173047269762,4.89413960556311,0.130981828999134,0.896825245531285,0.909858648007814,-7.50977410792286,FALSE,"Not_strict",0.000386126338495007,0.041026072688239,"Not strict"
"Figure1D","1W","G10090_3260","56873","Lmbr1","Lmbr1",-0.0101322836893936,4.23503081967422,-0.130099202846434,0.897516412499734,0.910495312914418,-7.47078146507536,FALSE,"Not_strict",0.000412609749596858,0.0407222855424758,"Not strict"
"Figure1D","1W","G10090_1413","228846","D630003M21Rik","D630003M21Rik",0.022227295917946,1.89179044125633,0.129612304521778,0.897897728207147,0.910817577854584,-7.0256409191161,FALSE,"Not_strict",0.000901730200123976,0.0405685965334151,"Not strict"
"Figure1D","1W","G10090_14984","71777","Ing3","Ing3",0.0103900580162024,3.53626770321632,0.128614985508269,0.898678859168681,0.91154533656269,-7.37454450412026,FALSE,"Not_strict",0.000417906071101306,0.0402217264282469,"Not strict"
"Figure1D","1W","G10090_4986","15587","Hyal2","Hyal2",0.00931987129616908,4.34197884516055,0.128119355680418,0.899067090480343,0.911874495525456,-7.48087506491264,FALSE,"Not_strict",0.000373400000654949,0.0400649310262937,"Not strict"
"Figure1D","1W","G10090_499","57808","Rpl35a","Rpl35a",0.0117737014144964,6.99684779531259,0.127984937605507,0.899172385788904,0.911916661684147,-7.3039040007355,FALSE,"Not_strict",0.000471476097650763,0.0400448491984226,"Not strict"
"Figure1D","1W","G10090_10204","378460","Pram1","Pram1",0.0401152308365289,-0.587284456191013,0.126913565318771,0.900011703690874,0.912703195260778,-6.50567029968757,FALSE,"Not_strict",0.00159138841896699,0.0396704290560351,"Not strict"
"Figure1D","1W","G10090_5447","71820","Dync2i2","Dync2i2",0.00943813934499076,2.8576873136587,0.125184298933345,0.901366668515138,0.914012498626808,-7.24160877195068,FALSE,"Not_strict",0.000368539195555851,0.0390478654833011,"Not strict"
"Figure1D","1W","G10090_1571","67848","Ddx55","Ddx55",0.00821508627154646,3.26178405103705,0.123972757913748,0.902316151980604,0.914910475484939,-7.32512365895801,FALSE,"Not_strict",0.000317278131439666,0.0386213998188408,"Not strict"
"Figure1D","1W","G10090_5138","217232","Cdc27","Cdc27",-0.0141702712993221,4.89056587054491,-0.123109491571146,0.902992783418621,0.915531684272326,-7.51148839697146,FALSE,"Not_strict",0.000543098621118521,0.0383266212513871,"Not strict"
"Figure1D","1W","G10090_19589","13209","Ddx6","Ddx6",0.0109027187852149,6.43270467608026,0.12237810883424,0.903566102467794,0.91604806548715,-7.38391893159542,FALSE,"Not_strict",0.000415194481266868,0.0380817380917784,"Not strict"
"Figure1D","1W","G10090_33980","232855","Zfp772","Zfp772",0.00745603242884912,2.53431803102737,0.121785101146553,0.904030990715261,0.916447388252093,-7.17115784988055,FALSE,"Not_strict",0.000282527426398726,0.037892462123094,"Not strict"
"Figure1D","1W","G10090_10331","234086","Erich1","Erich1",-0.00895883050661628,2.0482203203859,-0.121712307038189,0.904088060047729,0.916447388252093,-7.06226541203381,FALSE,"Not_strict",0.000339472145639176,0.037892462123094,"Not strict"
"Figure1D","1W","G10090_10596","626415","Potefam3e","Potefam3e",-0.0090031688773066,2.8885830340346,-0.121234232742179,0.90446287513572,0.916762391533911,-7.24925463735701,FALSE,"Not_strict",0.000339808503791628,0.0377432111318216,"Not strict"
"Figure1D","1W","G10090_4347","27387","Sh2d3c","Sh2d3c",-0.0205099781878343,3.68834325438937,-0.120373493479335,0.905137760270986,0.917381479266153,-7.40107033596194,FALSE,"Not_strict",0.000768099338507706,0.0374500319538766,"Not strict"
"Figure1D","1W","G10090_29548","403395","Clec3a","Clec3a",-0.0736514480596646,3.609637027502,-0.12010178296172,0.905350817120733,0.917532437066412,-7.3888045288567,FALSE,"Not_strict",0.0027529860579305,0.0373785734083643,"Not strict"
"Figure1D","1W","G10090_27173","100042165","Thoc2l","Thoc2l",-0.0157757009575669,3.31763371349179,-0.119847993565497,0.905549827974556,0.917669139508842,-7.33698563732208,FALSE,"Not_strict",0.000588652502518605,0.0373138730318194,"Not strict"
"Figure1D","1W","G10090_12463","13506","Dsc2","Dsc2",-0.0409577935453011,-1.56858821587291,-0.11950997059477,0.905814900979933,0.917872764138202,-6.32946581586445,FALSE,"Not_strict",0.00152434736478073,0.0372175166881179,"Not strict"
"Figure1D","1W","G10090_24177","20438","Siah1b","Siah1b",-0.00903728759617341,1.81587777297192,-0.117635404314709,0.90728511137294,0.919297453190183,-7.01093431087052,FALSE,"Not_strict",0.000330258123200018,0.0365439430454616,"Not strict"
"Figure1D","1W","G10090_3797","69727","Usp46","Usp46",-0.0103225940675757,4.13379092344334,-0.117172416488108,0.90764828185561,0.919600322947655,-7.46153447380607,FALSE,"Not_strict",0.000375751558379303,0.0364008848860557,"Not strict"
"Figure1D","1W","G10090_7533","20335","Sec61g","Sec61g",0.0103464844672546,5.04408312197799,0.117078679235748,0.907721812423898,0.919609716664194,-7.51178632250433,FALSE,"Not_strict",0.000376575290009393,0.0363964485909401,"Not strict"
"Figure1D","1W","G10090_12462","19765","Ralbp1","Ralbp1",-0.00565089913760781,6.03893488352184,-0.116629051522314,0.908074526760538,0.919901929105263,-7.43654138955101,FALSE,"Not_strict",0.000204892959069986,0.0362584703921513,"Not strict"
"Figure1D","1W","G10090_24032","215085","Slc35f1","Slc35f1",0.014264342198643,0.198636152622578,0.116387676801004,0.908263883173825,0.920016121757027,-6.66391915833564,FALSE,"Not_strict",0.000516434265757737,0.0362045622970869,"Not strict"
"Figure1D","1W","G10090_33350","407800","Ecm2","Ecm2",-0.0173591250453843,6.20896127226497,-0.116321466076825,0.908315825889527,0.920016121757027,-7.41505739750272,FALSE,"Not_strict",0.000628479524128538,0.0362045622970869,"Not strict"
"Figure1D","1W","G10090_16054","211187","Lrtm2","Lrtm2",0.0552004915031319,1.55507636335827,0.112629351004809,0.911212963679108,0.922885259958366,-6.95197609708746,FALSE,"Not_strict",0.0019238635587963,0.0348522903765656,"Not strict"
"Figure1D","1W","G10090_8356","100043915","Gm4724","Gm4724",-0.0582394613374735,2.86960224635369,-0.112049981849676,0.911667699147885,0.923280478558162,-7.24689297077583,FALSE,"Not_strict",0.00201894936861917,0.0346663468763935,"Not strict"
"Figure1D","1W","G10090_18647","234730","Fcsk","Fcsk",-0.00979822035142814,2.73216140339951,-0.111529404172073,0.912076316507315,0.92362893897086,-7.21668062276927,FALSE,"Not_strict",0.000338062787144184,0.0345024683074115,"Not strict"
"Figure1D","1W","G10090_20439","219158","Ccar2","Ccar2",0.00653908562755742,5.02587044897456,0.110710030072869,0.912719518216643,0.92421488892651,-7.51272745123426,FALSE,"Not_strict",0.000223813541147931,0.0342270393592526,"Not strict"
"Figure1D","1W","G10090_24283","53330","Vamp4","Vamp4",0.00692627297663169,4.72919459690446,0.109377454161756,0.913765708267252,0.925208790930568,-7.50839588070448,FALSE,"Not_strict",0.000233832703138103,0.0337602494049864,"Not strict"
"Figure1D","1W","G10090_15234","235574","Atp2c1","Atp2c1",0.00689482920185502,5.4600408377739,0.109141852898105,0.91395069265249,0.925330623455945,-7.49503777053918,FALSE,"Not_strict",0.000232376875294186,0.0337030647882715,"Not strict"
"Figure1D","1W","G10090_26432","226844","Flvcr1","Flvcr1",0.0175718225819882,4.3425138374757,0.108622073639863,0.91435881933128,0.925678343481179,-7.48325312084253,FALSE,"Not_strict",0.000589357112470044,0.0335398965998073,"Not strict"
"Figure1D","1W","G10090_2123","74486","Osbpl10","Osbpl10",0.0191965795003299,2.68688865872916,0.10722611470172,0.915455033744575,0.926722571119659,-7.20659758228886,FALSE,"Not_strict",0.000634451928950905,0.0330502592370688,"Not strict"
"Figure1D","1W","G10090_24375","67657","Rabl3","Rabl3",-0.00724220061016204,3.10577291350436,-0.107017946099914,0.915618518416641,0.926822507926195,-7.29685035731479,FALSE,"Not_strict",0.000239017445624217,0.033003427893013,"Not strict"
"Figure1D","1W","G10090_10622","105504","Exoc5","Exoc5",0.00993464494523088,5.25348853957904,0.106868522308315,0.915735870337741,0.926875736643568,-7.50711171775995,FALSE,"Not_strict",0.000327629553886839,0.0329784864676133,"Not strict"
"Figure1D","1W","G10090_29361","69524","Esam","Esam",0.0138470191613829,5.20449615708476,0.10502755039258,0.91718186055611,0.92827366382026,-7.50905512708721,FALSE,"Not_strict",0.000447590643044553,0.0323239708003591,"Not strict"
"Figure1D","1W","G10090_8784","75660","Lin37","Lin37",-0.00834504588289151,3.28254820113801,-0.103786755216199,0.918156606543461,0.929179779411559,-7.33173096071473,FALSE,"Not_strict",0.000266209048104483,0.0319002497817596,"Not strict"
"Figure1D","1W","G10090_9850","234915","Cep126","Cep126",0.0162533277687499,0.18970205269686,0.103722606153409,0.918207004432833,0.929179779411559,-6.66326966966206,FALSE,"Not_strict",0.000518485215607931,0.0319002497817596,"Not strict"
"Figure1D","1W","G10090_26592","218100","Zfp322a","Zfp322a",0.010058341181142,3.79305794156499,0.103578900461641,0.918319906232824,0.9292283234178,-7.41847908802009,FALSE,"Not_strict",0.000320635385793471,0.0318775611225653,"Not strict"
"Figure1D","1W","G10090_7955","14236","Foxn2","Foxn2",-0.0111572020171898,4.11890123970922,-0.102756586620524,0.918965987313912,0.929816335156207,-7.46158155135726,FALSE,"Not_strict",0.000352599140034105,0.0316028283337397,"Not strict"
"Figure1D","1W","G10090_18889","230376","Haus6","Haus6",-0.0103345478142889,3.23631755233712,-0.101474891538681,0.919973111094832,0.930769543504994,-7.32340333308056,FALSE,"Not_strict",0.000322002146642008,0.0311578360687244,"Not strict"
"Figure1D","1W","G10090_10841","18719","Pip5k1b","Pip5k1b",0.0290040072998691,-0.413069098992372,0.101302561302579,0.920108534281422,0.930840748911455,-6.54275332093521,FALSE,"Not_strict",0.000902738505406509,0.0311246130947769,"Not strict"
"Figure1D","1W","G10090_8708","20168","Rtn3","Rtn3",0.0083679789470605,6.87854801494528,0.100908872719475,0.920417917885704,0.931087921316343,-7.32392962754252,FALSE,"Not_strict",0.000259485230383421,0.0310093072682231,"Not strict"
"Figure1D","1W","G10090_28009","140810","Ttbk2","Ttbk2",0.0102505923013537,4.00034464075898,0.100583154932002,0.920673895704308,0.931281037703163,-7.44711793086508,FALSE,"Not_strict",0.000316940521975595,0.0309192398505342,"Not strict"
"Figure1D","1W","G10090_30456","13426","Dync1i1","Dync1i1",-0.0319834727889007,-0.886652199025143,-0.0998068470295058,0.921284022133989,0.931832330253694,-6.4539668561503,FALSE,"Not_strict",0.000980684458926933,0.0306622256250817,"Not strict"
"Figure1D","1W","G10090_3354","227099","Pms1","Pms1",-0.0121543899565419,1.43958627795235,-0.0994044742727231,0.921600279738378,0.932086332391232,-6.9303475038866,FALSE,"Not_strict",0.000371241988105409,0.0305438602375592,"Not strict"
"Figure1D","1W","G10090_25093","72190","2510009E07Rik","2510009E07Rik",-0.00808470431171495,5.99990534945556,-0.0972048810738239,0.923329350578598,0.933769086010198,-7.44344298877318,FALSE,"Not_strict",0.000240604909072903,0.0297605082135484,"Not strict"
"Figure1D","1W","G10090_4587","242274","Lrrc7","Lrrc7",0.012554913945588,0.496113863265531,0.0970628806466909,0.923440988512392,0.933815996792032,-6.72802608897707,FALSE,"Not_strict",0.00037336670175569,0.0297386906333116,"Not strict"
"Figure1D","1W","G10090_22245","20444","St3gal2","St3gal2",0.00694547605492894,6.78360103164824,0.0963845472323672,0.923974302879552,0.934279787907594,-7.33782161033622,FALSE,"Not_strict",0.000205051612696664,0.0295230465233764,"Not strict"
"Figure1D","1W","G10090_6256","78783","Brpf1","Brpf1",0.00592065480566887,4.63885639603314,0.0962841537187692,0.92405323662245,0.934279787907594,-7.50581402258142,FALSE,"Not_strict",0.000174795767276614,0.0295230465233764,"Not strict"
"Figure1D","1W","G10090_28559","19696","Rel","Rel",-0.0268387291624616,-0.155350711647258,-0.0962304274813458,0.924095478850673,0.934279787907594,-6.59490583468865,FALSE,"Not_strict",0.000792361049691653,0.0295230465233764,"Not strict"
"Figure1D","1W","G10090_25349","13643","Efnb3","Efnb3",-0.0179058250175578,0.0706470148277711,-0.0954363364420653,0.924719858945446,0.934845005747971,-6.64046679097597,FALSE,"Not_strict",0.000523931383307068,0.0292603877672947,"Not strict"
"Figure1D","1W","G10090_13915","93677","Lmod2","Lmod2",0.0282564500492099,5.81758084680096,0.0949796886802983,0.925078935503261,0.935141954226684,-7.46421333910414,FALSE,"Not_strict",0.000822897290253294,0.0291224583703961,"Not strict"
"Figure1D","1W","G10090_6751","73893","Tmem202","Tmem202",-0.0201306498637606,-1.1112792937346,-0.0948766892687357,0.92515992943331,0.935157772999018,-6.41262440292174,FALSE,"Not_strict",0.000586106124377272,0.029115111948392,"Not strict"
"Figure1D","1W","G10090_33275","66373","Lsm5","Lsm5",0.010936637681375,2.02041842778794,0.0934065224047388,0.926316089265959,0.936260297583526,-7.0586862502122,FALSE,"Not_strict",0.00031282494154888,0.0286033926205325,"Not strict"
"Figure1D","1W","G10090_5225","21388","Tbx5","Tbx5",-0.0152463288390183,2.72858765647176,-0.093116540940851,0.926544154317505,0.93642467460719,-7.2178013704153,FALSE,"Not_strict",0.000434934328796532,0.0285271512499095,"Not strict"
"Figure1D","1W","G10090_19590","71163","Zfp626","Zfp626",-0.00845029312447707,3.15106092453685,-0.0930247031359798,0.926616384385635,0.936431542754242,-7.30712376370798,FALSE,"Not_strict",0.000241035873404284,0.0285239659564118,"Not strict"
