"contrast","branch","gene_id","gene_symbol","logFC","PValue","FDR","rank_stat"
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000034916","GORASP1",-0.0829470714664432,0.307938070508533,0.417181715034229,-0.511536615774632
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032007","RTN4",-0.116886853330274,0.307798212469289,0.417111928952833,-0.511733906651968
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000059466","ENSSSCG00000059466",-0.311585319823441,0.307588242942979,0.416867273279528,-0.512030268748926
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011952","RPL24",-0.17863723944599,0.307569339436353,0.416867273279528,-0.512056960084135
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007032","PLAT",-0.28518817056795,0.30752191421297,0.416857153116328,-0.512123930676667
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008311","CYP26B1",-0.577886997496521,0.307483780155234,0.416845354337551,-0.512177788424718
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006879","PTBP2",-0.131389098152255,0.307428650854931,0.416810511219416,-0.512255660816849
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004955","MAP2K5",-0.112347512093098,0.307137679902911,0.416455877670384,-0.51266690068462
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009569","PSPC1",-0.0915401301564309,0.306643599673933,0.415865563556261,-0.513366095562503
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000045485","ENSSSCG00000045485",-0.218723668457785,0.306621187325606,0.415865563556261,-0.513397838977144
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000034191","SOX6",-0.209298961121881,0.306600403897954,0.415865563556261,-0.513427277366389
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001723","PLA2G7",-0.197706028316944,0.306278528168389,0.415609223316447,-0.513883448589601
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000056309","SOX4",-0.306794041886114,0.306242234779153,0.415599790496495,-0.51393491466111
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000025589","SMIM26",-0.216178073015708,0.305890168296843,0.415201566244033,-0.514434481573829
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000056553","ENSSSCG00000056553",-0.309665829102423,0.305327267444207,0.414636185626055,-0.515234409026737
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000056276","SLAMF9",-0.297813066260248,0.305305095656262,0.414636185626055,-0.515265947103473
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000060276","ENSSSCG00000060276",-0.349300614915762,0.305097239618472,0.414403270229769,-0.515561721639431
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007745","SUMF2",-0.144591020318934,0.305089335622595,0.414403270229769,-0.515572972826965
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000473","TMBIM4",-0.104203202766706,0.305056086831241,0.414403270229769,-0.515620305040231
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000060009","ENSSSCG00000060009",-0.205477592013257,0.304927439260209,0.414291822511424,-0.515803493367942
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002771","EDC4",-0.123602984239058,0.304740538633386,0.414117335623456,-0.516069769165193
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039407","ENSSSCG00000039407",-0.344130018711479,0.304441228374864,0.413771701730158,-0.516496534413771
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000053136","SMIM12",-0.139183336505238,0.304123666485622,0.413398043387941,-0.516949782341292
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039258","KICS2",-0.201368079857217,0.304086700348345,0.413387467485743,-0.517002573909249
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001137","H1-3",-0.176607392683017,0.304053108181372,0.413381476701954,-0.517050552655457
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014039","RGS14",-0.293673165948259,0.30397942301093,0.413320970291525,-0.517155813678301
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000027230","SLC35G1",-0.254934488034456,0.303849020280972,0.413200511107632,-0.517342159636736
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000010179","ARV1",-0.143847127899213,0.303403128448401,0.412695852428997,-0.517979945431712
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032223","EIF1AX",-0.154764842942199,0.302944065485741,0.412190177093183,-0.518637550683674
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011121","ENSSSCG00000011121",-0.151857966846326,0.30292316654856,0.412190177093183,-0.518667512010575
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000038535","ARSB",-0.180402629473781,0.302860480910678,0.412155635243931,-0.518757392372444
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000061933","ENSSSCG00000061933",-0.288408237275952,0.30269861418156,0.411974937183397,-0.518989567331102
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023174","USP53",-0.327793831613283,0.302631860020171,0.411923665704949,-0.519085352907042
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014223","COMMD10",-0.182201986126675,0.302515198522972,0.411804447081151,-0.519252801279786
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000057793","ACCSL",-0.209915412913772,0.302494674681348,0.411804447081151,-0.519282266554859
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004748","NDUFAF1",-0.104886869427969,0.302281797256737,0.411565834503934,-0.519588004290828
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000027487","LAT2",-0.250192500819864,0.301617064911769,0.41093729390249,-0.52054409056302
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000016659","MATCAP2",-0.298484599758004,0.30160723662181,0.41093729390249,-0.520558242420249
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000056560","ENSSSCG00000056560",-1.17651516836693,0.30135005650252,0.410652511093101,-0.520928722766734
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000055840","ENSSSCG00000055840",-0.192440726372093,0.300633246737175,0.409833427024576,-0.521962992890573
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000095","GTPBP1",-0.0964716968791857,0.300626283657305,0.409833427024576,-0.521973051865148
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000031855","ENSSSCG00000031855",-0.21649195554913,0.300317658235635,0.409482028422173,-0.522419131174869
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008768","ARAP2",-0.549736182718849,0.30017929017637,0.40933276846617,-0.522619273692938
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002893","CD22",-0.260315077980459,0.300175516258952,0.40933276846617,-0.522624733769187
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000058033","HINFP",-0.136022447425904,0.299639963084297,0.408794108758041,-0.523400265106191
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000029763","IFI35",-0.231460405878666,0.298704492860122,0.407792813192363,-0.524758245056787
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023014","ENSSSCG00000023014",-0.216632690105241,0.298594731423438,0.407719084805812,-0.524917859484117
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000048095","ENSSSCG00000048095",-0.14321321742536,0.298400717674845,0.4074959279933,-0.525200136689147
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000055213","GNA12",-0.108180800356876,0.298315503240977,0.407418839832726,-0.525324176081279
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017904","ENO3",-0.425914675295424,0.298161531259473,0.407287098925565,-0.525548389854996
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000006703","PRKAB2",-0.160184999056595,0.298127819712854,0.407280327779019,-0.525597496010136
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015360","ANKMY2",-0.109941722488548,0.298058414043673,0.407224787934271,-0.525698613740025
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017694","ACACA",-0.205493108666778,0.297584976912512,0.406734884974315,-0.526388997214473
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011344","ENSSSCG00000011344",-0.186209216483774,0.297401359934775,0.406523148245141,-0.526657049900083
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000056433","ENSSSCG00000056433",-0.188251602320971,0.297365155327146,0.406512890652804,-0.526709922618801
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000053768","ARL11",-0.531336744200806,0.296834504268293,0.405865809292027,-0.527485617738181
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000030546","HSD11B1L",-0.164395114755599,0.296648206072381,0.405650240472022,-0.527758273637741
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008803","ATP8A1",-0.203321855368376,0.296556036331821,0.405563357980488,-0.52789323157359
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000039041","ZNF467",-0.273191711496348,0.296370283593035,0.405387609542419,-0.528165344277585
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000028878","BCAR1",-0.240592111014329,0.295992479637446,0.404988164758962,-0.528719323040553
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012270","UBA1",-0.127606057206842,0.295468630955372,0.404317430159422,-0.529488620116524
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008122","ADRA2B",-0.446824044790392,0.295349339607109,0.40422534024496,-0.529663995875471
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007617","ZNF655",-0.109055404371849,0.295153964254701,0.404094956098256,-0.529951379332912
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000029866","CCDC112",-0.190170041676424,0.294636291613647,0.403639465559116,-0.53071376028763
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036970","SUGP1",-0.085500680301903,0.29457856830129,0.403599423623474,-0.530798852900935
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000020402","Y_RNA",-0.338037810835375,0.294525987658471,0.403566420547024,-0.530876378979662
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000029227","LDB2",-0.104750746243461,0.29409282354906,0.403050871093265,-0.531515573014418
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000041793","ENSSSCG00000041793",-0.323192273813577,0.294038427010958,0.403015316448927,-0.531595909219566
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036865","SDS",-0.865461358275414,0.293532637342592,0.402477858211082,-0.53234360334393
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001424","SKIC2",-0.14407960809552,0.293494259242866,0.402464196719523,-0.532400389147298
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002523","CDC42BPB",-0.15706008995932,0.293165978267412,0.402091886915815,-0.532886430715888
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002655","MAP1LC3B",-0.111341669962029,0.292509994439252,0.401464298569531,-0.533859290417142
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000001858","CIB1",-0.13477690563328,0.292174950538806,0.401198836590562,-0.534357020807963
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003103","FKRP",-0.152023125967077,0.291915459905832,0.400881382015339,-0.534742904073311
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000058715","ENSSSCG00000058715",-0.212341753642416,0.291695233484932,0.400617791823967,-0.535070667512155
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036229","INSIG2",-0.153574902271604,0.291267302915299,0.400146467361037,-0.535708265665745
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003995","ZNF606",-0.156990937660701,0.291118609347585,0.399980985818139,-0.535930032010007
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000054559","ENSSSCG00000054559",-0.171784845485807,0.290810358706666,0.399596228242261,-0.536390127905775
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015611","UTP25",-0.10516375587365,0.290741757439695,0.399540724980678,-0.536492588720577
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008170","ENSSSCG00000008170",-0.160050008612325,0.290298817989548,0.399086912356009,-0.537154732482697
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032561","PDCD1LG2",-0.475425561533795,0.290014154966183,0.398772982326086,-0.537580804605592
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000050581","ENSSSCG00000050581",-0.415553894193852,0.289736899438479,0.398430431422002,-0.537996191706741
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009093","BBS7",-0.157477186926404,0.289593827777642,0.398272354271533,-0.538210698658167
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000057066","ENSSSCG00000057066",-0.251263203107228,0.288934938474185,0.397559206192768,-0.5391999393981
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000027447","TMTC1",-0.186040434952789,0.28869320138104,0.397342386975129,-0.539563443474544
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023334","BCLAF3",-0.162359299174052,0.288172599566364,0.396780081681538,-0.540347315759543
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011112","CDC123",-0.102741246651166,0.287862558488379,0.396453775613824,-0.540814818968164
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040556","ENSSSCG00000040556",-0.246198897585744,0.287767028395168,0.396414334778171,-0.540958967891929
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000056386","C3orf62",-0.255946612694905,0.287715666442544,0.396413573912344,-0.541036489641457
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032472","SLC25A11",-0.105099104612128,0.287476571626344,0.396129794777268,-0.541397543071721
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000035162","U2AF1L4",-0.133025958770066,0.287208260925397,0.395798580243951,-0.541803072707178
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000062997","CCDC89",-0.308848985716667,0.287143865009047,0.395786853249137,-0.541900458230735
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003024","PRR19",-0.224560351676278,0.286752810847759,0.395363264172848,-0.542492316304853
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036206","DIPK2A",-0.170422247504911,0.28673000802768,0.395363264172848,-0.542526853133547
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004772","BAHD1",-0.170030942636443,0.286710208608448,0.395363264172848,-0.542556843281679
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000016566","NRF1",-0.103535425162733,0.286674619470411,0.395363264172848,-0.542610755298628
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000026233","ENSSSCG00000026233",-0.198382861691537,0.286602608024054,0.395310092516574,-0.54271986193134
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002533","WDR20",-0.121531177828261,0.286534615281402,0.395254800432974,-0.542822904874221
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004584","GCNT3",-0.405414117958924,0.286247467576721,0.394897158932179,-0.543258346826103
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002815","ADGRG1",-0.300874922627715,0.286096633505023,0.394727519673208,-0.543487252501601
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000047521","ENSSSCG00000047521",-0.338433398423825,0.286076416888089,0.394727519673208,-0.543517942395768
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008058","KCTD5",-0.132117710169804,0.286012235319001,0.394726425125045,-0.543615387787507
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000028883","SETD4",-0.242456277120309,0.285918996325659,0.394636198007857,-0.543756989359251
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008987","CCNI",-0.149395865271352,0.285475469680709,0.394100833582608,-0.544431203845474
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000022994","CYB5R4",-0.173518145992879,0.284777834396292,0.393291073165862,-0.545493816910191
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014314","ENSSSCG00000014314",-0.209677557793001,0.284637347740317,0.393135386971609,-0.545708116010823
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000028343","MRPL9",-0.11390980144594,0.28436110983383,0.392792155225899,-0.546129799431254
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017330","MAP3K14",-0.22682806174868,0.283905410589261,0.392315730301101,-0.546826330733498
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015308","ENSSSCG00000015308",-0.305123194875553,0.283824833882524,0.392242652659973,-0.546949607658346
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000010929","CYB5R1",-0.135187519827368,0.283812981601296,0.392242652659973,-0.546967743801484
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000920","POC1B",-0.134172267948243,0.283250903387778,0.391640550135151,-0.547828696342936
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000000877","SCYL2",-0.146058539816618,0.282907581976468,0.391242236976635,-0.548355413213149
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009683","KIF13B",-0.177227726705363,0.282792262510213,0.391159141229947,-0.548532477460319
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000016698","HOXA11",-0.159192288495542,0.282748750679937,0.391137152517885,-0.548599305320308
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000016087","TYW5",-0.176281762563865,0.282619708302454,0.390996830278957,-0.548797556186819
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000034617","RPS27A",-0.19276648348004,0.28236336458585,0.390680345413107,-0.549191651778611
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000010224","EGR2",-0.452104604542843,0.282259626567098,0.390574965874988,-0.549351237379341
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000009814","ANAPC5",-0.104374360855002,0.282046017333314,0.390317517294485,-0.549680028405798
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002530","CINP",-0.170119372203924,0.281894474356052,0.390145918973922,-0.549913437005997
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000063517","ENSSSCG00000063517",-0.914629130797409,0.28183066592358,0.390095724825719,-0.550011753182657
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017615","DGKE",-0.144194586532885,0.281684651206597,0.389931723972854,-0.550236816762489
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015111","C2CD2L",-0.299105506740661,0.281566372786641,0.389882305616383,-0.550419213824126
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036483","PSMD9",-0.113224570638508,0.281525375723847,0.389863650933963,-0.550482453245496
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011946","ALCAM",-0.189123273605082,0.281020453070486,0.389316676182547,-0.551262070371091
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000027882","C1orf115",-0.162001498250453,0.280167162455281,0.388324463158489,-0.552582768408531
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007422","DNTTIP1",-0.116353554792827,0.27992457007926,0.388026190115741,-0.552958980127884
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002879","GRAMD1A",-0.149128458187768,0.279489710486019,0.38753717663475,-0.55363417619044
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013764","RFX1",-0.32010784906263,0.279321959133606,0.387456295090431,-0.553894920526444
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000022575","PRMT2",-0.162626407657991,0.279249835638726,0.387394189224967,-0.554007073829955
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000057727","ENSSSCG00000057727",-0.147386878539493,0.279169885094832,0.387359154827899,-0.554131432189757
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000017003","KCNIP1",-0.424193126894984,0.27910599631694,0.387308448303433,-0.55423083302271
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012409","CITED1",-0.818044696930962,0.278826484118862,0.38695848726823,-0.554665977487899
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000010351","CCSER2",-0.156937202384642,0.278750222899521,0.38690628710613,-0.554784776664883
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000021597","PHLDA2",-0.409598159684519,0.278678161819618,0.386866361267575,-0.554897062764386
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000032111","RPL7",-0.16568569290562,0.278551252248662,0.386765997142442,-0.555094884795774
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000016212","ANKZF1",-0.13058748348209,0.278452906442887,0.386705261972453,-0.555248244660485
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000029130","ELANE",-0.335908928374442,0.277643835289004,0.385657279889522,-0.556511965014
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000058619","ENSSSCG00000058619",-0.303339597319399,0.277581819020499,0.385656855243377,-0.556608982589117
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036342","ENSSSCG00000036342",-0.360566089857104,0.276960308860655,0.384972111354496,-0.5575824651518
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036814","CLEC11A",-0.215225392865806,0.276693277942612,0.38467644177259,-0.558001391592305
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000034624","TMEM50B",-0.110594785458129,0.27637332845844,0.384344803562625,-0.558503871074364
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004823","LRRK1",-0.140304634442691,0.27598978217939,0.383924501550666,-0.559106996287142
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000003156","HRC",-0.287352698465544,0.275986967072725,0.383924501550666,-0.559111426130581
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040435","STAT6",-0.126945817154394,0.27546705163531,0.383310277960756,-0.559930339275714
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008344","ARHGAP25",-0.232000080091409,0.274985991708614,0.382904206307591,-0.560689429364665
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004032","PRKN",-0.241660898644145,0.27487334583621,0.382822622460577,-0.560867371169554
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036310","RFXANK",-0.196454532743868,0.274671386900933,0.382578967849819,-0.561186579597496
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000036491","PCNP",-0.120199975238686,0.274542877312109,0.382473019022763,-0.56138981906141
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000002916","APLP1",-0.330749594225844,0.274492420599333,0.382442518726044,-0.561469642971016
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000007554","ZFAND2A",-0.198830986325295,0.274439607620159,0.382406552123161,-0.561553210277421
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011848","TFRC",-0.415396628049462,0.274146007707452,0.382072621584999,-0.562018074213286
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000040922","IP6K2",-0.142959943523492,0.273712114184169,0.381580549734702,-0.562705980788963
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000004745","RPAP1",-0.118906852510871,0.273601731571607,0.381501764715519,-0.56288115837877
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000063428","MYL6B",-0.290466413386745,0.27326529896187,0.381107689493494,-0.563415514396654
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013650","RAVER1",-0.143751474605753,0.273213760269352,0.381073333378149,-0.563497431423312
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000015396","SEMA3D",-0.553168671704708,0.273187466246796,0.381073333378149,-0.563539229824771
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000038992","TUBB6",-0.177248727924635,0.273181838834312,0.381073333378149,-0.563548175986887
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000022536","SLC37A2",-0.233466721553325,0.273130615106166,0.381069940146151,-0.563629617229462
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013248","LRP4",-0.203457952697795,0.273006071867919,0.380933701304029,-0.563827693803905
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000060315","ENSSSCG00000060315",-0.361255022256181,0.272909144879099,0.380835973208627,-0.563981911365691
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000026812","EMG1",-0.127863269139349,0.27265276949267,0.380553195417242,-0.564390086573252
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000020846","SCARA3",-0.276499541530368,0.272457501159083,0.380355612696358,-0.564701230824096
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000008305","SMYD5",-0.172261309133891,0.272447486106558,0.380355612696358,-0.564717195009228
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000018045","ULK2",-0.136188816488731,0.272352235702576,0.38028362248534,-0.564869055311698
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000025007","NFU1",-0.13360771839377,0.272083759784215,0.380021139294312,-0.565297379743903
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000021180","POLR2K",-0.172469874854024,0.272034839335332,0.379990282479846,-0.565375472575479
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000028506","YIPF1",-0.176527677073893,0.271693313504256,0.379550655140969,-0.56592104963488
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011295","SNRK",-0.240500446466161,0.271446921230538,0.379251973068242,-0.56631507977795
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000012595","LRCH2",-0.434392214106783,0.270477581399023,0.377964134070221,-0.567868725670838
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000057393","HSD17B13",-0.322718938422379,0.270468654433985,0.377964134070221,-0.567883059559864
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000021325","MCFD2",-0.181183679000069,0.269322162497452,0.376684023858389,-0.569727907062625
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000053210","ENSSSCG00000053210",-0.248005283376997,0.269267685927009,0.376645023056504,-0.569815761945468
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000014414","RBM27",-0.120629385456462,0.268889897064434,0.376153728594632,-0.57042551511249
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000013648","TYK2",-0.141716985128847,0.268844658832748,0.376127592622188,-0.570498587278759
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000029430","ENSSSCG00000029430",-0.197684777925917,0.267841004446831,0.374834501233566,-0.572122935009646
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000033335","AKIP1",-0.209779504780605,0.267579983166303,0.374543223793607,-0.572546377920535
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000011978","CPOX",-0.153863569462727,0.266878796956736,0.373672526699803,-0.573685928762037
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000026185","VWA5B2",-0.325090299207919,0.266629276862802,0.373396982151941,-0.574092165192706
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000023140","EIF2B4",-0.0891329131681924,0.265988214603861,0.372683457478394,-0.575137605646752
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000043563","ENSSSCG00000043563",-0.123286302531473,0.265814482542694,0.372476882739881,-0.575421360800998
"ACLT_untreated_t28_vs_Control","trimmed","ENSSSCG00000033411","ZBED5",-0.12379287774105,0.265759126357771,0.372436159664734,-0.575511812566608
