"contrast","branch","gene_id","gene_symbol","logFC","PValue","FDR","rank_stat"
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023472","FMO3",0.455910666410208,0.16316800723695,0.254050754734992,0.787364990450465
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035420","HES4",0.42761221502927,0.163188337985766,0.254054159270257,0.787310880688762
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004408","SMPD2",0.17096252488446,0.163409726520533,0.254370538159033,0.786722096833733
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030486","TBC1D23",0.183330262943547,0.163467449817504,0.254432106752411,0.786568712557148
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000020878","HNRNPLL",0.197641322502153,0.163767559320817,0.254821836509131,0.785772123352711
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015840","WRN",0.16470795304513,0.163805964917162,0.254845680085567,0.785670287658376
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012077","MX1",0.573133688963772,0.164905842682601,0.256328997473555,0.782763956848742
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028109","SNTB2",0.304197472446321,0.16513462727348,0.256585101346304,0.782161849469053
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001346","ABCF1",0.161439177502507,0.165143903251885,0.256585101346304,0.78213745486956
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023324","KMT2A",0.299278949032549,0.165472713279465,0.257010419449702,0.781273611853126
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008048","RNPS1",0.112295520011715,0.165783530283776,0.257378976719529,0.780458616500791
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008608","RDH14",0.246124048394972,0.165934681920999,0.25755652546922,0.780062832825946
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014211","YTHDC2",0.172499469251649,0.166231807615383,0.257912235238964,0.779285872548588
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029002","PNKD",0.364805733608428,0.166324414626687,0.25798985860229,0.779043996364384
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000034540","ENSSSCG00000034540",0.417317831425016,0.16643417915003,0.258111983756288,0.778757481579089
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009817","P2RX7",0.381620346180768,0.166908425719818,0.258809720590131,0.777521739107091
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000021893","ROCK1",0.191359394625996,0.16694918248604,0.258844253479076,0.777415703250347
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000044449","ENSSSCG00000044449",0.269021042404209,0.167237733049071,0.259234223198616,0.776665728056279
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033257","LZIC",0.136458598524881,0.167729527986916,0.259938998436391,0.775390475182078
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017772","SDF2",0.187680129430489,0.167814508350474,0.260041915219493,0.775170495091505
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005518","ENSSSCG00000005518",0.167470869686661,0.168161334850055,0.260464049841866,0.774273853910313
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010923","UBE2T",0.302462264785184,0.168340942504555,0.260704395514669,0.77381024563237
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023971","H3-3A",0.151079654437525,0.168497873227952,0.26089873061349,0.773405576402101
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023408","SAMD4A",0.462943644170092,0.168555790865189,0.260959551492081,0.773256322362261
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009541","ABHD13",0.138698131901764,0.168962271873369,0.26147322400209,0.772210259566296
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036081","TBC1D20",0.220091304695802,0.169825696115888,0.262635232716441,0.769996596559586
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004391","CEP57L1",0.334687151190419,0.170116228026898,0.262968362202762,0.769254255427008
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000053419","ENSSSCG00000053419",0.484565978986235,0.170234736732323,0.263100145952689,0.768951816566933
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007151","CDC25B",0.238543360612371,0.170391743564845,0.26326070967775,0.768551453061694
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003747","KIAA1328",0.153050364814745,0.170399358078092,0.26326070967775,0.768532045623706
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000696","NOP2",0.145872166035334,0.170523630023831,0.263423639407953,0.76821543087748
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027538","TMEM258",0.230381875897005,0.171200027110846,0.264264444890979,0.766496170884976
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013984","SNAP47",0.172579203181894,0.171480025074353,0.264609099844451,0.765786461657484
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000860","NUP37",0.175310095094564,0.171488161003959,0.264609099844451,0.765765856893094
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004499","ATP5F1A",0.127005663074429,0.171541309865431,0.264645374695435,0.765631278033832
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011822","OPA1",0.140978930954878,0.171658133544272,0.264767259956698,0.765335613911934
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008947","COX18",0.199978497332803,0.171797047878826,0.264952336644931,0.764984303257694
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010289","MICU1",0.121349211511424,0.171840365419041,0.264989955572402,0.764874812451067
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002375","RPS6KL1",0.391593645736984,0.171888698113999,0.265035299085147,0.764752677752079
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004639","USP8",0.184445063252865,0.172075315762686,0.265235421764545,0.764281424831813
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016969","SERF1A",0.341554852046987,0.172384481612761,0.265653479148347,0.763501832787933
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009185","ADH5",0.1390173244304,0.172589452713091,0.265887595588264,0.762985748414937
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017065","MRPL22",0.181286795729074,0.17280109096135,0.266119761949056,0.762453519976346
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000406","PTGES3",0.124538183449003,0.172954032878241,0.266288690174439,0.762069306813273
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000032086","ZNF583",0.223979907501127,0.173640957710765,0.267148740783006,0.760347827490367
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000022957","ENSSSCG00000022957",0.187416642262358,0.17391887687759,0.26744148475817,0.759653277808379
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015780","STOX2",0.270704057969325,0.173922297788127,0.26744148475817,0.759644735504146
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013311","KIAA1549L",0.368322345786648,0.173926736195393,0.26744148475817,0.759633652674552
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027503","OSBPL8",0.160225415381119,0.174018274808806,0.26755285866618,0.759405141189425
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027334","EIF1AD",0.16544997825245,0.174101021502765,0.26762130893421,0.759198680739575
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000011951","NFKBIZ",0.291126200110984,0.174142995645132,0.26762706893021,0.759093988985499
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037890","ZNF853",0.264076436082457,0.174171829244786,0.267642005386906,0.759022086945408
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015664","CD55",0.369547582426814,0.174540708090779,0.268120569905331,0.758103266484948
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002441","PPP4R3A",0.130923891747671,0.174613367872117,0.26820276184131,0.757922511083713
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009906","SRSF9",0.132915778934211,0.174641209003119,0.268216102715989,0.757853270762238
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000013402","USP47",0.146494150414693,0.174673069789631,0.268235613423384,0.7577740471825
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033657","GREM1",1.05093429295868,0.174765295417346,0.268347808579195,0.757544804568496
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026449","KDM4A",0.210960196299284,0.174843038290438,0.268437743655999,0.757351655274888
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026714","TAF9B",0.141454672264318,0.175257497501602,0.268926627947115,0.756323393880993
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010780","CYP2E1",0.21538762967251,0.175297419002241,0.268952270846604,0.756224478209322
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031462","ZNRF1",0.199583946544984,0.175513312127892,0.269226777305561,0.755689938090291
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023715","GNS",0.17834965043166,0.175530013571094,0.269226777305561,0.755648613592162
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010866","SCCPDH",0.20551106214263,0.175645403772314,0.269374254503827,0.75536321018985
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000020853","BTBD3",0.213241450796942,0.175740429341919,0.269490471103444,0.755128316932149
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010674","FAM204A",0.198850088873707,0.175893759792799,0.269637007293493,0.754749567794533
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000042703","SNX1",0.0977491747877525,0.176219565569658,0.270077315795353,0.753945873749173
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009776","SBNO1",0.236643661101513,0.176302811494862,0.270175327410644,0.753740761966312
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030882","ENSSSCG00000030882",0.275979716071334,0.176515754708495,0.270442455129483,0.753216526097072
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029668","IL2RB",0.433450297369129,0.17673958943641,0.270696535909933,0.752666158201369
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010908","PTPRC",0.306347250394139,0.176929049991361,0.270957077324624,0.752200854398591
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000049158","ENSSSCG00000049158",0.460976803102279,0.177239690462898,0.271314107998415,0.75143901710563
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009259","PAQR3",0.213759800629649,0.177667450090267,0.271908633642752,0.750392130669845
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000023662","CHST3",0.25644700743468,0.177686330369317,0.271908633642752,0.750345981724953
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000059416","ENSSSCG00000059416",0.180469762658409,0.17786125542935,0.272146573983363,0.749918646552488
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017723","CCL2",0.327506450381393,0.177904753189566,0.272150009825766,0.749812448451076
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005471","SNX30",0.341856292587481,0.177921810451726,0.272150009825766,0.749770810891686
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007133","ACSS1",0.367573275824112,0.178216891100831,0.272482300632653,0.749051136638987
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000060523","DDX19A",0.129429488083837,0.178350507013578,0.272656818343063,0.748725651714547
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000846","HCFC2",0.182070927230649,0.178392413448917,0.272691110601718,0.748623618947174
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003362","CEP104",0.199436979283407,0.178545127359877,0.272864971981336,0.748251997555172
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000014","FAM118A",0.171889256606168,0.178824662646303,0.273202719735246,0.747572585581657
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040709","CACFD1",0.2436907323235,0.1791884053896,0.273668853868366,0.746690095333639
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036049","PEG10",0.506003340138959,0.179617054127597,0.274263685048485,0.745652430687176
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009854","RFC5",0.180644886431937,0.180171295898214,0.274990024544015,0.74431439774085
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004999","MIS18BP1",0.16964168059891,0.180217145083909,0.275030023483912,0.744203894482753
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026900","CDIN1",0.16838265184886,0.180487061928388,0.275373326887214,0.743553924697365
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035923","JMJD6",0.22368411856565,0.18090105052609,0.275953427330462,0.742558911103927
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004979","MYO9A",0.2913801216701,0.180924774100119,0.275959551955323,0.742501960954959
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000061097","ENSSSCG00000061097",0.395523992754644,0.181349948365567,0.276427387003556,0.741482563736993
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006738","CD58",0.262800954106753,0.181518223211354,0.276653767432826,0.741079768187913
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009650","DOCK5",0.4017342088407,0.181588421576174,0.276670411197997,0.740911846375974
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000136","CSF2RB",0.424434391021573,0.181649184493619,0.276713955981809,0.740766547543718
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008298","DUSP11",0.10471506509133,0.181760742982059,0.276832291540708,0.740499910703071
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031236","GLIPR2",0.135432545433216,0.181773752922816,0.276832291540708,0.740468826195016
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000063241","ENSSSCG00000063241",0.591345366738047,0.181977675563015,0.277052453325359,0.739981886599919
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027147","CENPH",0.216028890989347,0.182093256049389,0.277198279104539,0.73970613830597
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035048","C1QBP",0.152021105072166,0.182335071929372,0.27753621884499,0.739129787294462
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012277","TIMP1",0.327288052510712,0.182505001779352,0.27770430720653,0.73872522865734
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000027323","NCBP2",0.128954445356229,0.182623175397587,0.277853928275238,0.738444110106069
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000060465","ENSSSCG00000060465",0.20219482100659,0.182741130108682,0.278003183809405,0.738163693649668
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000037213","TRAPPC3",0.165282697162906,0.182791212643653,0.27804916452324,0.738044686020685
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056471","ENSSSCG00000056471",0.281141860244259,0.182891125630097,0.278170925599893,0.737807367150063
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008860","ENSSSCG00000008860",0.158179874697576,0.18293967642291,0.278214548634038,0.737692093414685
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010994","NFX1",0.131334437922543,0.183004354666258,0.278282686146496,0.737538575925171
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009106","PDE5A",0.247587038185844,0.183462761961604,0.278919174048467,0.736452072642143
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040095","GPR35",0.537460332045691,0.183531517367504,0.278973619626801,0.736289344799151
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005232","ENSSSCG00000005232",0.119929292063015,0.183610907367357,0.278992938139743,0.73610152319604
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031683","ENSSSCG00000031683",0.406200283300966,0.183811607689612,0.279193950567924,0.735627066419067
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002245","KATNBL1",0.146178458968301,0.184672834735377,0.28030233408832,0.733596984322627
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031707","CTDSP2",0.133386996430601,0.184921334444688,0.28058826667691,0.733012981230747
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016859","C7",0.821579605552641,0.185055478461552,0.280746619213934,0.732698053338917
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005040","GNPNAT1",0.169185265692626,0.185201367620643,0.28086099311429,0.732355810591959
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038191","ABT1",0.121091934040271,0.185572536019712,0.281332465282374,0.731486297177793
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008066","ZNF484",0.199870257952448,0.185840013407173,0.281616003000783,0.73086077187624
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001654","PPP2R5D",0.138612131307631,0.185871185417609,0.281632760330848,0.730787931282808
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031261","RHOQ",0.273621381423196,0.186004190799456,0.281803795669118,0.730477270725229
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000021411","H2BC5",0.269892491688329,0.186298322326233,0.282157826848233,0.729791056041707
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017264","AMZ2",0.173203716897941,0.186746507875054,0.282806035395469,0.728747510662626
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024351","MET",0.397144390397151,0.187054196579526,0.283241360496001,0.728032543916531
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029127","ENSSSCG00000029127",0.380099367176509,0.187383705342324,0.283678953638579,0.727268177522915
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031356","HES1",0.407513116058247,0.187585228914584,0.283922643526322,0.726801362403919
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017900","KIF1C",0.186755636392389,0.188250308466575,0.284806139292165,0.725264303492618
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008239","CAPG",0.20930628655242,0.188281542769026,0.284822619041908,0.725192251764792
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000026354","PRPF18",0.12624816015312,0.188488233191097,0.285096697011015,0.724715756437937
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008467","EML4",0.242559990982998,0.189084978549411,0.285733875392098,0.723342971378261
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000033732","ANKRD10",0.100497041871484,0.189087993813968,0.285733875392098,0.723336045908413
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017378","DHX8",0.13572447353472,0.189117710113591,0.285747941837758,0.723267799317516
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002254","NR2F2",0.232143545035857,0.189316619064018,0.285996265557415,0.722811260040467
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009517","GPR183",0.42721164699725,0.189322909973695,0.285996265557415,0.722796828861736
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003806","LEPROT",0.137981967634178,0.189353018957401,0.286010892280639,0.722727766296583
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004845","FAN1",0.150649529885654,0.189587475849801,0.286303261092419,0.722190355547392
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005000","FANCM",0.408218940854191,0.18970661789353,0.286436397121728,0.721917518534059
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004004","ZNF584",0.215678491656021,0.189716550986066,0.286436397121728,0.721894779346622
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009335","B3GLCT",0.210750803705625,0.18978075984522,0.286471560947905,0.721747818866586
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024892","NSG1",0.401209553715548,0.190005588856378,0.286780021037728,0.721233624448289
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002263","SLCO3A1",0.363557356607498,0.190043527680429,0.28680636716764,0.721146916592525
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038042","MRPS18C",0.220289177734558,0.190138206834545,0.2869183287097,0.720930606174107
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000036536","WDR53",0.157647103773163,0.190272291306616,0.287058789233405,0.720624451906412
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038610","INHBB",0.721861323503668,0.190517045757554,0.28739707764461,0.72006616147254
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039068","ENSSSCG00000039068",0.278554129664526,0.19062361657032,0.287474307836236,0.719823295141565
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007715","ABHD11",0.172767111288811,0.190650365845399,0.287474307836236,0.719762357007223
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000007438","NCOA5",0.107538616085055,0.191041160892276,0.287873880111231,0.718873051482584
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002469","OTUB2",0.377427548726649,0.19105871348271,0.287873880111231,0.7188331509556
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000039222","ENSSSCG00000039222",0.462212391108846,0.191093485745603,0.287873880111231,0.718754117513061
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000002142","TEP1",0.145593867205425,0.191100393917575,0.287873880111231,0.718738417727547
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012396","MED12",0.187145500379963,0.191284136006509,0.288119672156104,0.718321046337156
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003872","EPS15",0.157353830030133,0.191481673632723,0.288324163265446,0.717872785251715
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003722","CDH2",0.428848905831728,0.191799836398018,0.288712879864472,0.717151767610967
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000014427","FBXO38",0.164220520697821,0.191801686080511,0.288712879864472,0.717147579374722
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056224","ZNF619",0.26911824747319,0.192151619470989,0.289177447961392,0.716355950911575
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005368","XPA",0.234514749741959,0.192287831452662,0.289320246722563,0.716048198341733
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016464","CASP2",0.148453125661546,0.192493883271709,0.289568044001985,0.715583066173921
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000017642","MTMR4",0.177327925642383,0.192796181194787,0.289912477609274,0.714901572624353
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000003489","EMC1",0.125840192967397,0.192823476181657,0.289912477609274,0.714840092033443
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000031664","SRP9",0.154119925037844,0.192826375087499,0.289912477609274,0.714833562904459
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000016098","ORC2",0.161637550232518,0.193019701871572,0.290116045574089,0.714398359503067
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000001925","ADPGK",0.13479415210031,0.193221880952341,0.290382395309078,0.713943694489985
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040663","HERPUD1",0.153343558789974,0.193282356651886,0.290442107516603,0.71380778776369
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004630","SCG3",0.601271566494409,0.193429725170835,0.290632365258293,0.713476785239112
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000010058","ENSSSCG00000010058",0.147337334631966,0.193454728543441,0.290638745607861,0.713420650511223
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012002","ROBO2",0.709174131995669,0.193786582019984,0.291043625597321,0.712676297235824
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000038914","SEC61B",0.198804536061292,0.193814743572903,0.291050964578729,0.712613189056112
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000060069","ZNF74",0.215635013407412,0.194194328631097,0.291530930577101,0.71176345764215
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000005643","ENSSSCG00000005643",0.126976616011207,0.194465862514317,0.291875978875063,0.711156625818334
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008434","TTC7A",0.266734805012929,0.194825347605197,0.292236076899457,0.710354540224752
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000030578","MRPL15",0.174632961997134,0.194831008274277,0.292236076899457,0.710341921940418
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056277","KCNA5",0.41410801381508,0.19613533843976,0.293892157875614,0.707444150816079
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000024990","MPI",0.248094490889935,0.196496844595966,0.294275667382043,0.706644419260885
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000028693","ENSSSCG00000028693",0.444846670292982,0.196506034139559,0.294275667382043,0.706624109139559
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000029753","CYTIP",0.371648912674119,0.196823812832365,0.294688518742384,0.70592235937995
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000056642","ENSSSCG00000056642",0.521729607479827,0.197072003187358,0.295028567158066,0.705375068895939
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000009285","ENSSSCG00000009285",0.344920167529166,0.197378467953956,0.295424191158877,0.704700226331159
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000015430","RINT1",0.160356452064547,0.197499448868173,0.295573672835844,0.704434111955725
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000006398","SLAMF8",0.530903524575985,0.197675872095853,0.295806087537259,0.704046336529038
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000035684","TMED10",0.17048098535743,0.197731756451258,0.29585809508768,0.703923575785004
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000012520","GPRASP3",0.160657327173959,0.197865530786027,0.296026622723149,0.70362985558267
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000020749","KCNAB2",0.43667172628761,0.198031768148248,0.296243677095274,0.703265134865776
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000025194","ZSWIM6",0.232562514233352,0.198120852090477,0.296345280522472,0.703069812844859
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000000401","GLS2",0.278315581564593,0.198146974379052,0.296352695498342,0.703012554773214
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004888","SERPINB8",0.174676512636572,0.198358134128241,0.296592435151768,0.702549985587724
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000004708","TUBGCP4",0.113252625817047,0.1983708152547,0.296592435151768,0.702522221829844
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000040433","ENSSSCG00000040433",0.318203356043054,0.199701117658372,0.298231127288025,0.699619504525866
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000020899","CDC16",0.117964233347583,0.199735080017288,0.298250036301809,0.699545652104923
"ACLT_untreated_t28_vs_Control","untrimmed","ENSSSCG00000008821","SLAIN2",0.185293024975307,0.199819354275717,0.298344060414651,0.699362448802426
