"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL","plot_class","label_name","combined_score"
"G10090_3579",14677,"Gnai1",-1.11248416605271,0.000147186215339465,"Down",14677,"Gnai1",-1.01407215227264,0.000388362123726595,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",14677,"Gnai1","Persistent_down","Gnai1",7.72194704175397
"G10090_3588",271127,"Adamts16",3.15978167699082,4.346792068033e-09,"Up",271127,"Adamts16",4.02433352012379,4.4847821499692e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",271127,"Adamts16","Persistent_up","Adamts16",43.9204038354764
"G10090_3609",24108,"Ubd",-1.05413615556901,0.0415335863931175,"Down",24108,"Ubd",-1.37390445209579,0.00328478323129457,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",24108,"Ubd","Persistent_down","Ubd",4.8684775905155
"G10090_361",12153,"Bmp1",1.95766341430616,4.12611819623689e-09,"Up",12153,"Bmp1",1.66496796031198,4.98960545774323e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12153,"Bmp1","Persistent_up","Bmp1",25.2414972266345
"G10090_3643",381293,"Kif14",2.84554997520818,3.73375820275097e-07,"Up",381293,"Kif14",1.0660207314089,0.0163040675412686,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",381293,"Kif14","Persistent_up","Kif14",20.1965088125866
"G10090_3685",268480,"Rapgefl1",1.497562841581,1.66984421461552e-07,"Up",268480,"Rapgefl1",1.41453705185621,0.000257556353216001,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",268480,"Rapgefl1","Persistent_up","Rapgefl1",15.2264228151519
"G10090_3688",19293,"Pvalb",-1.55837037153802,0.000215193261237936,"Down",19293,"Pvalb",-1.03672817139185,0.000889345649773123,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",19293,"Pvalb","Persistent_down","Pvalb",8.87779562562287
"G10090_3706",108153,"Adamts7",1.92226371229852,2.55394992382229e-08,"Up",108153,"Adamts7",2.22482081051308,2.63951599204393e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",108153,"Adamts7","Persistent_up","Adamts7",24.7816281447485
"G10090_3716",70218,"Kif18b",3.293062973254,1.00137401646409e-07,"Up",70218,"Kif18b",1.49906372900392,0.0181000356479086,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",70218,"Kif18b","Persistent_up","Kif18b",25.6613266699064
"G10090_3719",107522,"Ece2",1.33452867318636,3.21519411714791e-08,"Up",107522,"Ece2",1.20227822973059,5.53845130601999e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",107522,"Ece2","Persistent_up","Ece2",16.3192565946303
"G10090_3735",17476,"Mpeg1",2.73663193206916,1.19786597333246e-10,"Up",17476,"Mpeg1",1.27249628699161,2.63951599204393e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",17476,"Mpeg1","Persistent_up","Mpeg1",32.9778381902497
"G10090_3741",26561,"Mmp23",2.48020096614291,5.18684455624478e-11,"Up",26561,"Mmp23",1.30456852509199,4.16351315185577e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",26561,"Mmp23","Persistent_up","Mmp23",31.2238216227326
"G10090_3770",102093,"Phkb",-1.28017614984153,0.000796279587568761,"Down",102093,"Phkb",-1.08832639729392,0.00279755375281818,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",102093,"Phkb","Persistent_down","Phkb",6.74592035276017
"G10090_3785",93757,"Immp2l",-1.22554467585529,3.23617025805859e-06,"Down",93757,"Immp2l",-1.22574504947699,2.19235194857039e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",93757,"Immp2l","Persistent_down","Immp2l",13.6648030499511
"G10090_3805",13808,"Eno3",-1.94767544782244,4.59684807758195e-06,"Down",13808,"Eno3",-1.04273758507075,0.000796912665583613,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",13808,"Eno3","Persistent_down","Eno3",13.6268108092093
"G10090_3812",50490,"Nox4",1.76101877635724,2.05783342967305e-08,"Up",50490,"Nox4",1.71911543977758,1.4994558453223e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",50490,"Nox4","Persistent_up","Nox4",23.5484712624192
"G10090_3816",74685,"Lrrc74b",-2.06621817417553,1.59395442135705e-05,"Down",74685,"Lrrc74b",-1.08497483555905,0.00198871754238521,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",74685,"Lrrc74b","Persistent_down","Lrrc74b",12.8437116906745
"G10090_3841",19703,"Renbp",1.49142526657529,5.95728313513436e-09,"Up",19703,"Renbp",1.13833604953967,6.6378306468443e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",19703,"Renbp","Persistent_up","Renbp",17.0228390960148
"G10090_3845",23890,"Gpr34",1.4067620761539,1.53637788337993e-05,"Up",23890,"Gpr34",1.56261732977518,2.93000709907795e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",23890,"Gpr34","Persistent_up","Gpr34",13.8550015716791
"G10090_3855",20698,"Sphk1",3.29307509299994,4.51543048713266e-09,"Up",20698,"Sphk1",2.10419806063483,8.5380088924601e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",20698,"Sphk1","Persistent_up","Sphk1",36.0429338826124
"G10090_3873",26456,"Sema4g",1.53774405032828,5.13342315261171e-06,"Up",26456,"Sema4g",1.28857565496992,0.000358669786659561,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",26456,"Sema4g","Persistent_up","Sema4g",12.5735764762279
"G10090_3885",66573,"Dzip1",1.3920752707039,1.34764193464433e-09,"Up",66573,"Dzip1",1.06876353927131,1.04191903590891e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",66573,"Dzip1","Persistent_up","Dzip1",17.6730573528176
"G10090_3886",226075,"Glis3",2.24842320308663,1.84217308950278e-07,"Up",226075,"Glis3",1.44665715815386,0.000378084195834263,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",226075,"Glis3","Persistent_up","Glis3",20.093443377668
"G10090_3898",104886,"Rab15",1.60547680004965,1.38606702010401e-05,"Up",104886,"Rab15",1.08844249331605,0.00192850064878271,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",104886,"Rab15","Persistent_up","Rab15",10.7546348495404
"G10090_3924",259302,"Srgap3",1.568147506749,2.42656252665392e-07,"Up",259302,"Srgap3",1.2839003057159,3.31541393006137e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",259302,"Srgap3","Persistent_up","Srgap3",16.1244920496523
"G10090_3944",108812,"Flacc1",-1.3462172835017,0.000476286750104592,"Down",108812,"Flacc1",-1.37521276463236,0.000137025704708809,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",108812,"Flacc1","Persistent_down","Flacc1",9.7850299844074
"G10090_395",213556,"Plekhh2",1.70339413835555,2.0374148436581e-10,"Up",213556,"Plekhh2",1.26814764269228,3.33873982762093e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",213556,"Plekhh2","Persistent_up","Plekhh2",23.4523630773697
"G10090_3965",271813,"Agbl2",1.18829651116516,0.000447439807249023,"Up",271813,"Agbl2",1.61517505376578,1.2586434308297e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",271813,"Agbl2","Persistent_up","Agbl2",11.894435265173
"G10090_397",72293,"Nkd2",1.42062859254981,8.48090976913259e-07,"Up",72293,"Nkd2",1.25766107260247,4.5041556802037e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",72293,"Nkd2","Persistent_up","Nkd2",14.0917095094921
"G10090_3970",213053,"Slc39a14",1.74965073217488,1.94627478961857e-10,"Up",213053,"Slc39a14",1.66459375076666,2.24607050480471e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",213053,"Slc39a14","Persistent_up","Slc39a14",24.7284926400262
"G10090_3999",227358,"Erfe",1.97683421426623,9.74401911385477e-07,"Up",227358,"Erfe",1.47059647560106,0.0226839995972298,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",227358,"Erfe","Persistent_up","Erfe",14.3013410567574
"G10090_4",69642,"Mlip",-1.06538219377357,0.000720996940375975,"Down",69642,"Mlip",-1.04162561651216,0.00100451546399663,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",69642,"Mlip","Persistent_down","Mlip",6.47034056097975
"G10090_400",109225,"Ms4a7",3.51035448462123,1.84671573488984e-11,"Up",109225,"Ms4a7",1.58723373772531,8.15271329974828e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",109225,"Ms4a7","Persistent_up","Ms4a7",44.1684598610205
"G10090_4003",11656,"Alas2",-1.47999590169506,0.000625045230527186,"Down",11656,"Alas2",-1.00709815626893,0.020958740625055,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",11656,"Alas2","Persistent_down","Alas2",6.43258795835286
"G10090_4010",15229,"Foxd1",1.58173188258595,0.00153478098166078,"Up",15229,"Foxd1",3.09955447353965,0.000126236942782196,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",15229,"Foxd1","Persistent_up","Foxd1",16.5355050350065
"G10090_4072",73667,"Cimip5",1.44080515085427,0.000479079607516079,"Up",73667,"Cimip5",1.67497704860062,2.1432610323735e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",73667,"Cimip5","Persistent_up","Cimip5",12.6032278089279
"G10090_409",240725,"Sulf1",1.79286252559329,4.346792068033e-09,"Up",240725,"Sulf1",1.57967392085124,2.01330837083793e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",240725,"Sulf1","Persistent_up","Sulf1",23.9895780368146
"G10090_41",18552,"Pcsk5",2.01340296334022,3.01084422613715e-10,"Up",18552,"Pcsk5",1.16834385347752,6.88160905321527e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",18552,"Pcsk5","Persistent_up","Pcsk5",24.033246527161
"G10090_4108",20216,"Acsm3",-2.8532474377345,3.24847042659593e-06,"Down",20216,"Acsm3",-1.58939289324425,0.000140485082971257,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",20216,"Acsm3","Persistent_down","Acsm3",21.7824672291286
"G10090_4194",103844,"Inca1",-1.42974409801553,5.32716912201487e-09,"Down",103844,"Inca1",-1.16761872819137,3.03525924601535e-06,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",103844,"Inca1","Persistent_down","Inca1",18.2716843543123
"G10090_4215",114570,"Crip3",-2.28058284682583,2.9013493104437e-05,"Down",114570,"Crip3",-1.65271576465773,0.000469442304560727,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",114570,"Crip3","Persistent_down","Crip3",15.8488450948415
"G10090_4226",12583,"Cdo1",-2.08745543322497,6.20778680312281e-06,"Down",12583,"Cdo1",-1.24173371472259,0.000319704310887545,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",12583,"Cdo1","Persistent_down","Cdo1",15.2096840204148
"G10090_4230",333883,"Cd59b",-1.10745150320279,9.98692385620924e-07,"Down",333883,"Cd59b",-1.10166655863044,1.48093491209869e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",333883,"Cd59b","Persistent_down","Cd59b",11.9657973574249
"G10090_4243",214305,"Hhipl1",2.58199328267489,8.87917140103115e-08,"Up",214305,"Hhipl1",3.21805713323614,1.19312303503044e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",214305,"Hhipl1","Persistent_up","Hhipl1",34.0507632061387
"G10090_4272",11484,"Aspa",-1.41078009304477,7.66359633732712e-10,"Down",11484,"Aspa",-1.00800886635334,2.17439616975551e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent",11484,"Aspa","Persistent_down","Aspa",17.5600649518718
"G10090_4340",12931,"Crlf1",2.00119125850974,1.51635724332518e-08,"Up",12931,"Crlf1",2.38936511881141,2.90381112325492e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",12931,"Crlf1","Persistent_up","Crlf1",26.4883367592231
"G10090_4342",20502,"Slc16a2",2.16115896627143,9.52760427867422e-10,"Up",20502,"Slc16a2",1.91907268676837,2.27247783624488e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",20502,"Slc16a2","Persistent_up","Slc16a2",30.3261376059077
"G10090_4358",15165,"Hcn1",1.17719960325794,0.00734510819066714,"Up",15165,"Hcn1",1.88359705841861,0.000556508763603704,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",15165,"Hcn1","Persistent_up","Hcn1",8.64236542836574
"G10090_440",21391,"Tbxas1",1.23373002647059,1.43515422847747e-05,"Up",21391,"Tbxas1",1.35231989078623,3.40284020638396e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent",21391,"Tbxas1","Persistent_up","Tbxas1",12.0174591889273
