"display_label","CON1","CON2","CON3","CON4","CON5","CON6","INJS1","INJS2","INJS3","INJS4","INJS5","INJS6","INJL1","INJL2","INJL3","INJL4","INJL5","INJL6"
"CDK1",-1.37236198828672,-0.511599772100325,-2,-1.03583641521342,-1.23180363970216,-1.0139816686378,1.33278421946529,1.27687206983447,0.83882342363556,0.739258924431235,1.01813669422906,0.604856294371615,0.0904912570175448,0.458597973686819,0.330663778931242,0.375404145643601,0.101527102289363,0.159771594676547
"CKAP2",-1.11144524301204,-1.13788083523762,-2,-0.92504443589155,-1.05793779275966,-1.02766204632415,1.1918825702698,1.16262597121659,1.16519916648837,1.01251990766404,1.21825202936066,0.504057504735508,0.0136472656455114,0.152146378347306,0.293669880911165,0.270796313129587,0.139509303647197,0.20916074462871
"ESPL1",-1.20025120373458,-1.31471537359288,-2,-0.85367024288042,-0.680688660512522,-0.570192663584391,1.01857658158397,1.15232197915821,1.15680174255573,0.985232108840962,1.46755323189533,0.803619287049651,0.185085383394216,0.293609262924485,0.215766782298589,-0.406370482323082,-0.457095701751131,0.26126647509762
"FOXM1",-1.13697682953809,-1.34606118315723,-1.15901429738467,-1.52837999051082,-1.07001855409577,-0.882253413472392,0.971619513661269,1.18069525102022,1.31999491099027,1.23772952019084,1.42970501556944,0.673240420870107,0.162076541550273,0.158998107603027,0.245584786282026,-0.204055442410655,0.0922565546312194,-0.145140911799071
"HIF1A",-0.232180981857521,-1.09786087643233,-2,-1.70098380773337,-0.511806797349725,-1.41801934599489,0.941805910960892,0.57935594962783,0.477603441259643,0.55306987862922,0.293683995777094,0.648919932423616,-0.559138152092973,0.523403512610905,0.653994662559029,0.960471913005731,1.02083404157635,0.964731588895988
"KIF20A",-1.05206401898643,-1.29026705069706,-1.82888893523352,-1.04834599926878,-1.03287734829361,-1.09420368529186,1.24951334390703,1.21946083113382,1.05987620539853,0.95800891149705,1.36982498067026,0.639550723057092,0.158132065199247,0.261574607860203,0.101398404866431,0.170030089731173,0.0884368552784583,0.0708400191719614
"KIF2C",-1.20856756472633,-1.05973860521209,-1.46843732942957,-1.01908880863702,-1.14125134439055,-1.23058369601738,1.03579353160822,1.25410988221505,1.18245747315185,1.37944942150756,1.41947761495404,0.567083613557619,0.0436152982516871,0.0907811523531305,0.0966233829380153,0.252110579493782,-0.19592606780572,0.00209146618771757
"KIFC1",-2,-0.63968087574161,-1.31809979105412,-1.01236769056244,-0.942285870618184,-0.513272272121704,0.83180061897136,1.12882031258532,1.22805519362866,1.17344917516276,1.57222941783159,0.723593933588889,-0.139855186791848,0.0261120475285539,-0.0697514400958548,0.108991335971967,0.00234309791648326,0.029123087518221
"LOXL2",0.0561412994630907,-0.675353746683196,-1.85891682470381,-1.11527478338193,-1.37041811946449,-1.97419098979163,0.868360646830812,0.493100376593222,0.128674214318177,0.811027712418993,1.24323236284203,0.536871510751731,0.541075451693104,0.0719741174214871,0.369070188871316,1.4161570177577,0.31791246830011,0.140557096763281
"NEK2",-0.961483722977597,-1.12867296215607,-2,-1.25571425956386,-0.913349895051078,-0.795268266085336,0.898215015676413,1.29659312353776,0.959564957195848,1.32221804839497,0.873694224574809,0.729456168884956,0.0759916156694071,0.297322578493139,0.240495294190419,0.215265005908592,0.455088788848543,-0.0979220705525281
"RACGAP1",-1.33142963320682,-1.19796479898263,-1.93632850404352,-1.10447668896799,-0.946406934741298,-1.05977370597757,1.1286310993496,1.03609691889722,1.11161397037288,1.00623000109905,1.18699642842834,0.558204602001724,0.142771963156246,0.388265302441592,0.428365601724136,0.300370717995566,0.172021649921159,0.116812010532335
"SDC1",0.436483959719182,-0.00766201486567028,-1.29221098750884,-1.97995822414406,-0.814416281084517,-2,0.409775800721974,0.375688763485982,0.329613550817278,0.744207073703429,0.898342805603529,1.00094229760702,0.13861752785747,0.492231198403734,0.156128466411504,1.02072997375982,0.248151552901627,0.346570469292145
"TTK",-1.28950128822471,-1.0238989474192,-1.30980955518852,-1.09278443999824,-1.440485729489,-1.34907327986187,1.41280315896588,0.980288133941016,0.831655265089899,1.00882155817764,1.2040373609526,0.608892032081909,-0.468594483050964,0.528529023548738,0.322922471994736,0.348653476656676,0.301269780113777,0.426275461709631
