"gene_id","logFC","logCPM","F","PValue","FDR","gene_name","contrast","target_group","reference_group","significant_FDR05","strict_sig","direction"
"ENSSSCG00000053390",1.72527258963934,1.65839002961105,27.5163978973476,0.000132033163852811,0.00109055882519326,"ENSSSCG00000053390","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000033894",-0.946981130371176,4.38898940582238,23.4876725547216,0.000271547821444932,0.00182886608748049,"ENSSSCG00000033894","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005065",0.00738659173912895,4.482417724938,0.00854512270722985,0.927680346246349,0.950280211291344,"AP5M1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000031332",-0.0424163093050077,4.5265119392959,0.157639534288673,0.697426277125076,0.772774067524604,"NAA30","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000056139",-0.14485822970631,2.40065419364891,0.33037290892439,0.574716139365814,0.670597948616677,"ENSSSCG00000056139","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000061752",0.0744338224772709,1.37854598071751,0.143096803566281,0.710998320237206,0.783272893781381,"ENSSSCG00000061752","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000056433",-0.200489634355876,2.70362809835587,1.32025522228429,0.270122852007844,0.37690684342938,"ENSSSCG00000056433","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000034124",-0.198882421167387,4.12252861117161,3.88676080768916,0.0691097892713473,0.128577633454346,"CIAO2A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000060280",-2.45982634097679,2.01401445543753,20.8844676325203,0.000459256739828831,0.00266715589841696,"ENSSSCG00000060280","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000021588",-0.104141213355006,0.793447486488934,0.0744889407446276,0.788975136959704,0.845365003650886,"DAPK2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000050451",-0.956356437749624,1.88271420099068,16.2705277829904,0.00127394698400458,0.00576342671083427,"ENSSSCG00000050451","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000055354",-0.247020277601491,4.42005048367529,3.98171875056188,0.0661774846554845,0.124211412888216,"ENSSSCG00000055354","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000018972",0.444947059230676,0.759346411378697,2.73498867087789,0.120878647720366,0.200263934721819,"ENSSSCG00000018972","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004561",0.314541933749696,6.25689348834446,7.26999750822983,0.0175878029507919,0.0432340877687768,"HERC1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000025013",1.23920214167944,0.866346881997503,9.65739021288497,0.00789582905451687,0.0228613313526355,"RTN1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000028737",0.442482358100296,4.70941613206174,23.6574733628699,0.000262874014159789,0.00178072663099437,"USP3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005052",0.45893247679785,3.35017054192044,15.4505955095263,0.00155409062284091,0.00670168675732012,"WDHD1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004822",0.232406258723349,8.42287799291572,0.51406550973517,0.485371530992068,0.591091331174678,"ALDH1A3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000032332",0.267741006364601,3.97330281480592,5.55435483411169,0.033804471668176,0.0727305181772896,"SOCS4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004825",0.924266892543195,4.89538277278073,36.7986889938276,3.12308882383252e-05,0.000411949741905859,"CHSY1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005054",0.140148020993296,6.39486640277997,2.59570219038358,0.129835440664095,0.211759562047601,"MAPK1IP1L","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004795",-0.405657064252137,3.04651486078948,5.60341594507632,0.0331462916878862,0.0716557628861793,"MEIS2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005055",-0.0184964919513713,8.64202062042615,0.0138379987897435,0.908055852078297,0.935034419826468,"LGALS3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005056",2.56782609605241,2.15518651647574,100.090240535665,1.11223172581535e-07,1.33106569443304e-05,"DLGAP5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005057",-0.108197767818386,2.53474152372002,0.638582750904058,0.437798698756767,0.545864414959239,"FBXO34","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000040895",-0.0863404851578438,1.66637684515011,0.151681848438591,0.702896664893182,0.776788080641262,"ENSSSCG00000040895","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005058",-0.0162499444405756,1.62925347678123,0.00434484728786627,0.948393659585135,0.964135879382871,"ATG14","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000032949",-0.388125844091464,5.2823906567403,6.02657254878723,0.0280353324918952,0.0627880239205881,"APH1B","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004565",3.67228019505774,5.11450347660597,77.5957453996913,4.99106231150343e-07,3.09420392991075e-05,"CA12","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005060",0.131809071103777,6.35936997834863,1.72291018350837,0.210780732312662,0.310276683540989,"KTN1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000026571",-0.209785486607259,6.24483994146685,2.85904980617835,0.113364211077462,0.190555304142453,"RAB8B","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004744",-0.0205546705169092,4.95927619331331,0.00428301159683701,0.948760767852604,0.964185532840192,"TYRO3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000023158",0.0292932623405446,6.11823301771318,0.0660411812324625,0.800991403433479,0.854883845660479,"RPS27L","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004661",0.218070731157623,1.56198006825009,0.858964570532369,0.370008590035597,0.480064888591404,"MYEF2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004569",0.130157002905743,4.33787721722848,1.777584739105,0.204089957129333,0.302494715753669,"LACTB","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004570",0.738071284541394,7.77946339851538,5.47034971119148,0.0349698264725545,0.0746755391594796,"TPM1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004820",-0.0217540459339895,3.61058463344734,0.0327878199662824,0.858948387017239,0.898823770901032,"LINS1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000033800",-0.256801420494794,0.513553341277044,0.467324404259191,0.505634088542272,0.609862047357127,"PELI2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004821",0.190175457505656,3.64787922936901,2.37284668925548,0.146129448528473,0.232855870979365,"ASB7","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005071",0.259803993255449,4.04655323289309,0.898095806311621,0.359632839569594,0.469517857310345,"ARMH4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000022299",0.0194247834403604,6.37272734677666,0.0349470148800503,0.854433641778605,0.895157489875349,"ACTR10","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004826",0.246609004334995,6.54899750358428,2.35207904103312,0.147771302889219,0.235097577895108,"SELENOS","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000055131",2.44620807558027,2.15769630342442,124.205354876473,2.93051758640499e-08,5.62097359518393e-06,"ENSSSCG00000055131","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005072",0.169396865988825,6.56227545395707,3.83657713459142,0.0707207020748457,0.130948329866701,"PSMA3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004823",-0.151482678218379,6.25949258900298,1.47635245270072,0.244774398179503,0.34929995141759,"LRRK1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005073",-0.0232572779129348,4.31327992644946,0.0322665788310977,0.860060971594279,0.899639453478492,"ARID4A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000030560",0.154285487447786,3.94902206852735,0.906898359604803,0.35736137615099,0.467205787942685,"IGF1R","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004663",0.463666390601713,4.0319791965731,11.9283205073041,0.00396262471751149,0.0135229518144275,"SEMA6D","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000024088",-1.25871667207696,5.32998730581405,36.2703728427808,3.36280777091746e-05,0.00043000944665193,"TLN2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000026900",0.16838265184886,3.52491748668442,1.99049836961451,0.180487061928388,0.275373326887214,"CDIN1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000027270",-0.035847288622466,3.18554420182172,0.112146367561205,0.74276207327953,0.8093505486428,"ENSSSCG00000027270","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005076",0.241065745204755,3.50115950083874,3.22058352477721,0.094700212544046,0.165068140923905,"KIAA0586","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004830",1.11043928067746,4.8551349818909,8.86102113976772,0.0101555329169453,0.0278345082358047,"ENSSSCG00000004830","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000031856",-0.0448417762894778,4.97153689609177,0.0779519195191433,0.784242780334238,0.841944736239693,"DACT1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005103",-0.0375116115812287,3.49447369212667,0.0948126945279069,0.762755522270389,0.82490946341469,"DET1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004832",0.20796841461281,5.7799896453894,4.79348156714693,0.0463133628968012,0.0931589868238773,"UBE3A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000037343",-0.284168159475662,4.39554887833795,4.06072260386683,0.0638504350839601,0.120522215158481,"MRPS11","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005105",-0.142467514761185,3.66936794665757,1.80361637097287,0.201000800146897,0.299628787784185,"MRPL46","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005106",-1.48236834694971,4.00740272321716,14.1929755430849,0.00213844144356567,0.00851605719363098,"NTRK3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000026006",0.370658531177781,7.77432247725861,3.21289657067003,0.0950542253259734,0.165623352789233,"KLF13","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000035223",2.03789102743177,1.47373904733253,27.0751222737684,0.000143656012221094,0.00115381825772973,"ENSSSCG00000035223","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004739",0.636072113746754,3.78616645144072,10.0964859863019,0.00683674558883385,0.0205337005008261,"MGA","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004813",0.486740224895936,2.42792805906071,10.5293532591741,0.0059867653537101,0.0185868488875053,"TTC23","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005749",-0.325733971277997,5.56164614984629,11.3422911241141,0.00469441961084409,0.0153973444345371,"BRD3","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000056777",0.403097523904349,3.38117338460213,4.48900910251926,0.0528047644014186,0.103249868893823,"ENSSSCG00000056777","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004745",-0.129113129509112,5.10870599324254,1.48933537451685,0.242811891678115,0.347171664176142,"RPAP1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000028771",-0.253368590105199,6.56154942412246,5.29557404529649,0.0375513857516321,0.0788167343594979,"MEF2A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000035284",0.0590925890889153,5.87564729376569,0.128875454857768,0.725046853313689,0.795105861018456,"BMF","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004785",0.110963718781562,5.10794334360165,1.29105853769292,0.27524604072045,0.382075449803483,"SRP14","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000055844",0.262101284679186,5.84384335526782,4.68378418400514,0.0485363976201697,0.0967687084547368,"ENSSSCG00000055844","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000030487",0.175053987813325,4.19028409465518,3.17916925286875,0.096637747444296,0.167860282807968,"LYSMD4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000039061",0.224336369632204,5.27914046517089,2.92677168301894,0.109549016637957,0.185433429758785,"EIF2AK4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000057874",-0.189153450413327,3.4688289050596,1.57950923495151,0.22973961201197,0.33241852303313,"ENSSSCG00000057874","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000038452",1.4505842192331,3.57708104013865,90.13890420563,2.03983040194655e-07,1.79633366591545e-05,"ADAMTS17","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000055636",-1.99205953861827,0.662796542414227,32.8146807360124,5.86367470387511e-05,0.000621522885720358,"ENSSSCG00000055636","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000055290",-0.972732627150349,1.84369373479461,23.8663700866576,0.000253316371883447,0.00173382528662333,"ENSSSCG00000055290","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004787",-0.508078369501368,3.61615495039818,10.1136808996998,0.00680040948659782,0.0204684724057056,"GPR176","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000035254",-0.167756541735401,3.71178079806703,1.94789462968143,0.184919337261321,0.28058826667691,"DPH6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004786",0.566169829863598,0.0840972885715785,4.88914899448491,0.0447180037402373,0.0905221177346831,"ENSSSCG00000004786","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005081",-0.481986827702252,0.421744382046353,1.58532639083162,0.229090552351516,0.33175363678001,"LRRC9","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004802",0.23305406360357,4.4807182956437,4.04751786124347,0.0642324973000705,0.121096462528018,"AQR","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004789",0.0516278842468958,6.99524546571717,0.0148480620134015,0.904776504169653,0.932961235097097,"THBS1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005082",0.227321999024043,4.64926840034363,3.90493493464018,0.0685363163894571,0.12781639612216,"PCNX4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004791",-0.567151984542592,0.887634567938751,3.82054716745958,0.0713170587433484,0.131808534388116,"RASGRP1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005083",-0.452398016172364,6.21314102959217,10.7190801606345,0.0056500446459853,0.0177420778499857,"DHRS7","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004799",-0.819618121507993,3.44987976876031,31.2498870572089,7.09313865956055e-05,0.000709415196508334,"ZNF770","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000004792",0.187936557826172,4.33752573802444,2.89709518414806,0.111202391813644,0.18773280566369,"FAM98B","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005084",0.172303894284179,5.96595050129878,3.12932437421409,0.0990338149977431,0.171130627866025,"PPM1A","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005743",0.226000516661925,5.3940748429438,3.71525085974933,0.0748074547084183,0.136957894982646,"VAV2","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000039393",-0.41402110541519,5.50030172781363,12.6566860452692,0.00322856070607516,0.0115765190797604,"SPRED1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005085",-1.45310741981693,1.95534256890274,28.9230654006723,0.000103605240295194,0.000927545124433057,"C14orf39","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005087",-0.469768957864837,5.93521375657528,12.7654453445393,0.00313302031613918,0.0113367155716786,"SIX1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005089",0.212673850031171,3.36016158613488,1.01679905446217,0.330676838711957,0.439625626248084,"SIX4","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005090",-0.263611905410941,4.22981274766238,4.05082773383116,0.0641366073546297,0.120980840115792,"MNAT1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005600",-0.187335591184047,5.39358104982695,4.94030624975327,0.0435230803352506,0.0885483141767282,"PPP6C","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000024529",0.106521652801588,4.25882188210464,1.74091627764068,0.208547129306399,0.307603171236512,"TRMT5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000004834",-0.266067849763744,4.18519495083757,3.09723982528194,0.100616126250061,0.173392963478482,"NDN","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005599",-0.404256646556346,3.26901990406635,5.10452701813846,0.0406360197871645,0.0839407988197177,"RABEPK","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005092",0.0820267316370534,5.19342586850313,0.178512127925448,0.67917954017669,0.758121167215721,"SLC38A6","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000030003",-0.354421238581317,2.33494365150129,4.99467645368578,0.0425474243061322,0.0870328186724309,"ENSSSCG00000030003","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000005601",0.601573565046783,8.94510019364712,24.0678268470784,0.000243211634928973,0.00168670099666938,"HSPA5","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005095",0.6929891781939,4.42886868012009,4.11980096648614,0.0621736925396586,0.117977509546049,"PRKCH","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000059729",1.39006839717442,6.81935145461921,31.2812412329591,7.05483500089622e-05,0.000708113259373111,"ENSSSCG00000059729","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000005602",0.311663904221417,6.14899779758399,9.78861616842302,0.00752760793903329,0.0220405456497201,"GAPVD1","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t28"
"ENSSSCG00000060230",-0.0733952109969989,7.86032717911837,0.164091005971809,0.691641980888509,0.768539879089033,"ENSSSCG00000060230","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t28"
"ENSSSCG00000061900",-0.650867476822168,1.93239089739827,14.1266674817588,0.0021778485276995,0.00864104139553653,"TMEM30B","ACLT_untreated_t28_vs_CON_t0","ACLT_untreated_t28","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t28"
