"gene_id","logFC","logCPM","F","PValue","FDR","gene_name","contrast","target_group","reference_group","significant_FDR05","strict_sig","direction"
"ENSSSCG00000003267",0.108710641774982,4.85152709588125,0.522155515676622,0.481914238181046,0.587184846022952,"MBOAT7","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003265",-0.0861797855162707,1.30847607887495,0.125477724110129,0.728496273651096,0.799929599049225,"LENG1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003264",0.351266128031605,4.95658396501774,5.19928878554164,0.0389144596074917,0.0811292666754693,"CNOT3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003263",-0.08306799488743,4.33251528026365,0.351747706792217,0.562658846164387,0.658675947776035,"PRPF31","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003262",-0.10888134938608,2.87341655228948,0.455312456915005,0.510901406392997,0.613269357834207,"TFPT","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003261",-0.317028946179128,3.71781786485971,1.73426133244792,0.209183580080481,0.306370641622297,"ENSSSCG00000003261","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000033542",0.423028828869079,0.588773353249719,1.35255621859569,0.264547365005044,0.369099685206095,"VSTM1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003256",0.371280280305487,1.67335283848307,1.40905007641414,0.255139491844614,0.358196921229472,"PRKCG","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003253",0.206122476809898,8.54325993031733,1.55821910984398,0.232558331003407,0.333065277236013,"ENSSSCG00000003253","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003259",1.86884144777054,0.850391513119758,28.3803550011583,0.000113444215652901,0.000916894674269014,"OSCAR","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000024413",-0.119271044978823,6.51831741267244,0.740137398299848,0.40422230200292,0.514054326698316,"PPP2R1A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000055840",-0.52668663374094,1.78736802503004,9.32897839754585,0.00864884202892686,0.0247883545303496,"ENSSSCG00000055840","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000043562",-0.279856561469521,4.02007166887715,5.68176198550912,0.0319776612750059,0.0694655147935224,"ENSSSCG00000043562","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000054038",-0.513173778767579,0.468986224591161,2.75508245089668,0.119525150875079,0.197400959898468,"ENSSSCG00000054038","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000054995",-0.0358849621424672,2.42858169447191,0.0590104591898725,0.811618664175482,0.864906409017041,"ENSSSCG00000054995","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003241",0.580344244114257,0.628591812786124,3.65245139127882,0.0769814517207753,0.138588034700455,"ZNF614","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000036656",-0.591876897310447,2.39662166177065,12.9010527862197,0.00298155442313446,0.0108616493740652,"ENSSSCG00000036656","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000032585",-0.285522987648849,3.45553203043842,3.51738574422027,0.0819081329838276,0.145307049328034,"ZNF613","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000032969",-0.49866621081572,4.19179433940015,9.55500833636414,0.00803516211915802,0.0233539845705485,"ENSSSCG00000032969","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038927",-0.455263592954281,2.15522540605347,6.43119454644988,0.0238732710624048,0.0552321630414837,"ZNF649","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000046897",-0.246644767165367,1.08158845255296,0.981253764890045,0.338873835899077,0.448085405643958,"ENSSSCG00000046897","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000038712",0.0852054169198868,2.8423121370276,0.385707989724654,0.544624001018972,0.642482966560582,"ZNF577","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003240",0.0598457643162892,0.442541199260208,0.0523796888727767,0.822333788501139,0.872606934446933,"ENSSSCG00000003240","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003239",0.699547580693121,3.59451485236765,2.16717132147072,0.163281724468162,0.252223657950439,"HAS1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003238",-0.534282064093543,1.03222340831036,6.17795043680664,0.0263471821638675,0.0597687312480984,"SPACA6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000058009",0.253738986107241,2.38960876703414,0.257297935379163,0.619943370858422,0.708574210380823,"ENSSSCG00000058009","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003236",-0.222247282684396,3.69383378212917,0.454892634485974,0.511091759860905,0.613372806535364,"ENSSSCG00000003236","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000018357",-0.578999355648491,0.268099239560571,4.14851996405962,0.0614273088484317,0.116108218703815,"ENSSSCG00000018357","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000059123",0.317169343334434,1.58185723355962,2.01407564317234,0.177921498349427,0.270089236988843,"ENSSSCG00000059123","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003233",0.17744313279026,2.20947625793079,1.27500941914263,0.277962505577401,0.383393772834882,"ZNF175","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000022906",0.193154978109679,4.87210050562559,1.63746748938376,0.221635509877161,0.320420336422716,"ENSSSCG00000022906","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003231",-0.350178489961306,4.90399652415951,1.09615142410787,0.31299032000925,0.421137381801063,"NKG7","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003229",-0.132294309458803,4.16642925582383,0.754184884755685,0.399912015296236,0.509665805310827,"ETFB","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003272",0.255993460257442,1.06000060002716,0.477190953396772,0.501108627683621,0.604875935948514,"ENSSSCG00000003272","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000046646",1.3536310459022,1.80624263551814,17.2152600153566,0.0010022018402874,0.00474929976328186,"ENSSSCG00000046646","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000039922",-0.267721237919143,2.98255931203491,1.00037945021671,0.334328603875956,0.443269587234885,"CDC42EP5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003269",-0.192021505652756,1.30168071257268,0.444304893476761,0.515989865806163,0.617056361533781,"LENG9","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000030857",-0.198227685077333,6.9202958535868,1.83998619515595,0.196592020036302,0.29189197956707,"LENG8","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003271",-0.735347875210677,1.13922669864938,9.02738224974711,0.00955930346006967,0.0269047985262352,"TTYH1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000034284",1.21895367335411,4.58975111957493,13.9368015453725,0.00225426520241878,0.00874011349115406,"ENSSSCG00000034284","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000032445",-0.155881749457778,0.443853188109612,0.280003650923657,0.605117194800698,0.696251659951361,"ENSSSCG00000032445","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000059775",-0.0742000420864999,5.57292844868402,0.0428340529841014,0.839041376628029,0.885366242223651,"ENSSSCG00000059775","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037426",0.818238526860265,1.74560792383133,2.38571241333216,0.144947881402105,0.229175178314454,"ENSSSCG00000037426","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003278",0.182749914543179,4.55401941949791,0.102475648443145,0.753643529994622,0.819889043981767,"ENSSSCG00000003278","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000038287",-0.643917171314437,2.01360567599895,14.3295767434148,0.00203608459187313,0.00808356819975739,"RDH13","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000026417",-1.23666627009211,0.499626435487749,21.1815667823454,0.00043039340509873,0.00252922763615616,"EPS8L1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000027189",-0.162786448951743,4.15318001912173,0.805405536675182,0.384774712697134,0.494715310372024,"PPP1R12C","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000043687",-0.66987461790514,1.00682968391464,6.45872881414742,0.0236639029295808,0.0548458443896308,"TNNI3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000042884",-0.652286992202095,2.21523834565501,7.72743508456068,0.0148487611669276,0.0377869511333598,"DNAAF3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000021843",0.177243230996769,1.10508547002336,0.546920471764524,0.471922197035886,0.578242822866026,"SYT5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003301",0.0921058247629038,5.43558722340294,0.209882760365647,0.65394459157632,0.737761047234128,"PPP6R1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003288",-0.14162797047398,2.91243119984695,0.454554854868021,0.511247512792828,0.613488394703678,"HSPBP1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000032656",-0.182885080856655,1.56318963074956,0.727654513013264,0.408130172431457,0.517913404441594,"BRSK1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000057251",-0.0590042889368494,2.63934759475538,0.041939559820516,0.840706445801294,0.886682092855859,"TMEM150B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035829",-0.723751024215444,2.39795021023953,7.79917951933971,0.0144774988095464,0.0370992853728634,"KMT5C","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039460",-0.61421090272285,8.11388912561556,13.6164518870821,0.00245426882549039,0.00931076204763339,"RPL28","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000035344",1.34602375006442,3.70061910560513,68.2802766520155,9.91653209800467e-07,3.18935978260533e-05,"UBE2S","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003289",-0.450371466739676,4.10816317279501,8.45951543466739,0.0115253624027438,0.0309919673301061,"ISOC2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000025343",-0.40348521546148,2.52442863416013,3.6772002546996,0.0759660967697923,0.137103945158593,"ZNF628","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000058832",-0.304587588309109,2.09502340902898,1.98929075532747,0.18042802194833,0.272788616570063,"NAT14","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037450",-0.470179526766203,6.60790508188259,9.950167297075,0.00708844753506354,0.0212176390676255,"SSC5D","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000025138",-0.352865538637436,1.2623370592139,3.47912912393848,0.0834506138676463,0.147546905239529,"ZNF579","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000061310",0.203271907052627,3.16984666160359,2.28622327535661,0.152945501199633,0.239202292092399,"FIZ1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000024661",-0.617209152684567,3.06118904205155,10.1765436913634,0.00660595681649426,0.0200560118108283,"ZNF524","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000029156",-0.382370603950254,1.08756370752346,2.41183307039343,0.142959925111392,0.22668250615153,"ZNF865","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037024",-0.00595305123455144,3.24034342422538,0.00174447293924836,0.967279063905069,0.977720539490153,"ZNF784","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000031349",0.308154663894852,3.10077913627823,5.09200040008786,0.0406915153459608,0.0840697789536802,"ZNF580","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000040721",0.114471568540612,1.38601217653688,0.249148619667695,0.625498884457246,0.713874238030629,"ZNF581","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000035081",-0.161273718417353,3.16874160537627,0.714017851322802,0.412434402439448,0.521932857643874,"CCDC106","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000034815",0.0040053234553856,6.95865410126648,0.00105638108847033,0.974534133022806,0.982611527012864,"U2AF2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000039670",-0.0872592384001285,4.39863080530565,0.230338756037592,0.63874285988755,0.724747060329998,"EPN1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003590",-1.07139440398118,3.85291895450659,18.7352173548103,0.000706714596973439,0.00367775826644349,"PTPRU","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000025034",-0.0890407812751786,9.25467835674961,0.173354330662096,0.683509796224994,0.762652471752143,"LAPTM5","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003592",-0.00824356279836712,6.58346995919971,0.000605692677985429,0.980715460047503,0.986816765136523,"SDC3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003591",0.33172155467254,5.6851877082157,5.37716736872899,0.0361685238656188,0.076720185007685,"PUM1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000032193",2.05099842056645,2.4083115782788,20.4829091931188,0.000485874249224513,0.00276950267889968,"NKAIN1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003596",0.354142544434853,5.00993718756837,12.4318156814975,0.00339489914257137,0.0119894479232266,"SNRNP40","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000031639",-0.0862771056749214,5.37915837902708,0.514068953711341,0.485265541514712,0.590121706457527,"ZCCHC17","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000036883",-1.10406118075018,5.49658155324789,7.06308063888579,0.0188468418808837,0.0457057591566908,"FABP3","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000023585",-1.35656553079169,1.88541043410485,16.3032856500972,0.00124377867015112,0.00557389855549774,"SERINC2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003600",0.220263346526702,6.17517290394134,0.74745336040343,0.401968157199531,0.511599104124199,"TINAGL1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000034810",-0.24407509293471,6.58106194804335,5.08696282237832,0.0407740023064862,0.0842165686878853,"PEF1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003603",1.35956151425623,7.09593904727935,35.3149598115675,3.71229426552659e-05,0.000398770447405585,"COL16A1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003604",0.752964820048257,1.62976093961589,8.69693371023003,0.0106519281243446,0.0292681260605785,"ADGRB2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003419",0.0886272897901881,4.32397726435059,0.716569862445057,0.41161938101552,0.521278950731795,"MAD2L2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000059852",-0.532933264935046,2.44704199723032,4.9829054308731,0.0425977167367661,0.0872490001891484,"ENSSSCG00000059852","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000040607",-1.11392779159887,4.36763516927298,65.3900197344583,1.27491773646129e-06,3.76471040312313e-05,"MAF","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000039885",0.0101832941229934,7.39728918803372,0.0172027402085681,0.897530115492028,0.927238804677687,"PTP4A2","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000023122",-0.0694693508965019,7.06664599234092,0.50494973874704,0.489093831529524,0.593711940653281,"KHDRBS1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000032563",-0.0522698975349149,3.27867532813637,0.0913636803655914,0.766930002810656,0.830724104262106,"TMEM39B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000034017",0.66818937394368,6.46193561016852,39.824063484657,1.99176159761306e-05,0.00025516420178962,"KPNA6","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003617",0.918221632405489,5.10333443256683,34.8765924298004,3.95652519246143e-05,0.000415902681420263,"TXLNA","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000031514",0.103726967057084,3.44322701597346,0.474161731263542,0.502419993995943,0.605909487760063,"CCDC28B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003610",0.394139437761808,3.77934226532951,12.7543451480812,0.0031033136402807,0.0111864648412158,"IQCC","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000022014",-0.876773333966292,0.433886855700684,7.84726323981121,0.0143399420951986,0.0368412266860942,"DCDC2B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000037312",-0.213578399270068,2.88434606614587,1.01925162266796,0.329964894129751,0.438873968614965,"TMEM234","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003612",0.746776203033341,6.33547078660888,55.9780810741497,3.10376787219602e-06,6.838378966713e-05,"EIF3I","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000037566",-0.302018126488599,4.25633287183173,3.46989939566733,0.0837799377105335,0.148037225752206,"ENSSSCG00000037566","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000003616",0.554244112440068,3.79136059416925,9.20634234515718,0.00899322793189031,0.0256206191262199,"FAM167B","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000003613",0.464962691219358,6.79609994798831,16.8645458571858,0.00108491315017659,0.00505175297727718,"HDAC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000026392",0.0248017336420432,6.44301558606104,0.0956590255166893,0.761693362915526,0.826172222155099,"BSDC1","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000021457",1.57734440190209,0.874985985022175,20.5964444936712,0.00048307473010074,0.00276128619820234,"ZBTB8A","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",TRUE,TRUE,"Up_in_ACLT_untreated_t7"
"ENSSSCG00000029799",-0.252545862582418,5.15421676179873,5.49981751298973,0.0344076677564089,0.0736206156309333,"ZBTB8OS","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000032543",-0.099674484625709,1.87600351763966,0.179179312875944,0.678565123146103,0.758383776814957,"ENSSSCG00000032543","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000028423",-0.0916915651037978,7.56550810722296,0.890893011506342,0.361364867392439,0.470653930966012,"ENSSSCG00000028423","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
"ENSSSCG00000021232",-0.340455181213633,2.87449146150468,0.872285226117352,0.366279903614289,0.475532415227782,"SYNC","ACLT_untreated_t7_vs_CON_t0","ACLT_untreated_t7","CON_t0",FALSE,FALSE,"Down_in_ACLT_untreated_t7"
